GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "38005","Benson, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",8382,8242,8245,8481,8212,8276,8411,8439,8445,8395,8153,7908,7748,7746,7788,7992,7904,7839,7722,7599,7317,7193,7017,6913,7040,7018,7022,6905,6947,6962,6949,6943,6898,6727,6744,6788,6745,6709,6683,6622,6609,6656,6584,6582,6628,6532,6383,6325,6313,6243,6063,5940,5773,5794,5778,5756
 "38005","Benson, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2428,2634,3215,3810,6435,6142,6594,5487,4543,7428,6753,4923,7909,9928,8680,10469,11600,10294,10599,7591,10952,13754,12348,13493,13269,14817,12939,16718,14490,16984,15706,17780,17590,19135,24599,20527,22615,22196,28086,33020,31442,33022,36632,43639,36857,34557,34084,37208,36286,40346,40254,49782,57767,66671,59174,54516
 "38007","Billings, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",3828,4101,4640,6356,7158,6792,5693,5543,6424,8757,10271,10183,15112,13844,13367,14552,14170,14761,13148,9172,12923,13072,13814,13204,15485,12447,11375,13011,11387,14143,14529,15464,18419,14593,20568,23221,29768,28845,32120,32785,24703,43558,63265,86086,80788,94598,72635,66019,71322,70995,75460,75231,84391,84213,85090,88413
 "38007","Billings, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",1233,1177,1148,1232,1176,1176,1178,1171,1162,1107,1054,1150,1197,1213,1195,1213,1204,1169,1168,1185,1159,1090,1118,1128,1106,1080,1072,1031,988,941,927,876,877,854,820,792,773,741,762,768,796,784,851,932,930,944,977,982,961,965,984,934,964,1022,1036,1063
 "38007","Billings, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3105,3484,4042,5159,6087,5776,4833,4734,5528,7911,9745,8855,12625,11413,11186,11997,11769,12627,11257,7740,11150,11993,12356,11706,14001,11525,10611,12620,11525,15030,15673,17653,21002,17088,25083,29319,38510,38927,42152,42689,31034,55559,74342,92367,86869,100210,74345,67229,74216,73570,76687,80547,87543,82400,82133,83173
 "38009","Bottineau, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",30739,30597,36755,46426,88090,69799,69417,60478,58335,80563,63276,59987,88163,98567,108055,109001,131150,124460,109450,92050,117179,130200,113845,135791,146020,155362,139660,180411,142224,167217,129113,185115,176155,176368,216484,175938,193664,196281,252821,327833,317947,322980,352493,471171,459781,416759,356758,339904,346373,394993,387353,437377,462752,567741,511814,487315
 "38009","Bottineau, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",9680,9461,9290,9407,9337,9373,9581,9487,9532,9432,9432,9216,9103,9342,9192,9142,9079,8951,8682,8468,8263,7952,7774,7672,7710,7600,7580,7485,7429,7309,7267,7126,6995,6835,6789,6690,6650,6526,6428,6370,6390,6443,6509,6622,6767,6719,6779,6626,6582,6455,6356,6375,6417,6372,6335,6391
 "38009","Bottineau, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3176,3234,3956,4935,9435,7447,7245,6375,6120,8541,6709,6509,9685,10551,11755,11923,14445,13905,12607,10870,14181,16373,14644,17700,18939,20442,18425,24103,19144,22878,17767,25977,25183,25804,31887,26299,29122,30077,39331,51465,49757,50129,54155,71152,67945,62027,52627,51299,52624,61192,60943,68608,72113,89099,80791,76250
 "38011","Bowman, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",14596,14248,16150,20640,28584,31594,30551,28270,29255,34301,36944,34440,47664,42755,48555,54127,50948,56136,59354,53154,57054,57125,58027,61098,67721,64958,60337,68205,69682,76892,74010,80893,89457,79980,98344,98896,112292,115761,131267,152114,150378,172823,198075,225361,229529,231977,193004,175583,181914,186276,207874,210674,223592,209829,199040,212314
 "38011","Bowman, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",3945,3915,3941,4002,3927,3930,4089,4180,4237,4388,4261,4250,4328,4271,4275,4254,4182,4098,3946,3841,3679,3578,3493,3395,3347,3272,3234,3274,3315,3307,3294,3233,3118,3087,3089,3132,3046,3020,3050,3158,3137,3142,3138,3204,3204,3224,3262,3205,3130,3038,3011,2981,2901,2892,2870,2886
 "38011","Bowman, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3700,3639,4098,5157,7279,8039,7472,6763,6905,7817,8670,8104,11013,10011,11358,12724,12183,13698,15042,13839,15508,15966,16612,17996,20233,19853,18657,20832,21020,23251,22468,25021,28691,25909,31837,31576,36865,38331,43038,48168,47937,55004,63121,70337,71638,71953,59167,54784,58119,61315,69038,70672,77074,72555,69352,73567
 "38013","Burke, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15249,14857,16759,21492,38031,33379,32037,27451,27337,32152,28824,25065,38988,40607,48753,47268,46477,49730,45136,36360,38147,49535,39631,51456,49416,49178,51399,59439,44713,51846,48326,56937,48935,48219,65508,55646,66799,60997,75270,111708,117336,125896,158887,206171,221799,208687,165162,133531,133228,155982,161404,167382,155787,218043,182935,179317
 "38013","Burke, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4861,4724,4625,4566,4415,4226,4132,4142,4094,4004,3902,3814,3777,3783,3858,3754,3681,3557,3465,3348,3175,2956,2810,2707,2683,2610,2555,2492,2388,2337,2276,2236,2183,2137,2108,2081,2042,1975,1933,1902,1962,1974,2073,2202,2331,2295,2386,2274,2192,2162,2201,2192,2152,2133,2147,2154
 "38013","Burke, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3137,3145,3624,4707,8614,7898,7753,6627,6677,8030,7387,6572,10322,10734,12637,12591,12626,13981,13026,10860,12015,16757,14104,19008,18418,18842,20117,23852,18724,22185,21233,25464,22416,22564,31076,26740,32713,30885,38939,58732,59804,63777,76646,93629,95152,90931,69221,58721,60779,72147,73332,76360,72392,102224,85205,83248
 "38015","Burleigh, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",140558,154617,174587,202472,231949,261842,301803,342317,389725,454310,514933,566947,650577,715434,767556,803159,825920,857492,893504,920651,1001459,1069960,1113140,1215536,1291133,1358594,1435193,1513990,1579510,1698238,1779689,1915577,2063787,2136210,2276557,2413050,2568679,2744978,2991029,3255775,3374091,3650715,4110641,4612557,4853901,5353691,5343423,5387338,5376707,5649017,5856367,6148018,6875727,7206252,7450656,7807653
 "38015","Burleigh, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",40335,40765,41248,42216,44583,45984,47477,48767,50445,51291,53650,54976,55509,56491,57771,58946,59608,59899,59514,59454,59751,60307,61325,62736,63804,64638,65585,66778,67617,68410,68998,69534,70121,71090,71987,72837,74375,75940,77473,78678,80122,81765,83597,86296,89208,91532,94471,96056,96984,97396,97909,98589,99386,100436,101484,103107
 "38015","Burleigh, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3485,3793,4233,4796,5203,5694,6357,7019,7726,8857,9598,10313,11720,12665,13286,13625,13856,14316,15013,15485,16761,17742,18151,19375,20236,21019,21883,22672,23360,24824,25793,27549,29432,30049,31625,33129,34537,36147,38607,41381,42112,44649,49172,53450,54411,58490,56562,56085,55439,58001,59814,62360,69182,71750,73417,75724
 "38017","Cass, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",270319,292383,331711,372427,486180,518246,548735,601740,652743,794951,845354,860527,1025930,1112012,1177673,1271488,1356222,1445471,1540581,1598066,1733432,1874718,1972504,2137430,2229302,2428144,2571565,2789698,2962675,3221859,3425903,3781956,3756902,3953793,4144007,4470826,4769677,5185851,5562392,6147311,6064954,6502056,7171647,8034256,8184595,8834099,9123226,9248699,9604368,10338557,10551364,11346275,12792628,13467190,14297219,14893611
 "38017","Cass, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",73450,73904,75873,78118,79062,80249,81659,83676,85167,87176,87918,88615,89741,91063,92939,95236,97015,98629,99773,100983,101759,103298,104974,107248,109356,111619,113643,115448,117616,119973,121921,123662,125520,127119,129356,133197,135181,138340,141316,144290,147872,150345,153479,157744,163331,167189,171519,175147,178799,181632,183103,184897,189330,193670,198157,200945
 "38017","Cass, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3680,3956,4372,4767,6149,6458,6720,7191,7664,9119,9615,9711,11432,12211,12671,13351,13980,14656,15441,15825,17035,18149,18790,19930,20386,21754,22628,24164,25189,26855,28099,30583,29931,31103,32036,33566,35284,37486,39361,42604,41015,43248,46727,50932,50110,52839,53191,52805,53716,56920,57625,61365,67568,69537,72151,74118
 "38019","Cavalier, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",23720,25256,38152,53043,80636,73455,76668,56504,52463,70082,71707,50407,70356,70025,83003,94143,108410,96470,106720,58973,87136,91669,88555,126258,79803,104653,93332,135314,99866,131589,146293,157961,127295,129123,180388,132380,125438,122122,180219,278127,211175,232497,266254,294657,262507,215694,197315,245754,215488,289580,242918,340046,330430,485949,372356,336364
 "38019","Cavalier, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",8395,8397,9157,10055,10756,11590,11315,11032,9219,8649,8071,7589,7388,7196,7098,6967,6848,6650,6481,6334,6202,6041,5892,5756,5702,5594,5408,5272,5141,5071,4884,4811,4696,4620,4543,4456,4384,4202,4056,4008,3975,3985,3941,3917,3847,3834,3813,3802,3772,3780,3715,3700,3677,3616,3605,3567
 "38019","Cavalier, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2825,3008,4166,5275,7497,6338,6776,5122,5691,8103,8885,6642,9523,9731,11694,13513,15831,14507,16467,9311,14050,15174,15030,21935,13996,18708,17258,25667,19425,25949,29954,32833,27107,27949,39707,29708,28613,29063,44433,69393,53126,58343,67560,75225,68237,56258,51748,64638,57128,76608,65388,91904,89864,134389,103289,94299
 "38021","Dickey, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",21629,21521,27295,32348,49958,49609,47483,42953,41558,52671,53661,40706,56316,67672,69135,83421,85279,85121,90482,69262,87011,93303,89767,95569,93696,110132,95399,118197,110552,130001,121752,146158,139058,139446,149092,162585,173081,182006,205406,228395,206710,268868,325490,336452,315326,308764,266235,262416,250900,269910,317305,328970,381187,485691,509585,471494
 "38021","Dickey, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",7103,6970,6904,6734,6868,6828,7047,7148,7229,7202,7215,7199,7154,7041,6977,6995,6985,6873,6751,6600,6372,6045,6000,5944,5928,5931,5823,5740,5720,5752,5740,5761,5683,5611,5510,5561,5496,5419,5412,5305,5269,5284,5283,5274,5273,5204,5180,5148,5010,5100,5076,4960,4903,4941,4940,4930
 "38021","Dickey, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3045,3088,3954,4804,7274,7266,6738,6009,5749,7313,7437,5654,7872,9611,9909,11926,12209,12385,13403,10494,13655,15435,14961,16078,15806,18569,16383,20592,19327,22601,21211,25370,24469,24852,27058,29237,31492,33587,37954,43053,39231,50883,61611,63794,59800,59332,51397,50974,50080,52924,62511,66325,77746,98298,103155,95638
 "38023","Divide, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",17089,17775,18576,26297,44056,43970,40886,37953,30695,34664,30957,24671,39226,39020,41944,46542,41486,47082,41994,31429,37339,41258,41398,53187,52037,52628,53077,64236,45991,58469,55369,59702,60684,57846,75899,67820,70843,68366,78732,119029,111599,111757,125016,163221,183878,175958,123660,102049,117130,117912,128223,137661,143330,163635,137105,121677
 "38023","Divide, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4667,4564,4511,4141,4226,4038,4019,3990,3892,3893,3711,3472,3381,3404,3415,3301,3224,3179,3092,3030,2965,2878,2780,2695,2634,2627,2591,2528,2443,2392,2322,2263,2176,2192,2191,2178,2116,2083,2041,2022,2020,2078,2132,2228,2298,2391,2413,2337,2226,2180,2167,2205,2182,2174,2148,2124
 "38023","Divide, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3662,3895,4118,6350,10425,10889,10173,9512,7887,8904,8342,7106,11602,11463,12282,14099,12868,14810,13582,10373,12593,14336,14891,19735,19756,20033,20485,25410,18826,24444,23845,26382,27888,26390,34641,31139,33480,32821,38575,58867,55247,53781,58638,73259,80017,73592,51247,43667,52619,54088,59171,62431,65687,75269,63829,57287
 "38025","Dunn, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",13335,12771,15358,21918,34094,30154,26034,25550,26256,36336,37675,32567,53065,50634,46678,47790,44112,38765,38717,28858,39736,42100,41564,45617,54868,52441,50682,53499,48608,61551,64103,76838,75183,65903,85014,79999,99580,96502,99676,124753,139204,180943,234677,308034,333338,377074,289076,232254,239912,269973,298171,304379,361051,410175,404115,402264
 "38025","Dunn, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",5035,4888,4827,4683,4551,4517,4516,4472,4495,4481,4506,4660,4782,4920,5026,4967,4728,4522,4357,4233,4089,3980,3944,3925,3885,3879,3856,3822,3750,3685,3597,3605,3582,3548,3526,3443,3422,3432,3429,3470,3513,3527,3676,3872,4017,4211,4378,4128,3995,3991,4063,4098,4014,4005,4051,4031
 "38025","Dunn, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2648,2613,3182,4680,7492,6676,5765,5713,5841,8109,8361,6989,11097,10291,9287,9622,9330,8573,8886,6817,9718,10578,10539,11622,14123,13519,13144,13998,12962,16703,17821,21314,20989,18575,24111,23235,29100,28118,29069,35952,39625,51302,63840,79554,82982,89545,66029,56263,60053,67645,73387,74275,89948,102416,99757,99793
 "38027","Eddy, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",11325,11265,14734,17062,21707,20576,21971,19643,20697,30334,29803,20854,32484,41303,38410,40362,42403,40304,41348,28682,38003,48415,40913,41225,43273,50988,46651,53849,49296,56175,56536,56726,60087,65374,73082,64575,72516,66306,80856,100340,84158,94143,100529,131422,117104,116821,116558,127158,126970,136212,136645,158355,173882,208007,188328,179046
 "38027","Eddy, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4197,4096,4069,3886,3985,3855,3886,3842,3815,3764,3637,3536,3457,3486,3418,3352,3316,3267,3134,3094,3044,2929,2929,2872,2856,2883,2889,2907,2890,2908,2837,2742,2683,2654,2656,2641,2610,2529,2503,2470,2393,2390,2366,2385,2415,2395,2384,2394,2425,2400,2381,2321,2318,2311,2278,2309
 "38027","Eddy, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2698,2750,3621,4391,5447,5337,5654,5113,5425,8059,8194,5898,9397,11848,11238,12041,12787,12337,13193,9270,12485,16530,13968,14354,15152,17686,16148,18524,17057,19317,19928,20688,22395,24632,27516,24451,27784,26218,32304,40623,35168,39390,42489,55104,48490,48777,48892,53115,52359,56755,57390,68227,75014,90007,82673,77543
 "38029","Emmons, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",18636,16793,22241,25385,31263,32336,30725,30066,26527,39648,36729,28034,49885,45737,45832,56014,50973,56784,61171,45714,51762,54724,54635,68745,69338,68032,63084,78698,67702,84686,80867,92858,92702,76467,101759,91601,112954,86689,133664,146298,119655,150606,180756,191797,151397,164532,154837,164383,156141,161181,163142,208412,254317,290805,228537,188368
 "38029","Emmons, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",7330,7188,7145,6928,6833,6653,6660,6525,6406,6318,6107,5862,5794,5695,5679,5560,5469,5345,5165,5020,4932,4809,4707,4651,4629,4583,4579,4506,4471,4432,4386,4302,4208,4107,4025,3955,3825,3748,3640,3588,3568,3533,3517,3491,3505,3449,3443,3384,3360,3333,3315,3291,3262,3267,3241,3209
 "38029","Emmons, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2542,2336,3113,3664,4575,4860,4613,4608,4141,6275,6014,4782,8610,8031,8070,10074,9320,10624,11843,9106,10495,11379,11607,14781,14979,14844,13777,17465,15142,19108,18438,21585,22030,18619,25282,23161,29530,23129,36721,40774,33536,42628,51395,54940,43195,47704,44972,48577,46471,48359,49213,63328,77964,89013,70514,58700
 "38031","Foster, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",14986,15411,19644,23657,33616,33601,34241,33871,29106,38952,42999,35211,44167,55002,49166,58068,60782,54738,58259,46109,54390,67327,64940,60810,61525,70984,68435,86567,76825,93322,89959,96266,92749,93072,111637,101546,105419,103295,128345,145942,143227,164788,176131,228105,182248,178064,168268,170608,180294,196377,200323,246212,274219,294787,259174,232101
 "38031","Foster, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4907,4838,4884,4873,4735,4647,4718,4717,4701,4711,4637,4587,4483,4587,4582,4554,4519,4373,4289,4164,4095,3963,3884,3836,3871,3902,3940,3872,3794,3855,3814,3739,3639,3577,3515,3514,3564,3565,3500,3436,3319,3348,3369,3427,3423,3426,3435,3439,3403,3385,3411,3388,3366,3377,3334,3323
 "38031","Foster, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3054,3185,4022,4855,7099,7231,7258,7181,6191,8268,9273,7676,9852,11991,10730,12751,13450,12517,13583,11073,13282,16989,16720,15852,15894,18192,17369,22357,20249,24208,23587,25746,25487,26020,31760,28898,29579,28975,36670,42474,43154,49220,52280,66561,53242,51974,48986,49610,52981,58014,58729,72672,81467,87293,77737,69847
 "38033","Golden Valley, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",9260,10002,10960,14966,22205,22720,20151,15946,15013,20557,21010,18814,30235,27291,26576,30054,29725,29149,28311,23047,30884,30551,27901,33150,31807,29982,27656,32648,27803,33039,31856,32788,34613,33068,40788,33628,43379,57663,60496,66568,54619,66920,80281,95391,94385,91697,71616,63816,69321,66973,69979,87302,111420,95354,80473,81509
 "38033","Golden Valley, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",2654,2625,2650,2698,2622,2616,2573,2585,2579,2526,2442,2421,2535,2632,2641,2542,2444,2365,2330,2241,2164,2103,2014,1978,1979,2018,2031,2033,2031,1990,1941,1915,1862,1825,1804,1741,1709,1670,1670,1650,1657,1682,1756,1803,1820,1848,1874,1854,1770,1754,1749,1719,1754,1746,1760,1795
 "38033","Golden Valley, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3489,3810,4136,5547,8469,8685,7832,6169,5821,8138,8604,7771,11927,10369,10063,11823,12162,12325,12151,10284,14272,14527,13854,16759,16072,14857,13617,16059,13689,16603,16412,17122,18589,18119,22610,19315,25383,34529,36225,40344,32963,39786,45718,52907,51860,49620,38216,34421,39164,38183,40011,50787,63523,54613,45723,45409
 "38035","Grand Forks, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",202147,232274,263565,295550,362025,380263,414888,443382,453717,529923,557830,585331,673980,743612,788706,847084,888466,947128,1003550,1016533,1082341,1137859,1191151,1265320,1291497,1402383,1431392,1503214,1527903,1595973,1576024,1640843,1676122,1789016,1890457,1950437,2039363,2156021,2302606,2448655,2438179,2573392,2763301,3048969,3082024,3238670,3322866,3358821,3440624,3609421,3695452,4010144,4279778,4452567,4730249,4899994
 "38035","Grand Forks, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",59773,61462,63360,63784,64923,65281,63434,65300,66435,66152,66447,66271,66806,67538,68954,69898,70272,70142,70524,71364,71358,70604,70466,71478,71660,72808,72941,72707,71369,68513,66625,66021,65567,65409,65287,67071,66629,67096,66333,66917,66518,67085,67103,68466,70375,71404,72348,72929,73347,73661,73019,73132,72409,72103,73198,73771
 "38035","Grand Forks, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3382,3779,4160,4634,5576,5825,6540,6790,6829,8011,8395,8832,10089,11010,11438,12119,12643,13503,14230,14244,15168,16116,16904,17702,18023,19261,19624,20675,21408,23294,23655,24853,25563,27351,28956,29080,30608,32133,34713,36592,36654,38360,41180,44533,43794,45357,45929,46056,46909,49000,50609,54834,59106,61753,64623,66422
 "38037","Grant, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",13437,13106,16210,21804,32620,25083,21161,21357,22272,27616,26782,16111,34121,33020,35896,39499,38107,40667,41056,26953,33246,32977,37122,41618,42396,42170,35436,43221,38826,50781,52076,66894,70228,57689,71652,64766,75665,70700,87436,89372,78398,89312,95453,132306,105882,109150,92630,95363,108005,101815,99247,127435,140384,144649,115919,110302
 "38037","Grant, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",5120,5019,5058,4920,4896,4771,4738,4707,4576,4516,4326,4265,4225,4204,4161,4170,4106,4042,3916,3813,3674,3528,3438,3347,3304,3239,3189,3125,3030,2958,2862,2835,2783,2699,2674,2626,2599,2519,2478,2440,2399,2395,2366,2363,2416,2403,2432,2426,2410,2409,2335,2291,2308,2248,2249,2247
 "38037","Grant, ND",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2624,2611,3205,4432,6663,5257,4466,4537,4867,6115,6191,3777,8076,7854,8627,9472,9281,10061,10484,7069,9049,9347,10798,12434,12832,13019,11112,13831,12814,17167,18196,23596,25235,21374,26796,24663,29113,28067,35285,36628,32679,37291,40344,55991,43825,45422,38088,39309,44815,42264,42504,55624,60825,64346,51542,49089
 "38039","Griggs, ND",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",13555,12811,15740,19740,28737,29832,31757,23500,24130,32829,29062,18371,31673,39105,36402,43854,47698,42012,46096,41136,42075,56607,51960,54941,46702,56049,50810,65413,55638,72416,63213,70335,68474,67004,79964,70685,70236,66088,83941,105397,95742,108103,118107,146371,126490,122316,112659,118330,123840,130128,131155,154331,180216,212447,193238,165811
 "38039","Griggs, ND",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",4267,4160,4114,4161,4110,4083,4059,4058,4032,3984,3782,3704,3661,3673,3662,3687,3581,3519,3480,3395,3372,3288,3201,3162,3164,3101,3061,2982,2875,2869,2806,2732,2645,2598,2578,2531,2519,2457,2430,2406,2420,2418,2381,2365,2313,2330,2335,2307,2307,2287,2300,2301,2290,2268,2250,2227
