GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "05011","Bradley, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2392,2597,2889,3184,3573,3979,4366,4718,5087,5727,6317,7001,7677,8189,8955,9605,10068,10442,10767,11818,13327,14113,14485,15422,15488,16097,16500,17303,18064,18469,17741,18214,20120,20378,21645,23528,23273,24274,25683,25483,25631,28019,29018,31351,31777,33981,35136,36034,37216,38852,40230,43227,47691,47939,49024,51688
 "05013","Calhoun, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",12530,12156,13011,14555,17210,19002,21184,25107,26221,30231,33086,36687,41072,46061,50831,56370,60899,62791,63606,66432,69745,71941,74253,79370,81636,83143,84983,87541,93993,102002,104152,109286,112592,117977,119767,124341,129277,130140,136390,139478,137591,140308,143980,150915,150154,157120,164505,169396,172296,178178,186512,201952,221319,217124,225442,244042
 "05013","Calhoun, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",5627,5561,5547,5540,5573,5676,5906,5723,5707,5830,6030,6073,6041,6113,6081,6088,6067,6012,6047,5962,5885,5821,5805,5764,5822,5811,5836,5754,5774,5751,5764,5709,5599,5655,5646,5591,5675,5693,5659,5528,5421,5351,5193,5190,5066,5002,4996,4907,4917,4889,4782,4736,4729,4703,4664,4690
 "05013","Calhoun, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2227,2186,2346,2627,3088,3348,3587,4387,4595,5185,5487,6041,6799,7535,8359,9259,10038,10444,10519,11143,11851,12359,12791,13770,14022,14308,14562,15214,16279,17736,18069,19143,20109,20862,21213,22239,22780,22860,24101,25231,25381,26221,27726,29078,29640,31411,32927,34521,35041,36445,39003,42642,46800,46167,48337,52035
 "05015","Carroll, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",31739,33474,38916,46355,53808,52070,66568,74513,78418,93377,102284,110137,126141,137517,144764,166962,188488,213935,221035,230641,251851,264797,286471,323969,348169,378334,387765,399850,415324,443283,462704,468939,495285,491138,512068,577194,595691,618337,680647,697476,659003,682383,692220,741242,776153,867344,835736,850848,900454,926303,918529,987476,1177923,1199742,1174481,1310814
 "05015","Carroll, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",12231,12328,12551,13311,13835,14360,14570,14996,15217,15460,15595,16231,16309,16411,16969,17237,17531,17858,18155,18297,18376,18770,19358,19988,21092,22460,23282,24070,24379,24730,25062,25369,25559,25796,26033,26052,26435,26615,26699,26822,27158,27554,27467,27622,27786,27725,27730,27674,27835,27975,28269,28241,28514,28667,28738,28968
 "05015","Carroll, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2595,2715,3101,3482,3889,3626,4569,4969,5153,6040,6559,6786,7734,8380,8531,9686,10752,11980,12175,12605,13705,14107,14799,16208,16507,16845,16655,16612,17036,17925,18462,18485,19378,19039,19670,22155,22534,23233,25493,26004,24266,24765,25202,26835,27933,31284,30138,30745,32350,33112,32492,34966,41310,41851,40869,45250
 "05017","Chicot, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",35658,42458,44170,47693,60297,73642,67386,71330,76473,90509,110474,90362,119209,115695,112432,138873,135880,129170,146024,166194,155916,170278,179021,206624,205093,216770,227731,246028,249309,251864,253788,260892,262647,250410,279871,285451,285480,289342,319132,319999,321379,330676,357544,380183,411083,381403,367219,375571,381435,382119,396779,450150,487790,461328,476790,477336
 "05017","Chicot, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18287,18061,17757,17206,18025,18237,18043,18016,17798,17928,18042,17814,17864,18032,17929,17688,17256,16929,16618,16319,15985,15630,15611,15772,15634,15471,15176,14905,14801,14528,14265,14062,13758,13382,13173,12879,12729,12516,12313,12050,11851,11804,11731,11548,11436,11309,11092,11055,10801,10632,10375,10159,10051,9836,9507,9272
 "05017","Chicot, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1950,2351,2487,2772,3345,4038,3735,3959,4297,5048,6123,5073,6673,6416,6271,7851,7874,7630,8787,10184,9754,10894,11468,13101,13118,14011,15006,16506,16844,17336,17791,18553,19090,18712,21246,22164,22428,23118,25918,26556,27118,28014,30479,32922,35946,33726,33107,33973,35315,35940,38244,44310,48531,46902,50151,51481
 "05019","Clark, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",51869,55417,60570,67200,76688,86003,95712,107889,119008,136471,153215,173318,188358,196351,210665,225660,234797,230467,226050,237586,259456,273118,289938,309065,328420,349871,369194,393135,405270,410485,421428,445697,472195,473550,499251,518119,532396,561749,598838,613758,622451,646834,672889,708159,691090,717887,731271,752559,766186,791912,831910,891593,926333,897177,932821,978698
 "05019","Clark, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",21532,21542,21884,21563,22187,21746,22969,22844,23079,23083,23631,23317,23232,22997,23133,22911,22814,22653,22132,21941,21645,21440,21630,21908,22509,23038,23223,23379,23789,23417,23490,23474,23516,23334,23032,22904,22800,22924,23139,23272,23100,22909,22843,22598,22356,22259,22141,22173,21689,21738,21669,21403,21248,21136,20918,20920
 "05019","Clark, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2409,2573,2768,3116,3456,3955,4167,4723,5157,5912,6484,7433,8108,8538,9107,9849,10292,10174,10214,10828,11987,12739,13404,14107,14591,15187,15898,16816,17036,17529,17941,18987,20080,20294,21676,22621,23351,24505,25880,26373,26946,28235,29457,31337,30913,32252,33028,33940,35326,36430,38392,41657,43596,42448,44594,46783
 "05021","Clay, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",44359,50786,53330,58940,74545,89119,88546,92680,103488,137240,126767,125342,158962,156970,154576,176239,179013,176462,186437,211038,210709,216145,231278,254880,258761,269038,280885,304395,316717,324348,334027,351851,345191,336305,387219,398023,393520,408415,436260,459366,455935,453066,462804,484541,507629,483948,461484,474596,501068,509005,509682,571341,636617,629985,662365,665976
 "05021","Clay, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",19062,18928,19733,20075,20246,20238,20615,21155,20972,20916,21165,20544,20213,20078,19962,19746,19333,18979,18800,18582,18320,18096,18082,18068,17984,17943,17866,17948,17865,17671,17707,17537,17307,17083,16951,16827,16790,16679,16464,16209,16056,16054,15893,15740,15526,15356,15278,15144,14957,14875,14620,14534,14334,14229,14191,14112
 "05021","Clay, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2327,2683,2703,2936,3682,4404,4295,4381,4935,6561,5989,6101,7864,7818,7744,8925,9259,9298,9917,11357,11502,11944,12791,14107,14388,14994,15722,16960,17728,18355,18864,20063,19945,19687,22843,23654,23438,24487,26498,28340,28397,28221,29120,30784,32695,31515,30206,31339,33501,34219,34862,39311,44413,44275,46675,47192
 "05023","Cleburne, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",22318,23695,28538,34415,42859,45515,57799,65993,73762,86386,98981,112829,127866,138738,152073,173481,188960,206035,214225,228933,253278,261548,278878,301924,322695,352084,375392,404013,432286,481750,494502,524961,538985,548296,560768,600872,622373,656701,693314,743266,734608,773112,817392,856688,867422,904834,901937,886084,911729,941056,976010,1087741,1205999,1211354,1264743,1344072
 "05023","Cleburne, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10216,10466,11072,11900,12802,13478,14658,14926,15751,16213,16714,16916,16910,17315,17753,18308,18486,18569,18852,18954,19151,19520,19973,20372,21122,21557,22075,22598,22949,23326,23806,24100,24204,24375,24711,25018,25274,25430,25545,25623,25870,25982,25853,25713,25553,25496,25237,24996,24882,24873,24759,24716,25020,25272,25476,25646
 "05023","Cleburne, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2185,2264,2577,2892,3348,3377,3943,4421,4683,5328,5922,6670,7562,8013,8566,9476,10222,11096,11364,12078,13225,13399,13963,14821,15278,16333,17005,17878,18837,20653,20772,21783,22268,22494,22693,24018,24625,25824,27141,29008,28396,29756,31617,33317,33946,35489,35739,35449,36642,37834,39420,44010,48201,47933,49644,52409
 "05025","Cleveland, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15168,14954,16984,18714,22137,24930,28213,32039,36270,41644,48441,54964,59657,60467,62635,68003,71130,78935,78381,83513,92856,94250,98803,109845,115949,124208,134496,146476,157839,172154,179948,183877,197575,197640,205359,226985,235287,235451,251599,261538,242841,249920,248352,260419,274637,293795,299185,295517,309799,318296,313023,318944,373034,393383,384227,418399
 "05025","Cleveland, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6642,6548,6405,7256,7034,7171,7187,7165,7304,7476,7729,7887,7947,7884,7968,7899,7867,7975,7926,7930,7881,7764,7803,7857,7962,8045,8167,8297,8369,8446,8589,8536,8637,8634,8694,8744,8859,8829,8896,8775,8649,8667,8622,8517,8383,8229,8073,7995,7877,7650,7555,7554,7489,7471,7386,7367
 "05025","Cleveland, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2284,2284,2652,2579,3147,3477,3926,4472,4966,5570,6267,6969,7507,7670,7861,8609,9042,9898,9889,10531,11782,12139,12662,13981,14563,15439,16468,17654,18860,20383,20951,21541,22875,22891,23621,25959,26559,26668,28282,29805,28077,28836,28804,30576,32761,35702,37060,36963,39330,41607,41433,42222,49811,52655,52021,56794
 "05027","Columbia, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",62973,65659,70486,78951,88864,100332,116133,129190,142507,163633,177607,204587,231513,245382,260151,283247,297621,293504,301400,315234,347996,360590,374684,393407,412661,434143,457119,479623,497694,521925,521225,541536,550559,552981,569484,602632,633341,682445,711750,753113,709495,740306,780392,818287,806783,848977,826417,822128,857795,853806,874067,940198,1006352,1004429,1065261,1095506
 "05027","Columbia, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",26044,26118,26877,26311,25806,25905,25982,25842,26058,26443,26316,26685,26792,26974,27019,26961,26717,26320,26215,26133,25957,25691,25878,25884,25844,25841,25974,25866,25926,25876,25614,25599,25424,25362,25106,25154,25025,25133,24847,24666,24622,24707,24633,24274,24089,23799,23806,23644,23245,23092,22947,22743,22470,22316,22193,22024
 "05027","Columbia, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2418,2514,2623,3001,3444,3873,4470,4999,5469,6188,6749,7667,8641,9097,9628,10506,11140,11151,11497,12063,13407,14036,14479,15199,15967,16801,17599,18543,19197,20170,20349,21155,21655,21804,22683,23958,25308,27153,28645,30532,28815,29963,31681,33710,33492,35673,34715,34771,36902,36974,38091,41340,44786,45009,48000,49741
