GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "19005","Allamakee, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",15151,15015,15261,15441,15105,14964,15169,15255,15649,15730,15382,15091,14988,14870,14889,14829,14640,14384,14160,14162,14066,13836,13996,14123,14231,14248,14484,14468,14487,14611,14651,14674,14333,14289,14345,14324,14371,14378,14335,14325,14263,14386,14272,14236,14198,14229,14081,14085,14088,14146,14023,14069,13965,14072,14168,14184
 "19005","Allamakee, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3020,3272,3337,3658,4712,4735,5437,6488,6446,7095,7210,7215,8615,8925,8679,10998,11160,12046,12916,12689,14282,15252,14837,16072,15745,17081,17380,19354,19958,21009,21139,22502,23651,24362,24765,26752,27701,28769,30501,32169,31568,34513,37785,38328,40323,41426,41456,41915,43425,45117,46425,48836,53589,55950,55561,58705
 "19007","Appanoose, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",43936,45984,50323,56562,67570,71169,80333,91388,95988,103915,117311,124308,134780,139610,139080,146337,148989,158049,161241,163500,176229,186287,193805,204846,205474,221943,222081,244919,251742,265081,270610,287090,287728,297954,305545,328452,326593,342301,346942,376091,382714,383113,400452,407597,409096,414421,430721,438863,460282,475021,485279,528300,583571,573035,581725,613131
 "19007","Appanoose, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",15073,15046,15225,15484,14969,14693,14875,15155,15588,15406,15528,15488,15362,15157,14864,14640,14388,14150,14116,13960,13818,13744,13768,13865,13903,13726,13723,13752,13677,13761,13709,13696,13578,13420,13522,13462,13453,13319,13105,12950,12896,12857,12832,12676,12605,12607,12500,12411,12247,12330,12372,12283,12269,12135,12129,12106
 "19007","Appanoose, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2915,3056,3305,3653,4514,4844,5401,6030,6158,6745,7555,8026,8774,9211,9357,9996,10355,11170,11423,11712,12754,13554,14076,14774,14779,16170,16183,17810,18406,19263,19740,20962,21191,22202,22596,24398,24277,25700,26474,29042,29677,29798,31207,32155,32455,32872,34458,35361,37583,38526,39224,43011,47565,47222,47961,50647
 "19009","Audubon, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",34827,34728,34365,39658,51806,46667,52104,52836,54472,71803,67277,66867,82993,77883,72524,91382,99391,99537,106258,101692,116973,118378,122899,129644,116479,133983,133877,158399,163175,154993,150381,171210,169030,174704,173067,212169,204566,209597,223555,248366,226760,240151,289954,262352,276973,256080,250759,243437,254835,274949,280032,294587,366774,400014,369961,377835
 "19009","Audubon, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",9421,9564,9385,9415,9143,8900,8909,8957,8975,9016,8855,8545,8467,8356,8243,8312,8095,7848,7605,7509,7404,7335,7251,7141,7038,6992,6954,6920,6916,6893,6896,6804,6664,6572,6479,6430,6324,6265,6222,6200,6136,6099,6022,5901,5918,5844,5802,5738,5680,5631,5657,5680,5645,5573,5533,5562
 "19009","Audubon, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3697,3631,3662,4212,5666,5243,5848,5899,6069,7964,7598,7825,9802,9321,8798,10994,12278,12683,13972,13543,15799,16139,16949,18155,16550,19162,19252,22890,23594,22486,21807,25163,25365,26583,26712,32997,32348,33455,35930,40059,36956,39375,48149,44459,46802,43819,43219,42425,44865,48828,49502,51864,64973,71777,66864,67931
 "19011","Benton, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",83185,89331,92120,103287,128250,127710,145176,148734,163147,200055,207733,213923,248380,247669,248027,284854,285875,308701,315816,312032,351950,365528,370543,401373,402312,446705,473406,531094,563221,586467,604340,677817,697877,710146,710535,777323,787482,827185,912818,1003604,1010155,1050685,1114199,1143304,1177077,1206431,1241796,1251525,1293889,1332819,1374415,1421277,1634548,1789248,1682186,1705660
 "19011","Benton, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",22564,22918,22968,22944,22879,22763,22940,23028,23391,23459,23671,23651,23603,23301,22905,22822,22515,22345,22214,22294,22439,22425,22526,22712,23223,23552,23962,24249,24453,24823,25214,25326,25532,25829,25946,26181,26265,26137,26066,26097,26117,26051,26091,25849,25728,25659,25656,25691,25717,25621,25629,25550,25745,25756,25769,25799
 "19011","Benton, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3687,3898,4011,4502,5606,5610,6329,6459,6975,8528,8776,9045,10523,10629,10829,12482,12697,13815,14217,13996,15685,16300,16450,17672,17324,18967,19757,21902,23033,23626,23968,26764,27333,27494,27385,29690,29982,31648,35019,38457,38678,40332,42704,44230,45751,47018,48402,48715,50313,52021,53627,55627,63490,69469,65279,66113
 "19013","Black Hawk, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",462774,491647,521144,584081,664601,740751,831096,898733,1042599,1144686,1284147,1424317,1566352,1586593,1598326,1659322,1644701,1623970,1709558,1811745,1965264,2063256,2123499,2258325,2317173,2467701,2582551,2697900,2874222,3001596,3006218,3195184,3266086,3409093,3476949,3690791,3793770,4007913,4218938,4470088,4492239,4581776,4885140,5093312,5097542,5287881,5393553,5397651,5531612,5878409,5924753,6453128,6863122,6919379,7281517,7542170
 "19013","Black Hawk, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",131135,133020,133413,132415,132809,132409,133086,134212,134918,136176,136183,138013,137897,136836,135579,133873,130073,126207,123818,122448,123256,124155,125601,126142,126976,127150,126936,127392,127275,127743,127786,128019,127765,126876,126491,126682,127021,127486,127756,129203,130595,131169,131622,131947,133028,133513,133864,133262,132416,131926,131264,131049,130587,130081,131179,132348
 "19013","Black Hawk, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3529,3696,3906,4411,5004,5594,6245,6696,7728,8406,9430,10320,11359,11595,11789,12395,12644,12868,13807,14796,15945,16618,16907,17903,18249,19408,20345,21178,22583,23497,23525,24959,25563,26869,27488,29134,29867,31438,33023,34597,34398,34930,37115,38601,38319,39606,40291,40504,41774,44558,45136,49242,52556,53193,55508,56987
 "19015","Boone, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",95591,102458,107240,122528,151491,159245,176223,178959,181372,231887,246414,265253,295066,302105,312765,332607,349798,371035,391681,398471,437069,446488,465912,500585,498105,551322,562758,616121,643960,662063,675708,732931,751079,785840,815907,868685,873369,943139,986889,1016982,1036875,1031657,1114482,1130719,1180438,1186304,1190879,1184154,1193847,1237452,1265567,1327941,1431938,1459675,1519087,1565363
 "19015","Boone, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",25734,26562,26932,27487,26841,26462,26160,26254,26452,26358,26348,26214,26276,26058,25897,25709,25509,25316,25154,25175,25109,25200,25335,25259,25133,25161,25456,25742,26023,25930,26164,26251,26249,26086,26232,26372,26500,26471,26553,26454,26360,26280,26337,26228,26424,26472,26677,26684,26787,26685,26707,26702,26770,26570,26567,26729
 "19015","Boone, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3715,3857,3982,4458,5644,6018,6736,6816,6857,8798,9352,10119,11229,11594,12077,12937,13713,14656,15571,15828,17407,17718,18390,19818,19819,21912,22107,23934,24746,25533,25826,27920,28614,30125,31103,32940,32957,35629,37167,38443,39335,39256,42316,43111,44673,44814,44641,44377,44568,46373,47387,49732,53490,54937,57179,58564
 "19017","Bremer, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",79182,84182,91438,99380,121428,127903,139161,147097,170088,190547,205950,225143,254684,257343,260367,292708,296934,295325,304336,311832,345825,374661,384937,424664,428611,463700,484303,532181,560800,570039,563396,610142,632882,645678,645314,728563,752240,787813,848543,894467,886992,933156,1012228,1056906,1051358,1064822,1093269,1108183,1150090,1203641,1240116,1324297,1449941,1511249,1558849,1588725
 "19017","Bremer, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",22246,22740,22792,23058,23330,23789,23817,23769,23856,24048,24293,24823,24782,24661,24533,24199,23712,23226,22712,22516,22706,22854,22931,23038,23157,23098,23183,23301,23292,23322,23398,23312,23506,23386,23549,23728,23833,24054,24237,24162,24183,24288,24341,24424,24477,24537,24580,24588,24620,24747,24862,25007,25119,25260,25304,25328
 "19017","Bremer, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3559,3702,4012,4310,5205,5377,5843,6189,7130,7924,8478,9070,10277,10435,10613,12096,12523,12715,13400,13849,15231,16394,16787,18433,18509,20075,20890,22839,24077,24442,24079,26173,26924,27610,27403,30705,31563,32752,35010,37020,36678,38420,41585,43273,42953,43397,44478,45070,46714,48638,49880,52957,57723,59828,61605,62726
 "19019","Buchanan, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",65937,71290,72943,84009,107591,115476,131057,132529,148556,171943,181617,185577,215651,216003,206351,247948,248582,250086,274991,272060,305018,322622,330894,351880,340816,383123,386636,432844,459564,470410,464543,505504,523311,525333,532118,584703,607847,637481,693808,727089,748676,777566,870452,872173,915844,904125,922008,918502,953931,998516,1003458,1060236,1193630,1280035,1282403,1304704
 "19019","Buchanan, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",20824,21702,21553,21603,22034,22099,22497,22693,23072,23129,23220,22936,23032,22976,22739,22253,21810,21079,20786,20761,20890,20842,20902,20952,21091,21230,21141,21126,21084,21088,21158,21064,20952,20796,20822,20910,20831,20957,21069,21154,21016,20957,20822,20833,20795,20829,20733,20550,20612,20547,20483,20606,20707,20700,20725,20733
 "19019","Buchanan, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3166,3285,3384,3889,4883,5225,5826,5840,6439,7434,7822,8091,9363,9401,9075,11142,11398,11864,13230,13104,14601,15479,15831,16795,16159,18046,18288,20489,21797,22307,21956,23998,24977,25261,25556,27963,29180,30419,32930,34371,35624,37103,41804,41865,44042,43407,44471,44696,46280,48597,48990,51453,57644,61837,61877,62929
 "19021","Buena Vista, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",82923,87830,90354,99733,127302,125748,135829,124655,158452,181540,185706,197964,230173,225053,224651,252753,274766,284924,284594,296966,323929,327587,333155,356051,344118,386969,400458,449662,470135,467257,467653,504239,519770,527124,519199,574463,568868,586667,637337,723542,693629,756957,851608,896637,909300,908882,903032,795160,838631,887749,864955,929495,1030627,1130485,1122691,1188328
 "19021","Buena Vista, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",20747,20748,21036,21219,21017,20884,20795,20861,20938,20930,20636,20806,20890,20854,20749,20927,20572,20406,20102,20166,20053,19992,20076,20299,20578,20497,20500,20506,20427,20301,20508,20361,20241,20233,20141,20000,19970,19909,19798,19855,20004,20381,20438,20789,20983,21044,20913,20969,20899,20655,20641,20808,20794,20651,20698,20816
 "19021","Buena Vista, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3997,4233,4295,4700,6057,6021,6532,5976,7568,8674,8999,9515,11018,10792,10827,12078,13356,13963,14157,14726,16154,16386,16595,17540,16723,18879,19535,21928,23015,23016,22803,24765,25679,26053,25778,28723,28486,29467,32192,36441,34675,37140,41668,43130,43335,43190,43180,37921,40128,42980,41905,44670,49564,54742,54242,57087
 "19023","Butler, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",55517,58395,61055,69877,93452,89916,104047,105513,118957,144441,146798,153339,170921,169668,169848,205577,211917,208006,216063,210830,225680,248067,252671,275860,262952,294249,295861,337292,340913,344771,337444,368335,382647,386648,383384,453592,458712,471142,521195,532258,531105,565455,654100,634467,639393,604573,608096,607645,625815,658534,664749,689618,825047,877617,871336,867926
 "19023","Butler, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",16660,16941,17004,17104,17232,17355,17351,17480,17717,17715,17827,17657,17573,17431,17254,17101,16782,16324,15988,15967,15826,15713,15788,15709,15578,15578,15573,15531,15501,15406,15286,15299,15065,14926,14939,14985,14965,14931,14961,14957,14699,14915,14960,14961,14957,14937,14854,14663,14558,14476,14358,14334,14351,14275,14225,14156
 "19023","Butler, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3332,3447,3591,4085,5423,5181,5997,6036,6714,8154,8235,8684,9726,9734,9844,12021,12628,12742,13514,13204,14260,15787,16004,17561,16880,18889,18998,21717,21993,22379,22075,24076,25400,25904,25663,30270,30652,31555,34837,35586,36132,37912,43723,42408,42749,40475,40938,41441,42988,45491,46298,48111,57491,61479,61254,61312
 "19025","Calhoun, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",52574,55172,53805,67374,86599,82489,86166,78147,90214,115477,123968,133086,151856,143234,145771,155698,161613,164758,165957,172321,184737,179483,175702,203421,181678,226498,224072,260293,254535,237345,244046,259754,266895,271449,277244,319952,322877,328237,369041,410279,368982,397610,460455,452412,484551,452648,434659,435772,437347,466887,470583,481631,587568,642145,608917,611976
 "19025","Calhoun, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",14783,14255,14159,13918,13956,13770,13810,13878,13773,13660,13499,13517,13385,13243,13015,12758,12345,11953,11761,11633,11598,11501,11497,11503,11478,11630,11473,11426,11377,11296,11190,11088,10918,10683,10488,10382,10228,10093,9947,9845,9684,10168,10113,10001,10026,10012,10006,10053,10015,9976,9979,9895,9894,9725,9790,9711
 "19025","Calhoun, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3556,3870,3800,4841,6205,5990,6239,5631,6550,8454,9183,9846,11345,10816,11200,12204,13091,13784,14111,14813,15928,15606,15282,17684,15828,19475,19530,22781,22373,21011,21809,23427,24445,25409,26434,30818,31568,32521,37101,41674,38102,39104,45531,45237,48329,45211,43440,43347,43669,46801,47157,48674,59386,66030,62198,63019
 "19027","Carroll, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",79478,83577,81188,99917,130470,124008,135886,134415,155148,201533,213313,228340,267099,260900,262840,295188,303625,310585,328874,338539,357516,361372,371779,411128,402382,432297,447878,501542,526870,529027,517551,568476,592841,596218,598553,678732,675748,715216,753887,819627,787118,845350,942399,946343,986565,984089,1005929,994526,1022141,1080334,1067330,1135722,1258561,1395310,1367890,1424207
 "19027","Carroll, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",23018,22900,22845,22770,23090,23125,23049,23016,22977,23076,22861,22964,22964,22665,22638,22642,22433,22097,21772,21729,21501,21415,21429,21483,21634,21525,21651,21651,21705,21703,21631,21382,21225,21159,21024,20936,20973,20832,20869,20742,20743,20842,20956,20826,20789,20823,20825,20843,20814,20736,20831,20734,20754,20565,20512,20407
 "19027","Carroll, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3453,3650,3554,4388,5650,5363,5896,5840,6752,8733,9331,9943,11631,11511,11611,13037,13535,14056,15105,15580,16628,16875,17349,19137,18600,20083,20686,23165,24274,24376,23926,26587,27931,28178,28470,32419,32220,34333,36125,39515,37946,40560,44970,45440,47456,47260,48304,47715,49108,52099,51238,54776,60642,67849,66687,69790
 "19029","Cass, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",62250,66703,69005,79878,100569,93784,101816,117270,122475,144425,151713,151090,185875,185307,189064,210487,215082,216822,217954,217617,245953,246308,249000,269984,261495,288885,287378,322482,332757,349568,352238,374843,366203,373573,373911,416595,413176,426195,450481,497721,481435,488706,533208,540846,555771,561408,584727,565626,582987,605524,619755,654227,745543,795868,818350,850078
 "19029","Cass, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",17264,17044,17223,17021,17204,17075,16966,17021,17146,17226,17227,16965,17060,16918,16882,16876,16367,15840,15415,15328,15225,15110,15062,15056,15090,15168,15043,15005,14886,14794,14649,14675,14488,14242,14275,14142,14002,14021,13988,13935,13949,13935,13798,13761,13662,13515,13504,13376,13361,13194,13085,13115,13085,13125,13131,13024
 "19029","Cass, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3606,3914,4007,4693,5846,5492,6001,6890,7143,8384,8807,8906,10895,10953,11199,12473,13141,13688,14139,14197,16155,16301,16532,17932,17329,19046,19104,21492,22354,23629,24045,25543,25276,26230,26193,29458,29508,30397,32205,35717,34514,35070,38644,39303,40680,41540,43300,42287,43633,45894,47364,49884,56977,60638,62322,65270
 "19031","Cedar, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",65801,70915,72291,82647,106025,103624,127424,124843,137389,169409,173380,172795,206744,205800,203171,248187,246666,245458,261586,264409,294401,307595,309744,333576,330632,369696,378692,432785,450179,466271,474218,518764,527381,536569,543917,577139,575116,618203,666754,721061,713538,726546,817571,852792,887026,895614,915474,919618,934378,983706,991203,1028409,1167012,1246936,1218225,1261806
 "19031","Cedar, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",17698,17681,17959,18053,18012,17752,17844,18256,18763,18895,18839,18640,18618,18516,18576,18430,18216,17823,17476,17330,17381,17447,17505,17703,17551,17566,17742,17860,18102,18057,18178,18199,18126,18150,18224,18248,18213,18332,18321,18460,18458,18452,18360,18296,18225,18271,18249,18342,18477,18496,18527,18483,18429,18331,18269,18231
 "19031","Cedar, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3718,4011,4025,4578,5886,5837,7141,6838,7322,8966,9203,9270,11105,11115,10937,13466,13541,13772,14968,15257,16938,17630,17695,18843,18838,21046,21344,24232,24869,25822,26087,28505,29095,29563,29846,31628,31577,33723,36393,39061,38657,39375,44530,46611,48671,49018,50166,50137,50570,53185,53500,55641,63325,68023,66683,69212
 "19033","Cerro Gordo, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",177500,199544,209253,231840,263211,283240,317574,339091,372062,414225,438030,474452,534883,547298,570879,629539,649493,670955,701955,725702,756698,810603,828568,860309,855126,940036,989126,1061584,1104475,1153306,1173974,1241748,1267026,1290712,1386034,1510661,1575281,1598257,1683251,1769395,1683360,1714665,1819106,1935402,1982827,2148432,2227569,2171200,2093501,2151611,2136027,2261821,2632043,3200291,3287851,3403373
 "19033","Cerro Gordo, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",49155,49215,49457,49298,49663,49652,49318,49210,49177,48863,48492,48472,48416,48220,48061,48059,48497,48158,47357,47219,46840,46773,47206,47060,46904,46945,47196,47080,47091,46950,46637,46389,45844,45430,45412,44993,44741,44531,44461,44285,44239,44119,44080,43901,43822,43597,43466,43655,43665,43367,43288,43021,42767,42408,42470,42493
 "19033","Cerro Gordo, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3611,4055,4231,4703,5300,5705,6439,6891,7566,8477,9033,9788,11048,11350,11878,13099,13392,13932,14823,15369,16155,17331,17552,18281,18231,20024,20958,22549,23454,24565,25173,26768,27638,28411,30521,33575,35209,35891,37859,39955,38051,38865,41268,44086,45247,49279,51249,49735,47945,49614,49345,52575,61544,75464,77416,80093
 "19035","Cherokee, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",64122,64090,66803,78274,105368,100915,106964,95885,113135,136027,136624,141669,168178,166336,162700,188726,194894,200910,207290,217142,225899,239934,242121,248951,239921,263020,268878,305183,309858,312922,318053,329163,352964,358197,364390,401313,426327,558909,626924,580670,461834,465355,529538,567879,579510,629268,647866,627425,617650,668143,623411,637091,790405,1084482,987341,1013132
 "19035","Cherokee, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",17235,17273,17311,17416,17166,16877,16544,16482,16572,16623,16422,16223,16128,15869,15848,15657,15266,14843,14507,14276,14139,14107,14062,13978,13912,13882,13635,13450,13381,13204,13096,13019,12905,12685,12579,12510,12380,12215,12152,12014,11953,12121,12082,12052,12019,11990,11718,11660,11633,11643,11637,11658,11539,11492,11652,11658
 "19035","Cherokee, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3720,3710,3859,4494,6138,5979,6465,5818,6827,8183,8320,8733,10428,10482,10266,12054,12767,13536,14289,15210,15977,17008,17218,17810,17246,18947,19720,22690,23157,23699,24286,25283,27351,28238,28968,32079,34437,45756,51590,48333,38637,38392,43829,47119,48216,52483,55288,53810,53095,57386,53571,54648,68499,94368,84736,86904
 "19037","Chickasaw, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",46010,50871,51441,63933,82194,79983,87169,89442,109030,124715,129786,132226,151847,147441,147367,176458,176967,180391,193258,182748,198565,209083,212389,230112,218927,250812,266213,293794,306624,309401,320209,324935,313397,314293,314228,350434,363637,381938,418338,447261,437922,479903,542423,551275,587607,624606,656842,637982,639943,681186,654962,680898,875358,1202728,1111947,1132558
 "19037","Chickasaw, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",14658,14916,14718,14798,14893,14939,15206,15299,15421,15472,15499,15422,15327,15211,15147,14898,14485,14174,13716,13538,13417,13288,13219,13218,13238,13287,13297,13270,13272,13237,13209,13168,13192,12941,12770,12691,12561,12603,12540,12471,12465,12415,12424,12320,12317,12308,12224,12183,12107,12078,12070,11985,11882,11755,11694,11719
 "19037","Chickasaw, IA",4,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3139,3410,3495,4320,5519,5354,5733,5846,7070,8061,8374,8574,9907,9693,9729,11844,12217,12727,14090,13499,14800,15735,16067,17409,16538,18876,20021,22140,23103,23374,24242,24676,23757,24287,24607,27613,28950,30305,33360,35864,35132,38655,43659,44746,47707,50748,53734,52367,52857,56399,54264,56813,73671,102316,95087,96643
 "19039","Clarke, IA",4,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",24557,26949,28124,32111,39222,37055,42171,46559,51454,57772,60951,69732,77203,82982,80946,85233,93177,99083,104316,104245,115708,120441,120235,125916,118793,130543,127991,142595,157045,160123,173066,193685,195668,200871,211372,227314,239171,249908,264257,288758,280211,290432,303621,311443,322863,331663,354073,349245,367516,387179,379308,419280,449209,475482,476117,506521
 "19039","Clarke, IA",4,CAINC1,2,"...","Population (persons) 1/","Number of persons",7572,7575,7615,7929,7835,7838,7982,8068,8224,8310,8450,8623,8646,8723,8568,8493,8387,8287,8349,8409,8327,8301,8353,8496,8549,8429,8486,8663,8701,8841,8908,9194,9207,9213,9282,9307,9180,9196,9149,9217,9228,9330,9363,9420,9360,9345,9402,9517,9655,9785,9714,9730,9751,9676,9631,9524
