GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35006","Cibola, NM*",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),186033,175059,180650,183701,188468,189831,203196,217218,222599,238773,255279,270365,290983,311903,328354,340892,357124,359517,388443,424700,462612,495347,515005,539874,565298,584801,611906,616067,628568,645461,652290,653644,674050,713461,715711,716147,743626,772730,868298,928329,938936,933792,971285
 "35006","Cibola, NM*",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),28211,26321,24700,24372,23528,23602,23819,23905,23690,23251,23386,23702,23918,24507,24843,25248,25467,25512,25633,26488,26592,26940,27167,27204,27032,27258,27259,27097,27336,27580,27580,27642,27455,27415,27500,27431,27377,27331,26969,27060,26771,26741,26686
 "35006","Cibola, NM*",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),6594,6651,7314,7537,8010,8043,8531,9087,9396,10269,10916,11407,12166,12727,13217,13502,14023,14092,15154,16034,17397,18387,18957,19845,20912,21454,22448,22736,22994,23403,23651,23647,24551,26024,26026,26107,27162,28273,32196,34306,35073,34920,36397
 "35007","Colfax, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",34903,37750,39458,44862,50385,57173,65069,71262,76672,88872,106717,120799,128191,143522,144843,156424,170699,166877,163317,164171,169077,176131,188167,204111,224646,239484,239536,239070,254419,271615,279102,310776,311755,321142,335680,345717,357154,375713,399925,414026,420637,444465,486366,470201,459936,479461,476048,475128,472165,480635,497063,549427,602283,610901,631175,647814
 "35007","Colfax, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",12100,12142,12090,12355,12573,12887,13194,13512,13321,13187,13439,13714,13894,14153,14370,14199,14185,14272,13832,13586,13014,12921,12785,13108,13442,13871,14075,14139,13993,13873,14024,14202,14140,14215,14088,14093,14031,13982,13933,13764,13731,13735,13670,13335,13196,12872,12642,12509,12466,12424,12435,12353,12348,12289,12312,12307
 "35007","Colfax, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2885,3109,3264,3631,4007,4436,4932,5274,5756,6739,7941,8808,9226,10141,10080,11017,12034,11693,11807,12084,12992,13631,14718,15571,16712,17265,17019,16909,18182,19579,19902,21883,22048,22592,23827,24531,25455,26871,28703,30080,30634,32360,35579,35261,34854,37248,37656,37983,37876,38686,39973,44477,48776,49711,51265,52638
 "35009","Curry, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",140373,172208,175880,192993,230349,237730,265853,263995,285881,322449,361315,393596,407922,445536,483801,509567,550064,557264,568083,586180,607225,643817,711268,760103,800725,830419,875160,897187,925142,920780,939186,954930,1057008,1104640,1161129,1267696,1328237,1367685,1475425,1580433,1587888,1819334,1941682,2025000,1988929,2075202,1991621,2023581,2059356,2057288,2148873,2336808,2461290,2691341,2666787,2780294
 "35009","Curry, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",38000,39834,41293,42063,42703,43062,43927,41730,42017,43693,42876,42037,42081,41970,43166,42955,42890,43223,43312,42830,42294,42324,44490,46148,47022,48795,48459,49021,47968,46348,45153,44991,44964,45133,45385,46640,46981,47018,46588,45512,46555,48964,49774,50720,50652,50945,50088,50028,49534,49010,48630,48374,47950,47391,47321,47156
 "35009","Curry, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3694,4323,4259,4588,5394,5521,6052,6326,6804,7380,8427,9363,9694,10616,11208,11863,12825,12893,13116,13686,14357,15212,15987,16471,17029,17019,18060,18302,19287,19867,20800,21225,23508,24475,25584,27180,28272,29089,31670,34726,34108,37157,39010,39925,39267,40734,39762,40449,41575,41977,44188,48307,51330,56790,56355,58959
 "35011","De Baca, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",6630,7420,7922,9612,11223,10440,10859,10758,11790,14808,15923,16240,18808,20495,20648,22325,24828,24834,24967,25655,27646,28932,31971,34966,37674,35778,34071,36473,38143,39520,42003,45179,51860,50478,49931,50877,54706,66183,59450,61393,54882,62056,82051,77911,75557,86645,79414,80813,78964,80523,85659,91891,94042,96661,104888,107142
