outcome,spec,control_rule,event_time,att,se,n_cohorts,total_treated_counties,total_treated_states
county_murder_rate,ra,broad,5,0.9346332441918891,0.21875373306991236,4,743,11
county_murder_rate,ra,strict,-5,-0.27782445300062225,0.4968895133952111,8,2027,25
county_murder_rate,ra,strict,-4,-1.4562248269865892,1.0382236970195533,8,2027,25
county_murder_rate,ra,strict,-3,0.27402654706603347,0.17404354854958898,8,2027,25
county_murder_rate,ra,strict,-2,-1.4443151806297374,0.6855554471137202,8,2027,25
county_murder_rate,ra,strict,0,-0.10466902890732743,0.15093641453916015,8,2027,25
county_murder_rate,ra,strict,1,-0.4160774899940746,0.24573285615448254,7,1917,23
county_murder_rate,ra,strict,2,0.16708691340759724,0.16806446704628078,6,1690,20
county_murder_rate,ra,strict,3,-0.05296353571250384,0.1862508063476547,5,1351,17
county_murder_rate,ra,strict,4,0.8417676885322682,0.19535954914132028,4,743,11
county_murder_rate,ra,strict,5,1.0356495515548438,0.27218286370209316,4,743,11
county_property_crime_rate,or,broad,-5,12.124073421113039,39.61878799905031,8,2027,25
county_property_crime_rate,or,broad,-4,-15.158584815883373,47.83796791535858,8,2027,25
county_property_crime_rate,or,broad,-3,-15.988107283814104,44.69100511687971,8,2027,25
county_property_crime_rate,or,broad,-2,-54.39910675960024,31.7801955323614,8,2027,25
county_property_crime_rate,or,broad,0,16.536684329678874,34.154256433225285,8,2027,25
county_property_crime_rate,or,broad,1,-29.94555910037284,31.659100060474078,7,1917,23
county_property_crime_rate,or,broad,2,-15.48276454578469,44.35376307581106,6,1690,20
county_property_crime_rate,or,broad,3,-22.17942080992781,52.91296861469083,5,1351,17
county_property_crime_rate,or,broad,4,82.7262120003636,46.425490645760306,4,743,11
county_property_crime_rate,or,broad,5,87.77686825672113,44.97480616620343,4,743,11
county_property_crime_rate,or,strict,-5,56.109787629246725,39.088356977329425,8,2027,25
county_property_crime_rate,or,strict,-4,26.582718658839212,47.86816681888482,8,2027,25
county_property_crime_rate,or,strict,-3,11.62751094065024,43.91159863255791,8,2027,25
county_property_crime_rate,or,strict,-2,-36.69794712383813,30.12019457284332,8,2027,25
county_property_crime_rate,or,strict,0,4.941787697227873,23.969415204201777,8,2027,25
county_property_crime_rate,or,strict,1,4.515389863973185,32.2284782072194,7,1917,23
county_property_crime_rate,or,strict,2,7.730299285796606,44.704755219195256,6,1690,20
county_property_crime_rate,or,strict,3,-14.24456355905605,59.22380181409606,5,1351,17
county_property_crime_rate,or,strict,4,45.21140337692614,47.2136691553108,4,743,11
county_property_crime_rate,or,strict,5,45.78746323590637,47.926957094512055,4,743,11
county_property_crime_rate,ra,broad,-5,79.00627670200524,22.8479738277584,8,2027,25
county_property_crime_rate,ra,broad,-4,39.05273186411207,29.069840362544312,8,2027,25
county_property_crime_rate,ra,broad,-3,21.95739988846839,27.5012923025854,8,2027,25
county_property_crime_rate,ra,broad,-2,-48.19058460003849,15.36308674439231,8,2027,25
county_property_crime_rate,ra,broad,0,6.222017457553124,15.80778753002388,8,2027,25
county_property_crime_rate,ra,broad,1,7.677900130228275,14.495608008522407,7,1917,23
county_property_crime_rate,ra,broad,2,2.9591928607207074,19.62088930162956,6,1690,20
county_property_crime_rate,ra,broad,3,-16.221805407453562,23.038553682177287,5,1351,17
county_property_crime_rate,ra,broad,4,1.9449786162873153,27.41564736463227,4,743,11
county_property_crime_rate,ra,broad,5,44.0810107226889,30.830007111979707,4,743,11
county_property_crime_rate,ra,strict,-5,108.9307749585982,23.217274745601078,8,2027,25
county_property_crime_rate,ra,strict,-4,64.11906609772254,31.51063818669009,8,2027,25
county_property_crime_rate,ra,strict,-3,29.933642793650293,28.365350934521903,8,2027,25
county_property_crime_rate,ra,strict,-2,-41.83123736056862,16.714554906790173,8,2027,25
county_property_crime_rate,ra,strict,0,-16.822953367976474,13.679448097766077,8,2027,25
county_property_crime_rate,ra,strict,1,5.13176517616883,14.343068897260958,7,1917,23
county_property_crime_rate,ra,strict,2,1.3801960307892416,18.0004120141257,6,1690,20
county_property_crime_rate,ra,strict,3,-32.467886180382166,21.5057265805291,5,1351,17
county_property_crime_rate,ra,strict,4,-17.89686002417982,33.37852648667406,4,743,11
county_property_crime_rate,ra,strict,5,8.150424869381958,35.04904892504918,4,743,11
county_violent_crime_rate,or,broad,-5,-10.650242308495,9.155684725582345,8,2027,25
county_violent_crime_rate,or,broad,-4,-5.269702125424057,10.476845689573098,8,2027,25
county_violent_crime_rate,or,broad,-3,-12.997037585710377,10.255905590344796,8,2027,25
county_violent_crime_rate,or,broad,-2,-14.175594536750495,8.921538779185353,8,2027,25
county_violent_crime_rate,or,broad,0,-0.890852969408451,8.733939439106605,8,2027,25
county_violent_crime_rate,or,broad,1,-15.026445123939357,8.175467691876708,7,1917,23
county_violent_crime_rate,or,broad,2,-21.3331625493077,8.908520186885948,6,1690,20
county_violent_crime_rate,or,broad,3,-25.161879496348575,8.36836117920675,5,1351,17
county_violent_crime_rate,or,broad,4,-2.53000525078728,12.13557750901233,4,743,11
county_violent_crime_rate,or,broad,5,-4.229092733800709,12.892313043408347,4,743,11
county_violent_crime_rate,or,strict,-5,-1.0840615622660117,9.287271524111535,8,2027,25
county_violent_crime_rate,or,strict,-4,3.6623550193384733,10.72372293956102,8,2027,25
county_violent_crime_rate,or,strict,-3,-7.81012998333963,10.262365785381329,8,2027,25
county_violent_crime_rate,or,strict,-2,-11.16526624146472,8.532118918794948,8,2027,25
county_violent_crime_rate,or,strict,0,-4.4271835199919405,5.825121876418944,8,2027,25
county_violent_crime_rate,or,strict,1,-9.11454727058975,7.6853291978051494,7,1917,23
county_violent_crime_rate,or,strict,2,-19.661642703849083,7.921328111481094,6,1690,20
county_violent_crime_rate,or,strict,3,-28.44111482321629,9.076926790473514,5,1351,17
county_violent_crime_rate,or,strict,4,-16.40497391494868,11.601385457555109,4,743,11
county_violent_crime_rate,or,strict,5,-18.699638217529557,13.1536617030668,4,743,11
county_violent_crime_rate,ra,broad,-5,2.7539777359804285,5.644927024523962,8,2027,25
county_violent_crime_rate,ra,broad,-4,5.486464309430777,6.384017780230097,8,2027,25
county_violent_crime_rate,ra,broad,-3,-5.223287332172959,6.095031675591349,8,2027,25
county_violent_crime_rate,ra,broad,-2,-13.185765941384254,4.4418474854281325,8,2027,25
county_violent_crime_rate,ra,broad,0,-0.9378938852532555,5.370167579418699,8,2027,25
county_violent_crime_rate,ra,broad,1,-5.856638790066487,4.16110194993681,7,1917,23
county_violent_crime_rate,ra,broad,2,-16.662597820680997,4.643948839199628,6,1690,20
county_violent_crime_rate,ra,broad,3,-22.509681446252507,5.582343388785408,5,1351,17
county_violent_crime_rate,ra,broad,4,-15.030532469671895,6.640863426619191,4,743,11
county_violent_crime_rate,ra,broad,5,-10.977469147071922,7.95857369593402,4,743,11
county_violent_crime_rate,ra,strict,-5,8.76439221199906,6.215423199927964,8,2027,25
county_violent_crime_rate,ra,strict,-4,11.710543659769506,7.083150684428948,8,2027,25
county_violent_crime_rate,ra,strict,-3,-1.5757198353156578,6.528513411311074,8,2027,25
county_violent_crime_rate,ra,strict,-2,-11.103364207249419,5.245540189851377,8,2027,25
county_violent_crime_rate,ra,strict,0,-5.002078503221938,4.069148070160447,8,2027,25
county_violent_crime_rate,ra,strict,1,-6.2204101571404555,4.081261362255992,7,1917,23
county_violent_crime_rate,ra,strict,2,-18.110890765032494,4.6869797566695715,6,1690,20
county_violent_crime_rate,ra,strict,3,-26.16883951666059,6.432531384241124,5,1351,17
county_violent_crime_rate,ra,strict,4,-15.69049750035578,7.11487338240535,4,743,11
county_violent_crime_rate,ra,strict,5,-16.529370983538733,8.098132313130671,4,743,11
state_firearm_homicide_rate,or,broad,-5,-0.5103808144698999,0.1865820317425972,8,2027,25
state_firearm_homicide_rate,or,broad,-4,-0.18887877053994387,0.17355314089981247,8,2027,25
state_firearm_homicide_rate,or,broad,-3,-0.2622029853994405,0.13494318141334966,8,2027,25
state_firearm_homicide_rate,or,broad,-2,-0.0440615991929075,0.13497103205118346,8,2027,25
state_firearm_homicide_rate,or,broad,0,-0.04183721564117025,0.14307228026585053,7,1917,23
state_firearm_homicide_rate,or,broad,1,-0.013176514741651366,0.14733164791592046,6,1690,20
state_firearm_homicide_rate,or,broad,2,0.23621777975803754,0.19536166795263132,5,1351,17
state_firearm_homicide_rate,or,broad,3,0.48638289632352055,0.23863577669991193,4,743,11
state_firearm_homicide_rate,or,broad,4,0.04140046654651766,0.3216515767910472,4,733,11
state_firearm_homicide_rate,or,broad,5,1.0509037405432766,0.7651018659322991,3,480,8
state_firearm_homicide_rate,or,strict,-5,-0.35408906926528233,0.18427712828126777,8,2027,25
state_firearm_homicide_rate,or,strict,-4,-0.046516101204339286,0.17124466702001367,8,2027,25
state_firearm_homicide_rate,or,strict,-3,-0.1666005291773677,0.1388147732862576,8,2027,25
state_firearm_homicide_rate,or,strict,-2,0.0189610790603959,0.13912089754700038,8,2027,25
state_firearm_homicide_rate,or,strict,0,-0.04451652107589509,0.14752287061141384,7,1917,23
state_firearm_homicide_rate,or,strict,1,-0.05623792992005355,0.16070530297742924,6,1690,20
state_firearm_homicide_rate,or,strict,2,0.17493374430762945,0.20647378148359893,5,1351,17
state_firearm_homicide_rate,or,strict,3,0.3265671987036753,0.2347846279370258,4,743,11
state_firearm_homicide_rate,or,strict,4,-0.10365223032037135,0.3171916258188313,4,733,11
state_firearm_homicide_rate,or,strict,5,0.8787805788445291,0.7662182757399079,3,480,8
state_firearm_homicide_rate,ra,broad,-5,-0.4082576342849166,0.09476078182507362,8,2027,25
state_firearm_homicide_rate,ra,broad,-4,-0.07413426764674236,0.09243075387669733,8,2027,25
state_firearm_homicide_rate,ra,broad,-3,-0.16771073118944785,0.0776751716403819,8,2027,25
state_firearm_homicide_rate,ra,broad,-2,-0.06792335394453736,0.07094243625865433,8,2027,25
state_firearm_homicide_rate,ra,broad,0,-0.12594474060100108,0.07495126771140329,7,1917,23
state_firearm_homicide_rate,ra,broad,1,-0.13011750675542566,0.06439410169153227,6,1690,20
state_firearm_homicide_rate,ra,broad,2,0.010765821576181112,0.11088090466947469,5,1351,17
state_firearm_homicide_rate,ra,broad,3,0.30878722142356013,0.10660612100984218,4,743,11
state_firearm_homicide_rate,ra,broad,4,-0.2060569681553643,0.16069741081726718,4,733,11
state_firearm_homicide_rate,ra,broad,5,0.8910964491997242,0.3864988508756623,3,480,8
state_firearm_homicide_rate,ra,strict,-5,-0.373349972734243,0.09078389848135679,8,2027,25
state_firearm_homicide_rate,ra,strict,-4,-0.04345678200304445,0.08861548152956547,8,2027,25
state_firearm_homicide_rate,ra,strict,-3,-0.1734153730848897,0.07441302370158742,8,2027,25
state_firearm_homicide_rate,ra,strict,-2,-0.03855759433698695,0.06826894893758906,8,2027,25
state_firearm_homicide_rate,ra,strict,0,-0.12512945358914268,0.07398559448453032,7,1917,23
state_firearm_homicide_rate,ra,strict,1,-0.1349008548465655,0.06844892934979346,6,1690,20
state_firearm_homicide_rate,ra,strict,2,0.036902282357897415,0.11763247451857076,5,1351,17
state_firearm_homicide_rate,ra,strict,3,0.35983083404913463,0.11724807695441447,4,743,11
state_firearm_homicide_rate,ra,strict,4,-0.05186577872810924,0.15742831571280036,4,733,11
state_firearm_homicide_rate,ra,strict,5,1.0703112271373538,0.3590658578956046,3,480,8
state_firearm_suicide_rate,or,broad,-5,-0.4364187662586475,0.11631468821725623,8,2027,25
state_firearm_suicide_rate,or,broad,-4,-0.062257614241798216,0.1638481947200962,8,2027,25
state_firearm_suicide_rate,or,broad,-3,-0.05297863171431727,0.16425832640881086,8,2027,25
state_firearm_suicide_rate,or,broad,-2,-0.3201800293290405,0.11933242895884955,8,2027,25
state_firearm_suicide_rate,or,broad,0,0.21849374930674798,0.17402231386948538,7,1917,23
state_firearm_suicide_rate,or,broad,1,0.37675195531464345,0.15234279522290017,6,1690,20
state_firearm_suicide_rate,or,broad,2,0.645529929628368,0.14162155742028354,5,1351,17
state_firearm_suicide_rate,or,broad,3,0.3428994192880437,0.14411836226561836,4,743,11
state_firearm_suicide_rate,or,broad,4,0.8179127084564153,0.25969612673590703,4,743,11
state_firearm_suicide_rate,or,broad,5,1.0998576748898818,0.26335441996433123,3,480,8
state_firearm_suicide_rate,or,strict,-5,-0.34616978652474284,0.11795621648650155,8,2027,25
state_firearm_suicide_rate,or,strict,-4,-0.006369787537758453,0.1658572333222131,8,2027,25
state_firearm_suicide_rate,or,strict,-3,-0.01684371871487339,0.159827445713605,8,2027,25
state_firearm_suicide_rate,or,strict,-2,-0.2714465525595021,0.12110444996759427,8,2027,25
state_firearm_suicide_rate,or,strict,0,0.18904653646480735,0.175086961761585,7,1917,23
state_firearm_suicide_rate,or,strict,1,0.28563238239826694,0.151000879518197,6,1690,20
state_firearm_suicide_rate,or,strict,2,0.5528787051751205,0.138330915030238,5,1351,17
state_firearm_suicide_rate,or,strict,3,0.23561482164513572,0.15286520802891254,4,743,11
state_firearm_suicide_rate,or,strict,4,0.7485398308839647,0.26382974155392197,4,743,11
state_firearm_suicide_rate,or,strict,5,0.9798537787672816,0.2658110150021593,3,480,8
state_firearm_suicide_rate,ra,broad,-5,-0.307933495798555,0.06977745624429758,8,2027,25
state_firearm_suicide_rate,ra,broad,-4,0.024749111975042974,0.09065525866417172,8,2027,25
state_firearm_suicide_rate,ra,broad,-3,0.03263504805409123,0.09948536109965854,8,2027,25
state_firearm_suicide_rate,ra,broad,-2,-0.24099862271773714,0.07311940808097732,8,2027,25
state_firearm_suicide_rate,ra,broad,0,0.16788561669022006,0.08821115488521884,7,1917,23
state_firearm_suicide_rate,ra,broad,1,0.35802174087704247,0.08843219713184848,6,1690,20
state_firearm_suicide_rate,ra,broad,2,0.6332711599416498,0.08587430020972192,5,1351,17
state_firearm_suicide_rate,ra,broad,3,0.28090673616712597,0.07723044932661659,4,743,11
state_firearm_suicide_rate,ra,broad,4,0.7247047984979609,0.135968924909141,4,743,11
state_firearm_suicide_rate,ra,broad,5,0.9167418781151075,0.13700557215683945,3,480,8
state_firearm_suicide_rate,ra,strict,-5,-0.27910495255121837,0.07244997670671906,8,2027,25
state_firearm_suicide_rate,ra,strict,-4,0.045068062796312855,0.09387158729756734,8,2027,25
state_firearm_suicide_rate,ra,strict,-3,0.022503033845457376,0.0884045157463264,8,2027,25
state_firearm_suicide_rate,ra,strict,-2,-0.23231551095580075,0.06992143707195023,8,2027,25
state_firearm_suicide_rate,ra,strict,0,0.18460771040542825,0.08867493259842071,7,1917,23
state_firearm_suicide_rate,ra,strict,1,0.3052019642365534,0.07624403278292186,6,1690,20
state_firearm_suicide_rate,ra,strict,2,0.5837358085464184,0.07711942660326965,5,1351,17
state_firearm_suicide_rate,ra,strict,3,0.25659978843740283,0.07139201915797336,4,743,11
state_firearm_suicide_rate,ra,strict,4,0.7324117529482147,0.13840687596513898,4,743,11
state_firearm_suicide_rate,ra,strict,5,0.9581511638749971,0.15537350541020317,3,480,8
state_total_suicide_rate,or,broad,-5,-0.7656675493701717,0.19819488294304333,8,2027,25
state_total_suicide_rate,or,broad,-4,-0.11330916004539017,0.218640917666688,8,2027,25
state_total_suicide_rate,or,broad,-3,-0.32120650210607277,0.2056810240055282,8,2027,25
state_total_suicide_rate,or,broad,-2,-0.39480314626315377,0.17326440517644837,8,2027,25
state_total_suicide_rate,or,broad,0,0.15977024341081777,0.19463472824261538,7,1917,23
state_total_suicide_rate,or,broad,1,0.45783051016222037,0.2064917562430375,6,1690,20
state_total_suicide_rate,or,broad,2,0.5025369091930708,0.28717356849459597,5,1351,17
state_total_suicide_rate,or,broad,3,0.45076909566270995,0.2662883790015794,4,743,11
state_total_suicide_rate,or,broad,4,0.849640597128732,0.2474989649058656,4,743,11
state_total_suicide_rate,or,broad,5,0.8772981373272872,0.42172181860161895,3,480,8
state_total_suicide_rate,or,strict,-5,-0.6905542420421142,0.20533629065747,8,2027,25
state_total_suicide_rate,or,strict,-4,-0.07621925505293478,0.2238992772204545,8,2027,25
state_total_suicide_rate,or,strict,-3,-0.2909930176385466,0.20478139393550684,8,2027,25
state_total_suicide_rate,or,strict,-2,-0.3300800241942974,0.18001168929146244,8,2027,25
state_total_suicide_rate,or,strict,0,0.15677589546675938,0.20042627274069008,7,1917,23
state_total_suicide_rate,or,strict,1,0.40005285126537726,0.22052238782001857,6,1690,20
state_total_suicide_rate,or,strict,2,0.45715562998257186,0.29351325401380424,5,1351,17
state_total_suicide_rate,or,strict,3,0.3996664959630119,0.27889899040539196,4,743,11
state_total_suicide_rate,or,strict,4,0.8162896697470194,0.26815281755599246,4,743,11
state_total_suicide_rate,or,strict,5,0.810868196046797,0.43521795303031013,3,480,8
state_total_suicide_rate,ra,broad,-5,-0.6334673596039864,0.09944284747996256,8,2027,25
state_total_suicide_rate,ra,broad,-4,0.014056470652379548,0.11740045777071229,8,2027,25
state_total_suicide_rate,ra,broad,-3,-0.22230372715228527,0.12049475275314006,8,2027,25
state_total_suicide_rate,ra,broad,-2,-0.3526404151615621,0.0950156414320851,8,2027,25
state_total_suicide_rate,ra,broad,0,0.08844801963921284,0.10172247960528764,7,1917,23
state_total_suicide_rate,ra,broad,1,0.38564802021178674,0.10592067556157635,6,1690,20
state_total_suicide_rate,ra,broad,2,0.45666897232660875,0.1582343997032482,5,1351,17
state_total_suicide_rate,ra,broad,3,0.31920236117122086,0.1416251760370156,4,743,11
state_total_suicide_rate,ra,broad,4,0.6431542444909574,0.1430667034414463,4,743,11
state_total_suicide_rate,ra,broad,5,0.6002188895389139,0.23546243234627443,3,480,8
state_total_suicide_rate,ra,strict,-5,-0.6252345383393558,0.10020022846671264,8,2027,25
state_total_suicide_rate,ra,strict,-4,0.010042083922453864,0.12486161377977538,8,2027,25
state_total_suicide_rate,ra,strict,-3,-0.24800857474690213,0.10533359271814613,8,2027,25
state_total_suicide_rate,ra,strict,-2,-0.32816046339686394,0.09724347020796668,8,2027,25
state_total_suicide_rate,ra,strict,0,0.11473579261919743,0.1062499564561931,7,1917,23
