event_time,beta,se,z,n,omitted,outcome,spec,tier
-4,0.6228038232364538,0.20187619801279202,3.0850780298378186,1587,False,firearm_suicide_rate,eb,minimal
-3,0.10893889476222018,0.18266425148407892,0.5963886960756267,1587,False,firearm_suicide_rate,eb,minimal
-2,0.19089186347138792,0.1693052186930981,1.1275013549193675,1587,False,firearm_suicide_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,firearm_suicide_rate,eb,minimal
0,-0.189387745752613,0.11428311286588716,-1.6571804967796264,1587,False,firearm_suicide_rate,eb,minimal
1,-0.21968790525441434,0.20299315397758363,-1.0822429276539753,1587,False,firearm_suicide_rate,eb,minimal
2,-0.3410282257163854,0.19642873736676916,-1.7361422279043721,1587,False,firearm_suicide_rate,eb,minimal
3,-0.218323364146016,0.17239762238803388,-1.2663942873563077,1587,False,firearm_suicide_rate,eb,minimal
4,-0.4691664491382395,0.1605518049362529,-2.9222122375050352,1587,False,firearm_suicide_rate,eb,minimal
5,-0.8310863428941498,0.30487965244424114,-2.725948866155132,1587,False,firearm_suicide_rate,eb,minimal
-5,0.8350172430743422,0.22607627726600424,3.6935199622552624,1587,False,firearm_suicide_rate,eb,headline
-4,0.6228038232364538,0.20187619801279202,3.0850780298378186,1587,False,firearm_suicide_rate,eb,headline
-3,0.10893889476222018,0.18266425148407892,0.5963886960756267,1587,False,firearm_suicide_rate,eb,headline
-2,0.19089186347138792,0.1693052186930981,1.1275013549193675,1587,False,firearm_suicide_rate,eb,headline
-1,0.0,0.0,0.0,0,True,firearm_suicide_rate,eb,headline
0,-0.189387745752613,0.11428311286588716,-1.6571804967796264,1587,False,firearm_suicide_rate,eb,headline
1,-0.21968790525441434,0.20299315397758363,-1.0822429276539753,1587,False,firearm_suicide_rate,eb,headline
2,-0.3410282257163854,0.19642873736676916,-1.7361422279043721,1587,False,firearm_suicide_rate,eb,headline
3,-0.218323364146016,0.17239762238803388,-1.2663942873563077,1587,False,firearm_suicide_rate,eb,headline
4,-0.4691664491382395,0.1605518049362529,-2.9222122375050352,1587,False,firearm_suicide_rate,eb,headline
5,-0.8310863428941498,0.30487965244424114,-2.725948866155132,1587,False,firearm_suicide_rate,eb,headline
-5,0.8350172430743422,0.22607627726600424,3.6935199622552624,1587,False,firearm_suicide_rate,eb,expanded
-4,0.6228038232364538,0.20187619801279202,3.0850780298378186,1587,False,firearm_suicide_rate,eb,expanded
-3,0.10893889476222018,0.18266425148407892,0.5963886960756267,1587,False,firearm_suicide_rate,eb,expanded
-2,0.19089186347138792,0.1693052186930981,1.1275013549193675,1587,False,firearm_suicide_rate,eb,expanded
-1,0.0,0.0,0.0,0,True,firearm_suicide_rate,eb,expanded
