outcome,year,event_time,y_treated,y_synthetic,effect
firearm_suicide_rate,1999,-11,9.35325661854979,9.539132760460179,-0.1858761419103896
firearm_suicide_rate,2000,-10,9.566763845816944,9.654188661238997,-0.08742481542205383
firearm_suicide_rate,2001,-9,10.773292177987072,10.243678545813998,0.5296136321730742
firearm_suicide_rate,2002,-8,10.376883249829516,10.46160602207306,-0.08472277224354308
firearm_suicide_rate,2003,-7,10.532660345967562,10.729231910430416,-0.19657156446285384
firearm_suicide_rate,2004,-6,10.577960670081128,10.05090701957013,0.5270536505109966
firearm_suicide_rate,2005,-5,10.347965003026038,10.26238460127193,0.08558040175410753
firearm_suicide_rate,2006,-4,9.843439814789356,9.71680386353805,0.12663595125130556
firearm_suicide_rate,2007,-3,11.313247260676532,10.220711046925066,1.0925362137514654
firearm_suicide_rate,2008,-2,9.479362545936327,10.253668442941729,-0.7743058970054015
firearm_suicide_rate,2009,-1,9.781418272678463,10.441484832205639,-0.6600665595271753
firearm_suicide_rate,2010,0,11.333010252596608,10.66305400491839,0.6699562476782184
firearm_suicide_rate,2011,1,10.779555925414098,11.286536577378996,-0.5069806519648985
firearm_suicide_rate,2012,2,10.671478533350797,11.593760748255134,-0.922282214904337
firearm_suicide_rate,2013,3,12.13393273163408,11.39225871243965,0.7416740191944289
firearm_suicide_rate,2014,4,11.72766312530873,11.724565469987363,0.0030976553213672986
firearm_suicide_rate,2015,5,11.65862673306842,13.080248254477155,-1.4216215214087349
firearm_suicide_rate,2016,6,12.997637488244782,12.269721069674695,0.7279164185700875
firearm_suicide_rate,2017,7,14.703801015168043,13.370773786643184,1.333027228524859
firearm_suicide_rate,2018,8,14.231667176127123,13.024854998992316,1.2068121771348075
firearm_suicide_rate,2019,9,10.936602856796902,12.531871098429578,-1.5952682416326756
firearm_suicide_rate,2020,10,12.326400853435173,13.916388646553777,-1.5899877931186044
firearm_suicide_rate,2021,11,12.712685468000434,14.624491682279578,-1.911806214279144
