outcome,spec,control_rule,tier,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_suicide_rate,or,broad,all,2013,1999,-14,1,45,1.0887463701038627,
firearm_suicide_rate,or,broad,all,2013,2000,-13,1,45,1.099558720585579,
firearm_suicide_rate,or,broad,all,2013,2001,-12,1,45,0.5846079688858561,
firearm_suicide_rate,or,broad,all,2013,2002,-11,1,45,0.5458768652353035,
firearm_suicide_rate,or,broad,all,2013,2003,-10,1,45,0.8713003726113353,
firearm_suicide_rate,or,broad,all,2013,2004,-9,1,45,1.0998229665510793,
firearm_suicide_rate,or,broad,all,2013,2005,-8,1,45,0.39799720055232135,
firearm_suicide_rate,or,broad,all,2013,2006,-7,1,45,0.8677706371463791,
firearm_suicide_rate,or,broad,all,2013,2007,-6,1,45,0.7023374925680828,
firearm_suicide_rate,or,broad,all,2013,2008,-5,1,45,0.7722926946457844,
firearm_suicide_rate,or,broad,all,2013,2009,-4,1,45,0.4810939412680484,
firearm_suicide_rate,or,broad,all,2013,2010,-3,1,45,-0.42423382634076423,
firearm_suicide_rate,or,broad,all,2013,2011,-2,1,45,-0.1617319804372539,
firearm_suicide_rate,or,broad,all,2013,2013,0,1,45,-0.5004881757288049,
firearm_suicide_rate,or,broad,all,2013,2014,1,1,45,-0.15365882600645328,
firearm_suicide_rate,or,broad,all,2013,2015,2,1,45,-1.0619688669586593,
firearm_suicide_rate,or,broad,all,2013,2016,3,1,45,-1.1617940650103313,
firearm_suicide_rate,or,broad,all,2013,2017,4,1,45,-1.3559813182130878,
firearm_suicide_rate,or,broad,all,2013,2018,5,1,45,-1.3935862983922245,
firearm_suicide_rate,or,broad,all,2013,2019,6,1,45,-1.2191175352234358,
firearm_suicide_rate,or,broad,all,2013,2020,7,1,45,-1.517964382337469,
firearm_suicide_rate,or,broad,all,2013,2021,8,1,45,-1.6900499401329951,
firearm_suicide_rate,or,broad,all,2013,2022,9,1,45,-2.2050504341905075,
firearm_suicide_rate,or,broad,all,2013,2023,10,1,45,-2.219210933427397,
firearm_suicide_rate,or,broad,all,2022,1999,-23,1,45,1.3394127885181701,
firearm_suicide_rate,or,broad,all,2022,2000,-22,1,45,0.7234887355035111,
firearm_suicide_rate,or,broad,all,2022,2001,-21,1,45,2.2818199669380492,
firearm_suicide_rate,or,broad,all,2022,2002,-20,1,45,0.08779926080348854,
firearm_suicide_rate,or,broad,all,2022,2003,-19,1,45,0.7669801674626,
firearm_suicide_rate,or,broad,all,2022,2004,-18,1,45,1.1275307054654014,
firearm_suicide_rate,or,broad,all,2022,2005,-17,1,45,0.5770794111991697,
firearm_suicide_rate,or,broad,all,2022,2006,-16,1,45,0.6957183713580695,
firearm_suicide_rate,or,broad,all,2022,2007,-15,1,45,1.0195716188568964,
firearm_suicide_rate,or,broad,all,2022,2008,-14,1,45,-0.05518047609674204,
firearm_suicide_rate,or,broad,all,2022,2009,-13,1,45,-0.5021768928965393,
firearm_suicide_rate,or,broad,all,2022,2010,-12,1,45,-0.33558988417125324,
firearm_suicide_rate,or,broad,all,2022,2011,-11,1,45,-0.09799066925354216,
firearm_suicide_rate,or,broad,all,2022,2012,-10,1,45,-0.4614156785485348,
firearm_suicide_rate,or,broad,all,2022,2013,-9,1,45,0.7909810891205742,
firearm_suicide_rate,or,broad,all,2022,2014,-8,1,45,0.6624619320094987,
firearm_suicide_rate,or,broad,all,2022,2015,-7,1,45,-0.16494933104149756,
firearm_suicide_rate,or,broad,all,2022,2016,-6,1,45,0.6385666422446961,
firearm_suicide_rate,or,broad,all,2022,2017,-5,1,45,-1.4908809002628862,
firearm_suicide_rate,or,broad,all,2022,2018,-4,1,45,-0.6537143949834332,
firearm_suicide_rate,or,broad,all,2022,2019,-3,1,45,-1.8857987655012596,
firearm_suicide_rate,or,broad,all,2022,2020,-2,1,45,-0.9044355262480326,
firearm_suicide_rate,or,broad,all,2022,2022,0,1,45,-0.1536044904587449,
firearm_suicide_rate,or,broad,all,2022,2023,1,1,45,-0.035937465140144814,
firearm_suicide_rate,or,broad,all,2023,1999,-24,2,45,1.9361293389663523,0.3766697716113778
firearm_suicide_rate,or,broad,all,2023,2000,-23,2,45,1.1225552431113441,0.2919768913847588
firearm_suicide_rate,or,broad,all,2023,2001,-22,2,45,1.369741957319826,0.3476177886226819
firearm_suicide_rate,or,broad,all,2023,2002,-21,2,45,1.2988680290074015,0.2518412246972941
firearm_suicide_rate,or,broad,all,2023,2003,-20,2,45,1.243550539165515,0.35006066483921616
firearm_suicide_rate,or,broad,all,2023,2004,-19,2,45,1.087107111164591,0.3417959670978985
firearm_suicide_rate,or,broad,all,2023,2005,-18,2,45,0.8617346952648011,0.2296119275787969
firearm_suicide_rate,or,broad,all,2023,2006,-17,2,45,0.7878978910706684,0.2440465360340152
firearm_suicide_rate,or,broad,all,2023,2007,-16,2,45,0.9983476996000347,0.24492463239506657
firearm_suicide_rate,or,broad,all,2023,2008,-15,2,45,0.7580030361762351,0.249111689655564
firearm_suicide_rate,or,broad,all,2023,2009,-14,2,45,0.7479472299467582,0.34963567195208684
firearm_suicide_rate,or,broad,all,2023,2010,-13,2,45,0.508256986598772,0.2365798442048387
firearm_suicide_rate,or,broad,all,2023,2011,-12,2,45,0.7060148463076541,0.2696995794691758
firearm_suicide_rate,or,broad,all,2023,2012,-11,2,45,0.7207257836767527,0.30097119717727916
firearm_suicide_rate,or,broad,all,2023,2013,-10,2,45,0.15916687684332786,0.18426613788647564
firearm_suicide_rate,or,broad,all,2023,2014,-9,2,45,0.7869965136698722,0.24894534951070227
firearm_suicide_rate,or,broad,all,2023,2015,-8,2,45,0.14997809333422096,0.23177550262217878
firearm_suicide_rate,or,broad,all,2023,2016,-7,2,45,-0.21904121806300014,0.16257405836121122
firearm_suicide_rate,or,broad,all,2023,2017,-6,2,45,0.33918071486234713,0.3683820428692869
firearm_suicide_rate,or,broad,all,2023,2018,-5,2,45,0.03264584577391716,0.18478049032505842
firearm_suicide_rate,or,broad,all,2023,2019,-4,2,45,0.26639040087592736,0.3614749909294116
firearm_suicide_rate,or,broad,all,2023,2020,-3,2,45,-0.14862355248240067,0.2632481229802816
firearm_suicide_rate,or,broad,all,2023,2021,-2,2,45,-0.5351959990420453,0.22831387364845918
firearm_suicide_rate,or,broad,all,2023,2023,0,2,45,0.24129991836694178,0.14929623977871317
nonfirearm_suicide_rate,or,broad,all,2013,1999,-14,1,45,0.4368664400803284,
nonfirearm_suicide_rate,or,broad,all,2013,2000,-13,1,45,1.0902298887371478,
nonfirearm_suicide_rate,or,broad,all,2013,2001,-12,1,45,0.7907661246134223,
nonfirearm_suicide_rate,or,broad,all,2013,2002,-11,1,45,0.8543286215550303,
nonfirearm_suicide_rate,or,broad,all,2013,2003,-10,1,45,0.8834893985340422,
nonfirearm_suicide_rate,or,broad,all,2013,2004,-9,1,45,0.47514905764737136,
nonfirearm_suicide_rate,or,broad,all,2013,2005,-8,1,45,0.5621192730695419,
nonfirearm_suicide_rate,or,broad,all,2013,2006,-7,1,45,0.24334083310150878,
nonfirearm_suicide_rate,or,broad,all,2013,2007,-6,1,45,0.5785263567900656,
nonfirearm_suicide_rate,or,broad,all,2013,2008,-5,1,45,-0.23235913738007075,
nonfirearm_suicide_rate,or,broad,all,2013,2009,-4,1,45,0.639085896973291,
nonfirearm_suicide_rate,or,broad,all,2013,2010,-3,1,45,-0.15653426611800023,
nonfirearm_suicide_rate,or,broad,all,2013,2011,-2,1,45,0.304904165732112,
nonfirearm_suicide_rate,or,broad,all,2013,2013,0,1,45,0.10689557153051575,
nonfirearm_suicide_rate,or,broad,all,2013,2014,1,1,45,-0.1586178984399268,
nonfirearm_suicide_rate,or,broad,all,2013,2015,2,1,45,-0.8464668151311268,
nonfirearm_suicide_rate,or,broad,all,2013,2016,3,1,45,-0.3107375296929692,
nonfirearm_suicide_rate,or,broad,all,2013,2017,4,1,45,-0.47424533756926657,
nonfirearm_suicide_rate,or,broad,all,2013,2018,5,1,45,0.09924897447337533,
nonfirearm_suicide_rate,or,broad,all,2013,2019,6,1,45,0.07929391382415463,
nonfirearm_suicide_rate,or,broad,all,2013,2020,7,1,45,-0.4206823418945507,
nonfirearm_suicide_rate,or,broad,all,2013,2021,8,1,45,-0.7514099090108095,
nonfirearm_suicide_rate,or,broad,all,2013,2022,9,1,45,-0.4486084072807993,
nonfirearm_suicide_rate,or,broad,all,2013,2023,10,1,45,-0.17867301404810781,
nonfirearm_suicide_rate,or,broad,all,2022,1999,-23,1,45,1.897382697627914,
nonfirearm_suicide_rate,or,broad,all,2022,2000,-22,1,45,1.825284457962666,
nonfirearm_suicide_rate,or,broad,all,2022,2001,-21,1,45,3.0315805716496715,
nonfirearm_suicide_rate,or,broad,all,2022,2002,-20,1,45,0.4985972035741346,
nonfirearm_suicide_rate,or,broad,all,2022,2003,-19,1,45,2.316399640289407,
nonfirearm_suicide_rate,or,broad,all,2022,2004,-18,1,45,1.418027680775543,
nonfirearm_suicide_rate,or,broad,all,2022,2005,-17,1,45,0.6189165154049348,
nonfirearm_suicide_rate,or,broad,all,2022,2006,-16,1,45,1.1247407535496703,
nonfirearm_suicide_rate,or,broad,all,2022,2007,-15,1,45,0.8709415279569934,
nonfirearm_suicide_rate,or,broad,all,2022,2008,-14,1,45,2.9236928343986612,
nonfirearm_suicide_rate,or,broad,all,2022,2009,-13,1,45,2.904870867447398,
nonfirearm_suicide_rate,or,broad,all,2022,2010,-12,1,45,1.7086691921608788,
nonfirearm_suicide_rate,or,broad,all,2022,2011,-11,1,45,1.1201799888376947,
nonfirearm_suicide_rate,or,broad,all,2022,2012,-10,1,45,3.061956140054434,
nonfirearm_suicide_rate,or,broad,all,2022,2013,-9,1,45,1.257405221351222,
nonfirearm_suicide_rate,or,broad,all,2022,2014,-8,1,45,1.213006007350224,
nonfirearm_suicide_rate,or,broad,all,2022,2015,-7,1,45,0.7907665519804974,
nonfirearm_suicide_rate,or,broad,all,2022,2016,-6,1,45,-0.50812776728743,
nonfirearm_suicide_rate,or,broad,all,2022,2017,-5,1,45,-0.22883564568629566,
nonfirearm_suicide_rate,or,broad,all,2022,2018,-4,1,45,-0.8700205491528787,
nonfirearm_suicide_rate,or,broad,all,2022,2019,-3,1,45,0.15465028179008056,
nonfirearm_suicide_rate,or,broad,all,2022,2020,-2,1,45,0.7151780270396605,
nonfirearm_suicide_rate,or,broad,all,2022,2022,0,1,45,-0.7373931118614773,
nonfirearm_suicide_rate,or,broad,all,2022,2023,1,1,45,0.7410101339649892,
nonfirearm_suicide_rate,or,broad,all,2023,1999,-24,2,45,0.9246441791195843,0.5068577313570231
nonfirearm_suicide_rate,or,broad,all,2023,2000,-23,2,45,0.7484473134990828,0.25207802990039924
nonfirearm_suicide_rate,or,broad,all,2023,2001,-22,2,45,0.40170810182985317,0.25571635404425447
nonfirearm_suicide_rate,or,broad,all,2023,2002,-21,2,45,0.9472506234585407,0.19192415344019031
nonfirearm_suicide_rate,or,broad,all,2023,2003,-20,2,45,0.4099340442840709,0.22370176062051472
nonfirearm_suicide_rate,or,broad,all,2023,2004,-19,2,45,0.549502325231672,0.34782693138817816
nonfirearm_suicide_rate,or,broad,all,2023,2005,-18,2,45,0.7506535499206857,0.33591078909530725
nonfirearm_suicide_rate,or,broad,all,2023,2006,-17,2,45,0.2117471204102408,0.3513061469730697
nonfirearm_suicide_rate,or,broad,all,2023,2007,-16,2,45,0.4847837527411243,0.39503846003322307
nonfirearm_suicide_rate,or,broad,all,2023,2008,-15,2,45,0.6146693805626746,0.2235688125000496
nonfirearm_suicide_rate,or,broad,all,2023,2009,-14,2,45,0.6159348875757582,0.17112381647075126
nonfirearm_suicide_rate,or,broad,all,2023,2010,-13,2,45,0.3477686959123303,0.37466964734480696
nonfirearm_suicide_rate,or,broad,all,2023,2011,-12,2,45,0.5018492779622623,0.39702907608244237
nonfirearm_suicide_rate,or,broad,all,2023,2012,-11,2,45,0.32292076696744265,0.2207815854589169
nonfirearm_suicide_rate,or,broad,all,2023,2013,-10,2,45,0.7852773748144921,0.31679035317374254
nonfirearm_suicide_rate,or,broad,all,2023,2014,-9,2,45,0.5033191303720898,0.264479325286539
nonfirearm_suicide_rate,or,broad,all,2023,2015,-8,2,45,0.34607444242994834,0.3503526978205704
nonfirearm_suicide_rate,or,broad,all,2023,2016,-7,2,45,0.7864669519263193,0.33706375531532656
nonfirearm_suicide_rate,or,broad,all,2023,2017,-6,2,45,0.3930909038247726,0.4595573811056763
nonfirearm_suicide_rate,or,broad,all,2023,2018,-5,2,45,0.43512036560678585,0.30980188665922614
nonfirearm_suicide_rate,or,broad,all,2023,2019,-4,2,45,0.1295610432463674,0.1885517235463545
nonfirearm_suicide_rate,or,broad,all,2023,2020,-3,2,45,0.26190967974883717,0.25081519043522804
nonfirearm_suicide_rate,or,broad,all,2023,2021,-2,2,45,0.14525607514599004,0.3799508733524162
nonfirearm_suicide_rate,or,broad,all,2023,2023,0,2,45,0.5386333318694692,0.1087607520075948
total_suicide_rate,or,broad,all,2013,1999,-14,1,45,1.5256128101841906,
total_suicide_rate,or,broad,all,2013,2000,-13,1,45,2.189788609322727,
total_suicide_rate,or,broad,all,2013,2001,-12,1,45,1.375374093499278,
total_suicide_rate,or,broad,all,2013,2002,-11,1,45,1.400205486790333,
total_suicide_rate,or,broad,all,2013,2003,-10,1,45,1.7547897711453784,
total_suicide_rate,or,broad,all,2013,2004,-9,1,45,1.574972024198451,
total_suicide_rate,or,broad,all,2013,2005,-8,1,45,0.9601164736218633,
total_suicide_rate,or,broad,all,2013,2006,-7,1,45,1.111111470247888,
total_suicide_rate,or,broad,all,2013,2007,-6,1,45,1.2808638493581481,
total_suicide_rate,or,broad,all,2013,2008,-5,1,45,0.5399335572657136,
total_suicide_rate,or,broad,all,2013,2009,-4,1,45,1.1201798382413393,
total_suicide_rate,or,broad,all,2013,2010,-3,1,45,-0.5807680924587639,
total_suicide_rate,or,broad,all,2013,2011,-2,1,45,0.1431721852948581,
total_suicide_rate,or,broad,all,2013,2013,0,1,45,-0.3935926041982891,
total_suicide_rate,or,broad,all,2013,2014,1,1,45,-0.3122767244463802,
total_suicide_rate,or,broad,all,2013,2015,2,1,45,-1.9084356820897859,
total_suicide_rate,or,broad,all,2013,2016,3,1,45,-1.4725315947033009,
total_suicide_rate,or,broad,all,2013,2017,4,1,45,-1.8302266557823543,
total_suicide_rate,or,broad,all,2013,2018,5,1,45,-1.2943373239188491,
total_suicide_rate,or,broad,all,2013,2019,6,1,45,-1.139823621399282,
total_suicide_rate,or,broad,all,2013,2020,7,1,45,-1.9386467242320198,
total_suicide_rate,or,broad,all,2013,2021,8,1,45,-2.441459849143805,
total_suicide_rate,or,broad,all,2013,2022,9,1,45,-2.6536588414713074,
total_suicide_rate,or,broad,all,2013,2023,10,1,45,-2.3978839474755045,
total_suicide_rate,or,broad,all,2022,1999,-23,1,45,3.2367954861460833,
total_suicide_rate,or,broad,all,2022,2000,-22,1,45,2.548773193466178,
total_suicide_rate,or,broad,all,2022,2001,-21,1,45,5.313400538587721,
total_suicide_rate,or,broad,all,2022,2002,-20,1,45,0.586396464377624,
total_suicide_rate,or,broad,all,2022,2003,-19,1,45,3.0833798077520074,
total_suicide_rate,or,broad,all,2022,2004,-18,1,45,2.5455583862409448,
total_suicide_rate,or,broad,all,2022,2005,-17,1,45,1.1959959266041036,
total_suicide_rate,or,broad,all,2022,2006,-16,1,45,1.8204591249077398,
total_suicide_rate,or,broad,all,2022,2007,-15,1,45,1.8905131468138894,
total_suicide_rate,or,broad,all,2022,2008,-14,1,45,2.8685123583019196,
total_suicide_rate,or,broad,all,2022,2009,-13,1,45,2.4026939745508598,
total_suicide_rate,or,broad,all,2022,2010,-12,1,45,1.3730793079896264,
total_suicide_rate,or,broad,all,2022,2011,-11,1,45,1.0221893195841525,
total_suicide_rate,or,broad,all,2022,2012,-10,1,45,2.6005404615059,
total_suicide_rate,or,broad,all,2022,2013,-9,1,45,2.048386310471796,
total_suicide_rate,or,broad,all,2022,2014,-8,1,45,1.8754679393597224,
total_suicide_rate,or,broad,all,2022,2015,-7,1,45,0.6258172209389998,
total_suicide_rate,or,broad,all,2022,2016,-6,1,45,0.13043887495726603,
total_suicide_rate,or,broad,all,2022,2017,-5,1,45,-1.7197165459491819,
total_suicide_rate,or,broad,all,2022,2018,-4,1,45,-1.523734944136312,
total_suicide_rate,or,broad,all,2022,2019,-3,1,45,-1.7311484837111792,
total_suicide_rate,or,broad,all,2022,2020,-2,1,45,-0.1892574992083722,
total_suicide_rate,or,broad,all,2022,2022,0,1,45,-0.8909976023202222,
total_suicide_rate,or,broad,all,2022,2023,1,1,45,0.7050726688248443,
total_suicide_rate,or,broad,all,2023,1999,-24,2,45,2.860773518085936,0.8037308266292195
total_suicide_rate,or,broad,all,2023,2000,-23,2,45,1.8710025566104278,0.388185496835786
total_suicide_rate,or,broad,all,2023,2001,-22,2,45,1.7714500591496787,0.5372052366731453
total_suicide_rate,or,broad,all,2023,2002,-21,2,45,2.2461186524659427,0.33515356550721337
total_suicide_rate,or,broad,all,2023,2003,-20,2,45,1.653484583449587,0.5141243243612046
total_suicide_rate,or,broad,all,2023,2004,-19,2,45,1.636609436396263,0.59351433479845
total_suicide_rate,or,broad,all,2023,2005,-18,2,45,1.6123882451854863,0.35975744701677215
total_suicide_rate,or,broad,all,2023,2006,-17,2,45,0.9996450114809092,0.45197363029291543
total_suicide_rate,or,broad,all,2023,2007,-16,2,45,1.4831314523411576,0.4435841427694963
total_suicide_rate,or,broad,all,2023,2008,-15,2,45,1.3726724167389097,0.35682083773117934
total_suicide_rate,or,broad,all,2023,2009,-14,2,45,1.3638821175225169,0.4287076810627405
total_suicide_rate,or,broad,all,2023,2010,-13,2,45,0.8560256825111026,0.514613046517817
total_suicide_rate,or,broad,all,2023,2011,-12,2,45,1.2078641242699164,0.5905328314032127
total_suicide_rate,or,broad,all,2023,2012,-11,2,45,1.0436465506441954,0.47169532983882656
total_suicide_rate,or,broad,all,2023,2013,-10,2,45,0.9444442516578198,0.33050760782499217
total_suicide_rate,or,broad,all,2023,2014,-9,2,45,1.2903156440419612,0.45247885435287205
total_suicide_rate,or,broad,all,2023,2015,-8,2,45,0.49605253576416963,0.5259851889995195
total_suicide_rate,or,broad,all,2023,2016,-7,2,45,0.5674257338633186,0.33823154301859626
total_suicide_rate,or,broad,all,2023,2017,-6,2,45,0.7322716186871197,0.8028717373000901
total_suicide_rate,or,broad,all,2023,2018,-5,2,45,0.4677662113807024,0.42186113917884804
total_suicide_rate,or,broad,all,2023,2019,-4,2,45,0.39595144412229466,0.5225886097018401
total_suicide_rate,or,broad,all,2023,2020,-3,2,45,0.11328612726643639,0.45694543815568606
total_suicide_rate,or,broad,all,2023,2021,-2,2,45,-0.3899399238960553,0.3257482746442915
total_suicide_rate,or,broad,all,2023,2023,0,2,45,0.7799332502364109,0.1699617901680734
firearm_homicide_rate,or,broad,all,2013,1999,-14,1,45,2.3596422891777773,
firearm_homicide_rate,or,broad,all,2013,2000,-13,1,45,1.6368504160666661,
firearm_homicide_rate,or,broad,all,2013,2001,-12,1,45,1.6604217910888885,
firearm_homicide_rate,or,broad,all,2013,2002,-11,1,45,1.5890462937555552,
firearm_homicide_rate,or,broad,all,2013,2003,-10,1,45,2.003797236377778,
firearm_homicide_rate,or,broad,all,2013,2004,-9,1,45,1.9394564496222224,
firearm_homicide_rate,or,broad,all,2013,2005,-8,1,45,2.3314582256666663,
firearm_homicide_rate,or,broad,all,2013,2006,-7,1,45,2.1019174378888885,
firearm_homicide_rate,or,broad,all,2013,2007,-6,1,45,2.248176500333333,
firearm_homicide_rate,or,broad,all,2013,2008,-5,1,45,1.6130075380888889,
firearm_homicide_rate,or,broad,all,2013,2009,-4,1,45,0.5836741026,
firearm_homicide_rate,or,broad,all,2013,2010,-3,1,45,0.44672865422222185,
firearm_homicide_rate,or,broad,all,2013,2011,-2,1,45,-0.16717127831111145,
firearm_homicide_rate,or,broad,all,2013,2013,0,1,45,0.14609152906666675,
firearm_homicide_rate,or,broad,all,2013,2014,1,1,45,-0.7114704340666664,
firearm_homicide_rate,or,broad,all,2013,2015,2,1,45,1.9183373225111113,
firearm_homicide_rate,or,broad,all,2013,2016,3,1,45,1.4050244198444446,
firearm_homicide_rate,or,broad,all,2013,2017,4,1,45,1.6376606351333334,
firearm_homicide_rate,or,broad,all,2013,2018,5,1,45,1.2310551674444445,
firearm_homicide_rate,or,broad,all,2013,2019,6,1,45,1.7391623853555558,
firearm_homicide_rate,or,broad,all,2013,2020,7,1,45,1.4835754405555557,
firearm_homicide_rate,or,broad,all,2013,2021,8,1,43,1.8701924151860454,
firearm_homicide_rate,or,broad,all,2013,2022,9,1,45,1.3662827982888888,
firearm_homicide_rate,or,broad,all,2013,2023,10,1,45,0.4831341316222222,
firearm_homicide_rate,or,broad,all,2022,1999,-23,1,43,-3.107054449906977,
firearm_homicide_rate,or,broad,all,2022,2001,-21,1,43,-2.982153384674419,
firearm_homicide_rate,or,broad,all,2022,2002,-20,1,43,-1.96755876411628,
firearm_homicide_rate,or,broad,all,2022,2003,-19,1,43,-3.2714508227209307,
firearm_homicide_rate,or,broad,all,2022,2004,-18,1,43,-2.0742199449302325,
firearm_homicide_rate,or,broad,all,2022,2005,-17,1,43,-1.590280077116279,
firearm_homicide_rate,or,broad,all,2022,2006,-16,1,43,-1.5692319167906978,
firearm_homicide_rate,or,broad,all,2022,2007,-15,1,43,-2.082875666255815,
firearm_homicide_rate,or,broad,all,2022,2008,-14,1,43,0.8217440974651158,
firearm_homicide_rate,or,broad,all,2022,2009,-13,1,43,-1.1630187406511632,
firearm_homicide_rate,or,broad,all,2022,2010,-12,1,43,-0.0973174194883728,
firearm_homicide_rate,or,broad,all,2022,2011,-11,1,43,-1.7210959253488372,
firearm_homicide_rate,or,broad,all,2022,2012,-10,1,43,-0.22996086018604656,
firearm_homicide_rate,or,broad,all,2022,2013,-9,1,43,-1.044267206162791,
firearm_homicide_rate,or,broad,all,2022,2014,-8,1,43,-1.0526140853720936,
firearm_homicide_rate,or,broad,all,2022,2015,-7,1,43,-0.13238131558139532,
firearm_homicide_rate,or,broad,all,2022,2016,-6,1,43,-1.5087692893720932,
firearm_homicide_rate,or,broad,all,2022,2017,-5,1,43,-0.22063495981395387,
firearm_homicide_rate,or,broad,all,2022,2018,-4,1,43,-1.32518328255814,
firearm_homicide_rate,or,broad,all,2022,2019,-3,1,43,-1.6583262066511628,
firearm_homicide_rate,or,broad,all,2022,2020,-2,1,43,0.14926896058139544,
firearm_homicide_rate,or,broad,all,2022,2022,0,1,43,-2.9509079069767443,
firearm_homicide_rate,or,broad,all,2022,2023,1,1,43,-3.083413720930233,
firearm_homicide_rate,or,broad,all,2023,1999,-24,2,45,-0.4537653346111119,0.453677149245907
firearm_homicide_rate,or,broad,all,2023,2000,-23,2,45,-0.35625436172222225,0.4992470735940653
firearm_homicide_rate,or,broad,all,2023,2001,-22,2,45,-0.2394648267000008,0.3532172949181363
firearm_homicide_rate,or,broad,all,2023,2002,-21,2,45,-0.35230831603333357,0.37346809311374296
firearm_homicide_rate,or,broad,all,2023,2003,-20,2,45,-0.5499201909111111,0.4594768849257966
firearm_homicide_rate,or,broad,all,2023,2004,-19,2,45,-0.8225327546666668,0.8051880394890324
firearm_homicide_rate,or,broad,all,2023,2005,-18,2,45,-0.9010050636222231,0.9135204742753198
firearm_homicide_rate,or,broad,all,2023,2006,-17,2,45,-0.9008853889000004,0.6775427579656605
firearm_homicide_rate,or,broad,all,2023,2007,-16,2,45,-1.0950460669555562,0.7974867993199102
firearm_homicide_rate,or,broad,all,2023,2008,-15,2,45,-0.6913955662000002,0.6540256064755936
firearm_homicide_rate,or,broad,all,2023,2009,-14,2,45,-0.6351468256888895,0.6163388107185357
firearm_homicide_rate,or,broad,all,2023,2010,-13,2,45,-0.7490624800666672,0.7294538598116268
firearm_homicide_rate,or,broad,all,2023,2011,-12,2,45,-0.8804207276000002,0.5222212036500893
firearm_homicide_rate,or,broad,all,2023,2012,-11,2,45,-0.562557393288889,0.5910546452664869
firearm_homicide_rate,or,broad,all,2023,2013,-10,2,45,-0.8213792507222228,0.7053557908893928
firearm_homicide_rate,or,broad,all,2023,2014,-9,2,45,-0.636673879855556,0.6253311301963578
firearm_homicide_rate,or,broad,all,2023,2015,-8,2,45,-0.6621871502777781,0.6044385957726013
firearm_homicide_rate,or,broad,all,2023,2016,-7,2,45,-0.14500212194444484,0.35921799734158694
firearm_homicide_rate,or,broad,all,2023,2017,-6,2,45,-0.09383884065555592,0.2789265431481263
firearm_homicide_rate,or,broad,all,2023,2018,-5,2,45,-0.5861320108444446,0.33486729766229867
firearm_homicide_rate,or,broad,all,2023,2019,-4,2,45,-0.7893284534333336,0.2694488349679158
firearm_homicide_rate,or,broad,all,2023,2020,-3,2,45,-0.18742981573333334,0.6916064938064482
firearm_homicide_rate,or,broad,all,2023,2021,-2,2,43,0.09077790697674404,0.7960520670818239
firearm_homicide_rate,or,broad,all,2023,2023,0,2,45,-0.10194866666666724,0.3832643761705997
homicide_rate,or,broad,all,2013,1999,-14,1,45,1.795554195164128,
homicide_rate,or,broad,all,2013,2000,-13,1,45,1.3435741011736684,
homicide_rate,or,broad,all,2013,2001,-12,1,45,1.4513285388094337,
homicide_rate,or,broad,all,2013,2002,-11,1,45,2.648655307117957,
homicide_rate,or,broad,all,2013,2003,-10,1,45,2.6255105104524823,
homicide_rate,or,broad,all,2013,2004,-9,1,45,2.565179479248945,
homicide_rate,or,broad,all,2013,2005,-8,1,45,3.0039120342310603,
homicide_rate,or,broad,all,2013,2006,-7,1,45,2.600326580064087,
homicide_rate,or,broad,all,2013,2007,-6,1,45,2.6921729263865175,
homicide_rate,or,broad,all,2013,2008,-5,1,45,1.8764744818396293,
homicide_rate,or,broad,all,2013,2009,-4,1,45,1.1917506827557662,
homicide_rate,or,broad,all,2013,2010,-3,1,45,1.1337975480001445,
homicide_rate,or,broad,all,2013,2011,-2,1,45,0.4345155994418253,
homicide_rate,or,broad,all,2013,2013,0,1,45,0.20832700456020828,
homicide_rate,or,broad,all,2013,2014,1,1,45,-0.19955744856678548,
homicide_rate,or,broad,all,2013,2015,2,1,45,2.2141278735788967,
homicide_rate,or,broad,all,2013,2016,3,1,45,1.808119095569014,
homicide_rate,or,broad,all,2013,2017,4,1,45,2.1114844895609135,
homicide_rate,or,broad,all,2013,2018,5,1,45,1.3841089665263375,
homicide_rate,or,broad,all,2013,2019,6,1,45,1.9901200272040147,
homicide_rate,or,broad,all,2013,2020,7,1,45,0.966385090027402,
homicide_rate,or,broad,all,2013,2021,8,1,45,2.7141035034430314,
homicide_rate,or,broad,all,2013,2022,9,1,45,1.5411276726587744,
homicide_rate,or,broad,all,2013,2023,10,1,45,0.8420679190645601,
homicide_rate,or,broad,all,2022,1999,-23,1,45,-5.365683306871991,
homicide_rate,or,broad,all,2022,2000,-22,1,45,-4.9394703322012,
homicide_rate,or,broad,all,2022,2001,-21,1,45,-5.2968606657290005,
homicide_rate,or,broad,all,2022,2002,-20,1,45,-4.892112859768135,
homicide_rate,or,broad,all,2022,2003,-19,1,45,-5.686768367721814,
homicide_rate,or,broad,all,2022,2004,-18,1,45,-4.784723601988874,
homicide_rate,or,broad,all,2022,2005,-17,1,45,-3.830778753115789,
homicide_rate,or,broad,all,2022,2006,-16,1,45,-3.5561733861940175,
homicide_rate,or,broad,all,2022,2007,-15,1,45,-4.01334025718465,
homicide_rate,or,broad,all,2022,2008,-14,1,45,-1.7009309692197485,
homicide_rate,or,broad,all,2022,2009,-13,1,45,-3.2509821193282593,
homicide_rate,or,broad,all,2022,2010,-12,1,45,-1.9160885505436185,
