outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated_states,n_control_states,n_treated_counties,n_control_counties,att,se
county_violent_crime_rate,or,broad,2014,2009,-5,1,38,39,2680,-4.676338662655475,8.30391913557969
county_violent_crime_rate,or,broad,2014,2010,-4,1,38,39,2680,-5.712639456608862,5.105493773135333
county_violent_crime_rate,or,broad,2014,2011,-3,1,38,39,2680,0.30160686256185554,4.296743805777325
county_violent_crime_rate,or,broad,2014,2012,-2,1,38,39,2680,0.4049780746039584,3.1193436977149673
county_violent_crime_rate,or,broad,2014,2014,0,1,38,39,2680,-23.816707808608154,2.7773900495475745
county_violent_crime_rate,or,broad,2014,2015,1,1,38,39,2680,-28.027536954345415,3.9767068097506053
county_violent_crime_rate,or,broad,2014,2016,2,1,38,39,2680,-30.711160707340667,5.103224139735162
county_violent_crime_rate,or,broad,2014,2017,3,1,38,39,2680,-33.12409726077508,6.314122954843311
county_violent_crime_rate,or,broad,2014,2018,4,1,38,39,2680,-11.284555982860356,7.636129790716076
county_violent_crime_rate,or,broad,2014,2019,5,1,38,39,2680,-12.325219266326252,8.196374948846403
county_violent_crime_rate,or,broad,2014,2020,6,1,38,39,2680,-29.143328718708695,11.042518859689167
county_violent_crime_rate,or,broad,2014,2021,7,1,38,39,2680,5.686647201447632,15.420409938879528
county_violent_crime_rate,or,broad,2014,2022,8,1,38,39,2680,35.99572653812969,10.690328125869087
county_violent_crime_rate,or,broad,2014,2023,9,1,38,39,2680,30.837620597768158,10.418819258396427
county_violent_crime_rate,or,broad,2014,2024,10,1,38,39,2680,52.61905044660766,10.875994508901151
county_violent_crime_rate,or,broad,2015,2009,-6,1,38,36,2680,-42.49417992415482,8.462155251074856
county_violent_crime_rate,or,broad,2015,2010,-5,1,38,36,2680,-28.343407053563368,5.975543274437387
county_violent_crime_rate,or,broad,2015,2011,-4,1,38,36,2680,-10.974881596170059,5.167579669233784
county_violent_crime_rate,or,broad,2015,2012,-3,1,38,36,2680,-11.330070072881973,3.8187390417372526
county_violent_crime_rate,or,broad,2015,2013,-2,1,38,36,2680,0.49492532470167583,2.718847161710776
county_violent_crime_rate,or,broad,2015,2015,0,1,38,36,2680,-4.871893031421433,4.68169566431379
county_violent_crime_rate,or,broad,2015,2016,1,1,38,36,2680,8.158257689698829,5.347679901777208
county_violent_crime_rate,or,broad,2015,2017,2,1,38,36,2680,8.690859915618113,6.810756491138508
county_violent_crime_rate,or,broad,2015,2018,3,1,38,36,2680,22.07802311114908,7.814904191622623
county_violent_crime_rate,or,broad,2015,2019,4,1,38,36,2680,53.73091788966752,8.672031566512265
county_violent_crime_rate,or,broad,2015,2020,5,1,38,36,2680,38.769244105414145,11.424763189005418
county_violent_crime_rate,or,broad,2015,2021,6,1,38,36,2680,81.81676307940101,15.006678776234864
county_violent_crime_rate,or,broad,2015,2022,7,1,38,36,2680,71.9105049845085,10.772821383889703
county_violent_crime_rate,or,broad,2015,2023,8,1,38,36,2680,55.79875564416183,10.421078440303866
county_violent_crime_rate,or,broad,2015,2024,9,1,38,36,2680,60.95679071763581,10.654654348949512
county_violent_crime_rate,or,broad,2017,2009,-8,1,38,17,2680,6.718374685578213,10.253204981501634
county_violent_crime_rate,or,broad,2017,2010,-7,1,38,17,2680,31.79465303053022,8.195599849917308
county_violent_crime_rate,or,broad,2017,2011,-6,1,38,17,2680,-37.604277630080745,7.158902044755552
county_violent_crime_rate,or,broad,2017,2012,-5,1,38,17,2680,80.90807282482236,5.825555107696592
county_violent_crime_rate,or,broad,2017,2013,-4,1,38,17,2680,17.853357533827662,5.072227397252195
county_violent_crime_rate,or,broad,2017,2014,-3,1,38,17,2680,-13.88675732341829,5.182340299887261
county_violent_crime_rate,or,broad,2017,2015,-2,1,38,17,2680,26.921607979873304,2.65041820279374
county_violent_crime_rate,or,broad,2017,2017,0,1,38,17,2680,-49.6523859202187,3.1199035211596606
county_violent_crime_rate,or,broad,2017,2018,1,1,38,17,2680,17.72778237757352,5.6251341138175714
county_violent_crime_rate,or,broad,2017,2019,2,1,38,17,2680,46.696908639316334,7.580133090713417
county_violent_crime_rate,or,broad,2017,2020,3,1,38,17,2680,-36.99754320262503,10.070443763961602
county_violent_crime_rate,or,broad,2017,2021,4,1,38,17,2680,-87.86656076550555,14.919935058217082
county_violent_crime_rate,or,broad,2017,2022,5,1,38,17,2680,-80.06709516787171,9.8963593085334
county_violent_crime_rate,or,broad,2017,2023,6,1,38,17,2680,-86.14979773570415,10.122919713156818
county_violent_crime_rate,or,broad,2017,2024,7,1,38,17,2680,-72.50853219588167,10.331016361689558
county_violent_crime_rate,or,broad,2018,2009,-9,2,38,35,2680,32.02301249992766,36.856998065973876
county_violent_crime_rate,or,broad,2018,2010,-8,2,38,35,2680,33.38972216845387,34.63883142855709
county_violent_crime_rate,or,broad,2018,2011,-7,2,38,35,2680,49.57642037919702,29.36004668359246
county_violent_crime_rate,or,broad,2018,2012,-6,2,38,35,2680,32.80588385060261,25.03827434024136
county_violent_crime_rate,or,broad,2018,2013,-5,2,38,35,2680,31.45923566136466,25.99392709618279
county_violent_crime_rate,or,broad,2018,2014,-4,2,38,35,2680,11.301370478234219,25.317734758603724
county_violent_crime_rate,or,broad,2018,2015,-3,2,38,35,2680,6.168726069068436,22.11150507988328
county_violent_crime_rate,or,broad,2018,2016,-2,2,38,35,2680,-3.177566084079488,17.579166559800203
county_violent_crime_rate,or,broad,2018,2018,0,2,38,35,2680,6.038063623662241,11.338028088761178
county_violent_crime_rate,or,broad,2018,2019,1,2,38,35,2680,25.47986895799815,18.949450215733428
county_violent_crime_rate,or,broad,2018,2020,2,2,38,35,2680,-20.712836247960585,18.364647731869738
county_violent_crime_rate,or,broad,2018,2021,3,2,38,35,2680,-20.83318089436499,39.176170350758014
county_violent_crime_rate,or,broad,2018,2022,4,2,38,35,2680,19.204927614718752,24.83187767741156
county_violent_crime_rate,or,broad,2018,2023,5,2,38,35,2680,31.902428070449655,19.05539199813816
county_violent_crime_rate,or,broad,2018,2024,6,2,38,35,2680,44.61844461938195,19.465959392093776
county_violent_crime_rate,or,broad,2019,2009,-10,1,38,33,2680,-64.25822577934034,12.509616266571912
county_violent_crime_rate,or,broad,2019,2010,-9,1,38,33,2680,-86.76054135040062,10.758893144437657
county_violent_crime_rate,or,broad,2019,2011,-8,1,38,33,2680,-106.8144913432086,8.996913913233241
county_violent_crime_rate,or,broad,2019,2012,-7,1,38,33,2680,-81.0885615365029,8.09530338953019
county_violent_crime_rate,or,broad,2019,2013,-6,1,38,33,2680,-100.73266140692387,7.839806521220207
county_violent_crime_rate,or,broad,2019,2014,-5,1,38,33,2680,-80.95233090184593,7.98314228915854
county_violent_crime_rate,or,broad,2019,2015,-4,1,38,33,2680,-99.21084438030854,6.67510516021689
county_violent_crime_rate,or,broad,2019,2016,-3,1,38,33,2680,-97.41459664237436,5.559453708036253
county_violent_crime_rate,or,broad,2019,2017,-2,1,38,33,2680,-68.55737643161814,6.220702738735989
county_violent_crime_rate,or,broad,2019,2019,0,1,38,33,2680,-53.06148722648738,7.412515593768708
county_violent_crime_rate,or,broad,2019,2020,1,1,38,33,2680,-133.07593036389574,9.685808527627518
county_violent_crime_rate,or,broad,2019,2021,2,1,38,33,2680,-155.41596267552055,12.72621850951663
county_violent_crime_rate,or,broad,2019,2022,3,1,38,33,2680,-142.6104141724108,7.72172765093172
county_violent_crime_rate,or,broad,2019,2023,4,1,38,33,2680,-141.90926602407197,6.858585909556918
county_violent_crime_rate,or,broad,2019,2024,5,1,38,33,2680,-116.88344322244453,6.770985655079825
county_violent_crime_rate,or,broad,2020,2009,-11,1,38,133,2680,-14.145737476269188,12.18518192429417
county_violent_crime_rate,or,broad,2020,2010,-10,1,38,133,2680,-29.49062281823858,8.714668442922877
county_violent_crime_rate,or,broad,2020,2011,-9,1,38,133,2680,-30.201080516516583,8.320570589647991
county_violent_crime_rate,or,broad,2020,2012,-8,1,38,133,2680,-40.6048635642244,8.377076024112247
county_violent_crime_rate,or,broad,2020,2013,-7,1,38,133,2680,-26.370061725920273,8.070034328136932
county_violent_crime_rate,or,broad,2020,2014,-6,1,38,133,2680,-19.939684708798822,8.508060212664223
county_violent_crime_rate,or,broad,2020,2015,-5,1,38,133,2680,-28.47376035661372,6.631381133039319
county_violent_crime_rate,or,broad,2020,2016,-4,1,38,133,2680,-14.422737282729587,7.825509366402471
county_violent_crime_rate,or,broad,2020,2017,-3,1,38,133,2680,-27.90062136217893,7.401185503209532
county_violent_crime_rate,or,broad,2020,2018,-2,1,38,133,2680,-9.689713756051132,7.2944944083673215
county_violent_crime_rate,or,broad,2020,2020,0,1,38,133,2680,-21.665866992325284,7.465726627073006
county_violent_crime_rate,or,broad,2020,2021,1,1,38,133,2680,25.696057016422206,14.40627905325932
county_violent_crime_rate,or,broad,2020,2022,2,1,38,133,2680,23.215841227060785,9.225885179909334
county_violent_crime_rate,or,broad,2020,2023,3,1,38,133,2680,32.334284962664626,8.524384975820144
county_violent_crime_rate,or,broad,2020,2024,4,1,38,133,2680,36.59557439856253,7.995955349596088
county_violent_crime_rate,or,broad,2021,2009,-12,1,38,24,2680,151.56658777042736,14.189839313924804
county_violent_crime_rate,or,broad,2021,2010,-11,1,38,24,2680,116.88698002566115,12.56198185407571
county_violent_crime_rate,or,broad,2021,2011,-10,1,38,24,2680,81.30454022861193,12.771332339538027
county_violent_crime_rate,or,broad,2021,2012,-9,1,38,24,2680,65.56238770579412,11.42408785058452
county_violent_crime_rate,or,broad,2021,2013,-8,1,38,24,2680,61.41685143814591,11.251102314123202
county_violent_crime_rate,or,broad,2021,2014,-7,1,38,24,2680,43.8847125633298,11.70761948947368
county_violent_crime_rate,or,broad,2021,2015,-6,1,38,24,2680,36.8263946291136,9.447930521527155
county_violent_crime_rate,or,broad,2021,2016,-5,1,38,24,2680,41.193021463940084,10.019189088981587
county_violent_crime_rate,or,broad,2021,2017,-4,1,38,24,2680,43.55870121425245,9.018595899881602
county_violent_crime_rate,or,broad,2021,2018,-3,1,38,24,2680,44.67771159608246,9.886057664547343
county_violent_crime_rate,or,broad,2021,2019,-2,1,38,24,2680,31.815726832428997,7.567878830229885
county_violent_crime_rate,or,broad,2021,2021,0,1,38,24,2680,-172.6838374788523,13.526204295164398
county_violent_crime_rate,or,broad,2021,2022,1,1,38,24,2680,-27.9173674994633,8.735698897974077
county_violent_crime_rate,or,broad,2021,2023,2,1,38,24,2680,8.29139989033553,9.096938189404884
county_violent_crime_rate,or,broad,2021,2024,3,1,38,24,2680,6.218214461284241,9.27139224431798
county_murder_rate,or,broad,2014,2009,-5,1,38,39,2680,0.2769253062058248,0.17883838843695268
county_murder_rate,or,broad,2014,2010,-4,1,38,39,2680,-0.548607973002026,0.16173444636170725
county_murder_rate,or,broad,2014,2011,-3,1,38,39,2680,-0.17063628779521647,0.12983815233663365
county_murder_rate,or,broad,2014,2012,-2,1,38,39,2680,0.5595572177218967,0.11772343730671432
county_murder_rate,or,broad,2014,2014,0,1,38,39,2680,-0.5782151980317507,0.13379490826360754
county_murder_rate,or,broad,2014,2015,1,1,38,39,2680,-0.5464388980766341,0.15180096718391295
county_murder_rate,or,broad,2014,2016,2,1,38,39,2680,-0.29013173716129836,0.1535688642510002
county_murder_rate,or,broad,2014,2017,3,1,38,39,2680,-1.40282827914388,1.3219309212755956
county_murder_rate,or,broad,2014,2018,4,1,38,39,2680,0.021731528761096935,0.15169125036685993
county_murder_rate,or,broad,2014,2019,5,1,38,39,2680,-0.3034580983933731,0.17052135474482466
county_murder_rate,or,broad,2014,2020,6,1,38,39,2680,-0.5832031769076671,0.3174892090179942
county_murder_rate,or,broad,2014,2021,7,1,38,39,2680,-0.5296221998376107,0.3818383561307092
county_murder_rate,or,broad,2014,2022,8,1,38,39,2680,0.7650601744229966,0.26156648140056993
county_murder_rate,or,broad,2014,2023,9,1,38,39,2680,-0.37571998977341253,0.30643146490621626
county_murder_rate,or,broad,2014,2024,10,1,38,39,2680,-0.26813396096777636,0.2538026301751891
county_murder_rate,or,broad,2015,2009,-6,1,38,36,2680,0.7240522502259967,0.1421991875806732
county_murder_rate,or,broad,2015,2010,-5,1,38,36,2680,1.3461147188256604,0.1238078324849119
county_murder_rate,or,broad,2015,2011,-4,1,38,36,2680,-0.43158975715885584,0.1285971347263985
county_murder_rate,or,broad,2015,2012,-3,1,38,36,2680,0.6440204252244708,0.09232546696172579
county_murder_rate,or,broad,2015,2013,-2,1,38,36,2680,-0.10147034919312176,0.13499090888671714
county_murder_rate,or,broad,2015,2015,0,1,38,36,2680,0.5784984498297631,0.11108334581788788
county_murder_rate,or,broad,2015,2016,1,1,38,36,2680,0.29296972743177263,0.10474319809928631
county_murder_rate,or,broad,2015,2017,2,1,38,36,2680,-1.6445367394122448,1.3541510864527175
county_murder_rate,or,broad,2015,2018,3,1,38,36,2680,-0.43146829608232595,0.15320659641237028
county_murder_rate,or,broad,2015,2019,4,1,38,36,2680,0.3143617817560933,0.13813883188731774
county_murder_rate,or,broad,2015,2020,5,1,38,36,2680,-0.24075322065403726,0.2794512417624901
county_murder_rate,or,broad,2015,2021,6,1,38,36,2680,-0.3768949149513745,0.3789535760507191
county_murder_rate,or,broad,2015,2022,7,1,38,36,2680,-0.09398329381732529,0.2508102274893724
county_murder_rate,or,broad,2015,2023,8,1,38,36,2680,0.11770843246727647,0.27825722391673463
county_murder_rate,or,broad,2015,2024,9,1,38,36,2680,-0.08738639889432032,0.23590379654130442
county_murder_rate,or,broad,2017,2009,-8,1,38,17,2680,-5.373360204015857,0.1458105308020719
county_murder_rate,or,broad,2017,2010,-7,1,38,17,2680,-5.937888927348987,0.17303445145508928
county_murder_rate,or,broad,2017,2011,-6,1,38,17,2680,-4.354150969939292,0.17025925514289733
county_murder_rate,or,broad,2017,2012,-5,1,38,17,2680,-3.2993030908404584,0.10612707693927513
county_murder_rate,or,broad,2017,2013,-4,1,38,17,2680,-5.40288686993842,0.15956478271091437
county_murder_rate,or,broad,2017,2014,-3,1,38,17,2680,-4.973420082018363,0.10341548566027375
county_murder_rate,or,broad,2017,2015,-2,1,38,17,2680,-1.8272431798533406,0.1495789875222275
county_murder_rate,or,broad,2017,2017,0,1,38,17,2680,-7.567708322240264,1.3669476470230921
county_murder_rate,or,broad,2017,2018,1,1,38,17,2680,-2.465113847032714,0.15584108549547768
county_murder_rate,or,broad,2017,2019,2,1,38,17,2680,-2.362157604341933,0.1774187490436139
county_murder_rate,or,broad,2017,2020,3,1,38,17,2680,0.4597903746238795,0.31119805639345127
county_murder_rate,or,broad,2017,2021,4,1,38,17,2680,-6.080537568282256,0.37273861117078455
county_murder_rate,or,broad,2017,2022,5,1,38,17,2680,-1.4155322644556416,0.23710817398694717
county_murder_rate,or,broad,2017,2023,6,1,38,17,2680,-2.694091751864239,0.25185643799127516
county_murder_rate,or,broad,2017,2024,7,1,38,17,2680,-2.600887110049866,0.24215718110970946
county_murder_rate,or,broad,2018,2009,-9,2,38,35,2680,1.0356050662462164,1.389084550890788
county_murder_rate,or,broad,2018,2010,-8,2,38,35,2680,1.732364375143941,1.4232324182721112
county_murder_rate,or,broad,2018,2011,-7,2,38,35,2680,1.4981533731032999,1.3597977206450194
county_murder_rate,or,broad,2018,2012,-6,2,38,35,2680,1.6333983799273628,1.4350212770509105
county_murder_rate,or,broad,2018,2013,-5,2,38,35,2680,1.8561992309730617,1.3456992814195778
county_murder_rate,or,broad,2018,2014,-4,2,38,35,2680,1.8133224258749276,1.3964340575119907
county_murder_rate,or,broad,2018,2015,-3,2,38,35,2680,1.2422847849172536,1.3807691003771045
county_murder_rate,or,broad,2018,2016,-2,2,38,35,2680,1.6358630487936008,1.3736999112850574
county_murder_rate,or,broad,2018,2018,0,2,38,35,2680,1.135638689602086,1.3624578464192791
county_murder_rate,or,broad,2018,2019,1,2,38,35,2680,1.2691343979654979,1.3469444765906753
county_murder_rate,or,broad,2018,2020,2,2,38,35,2680,0.8788192958471934,1.4442906306397343
county_murder_rate,or,broad,2018,2021,3,2,38,35,2680,0.12976527185930664,1.4669637358043077
county_murder_rate,or,broad,2018,2022,4,2,38,35,2680,0.0699626784944401,1.414777490693574
county_murder_rate,or,broad,2018,2023,5,2,38,35,2680,0.2932000540753641,1.4181947032884594
county_murder_rate,or,broad,2018,2024,6,2,38,35,2680,1.6274669926318353,1.7056100965509238
county_murder_rate,or,broad,2019,2009,-10,1,38,33,2680,0.6360369005343943,0.18488708189699665
county_murder_rate,or,broad,2019,2010,-9,1,38,33,2680,-0.5921451640161188,0.18935413743846066
county_murder_rate,or,broad,2019,2011,-8,1,38,33,2680,1.3665393390115368,0.18883841268694618
county_murder_rate,or,broad,2019,2012,-7,1,38,33,2680,-1.4655607930467653,0.15967526821757239
county_murder_rate,or,broad,2019,2013,-6,1,38,33,2680,-0.846468445295099,0.1562573096140301
county_murder_rate,or,broad,2019,2014,-5,1,38,33,2680,-1.203190104659324,0.14785550732480948
county_murder_rate,or,broad,2019,2015,-4,1,38,33,2680,-1.120269473116172,0.18256359320739143
county_murder_rate,or,broad,2019,2016,-3,1,38,33,2680,-0.06438150780210194,0.158952785660975
county_murder_rate,or,broad,2019,2017,-2,1,38,33,2680,-2.818556524289173,1.3595497483534362
county_murder_rate,or,broad,2019,2019,0,1,38,33,2680,0.607136868624177,0.15643057653386658
county_murder_rate,or,broad,2019,2020,1,1,38,33,2680,-2.8670639518817422,0.2568605183596554
county_murder_rate,or,broad,2019,2021,2,1,38,33,2680,-1.3309751098095157,0.32237537589296816
county_murder_rate,or,broad,2019,2022,3,1,38,33,2680,4.344756146421939,0.22047198979157573
county_murder_rate,or,broad,2019,2023,4,1,38,33,2680,0.498151428783411,0.24026578329855436
county_murder_rate,or,broad,2019,2024,5,1,38,33,2680,-0.9550491815066386,0.23173580792821633
county_murder_rate,or,broad,2020,2009,-11,1,38,133,2680,-1.190162866261055,0.18340052280159655
county_murder_rate,or,broad,2020,2010,-10,1,38,133,2680,-0.6135046592906391,0.1866641865536027
county_murder_rate,or,broad,2020,2011,-9,1,38,133,2680,-1.9119632700301696,0.1892861041261488
county_murder_rate,or,broad,2020,2012,-8,1,38,133,2680,-2.3755606757836776,0.16617927289169104
county_murder_rate,or,broad,2020,2013,-7,1,38,133,2680,-1.745664143373323,0.1735129883293658
county_murder_rate,or,broad,2020,2014,-6,1,38,133,2680,-1.1501644375306754,0.14214642584577536
county_murder_rate,or,broad,2020,2015,-5,1,38,133,2680,-1.4210766835516155,0.1663235693463037
county_murder_rate,or,broad,2020,2016,-4,1,38,133,2680,-0.5702188354879509,0.18817901362739328
county_murder_rate,or,broad,2020,2017,-3,1,38,133,2680,-1.949080938255175,1.3337389957578827
county_murder_rate,or,broad,2020,2018,-2,1,38,133,2680,-0.2606484808240358,0.15384685936913808
county_murder_rate,or,broad,2020,2020,0,1,38,133,2680,0.5877029636019497,0.22035135287844715
county_murder_rate,or,broad,2020,2021,1,1,38,133,2680,-0.8285961186148223,0.35387351763902064
county_murder_rate,or,broad,2020,2022,2,1,38,133,2680,1.3287439648025652,0.2496767527973948
county_murder_rate,or,broad,2020,2023,3,1,38,133,2680,-0.8093941699295796,0.2467773945290253
county_murder_rate,or,broad,2020,2024,4,1,38,133,2680,-1.4073992871473677,0.22782179937692773
county_murder_rate,or,broad,2021,2009,-12,1,38,24,2680,-0.5089826408805705,0.2980736234485371
county_murder_rate,or,broad,2021,2010,-11,1,38,24,2680,0.8335148031253534,0.34876239558584304
county_murder_rate,or,broad,2021,2011,-10,1,38,24,2680,0.20222932153085793,0.3109464888624124
county_murder_rate,or,broad,2021,2012,-9,1,38,24,2680,-0.17487401261809288,0.3098292948272679
county_murder_rate,or,broad,2021,2013,-8,1,38,24,2680,-0.14521429632654814,0.3018808230841193
county_murder_rate,or,broad,2021,2014,-7,1,38,24,2680,-0.6542357347014993,0.28338327588313467
county_murder_rate,or,broad,2021,2015,-6,1,38,24,2680,0.0803848375442453,0.31809321429745646
county_murder_rate,or,broad,2021,2016,-5,1,38,24,2680,0.5765210875795033,0.2988154069409543
county_murder_rate,or,broad,2021,2017,-4,1,38,24,2680,-0.9115043366232182,1.395750929427335
county_murder_rate,or,broad,2021,2018,-3,1,38,24,2680,0.002590269001230494,0.2597453760960283
county_murder_rate,or,broad,2021,2019,-2,1,38,24,2680,0.26392297098478545,0.21684382759824608
county_murder_rate,or,broad,2021,2021,0,1,38,24,2680,-2.6533893433522375,0.24567612687364251
county_murder_rate,or,broad,2021,2022,1,1,38,24,2680,-0.051654536587914295,0.21062393354940848
county_murder_rate,or,broad,2021,2023,2,1,38,24,2680,0.3634004660181713,0.2135951974434849
county_murder_rate,or,broad,2021,2024,3,1,38,24,2680,-0.7990338868643201,0.22421409405869042
county_property_crime_rate,or,broad,2014,2009,-5,1,38,39,2680,-79.13529892548806,43.61686375389138
county_property_crime_rate,or,broad,2014,2010,-4,1,38,39,2680,67.62539314915173,29.277698005388906
county_property_crime_rate,or,broad,2014,2011,-3,1,38,39,2680,-128.39014264702755,34.59858255471164
county_property_crime_rate,or,broad,2014,2012,-2,1,38,39,2680,-65.2047464605769,21.294086661844748
county_property_crime_rate,or,broad,2014,2014,0,1,38,39,2680,-93.05907893238137,17.50136213698066
county_property_crime_rate,or,broad,2014,2015,1,1,38,39,2680,-85.92611685690267,17.626501236716567
county_property_crime_rate,or,broad,2014,2016,2,1,38,39,2680,-139.7724719624235,22.04996773791512
county_property_crime_rate,or,broad,2014,2017,3,1,38,39,2680,-415.5206635038753,36.843815236461495
county_property_crime_rate,or,broad,2014,2018,4,1,38,39,2680,-415.56855631475634,39.84131268196026
county_property_crime_rate,or,broad,2014,2019,5,1,38,39,2680,-558.4639662811632,46.462406520454714
county_property_crime_rate,or,broad,2014,2020,6,1,38,39,2680,-443.8612258006773,63.6806238240116
county_property_crime_rate,or,broad,2014,2021,7,1,38,39,2680,-128.61718374635882,76.2517510590282
county_property_crime_rate,or,broad,2014,2022,8,1,38,39,2680,79.85090844929937,56.11863205997849
county_property_crime_rate,or,broad,2014,2023,9,1,38,39,2680,-339.87217034468426,61.118026959414415
county_property_crime_rate,or,broad,2014,2024,10,1,38,39,2680,-457.77823106359835,62.8337362887088
county_property_crime_rate,or,broad,2015,2009,-6,1,38,36,2680,-238.6661945059128,50.76933520160012
county_property_crime_rate,or,broad,2015,2010,-5,1,38,36,2680,-191.8236039377089,36.135288022795535
county_property_crime_rate,or,broad,2015,2011,-4,1,38,36,2680,-73.75066879875865,36.79427117033036
county_property_crime_rate,or,broad,2015,2012,-3,1,38,36,2680,-141.076746377411,28.046927813553538
county_property_crime_rate,or,broad,2015,2013,-2,1,38,36,2680,94.54720988165835,17.300305306544185
county_property_crime_rate,or,broad,2015,2015,0,1,38,36,2680,-173.36147027592455,22.952495675694063
county_property_crime_rate,or,broad,2015,2016,1,1,38,36,2680,-51.76670722698424,25.71669628002824
county_property_crime_rate,or,broad,2015,2017,2,1,38,36,2680,-161.44702691202744,38.65923759516926
county_property_crime_rate,or,broad,2015,2018,3,1,38,36,2680,183.16164985702554,43.24675620054843
county_property_crime_rate,or,broad,2015,2019,4,1,38,36,2680,120.97569541969636,49.078023520754286
county_property_crime_rate,or,broad,2015,2020,5,1,38,36,2680,257.82293409657547,70.7915026117885
county_property_crime_rate,or,broad,2015,2021,6,1,38,36,2680,429.46043227041133,76.58520195250885
county_property_crime_rate,or,broad,2015,2022,7,1,38,36,2680,409.3529369400334,63.96770714517186
county_property_crime_rate,or,broad,2015,2023,8,1,38,36,2680,140.34323835576038,67.71983689491336
county_property_crime_rate,or,broad,2015,2024,9,1,38,36,2680,33.15138514589262,70.98178339473232
county_property_crime_rate,or,broad,2017,2009,-8,1,38,17,2680,-167.55291722978228,51.62072900509834
county_property_crime_rate,or,broad,2017,2010,-7,1,38,17,2680,-281.1284709763842,36.69744226535718
county_property_crime_rate,or,broad,2017,2011,-6,1,38,17,2680,-438.49410390141895,38.98069491631131
county_property_crime_rate,or,broad,2017,2012,-5,1,38,17,2680,-28.053817588338575,29.913816906493214
county_property_crime_rate,or,broad,2017,2013,-4,1,38,17,2680,35.15301067040977,21.93537557851577
county_property_crime_rate,or,broad,2017,2014,-3,1,38,17,2680,63.38424637283154,24.886728385461605
county_property_crime_rate,or,broad,2017,2015,-2,1,38,17,2680,158.80589156586893,9.700533727721828
county_property_crime_rate,or,broad,2017,2017,0,1,38,17,2680,98.17125308436057,21.06407629835732
county_property_crime_rate,or,broad,2017,2018,1,1,38,17,2680,164.25851830794605,28.589694157143988
county_property_crime_rate,or,broad,2017,2019,2,1,38,17,2680,41.84385815629821,32.09055052383042
county_property_crime_rate,or,broad,2017,2020,3,1,38,17,2680,37.53946031288996,54.62302692058545
county_property_crime_rate,or,broad,2017,2021,4,1,38,17,2680,170.05072535157194,66.64359270670997
county_property_crime_rate,or,broad,2017,2022,5,1,38,17,2680,187.54086639336685,48.76376625453593
county_property_crime_rate,or,broad,2017,2023,6,1,38,17,2680,157.45364029389043,52.580665002055106
county_property_crime_rate,or,broad,2017,2024,7,1,38,17,2680,-6.175547231936548,56.132350154239866
county_property_crime_rate,or,broad,2018,2009,-9,2,38,35,2680,171.263623645236,110.28939667984655
county_property_crime_rate,or,broad,2018,2010,-8,2,38,35,2680,146.08244856175276,49.47109077712171
county_property_crime_rate,or,broad,2018,2011,-7,2,38,35,2680,186.33855226473668,65.10283659728469
county_property_crime_rate,or,broad,2018,2012,-6,2,38,35,2680,225.72148556410224,115.45881602939019
county_property_crime_rate,or,broad,2018,2013,-5,2,38,35,2680,146.95699977124627,94.953147901526
county_property_crime_rate,or,broad,2018,2014,-4,2,38,35,2680,-76.83645501893929,65.29410808036334
county_property_crime_rate,or,broad,2018,2015,-3,2,38,35,2680,-92.14702055997422,70.67654010788236
county_property_crime_rate,or,broad,2018,2016,-2,2,38,35,2680,-108.49926589038829,28.115467628857544
county_property_crime_rate,or,broad,2018,2018,0,2,38,35,2680,-21.76099122232145,33.37948740402826
county_property_crime_rate,or,broad,2018,2019,1,2,38,35,2680,81.79183758035515,77.15504799363727
county_property_crime_rate,or,broad,2018,2020,2,2,38,35,2680,-80.99557839332272,93.05273857627975
county_property_crime_rate,or,broad,2018,2021,3,2,38,35,2680,-87.21132284050077,249.3089943872626
county_property_crime_rate,or,broad,2018,2022,4,2,38,35,2680,257.4443541008985,113.8978428097729
county_property_crime_rate,or,broad,2018,2023,5,2,38,35,2680,342.3071299230064,79.91925068596734
county_property_crime_rate,or,broad,2018,2024,6,2,38,35,2680,398.09512472595566,75.9412997461232
county_property_crime_rate,or,broad,2019,2009,-10,1,38,33,2680,-410.37202898105556,72.1684021805933
county_property_crime_rate,or,broad,2019,2010,-9,1,38,33,2680,-349.4299707012351,55.241236312626064
county_property_crime_rate,or,broad,2019,2011,-8,1,38,33,2680,-319.77995051708695,54.482600446775805
county_property_crime_rate,or,broad,2019,2012,-7,1,38,33,2680,-257.24954759066634,44.561659131644475
county_property_crime_rate,or,broad,2019,2013,-6,1,38,33,2680,-249.8782412028241,40.804065861064956
county_property_crime_rate,or,broad,2019,2014,-5,1,38,33,2680,-150.28384036973875,45.130350350600494
county_property_crime_rate,or,broad,2019,2015,-4,1,38,33,2680,967.3163991272754,33.05061785695587
county_property_crime_rate,or,broad,2019,2016,-3,1,38,33,2680,-0.46064956277038505,29.184234987088782
county_property_crime_rate,or,broad,2019,2017,-2,1,38,33,2680,-5.5481068296918465,26.323727537910827
county_property_crime_rate,or,broad,2019,2019,0,1,38,33,2680,-236.617027912401,33.1869839173736
county_property_crime_rate,or,broad,2019,2020,1,1,38,33,2680,-553.0440910744029,47.856277925862926
county_property_crime_rate,or,broad,2019,2021,2,1,38,33,2680,-507.7299205476167,55.65299423210789
