outcome,year,event_time,y_treated,y_synthetic,effect
firearm_homicide_rate,2001,-12,6.785436311,6.799294303203915,-0.01385799220391526
firearm_homicide_rate,2002,-11,6.755631651,7.192131744982585,-0.43650009398258494
firearm_homicide_rate,2003,-10,7.221266667,6.978815409985829,0.2424512570141708
firearm_homicide_rate,2004,-9,7.006317787,6.8643462705263945,0.14197151647360595
firearm_homicide_rate,2005,-8,7.586489349,7.1249173884374635,0.46157196056253635
firearm_homicide_rate,2006,-7,7.407767507,7.178779537307616,0.22898796969238422
firearm_homicide_rate,2007,-6,7.546707713,7.228958110284741,0.3177496027152591
firearm_homicide_rate,2008,-5,6.727495772,6.377131765237604,0.3503640067623959
firearm_homicide_rate,2009,-4,5.544367396,5.481873957151257,0.06249343884874303
firearm_homicide_rate,2010,-3,5.300030207,5.553579464295941,-0.25354925729594147
firearm_homicide_rate,2011,-2,4.735523582,5.4136075968565365,-0.6780840148565366
firearm_homicide_rate,2012,-1,4.996122907,5.343872974657033,-0.3477500676570324
firearm_homicide_rate,2013,0,5.043167149,5.462212097652503,-0.41904494865250275
firearm_homicide_rate,2014,1,4.166382912,5.013363746795576,-0.8469808347955752
firearm_homicide_rate,2015,2,7.408762752,5.78020242274745,1.62856032925255
firearm_homicide_rate,2016,3,7.246801975,6.847309920514799,0.39949205448520164
firearm_homicide_rate,2017,4,7.501432955,7.065630385767165,0.4358025692328349
firearm_homicide_rate,2018,5,7.049807719,6.656301475969406,0.3935062430305942
firearm_homicide_rate,2019,6,7.741064694,6.669322752629663,1.0717419413703375
firearm_homicide_rate,2020,7,8.68588504,8.587998134976706,0.09788690502329445
firearm_homicide_rate,2021,8,9.58021,9.696273096535402,-0.11606309653540237
firearm_homicide_rate,2022,9,8.70416,9.577200531937732,-0.8730405319377326
firearm_homicide_rate,2023,10,7.41508,9.055956156120184,-1.640876156120184
homicide_rate,2001,-12,8.280606355755271,8.813788593331264,-0.5331822375759927
homicide_rate,2002,-11,9.41193738217878,9.668748488288708,-0.25681110610992874
homicide_rate,2003,-10,9.524137793411477,9.538444737331792,-0.014306943920315618
homicide_rate,2004,-9,9.36825925875312,9.071149748616472,0.2971095101366483
homicide_rate,2005,-8,9.875484806691858,8.7720939595988,1.103390847093058
homicide_rate,2006,-7,9.722694853222032,9.7832209199016,-0.06052606667956795
homicide_rate,2007,-6,9.860556776160378,9.718323927868132,0.14223284829224525
homicide_rate,2008,-5,8.751069698453758,8.254528976376015,0.4965407220777429
homicide_rate,2009,-4,7.7200052355671875,8.11383056596344,-0.3938253303962522
homicide_rate,2010,-3,7.363005322968895,7.396732254065311,-0.03372693109641567
homicide_rate,2011,-2,6.832692532945908,7.119473354607986,-0.2867808216620782
homicide_rate,2012,-1,6.338290000727289,6.340491558318023,-0.002201557590733927
homicide_rate,2013,0,6.466021310591797,7.169672319487467,-0.7036510088956698
homicide_rate,2014,1,6.058226586376756,6.97675555169015,-0.9185289653133939
homicide_rate,2015,2,8.97417056895741,7.282985542434086,1.691185026523324
homicide_rate,2016,3,8.896631761772102,8.708114666153536,0.18851709561856644
homicide_rate,2017,4,9.261578342247187,9.557859612742993,-0.29628127049580577
homicide_rate,2018,5,8.134793023362926,8.074270528058557,0.06052249530436882
homicide_rate,2019,6,9.000894143869631,7.232463527609212,1.768430616260419
homicide_rate,2020,7,9.13173845512122,8.803394781547729,0.3283436735734906
homicide_rate,2021,8,11.012841296859234,11.692164534749255,-0.6793232378900207
homicide_rate,2022,9,9.797782846093702,10.489301304875111,-0.6915184587814096
homicide_rate,2023,10,8.701859495691052,9.967081940882126,-1.2652224451910747
motor_vehicle_theft_rate,2001,-12,594.5883823835484,591.2251449061422,3.3632374774061873
motor_vehicle_theft_rate,2002,-11,624.1600579760666,634.696494420397,-10.536436444330434
motor_vehicle_theft_rate,2003,-10,660.4309264174184,652.4790192287966,7.951907188621817
motor_vehicle_theft_rate,2004,-9,645.2051415020718,625.7528462636859,19.452295238385886
motor_vehicle_theft_rate,2005,-8,609.5249408767963,603.6768229449456,5.848117931850766
motor_vehicle_theft_rate,2006,-7,543.5271337086009,566.738662613141,-23.211528904540046
motor_vehicle_theft_rate,2007,-6,505.3624341976924,517.3449854617941,-11.982551264101687
motor_vehicle_theft_rate,2008,-5,449.6771778314992,425.9083569527603,23.768820878738893
motor_vehicle_theft_rate,2009,-4,344.2245061740742,335.973255868575,8.251250305499184
motor_vehicle_theft_rate,2010,-3,311.5795703219725,303.9672366167033,7.6123337052691795
motor_vehicle_theft_rate,2011,-2,275.2256500990141,283.482743375808,-8.25709327679391
motor_vehicle_theft_rate,2012,-1,254.14333847420195,270.61954522445103,-16.476206750249077
motor_vehicle_theft_rate,2013,0,225.92345813596395,261.1856286836846,-35.26217054772067
motor_vehicle_theft_rate,2014,1,219.50193344452356,270.41371443050383,-50.91178098598027
motor_vehicle_theft_rate,2015,2,223.75376210407936,265.01101558539295,-41.2572534813136
motor_vehicle_theft_rate,2016,3,230.53231070756107,277.3516798948618,-46.81936918730071
motor_vehicle_theft_rate,2017,4,224.43559559832696,288.82902102199483,-64.39342542366788
motor_vehicle_theft_rate,2018,5,201.2657141503316,287.4551547168469,-86.18944056651529
motor_vehicle_theft_rate,2019,6,186.310251077052,260.9351432460202,-74.62489216896819
motor_vehicle_theft_rate,2020,7,172.87553324894043,278.43427381127395,-105.55874056233353
motor_vehicle_theft_rate,2021,8,193.50209972775608,279.6938081335506,-86.19170840579451
motor_vehicle_theft_rate,2022,9,234.5465929994517,301.0895441973649,-66.5429511979132
