outcome,spec,control_rule,tier,event_time,att,se,n_cohorts,total_treated_states
firearm_homicide_rate,ra,strict,headline,-3,-0.05043802938143943,0.21691594926979554,9,12
firearm_homicide_rate,ra,strict,headline,-2,0.3007068797367424,0.17010828118784393,9,12
firearm_homicide_rate,ra,strict,headline,0,0.3237131662950757,0.2208109488098801,9,12
firearm_homicide_rate,ra,strict,headline,1,0.38812083450606066,0.19567743562225204,8,12
firearm_homicide_rate,ra,strict,headline,2,0.3029519730965908,0.24412885411782828,7,12
firearm_homicide_rate,ra,strict,headline,3,0.07417820529810601,0.3041133060803162,6,12
firearm_homicide_rate,ra,strict,headline,4,-0.17241468225413228,0.3354365832145005,6,11
firearm_homicide_rate,ra,strict,headline,5,0.11347770672929297,0.6859547373056895,5,9
firearm_homicide_rate,ra,strict,minimal,-5,0.20619316945121507,0.17100928412926103,9,25
firearm_homicide_rate,ra,strict,minimal,-4,0.7022689207304821,0.21352986480855474,9,25
firearm_homicide_rate,ra,strict,minimal,-3,0.755703411187163,0.39944363129248656,9,25
firearm_homicide_rate,ra,strict,minimal,-2,0.647048177958349,0.3812966820575086,9,25
firearm_homicide_rate,ra,strict,minimal,0,0.09777495406428846,0.16508318124290464,9,25
firearm_homicide_rate,ra,strict,minimal,1,0.35480651225962695,0.2705375010208626,8,22
firearm_homicide_rate,ra,strict,minimal,2,0.8156256025213323,0.4549761155286868,7,19
firearm_homicide_rate,ra,strict,minimal,3,0.4237924749254434,0.2736310112486789,6,13
firearm_homicide_rate,ra,strict,minimal,4,0.6334554562436223,0.3334096966686498,6,12
firearm_homicide_rate,ra,strict,minimal,5,0.0757767070963637,0.6167014934228102,5,10
firearm_suicide_rate,or,broad,all,-5,-0.5990906045638541,0.12241497931090582,9,25
firearm_suicide_rate,or,broad,all,-4,-0.1572667259631122,0.19274532066343816,9,25
firearm_suicide_rate,or,broad,all,-3,-0.03193152245433367,0.1727010772923574,9,25
firearm_suicide_rate,or,broad,all,-2,-0.3306391689903629,0.1242046411608907,9,25
firearm_suicide_rate,or,broad,all,0,0.3844920334607778,0.18041997847326813,9,25
firearm_suicide_rate,or,broad,all,1,0.5670514274251726,0.15599002054826047,8,22
firearm_suicide_rate,or,broad,all,2,0.7518789249869995,0.12573697284280935,7,19
firearm_suicide_rate,or,broad,all,3,0.15055679883756268,0.12416742337132194,6,13
firearm_suicide_rate,or,broad,all,4,0.7714397226285955,0.3088333842852185,6,13
firearm_suicide_rate,or,broad,all,5,0.7163353588937986,0.26565327084325596,5,10
firearm_suicide_rate,or,strict,all,-5,-0.3447771325174842,0.13316513630641,9,25
firearm_suicide_rate,or,strict,all,-4,0.024132556314434207,0.1969445411965096,9,25
firearm_suicide_rate,or,strict,all,-3,0.09839737457148393,0.17631921191529396,9,25
firearm_suicide_rate,or,strict,all,-2,-0.23999596314495591,0.12914160287020904,9,25
firearm_suicide_rate,or,strict,all,0,0.3517078932307435,0.18567488923145953,9,25
firearm_suicide_rate,or,strict,all,1,0.44782147970041986,0.15845339749180873,8,22
firearm_suicide_rate,or,strict,all,2,0.588025536094493,0.132430062080417,7,19
firearm_suicide_rate,or,strict,all,3,-0.13458772906552408,0.13468358743276668,6,13
