outcome,spec,control_rule,tier,att_overall_post,se_overall_post,z,att_pretrends_avg,se_pretrends_avg,z_pretrends,n_post_cells,n_pre_cells
firearm_suicide_rate,ra,strict,expanded,0.7797718668285614,0.06911534553705063,11.282181413830152,0.016651654862552268,0.1284658852982341,0.1296192745949275,62,36
firearm_suicide_rate,ra,strict,headline,0.7797718668285614,0.06911534553705063,11.282181413830152,0.016651654862552268,0.1284658852982341,0.1296192745949275,62,36
firearm_suicide_rate,ra,strict,minimal,0.41727187556461687,0.04976004860002468,8.385680627418237,-0.007506316186578271,0.07119590730553407,-0.10543184953546907,62,36
homicide_rate,or,broad,all,-0.1482977781652641,0.0727611536213154,-2.038144954890053,-0.03540402206969166,0.09593964061008042,-0.36902391800258366,62,36
homicide_rate,or,strict,all,-0.48833009469162525,0.08016394708249822,-6.091642346266653,0.1428914702471472,0.10255672319493628,1.3932920806717277,62,36
homicide_rate,ra,broad,expanded,-0.02241786904552409,0.0929079146882738,-0.24129127341562778,0.12906055917236103,0.14142629174596538,0.9125641178811639,62,36
homicide_rate,ra,broad,headline,1.155188901325626,0.13628221913486718,8.476446220635955,-0.6026727957405396,0.10871109513856711,-5.543802083608402,62,36
homicide_rate,ra,broad,minimal,-0.49116800245591064,0.07287283308159392,-6.740070087654776,0.312958323295671,0.06513344770021746,4.804878819498237,62,36
homicide_rate,ra,strict,expanded,-0.41114705883748937,0.10151897852175655,-4.049952677068912,0.19819904289719764,0.14477091249302573,1.3690529366991853,62,36
homicide_rate,ra,strict,headline,-0.41114705883748937,0.10151897852175655,-4.049952677068912,0.19819904289719764,0.14477091249302573,1.3690529366991853,62,36
homicide_rate,ra,strict,minimal,-0.34883460471394234,0.11341363140002822,-3.0757731712473455,0.28541282517410893,0.21270173457794503,1.3418453109488806,62,36
motor_vehicle_theft_rate,or,broad,all,-39.42435518629425,4.298955804844806,-9.170681666897826,15.621783872080496,3.205763091659799,4.873031295644571,62,36
motor_vehicle_theft_rate,or,strict,all,-63.5271562270724,5.081504532930191,-12.501643128603133,26.681130804806365,4.196267675515719,6.358300486998192,62,36
motor_vehicle_theft_rate,ra,broad,expanded,49.666073473229645,5.505367296563707,9.021391452706487,-62.94490956357636,6.052637839556853,-10.399582997053216,62,36
motor_vehicle_theft_rate,ra,broad,headline,26.281425233151108,5.377490255344859,4.887303181447733,-65.80310579440933,6.4846234026202545,-10.147560113948968,62,36
motor_vehicle_theft_rate,ra,broad,minimal,-63.65566658781627,4.251689419546137,-14.971852434746149,11.22742685494736,3.371183571892307,3.330411001215576,62,36
motor_vehicle_theft_rate,ra,strict,expanded,-47.90616739838602,4.840256650911644,-9.897443638523399,-6.418286178695775,4.812707626879738,-1.3336123189467453,62,36
motor_vehicle_theft_rate,ra,strict,headline,-47.90616739838602,4.840256650911644,-9.897443638523399,-6.418286178695775,4.812707626879738,-1.3336123189467453,62,36
motor_vehicle_theft_rate,ra,strict,minimal,-43.861803245333206,9.005158550644502,-4.8707419196071795,12.382172330755026,10.196769448950768,1.214323065039892,62,36
nonfirearm_suicide_rate,or,broad,all,0.041673355589365295,0.05569237251848952,0.74827761333978,-0.21291157860359597,0.07676666050486423,-2.7734901740333626,62,36
nonfirearm_suicide_rate,or,strict,all,0.015346886379508626,0.05667151202087703,0.27080425124099455,-0.18089091238419505,0.07835190470039184,-2.3086983408495287,62,36
nonfirearm_suicide_rate,ra,broad,expanded,0.1437504859320458,0.06699136070443193,2.145806331151828,0.0009464773060831877,0.10141763708188158,0.009332472470434606,62,36
nonfirearm_suicide_rate,ra,broad,headline,-0.06009709569008073,0.06776266560619297,-0.8868762046543271,-0.2918059531031947,0.1030037775916288,-2.8329636050834504,62,36
nonfirearm_suicide_rate,ra,broad,minimal,0.022363574696298096,0.04289508011731174,0.521355237830003,-0.041502163032599564,0.05304661727890253,-0.7823715283180861,62,36
nonfirearm_suicide_rate,ra,strict,expanded,-0.054699647635068904,0.06038844122363337,-0.905796647946294,-0.32970557079844287,0.1086077598008467,-3.03574598539756,62,36
nonfirearm_suicide_rate,ra,strict,headline,-0.054699647635068904,0.06038844122363337,-0.905796647946294,-0.32970557079844287,0.1086077598008467,-3.03574598539756,62,36
nonfirearm_suicide_rate,ra,strict,minimal,0.45125890534516677,0.055576594057966285,8.119585465681912,0.26996703172381353,0.07930825681958881,3.4040217570023907,62,36
total_suicide_rate,or,broad,all,0.8968464663257203,0.08053481290506603,11.136133977028265,-0.4926435840965117,0.10452569555774584,-4.713133755941838,62,36
total_suicide_rate,or,strict,all,0.6097517499635218,0.08339016355236833,7.312034465319194,-0.2964517035783256,0.10777794674853487,-2.750578504431896,62,36
total_suicide_rate,ra,broad,expanded,1.0959397292803599,0.08862268848993142,12.366356155002807,0.41113986829011,0.1510358834466955,2.7221337003349406,62,36
total_suicide_rate,ra,broad,headline,0.9453010323004876,0.08960909778639689,10.549163596689944,0.3167760000984006,0.15020233355814805,2.1089951973067493,62,36
total_suicide_rate,ra,broad,minimal,0.652186298842343,0.05302294079232119,12.30007783605984,0.00013576381646340785,0.07714712144557048,0.0017598040460808785,62,36
total_suicide_rate,ra,strict,expanded,0.7250722191934924,0.09007117884374406,8.049991445669335,-0.3130539159358906,0.1625036693047407,-1.9264421368161557,62,36
total_suicide_rate,ra,strict,headline,0.7250722191934924,0.09007117884374406,8.049991445669335,-0.3130539159358906,0.1625036693047407,-1.9264421368161557,62,36
total_suicide_rate,ra,strict,minimal,0.8685307809097786,0.07289024747956002,11.915596543328148,0.2624607155372533,0.11472345245172419,2.287768629066469,62,36
