policy,spec_name,outcome,outcome_label,outcome_stratum,bandwidth_km,donut_km,fe,cluster,covariates,drop_spillover_pairs,beta,se,z,n,n_counties,n_pairs,n_treated_post,n_straddling_pair_years
ubc,donut_10km,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,10,pair_year,state,,0,18.330618056313728,9.14547558355007,2.0043373238331026,31104,1944,101,2356,292
ubc,donut_10km,county_murder_rate,"County murder rate (per 100,000)",primary,100,10,pair_year,state,,0,-0.59276613170587,0.15700804092804788,-3.775387096113868,31104,1944,101,2356,292
ubc,donut_10km,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,10,pair_year,state,,0,95.50225834726784,48.84986460132742,1.9550158250525165,31104,1944,101,2356,292
ubc,donut_10km,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,10,pair_year,state,,0,41.47433428140411,23.087183065841813,1.7964224636294692,31104,1944,101,2356,292
ubc,donut_10km,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,10,pair_year,state,,0,-1.905161906420819,9.529144392436658,-0.19993000714030087,31104,1944,101,2356,292
ubc,donut_10km,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,10,pair_year,state,,0,-0.2534511235479842,0.11870720856976931,-2.13509462990211,29160,1944,101,2055,265
ubc,donut_10km,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,10,pair_year,state,,0,-0.43249998419950914,0.13210907496497584,-3.2738097993205355,29160,1944,101,2055,265
ubc,donut_10km,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,10,pair_year,state,,0,-0.17904886065152498,0.09740314249769978,-1.8382246820810046,29160,1944,101,2055,265
ubc,donut_10km,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,10,pair_year,state,,0,0.06078367568439434,0.2497199384238267,0.24340737895438608,29136,1944,101,2041,264
ubc,donut_25km,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,25,pair_year,state,,0,20.15483263319338,10.309265026910255,1.9550212920691492,28688,1793,101,2079,292
ubc,donut_25km,county_murder_rate,"County murder rate (per 100,000)",primary,100,25,pair_year,state,,0,-0.5639045485384357,0.203711770478635,-2.768149072650553,28688,1793,101,2079,292
ubc,donut_25km,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,25,pair_year,state,,0,110.95218177101158,48.87297401617537,2.2702154719352663,28688,1793,101,2079,292
ubc,donut_25km,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,25,pair_year,state,,0,49.77909462004139,25.318595337992225,1.9661080701955282,28688,1793,101,2079,292
ubc,donut_25km,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,25,pair_year,state,,0,-3.8218773252840736,10.462480653184357,-0.3652936098018827,28688,1793,101,2079,292
ubc,donut_25km,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,25,pair_year,state,,0,-0.23517531668283306,0.12987531028158694,-1.8107777080412104,26895,1793,101,1813,265
ubc,donut_25km,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,25,pair_year,state,,0,-0.3845150705870057,0.14078026960103215,-2.731313639878031,26895,1793,101,1813,265
ubc,donut_25km,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,25,pair_year,state,,0,-0.14933975390417256,0.0994161768699086,-1.5021675405964527,26895,1793,101,1813,265
ubc,donut_25km,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,25,pair_year,state,,0,0.10637777438450113,0.25766635278919287,0.4128508562836415,26872,1793,101,1800,264
ubc,fe_twoway,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,twoway,state,,0,13.598058310551735,18.524859665339363,0.7340437960776653,31248,1953,101,2391,292
ubc,fe_twoway,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,twoway,state,,0,-0.004015084376950686,0.531693269318886,-0.007551504991015067,31248,1953,101,2391,292
ubc,fe_twoway,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,twoway,state,,0,83.41945725704981,91.56228920322675,0.9110678422630571,31248,1953,101,2391,292
ubc,fe_twoway,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,twoway,state,,0,33.550713319432326,28.5268086492986,1.1761116966112943,31248,1953,101,2391,292
ubc,fe_twoway,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,twoway,state,,0,-3.7968845840452103,15.753926080158555,-0.24101195884289667,31248,1953,101,2391,292
ubc,fe_twoway,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,twoway,state,,0,-0.6939877944086233,0.18816391624166692,-3.6882087079719645,29295,1953,101,2086,265
ubc,fe_twoway,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,twoway,state,,0,-0.8661676845922807,0.24797465330531124,-3.4929686282324917,29295,1953,101,2086,265
ubc,fe_twoway,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,twoway,state,,0,-0.17217989018365804,0.11832026879334324,-1.4552019864355223,29295,1953,101,2086,265
ubc,fe_twoway,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,twoway,state,,0,-0.8057772606663972,0.41699772973701626,-1.9323300900812304,29271,1953,101,2072,264
ubc,cluster_pair,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,pair_year,state_pair,,0,19.038244576799485,13.897367207950785,1.369917358584838,31248,1953,101,2391,292
ubc,cluster_pair,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,pair_year,state_pair,,0,-0.5977747986321247,0.25375655105849343,-2.355701936121963,31248,1953,101,2391,292
ubc,cluster_pair,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,pair_year,state_pair,,0,95.90753526061424,54.87339660847075,1.7477965861112577,31248,1953,101,2391,292
ubc,cluster_pair,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,state_pair,,0,42.44074991611802,27.733032522141947,1.5303321006180441,31248,1953,101,2391,292
ubc,cluster_pair,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,state_pair,,0,-2.7258286385689297,13.393643627524158,-0.20351658700006822,31248,1953,101,2391,292
ubc,cluster_pair,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,state_pair,,0,-0.2592836830930974,0.14985453751337824,-1.7302357832838389,29295,1953,101,2086,265
ubc,cluster_pair,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,state_pair,,0,-0.4398354575903669,0.16592421686049605,-2.650821356355516,29295,1953,101,2086,265
ubc,cluster_pair,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,state_pair,,0,-0.18055177449726903,0.1404499807310136,-1.2855236686935358,29295,1953,101,2086,265
ubc,cluster_pair,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,state_pair,,0,0.05726725386666991,0.2783861032198904,0.2057116113351244,29271,1953,101,2072,264
ubc,cluster_twoway,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,pair_year,twoway_state_year,,0,19.038244576799485,10.329161272398101,1.843154935306709,31248,1953,101,2391,292
ubc,cluster_twoway,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,pair_year,twoway_state_year,,0,-0.5977747986321247,0.3093531779974179,-1.9323376682334072,31248,1953,101,2391,292
ubc,cluster_twoway,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,pair_year,twoway_state_year,,0,95.90753526061424,54.32450519503058,1.7654562138448622,31248,1953,101,2391,292
ubc,cluster_twoway,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,twoway_state_year,,0,42.44074991611802,24.785547061969545,1.7123184656770507,31248,1953,101,2391,292
ubc,cluster_twoway,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,twoway_state_year,,0,-2.7258286385689297,15.439887923538594,-0.17654458711538432,31248,1953,101,2391,292
ubc,cluster_twoway,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,twoway_state_year,,0,-0.2592836830930974,0.16346008757043679,-1.5862201406283303,29295,1953,101,2086,265
ubc,cluster_twoway,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,twoway_state_year,,0,-0.4398354575903669,0.15246656541951584,-2.8847994075300893,29295,1953,101,2086,265
ubc,cluster_twoway,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,twoway_state_year,,0,-0.18055177449726903,0.1043768205913159,-1.7298071877875427,29295,1953,101,2086,265
ubc,cluster_twoway,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,twoway_state_year,,0,0.05726725386666991,0.2944333565981968,0.19449988455221323,29271,1953,101,2072,264
ubc,with_covariates,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,16.599166886875015,7.842691775277628,2.1165139932185353,29295,1953,101,2086,265
ubc,with_covariates,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,-0.39381270695936244,0.17288686715457197,-2.277863630944672,29295,1953,101,2086,265
ubc,with_covariates,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,103.2431634507771,45.92360616385035,2.248150179722753,29295,1953,101,2086,265
ubc,with_covariates,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,41.7011537855097,22.15298160051308,1.882417208550558,29295,1953,101,2086,265
ubc,with_covariates,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,-1.4469899768123367,9.14134891198892,-0.15829064077344238,29295,1953,101,2086,265
ubc,with_covariates,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,-0.2573814309255185,0.11743987024116281,-2.1916017992610657,29295,1953,101,2086,265
ubc,with_covariates,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,-0.4385798731139734,0.13136477013228087,-3.338641499333002,29295,1953,101,2086,265
ubc,with_covariates,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,-0.18119844218845418,0.09502648819492897,-1.9068203574645384,29295,1953,101,2086,265
ubc,with_covariates,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;share_white_nh;share_age_15_24;share_age_25_44;share_bachelors_plus,0,0.06096593816138601,0.24878952086483816,0.24505026557974466,29271,1953,101,2072,264
ubc,drop_spillover,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,pair_year,state,,1,2.1166803826270226,9.587588974188277,0.22077295849097756,29636,1953,101,1575,130
ubc,drop_spillover,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,pair_year,state,,1,-0.6324364278261445,0.2784284079179258,-2.271450792523197,29636,1953,101,1575,130
ubc,drop_spillover,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,pair_year,state,,1,174.3805176481866,58.89523991218193,2.960859280108266,29636,1953,101,1575,130
ubc,drop_spillover,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,state,,1,51.15296442880227,35.045876593518756,1.4596000842581947,29636,1953,101,1575,130
ubc,drop_spillover,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,state,,1,11.916674630488082,4.624001563113414,2.5771346457903,29636,1953,101,1575,130
ubc,drop_spillover,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,0.05948991140176975,0.1934140476706237,0.30757802816411073,27878,1953,101,1374,121
ubc,drop_spillover,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,-0.044088558357902236,0.15000189722421955,-0.2939200048383363,27878,1953,101,1374,121
ubc,drop_spillover,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,state,,1,-0.10357846975967211,0.1089382849357237,-0.9507995267300746,27878,1953,101,1374,121
ubc,drop_spillover,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,0.12980790940182294,0.28823441932313887,0.4503553382231413,27854,1953,101,1360,120
