outcome,actual_post_effect,n_placebo,placebo_mean,placebo_sd,p_value_two_sided,pre_rmse
firearm_suicide_rate,-0.5363867448363184,31,-0.07941172534649389,0.6785574720509593,0.45161290322580644,0.2497327748912143
firearm_homicide_rate,0.2335187510402391,30,-0.06402605846836992,1.0690641454189596,0.7666666666666667,0.10469084746703303
homicide_rate,0.3072910212671113,31,0.08444237399409277,1.4228503625726732,0.7741935483870968,0.15427656598205125
motor_vehicle_theft_rate,76.6138737480128,31,-7.67482742121687,82.12593305126123,0.3225806451612903,52.63093600341133
