outcome,actual_post_effect,n_placebo,placebo_mean,placebo_sd,p_value_two_sided,pre_rmse
firearm_suicide_rate,1.4585980691909561,30,0.03265261293811284,1.0305113429596868,0.13333333333333333,2.3703438548421274
firearm_homicide_rate,-0.12234177592530891,29,-0.025363939498305236,0.7997297119610762,0.9310344827586207,0.3276609037663911
homicide_rate,-0.16744522083854257,30,0.14925607281705033,1.139000020224408,0.7333333333333333,0.35392236208807437
motor_vehicle_theft_rate,-74.03666768998856,30,-0.47468293728996697,77.41623131177721,0.3,126.28727877593136
