outcome,year,event_time,y_treated,y_synthetic,effect
homicide_rate,2003,-7,2.7882281009577565,2.489772183713272,0.2984559172444845
homicide_rate,2004,-6,2.174398630524208,2.551862148458153,-0.37746351793394517
homicide_rate,2005,-5,2.751583143015499,2.677894677997455,0.07368846501804427
homicide_rate,2006,-4,2.5242522388175623,2.9103080278513147,-0.3860557890337524
homicide_rate,2007,-3,4.016601954746284,3.526225608942148,0.49037634580413636
homicide_rate,2008,-2,2.252810380950236,2.2406158490492585,0.012194531900977523
homicide_rate,2009,-1,2.0210557260183366,2.1340912529531373,-0.11303552693480068
homicide_rate,2010,0,1.4170477934794543,2.0024475380085733,-0.585399744529119
homicide_rate,2011,1,3.172611200022561,2.8246516314650147,0.3479595685575463
homicide_rate,2012,2,2.427916881999771,2.724447167380748,-0.2965302853809768
homicide_rate,2013,3,2.914837034890599,2.4190649064994227,0.49577212839117646
homicide_rate,2014,4,2.738300610641036,2.5958664703088323,0.1424341403322038
homicide_rate,2015,5,2.7277919376699544,2.6766051076678665,0.0511868300020879
homicide_rate,2016,6,3.419329469491033,2.9966728576605757,0.42265661183045733
homicide_rate,2017,7,2.418237657487728,2.6306025967945526,-0.21236493930682476
homicide_rate,2018,8,2.42381851831974,2.536912989869354,-0.11309447154961427
homicide_rate,2019,9,2.240931124120004,2.627533145384079,-0.3866020212640753
homicide_rate,2020,10,3.091041474907612,3.618618937608924,-0.5275774627013119
homicide_rate,2021,11,3.1062170935126656,3.310981603427554,-0.20476450991488848
homicide_rate,2022,12,2.580063675971523,3.777398685060519,-1.1973350090889956
homicide_rate,2023,13,3.247491312960737,3.5280652400779986,-0.2805739271172616
motor_vehicle_theft_rate,1999,-11,124.2697069653588,294.28975554536856,-170.02004858000976
motor_vehicle_theft_rate,2000,-10,116.04311214260544,270.67694090389733,-154.6338287612919
motor_vehicle_theft_rate,2001,-9,140.96088335486905,279.44695599869686,-138.4860726438278
motor_vehicle_theft_rate,2002,-8,148.94853958262334,282.79311001078844,-133.8445704281651
motor_vehicle_theft_rate,2003,-7,158.9290017545921,285.9354515937756,-127.00644983918352
motor_vehicle_theft_rate,2004,-6,157.9404096171675,276.28017628420116,-118.33976666703367
motor_vehicle_theft_rate,2005,-5,145.24428162060386,282.86246769798055,-137.6181860773767
motor_vehicle_theft_rate,2006,-4,156.11529230840927,279.4259597855436,-123.31066747713436
motor_vehicle_theft_rate,2007,-3,155.49987567660617,260.96816491424494,-105.46828923763877
motor_vehicle_theft_rate,2008,-2,137.60916743637688,223.78750868509016,-86.17834124871328
motor_vehicle_theft_rate,2009,-1,139.08538041780733,190.9752084908699,-51.889828073062574
motor_vehicle_theft_rate,2010,0,104.86153671747964,171.82655012562577,-66.96501340814613
motor_vehicle_theft_rate,2011,1,91.82946862287524,171.19180217461013,-79.36233355173489
motor_vehicle_theft_rate,2012,2,101.27881850627617,172.05403762764558,-70.77521912136942
motor_vehicle_theft_rate,2013,3,99.10445918628038,177.72936312927186,-78.62490394299148
motor_vehicle_theft_rate,2014,4,103.19970426353406,179.02490924482422,-75.82520498129016
motor_vehicle_theft_rate,2015,5,100.92830169378831,195.4044809764183,-94.47617928263
motor_vehicle_theft_rate,2016,6,136.7731787796413,220.77693687262695,-84.00375809298563
motor_vehicle_theft_rate,2017,7,131.44848981058288,221.61042546065332,-90.16193565007043
motor_vehicle_theft_rate,2018,8,135.56070713173972,211.98916892065944,-76.42846178891972
motor_vehicle_theft_rate,2019,9,124.4578670472802,204.116448075907,-79.65858102862678
motor_vehicle_theft_rate,2020,10,165.542443433941,231.607091577158,-66.064648143217
motor_vehicle_theft_rate,2021,11,223.82019834921817,231.71754259845346,-7.897344249235289
motor_vehicle_theft_rate,2022,12,162.2000030960764,230.27600391971225,-68.07600082363587
motor_vehicle_theft_rate,2023,13,132.80530264055227,230.99906623553917,-98.1937635949869
