county_fips,state_fips,lat,lon,nearest_other_state_fips,distance_to_nearest_other_state_km,nearest_other_state_county_fips
01001,01,32.500194,-86.487813,13,146.19670648795713,13215
01003,01,30.537396,-87.761478,12,46.75672232170835,12033
01005,01,31.843981,-85.301306,13,21.15173650204182,13239
01007,01,33.032236,-87.136826,28,128.46733087413006,28087
01009,01,33.954604,-86.592667,47,127.95468688765779,47103
01011,01,32.115838,-85.702354,13,65.40675320034975,13239
01013,01,31.776019,-86.6524,12,133.9537773813277,12059
01015,01,33.727215,-85.817974,13,58.66977593706786,13143
01017,01,32.85644,-85.25964,13,29.468834848704137,13285
01019,01,34.180501,-85.629887,13,41.912556101485535,13115
01021,01,32.879146,-86.688861,13,154.0179004525921,13149
01023,01,32.016121,-88.262482,28,44.58999167580379,28023
01025,01,31.683493,-87.815868,28,80.21141827490837,28153
01027,01,33.274342,-85.817245,13,65.21619274906362,13149
01029,01,33.625217,-85.495748,13,32.48102708934915,13143
01031,01,31.353217,-85.899556,12,57.95062838210353,12059
01033,01,34.724339,-87.681892,28,49.93929839039934,28141
01035,01,31.41643,-86.997537,12,96.7197608067116,12113
01037,01,32.976884,-86.156212,13,103.54426079334112,13149
01039,01,31.284146,-86.409203,12,79.05039155046379,12059
01041,01,31.747324,-86.296787,12,112.58145600024855,12059
01043,01,34.162652,-86.83269,47,107.4911947650474,47103
01045,01,31.383858,-85.63771,12,60.72120290112442,12059
01047,01,32.411818,-87.035342,28,155.6091350839396,28075
01049,01,34.452725,-85.817465,13,43.6631533700925,13055
01051,01,32.558527,-86.225332,13,121.74164667937204,13215
01053,01,31.085439,-87.280078,12,64.2333359217905,12113
01055,01,34.012182,-86.025892,13,78.46311391562548,13233
01057,01,33.726912,-87.76749,28,62.000960843332244,28087
01059,01,34.463509,-87.793592,28,49.64986346604706,28141
01061,01,31.094511,-85.781426,12,27.63589292501735,12059
01063,01,32.833838,-87.924522,28,67.12263656773834,28103
01065,01,32.783251,-87.627964,28,94.372843719708,28103
01067,01,31.469275,-85.271132,13,30.50102868935289,13061
01069,01,31.204793,-85.39632,13,47.55874950929073,13099
01071,01,34.727289,-85.943552,13,44.13952235339941,13083
01073,01,33.517206,-86.811606,28,146.2687132825588,28087
01075,01,33.761275,-88.108771,28,37.32605075145493,28087
01077,01,34.865524,-87.608858,47,46.67600791557631,47181
01079,01,34.540863,-87.27158,47,75.69308667305188,47055
01081,01,32.592265,-85.359778,13,41.79056998492155,13215
01083,01,34.803982,-86.922366,47,44.27658360841932,47055
01085,01,32.164241,-86.615186,13,148.83062266669262,13239
01087,01,32.429073,-85.711764,13,73.81781596901932,13215
01089,01,34.742996,-86.61533,47,40.47072906991621,47103
01091,01,32.342372,-87.803475,28,83.78353364141319,28075
01093,01,34.110448,-87.876476,28,52.47824058372073,28057
01095,01,34.311249,-86.291329,13,89.30305774977109,13055
01097,01,30.684049,-88.175178,28,44.69661000989994,28039
01099,01,31.4988,-87.364576,12,110.3514881617679,12113
01101,01,32.346473,-86.233787,13,121.57573917270307,13239
01103,01,34.513887,-86.931981,47,73.51760313217511,47103
01105,01,32.584881,-87.369738,28,123.59009881507164,28069
01107,01,33.284667,-88.074381,28,39.262162764003406,28087
01109,01,31.786041,-85.946994,13,82.49799486849214,13239
01111,01,33.264692,-85.427378,13,29.271868391400876,13149
01113,01,32.414904,-85.054594,13,14.819868358126854,13215
01115,01,33.660943,-86.374875,13,110.6429921169073,13143
01117,01,33.290336,-86.73899,13,150.77986926397526,13149
01119,01,32.571003,-88.230925,28,46.59954069403234,28069
01121,01,33.376936,-86.165876,13,97.75677605316682,13149
01123,01,32.851728,-85.864016,13,80.5629381944919,13285
01125,01,33.214817,-87.518474,28,87.72238212318048,28087
01127,01,33.834217,-87.250515,28,111.01830927206854,28087
01129,01,31.413666,-88.195263,28,47.85838916652944,28041
01131,01,32.007448,-87.376912,28,127.7767573517974,28153
01133,01,34.164369,-87.415624,28,91.96193728704485,28057
02013,02,54.672887,-163.763729,53,2849.4385358424997,53009
02016,02,54.024627,-168.148047,53,3138.0761326264214,53009
02020,02,61.191547,-149.792287,53,2188.57084901747,53055
02050,02,60.667568,-162.178288,53,2801.476982126507,53055
02060,02,58.733456,-156.833611,53,2464.6145336787304,53055
02063,02,60.881369,-146.199156,53,2003.8499712702298,53055
02066,02,62.060769,-145.032939,53,2026.1495603371793,53073
02068,02,63.86431,-149.027498,53,2306.5077612410305,53073
02070,02,59.128804,-158.75132,53,2581.2919494892863,53055
02090,02,64.831239,-147.623249,53,2314.9595430772097,53073
02100,02,59.234185,-135.497336,53,1430.668231114022,53073
02105,02,58.123876,-135.423534,53,1337.936563743117,53073
02110,02,58.360173,-134.533023,53,1321.1882146977257,53073
02122,02,60.283998,-151.068103,53,2207.641645343623,53055
02130,02,55.369105,-131.678418,53,959.6316436562914,53073
02150,02,57.774607,-152.454785,53,2190.5308200087898,53055
02158,02,62.076819,-164.34049,53,2944.62570476085,53055
02164,02,58.617154,-156.27339,53,2430.1981039668644,53055
02170,02,61.607247,-149.432649,53,2193.7098458856763,53055
02180,02,64.431631,-165.269108,53,3049.253291156293,53055
02185,02,70.480816,-155.295377,53,2955.461628624467,53073
02188,02,66.897051,-161.582978,53,2976.7899631602822,53073
02195,02,56.79507,-132.943575,53,1128.6487812401801,53073
02198,02,55.59077,-132.668824,53,1021.2852650599833,53055
02220,02,57.062777,-135.335988,53,1253.2524393790547,53073
02230,02,59.465893,-135.310551,53,1443.0979293199985,53073
02240,02,63.861551,-144.698751,53,2137.7720589248142,53073
02275,02,56.426145,-132.355422,53,1074.0883097913133,53073
02282,02,59.545059,-139.714907,53,1626.9370312064984,53073
02290,02,64.966051,-152.827744,53,2526.1522263538213,53073
04001,04,35.543654,-109.419015,35,71.09364500141314,35031
04003,04,31.603486,-110.072835,35,144.39917026734244,35023
04005,04,35.476113,-111.601825,49,197.26486927653406,49025
04007,04,33.844439,-111.015003,35,229.55290641182722,35003
04009,04,32.867145,-109.808107,35,116.65091597123063,35023
04011,04,32.985155,-109.259546,35,90.14237904044424,35023
04012,04,33.954185,-114.183775,06,176.5116541286943,06025
04013,04,33.490147,-112.044016,35,328.9818896681615,35003
04015,04,35.034511,-114.262415,32,147.05873848010262,32003
04017,04,34.862151,-110.205157,35,160.0603247680353,35031
04019,04,32.216427,-110.95803,35,205.78947502512494,35023
04021,04,33.069323,-111.602135,35,278.87831354748783,35023
04023,04,31.439234,-110.945948,35,225.95154029183783,35023
04025,04,34.628734,-112.273841,49,276.6166355757955,49025
04027,04,32.641391,-114.605444,06,90.20187917307312,06025
05001,05,34.403488,-91.460834,28,84.28899145985997,28027
05003,05,33.17959,-91.877908,22,43.78750521045756,22067
05005,05,36.331791,-92.383935,29,32.59266595681953,29153
05007,05,36.335056,-94.230342,29,34.62379638041652,29119
05009,05,36.266608,-93.098769,29,44.266179321702104,29213
05011,05,33.574422,-92.101277,22,89.8924054626646,22067
05013,05,33.585989,-92.500683,22,89.14805481282836,22111
05015,05,36.375744,-93.574712,29,40.55163718713575,29209
05017,05,33.325951,-91.318357,28,28.968305949350103,28151
05019,05,34.099325,-93.123962,48,123.84733046639103,48037
05021,05,36.370287,-90.366417,29,28.068443026627374,29069
05023,05,35.507218,-92.037753,29,128.8164714260952,29153
05025,05,33.912967,-92.136375,28,120.48084569023912,28151
05027,05,33.258766,-93.247178,22,52.05282909370965,22027
05029,05,35.21299,-92.705923,29,158.89335832831767,29153
05031,05,35.835762,-90.669235,29,77.29457899643072,29069
05033,05,35.494096,-94.285922,40,40.30279705342664,40135
05035,05,35.176704,-90.213521,47,30.17434131346414,47157
05037,05,35.251667,-90.777424,28,71.16021801316593,28143
05039,05,33.864882,-92.525216,22,120.22878848534299,22111
05041,05,33.768029,-91.415165,28,58.07157054874857,28151
05043,05,33.627329,-91.784085,28,77.24416779634096,28151
05045,05,35.105697,-92.406071,29,168.75730114120407,29153
05047,05,35.442155,-93.891039,40,76.01051466259817,40135
05049,05,36.375654,-91.766807,29,37.334590987976256,29149
05051,05,34.505767,-93.080729,40,155.31398267972997,40079
05053,05,34.311672,-92.412583,28,162.9127076861424,28011
05055,05,36.071536,-90.522562,29,50.30526097794074,29069
05057,05,33.698177,-93.620782,48,61.10678059466677,48037
05059,05,34.353569,-92.895511,48,157.82916421189475,48037
05061,05,33.981466,-93.908938,48,66.32839314838925,48037
05063,05,35.750729,-91.607338,29,96.84386061088594,29149
05065,05,36.1215,-91.911716,29,67.43771233382778,29149
05067,05,35.623062,-91.246504,29,112.17082431612432,29149
05069,05,34.234814,-92.045118,28,128.4178444676501,28011
05071,05,35.476548,-93.473125,40,113.79784270762983,40135
05073,05,33.278875,-93.557713,48,62.25109376321627,48037
05075,05,36.070844,-91.064441,29,66.51882367780979,29181
05077,05,34.787429,-90.769631,28,39.82043367093003,28143
05079,05,33.973433,-91.745899,28,92.9485225002917,28011
05081,05,33.700349,-94.198663,48,29.326786106209887,48037
05083,05,35.227664,-93.768311,40,81.2041806770877,40079
05085,05,34.916983,-91.973917,28,150.06577909896274,28027
05087,05,36.062896,-93.757685,29,75.62866706069802,29009
05089,05,36.284395,-92.660219,29,43.29830620836141,29153
05091,05,33.402394,-93.987198,48,20.18807188812497,48037
05093,05,35.843368,-90.001606,47,42.75856183989769,47097
05095,05,34.777063,-91.221516,28,80.65514249954057,28143
05097,05,34.514568,-93.622447,40,111.21063241353347,40079
05099,05,33.725543,-93.359433,48,84.30484629220672,48037
05101,05,35.982591,-93.165658,29,75.04681622963744,29213
05103,05,33.573847,-92.838686,22,85.0631232995681,22027
05105,05,34.998711,-92.777667,40,169.6390243151578,40079
05107,05,34.530919,-90.703802,28,36.66658896129453,28027
05109,05,34.186355,-93.626194,48,98.83564953696758,48037
05111,05,35.604751,-90.558401,47,74.50807164537828,47167
05113,05,34.522847,-94.25793,40,69.63333670172617,40079
05115,05,35.309054,-93.096833,40,142.74914945278246,40079
05117,05,34.863817,-91.540516,28,110.64886917462425,28143
05119,05,34.775246,-92.315081,28,171.38732659347465,28027
05121,05,36.302137,-90.989599,29,40.26001103846208,29181
05123,05,35.016355,-90.774948,28,51.43275320859716,28143
05125,05,34.596991,-92.546119,28,186.0323964657915,28027
05127,05,34.904224,-94.097007,40,52.528494965905836,40079
05129,05,35.923072,-92.660663,29,80.75278439313892,29153
05131,05,35.318718,-94.354788,40,37.73475106466216,40135
05133,05,34.015316,-94.30378,40,47.124919199937125,40089
05135,05,36.178093,-91.51953,29,48.751100942868305,29149
05137,05,35.855715,-92.133812,29,89.17653137769739,29153
05139,05,33.207421,-92.65198,22,52.202032851229866,22111
05141,05,35.568095,-92.42013,29,117.33510118186865,29153
05143,05,36.09592,-94.172336,40,47.69703605964695,40001
05145,05,35.239408,-91.773595,28,142.6619370600713,28143
05147,05,35.233161,-91.251021,28,100.57641892816835,28143
05149,05,35.127752,-93.28293,40,123.57299251032465,40079
06001,06,37.706599,-122.098766,32,247.16181668497603,32005
06003,06,38.728485,-119.847822,32,26.669088539526076,32005
06005,06,38.395906,-120.778038,32,108.47556475750945,32005
06007,06,39.658926,-121.72651,32,166.19409628235644,32031
06009,06,38.157342,-120.645222,32,117.85927549773587,32005
06011,06,39.153446,-122.083801,32,200.8661301050998,32510
06013,06,37.93501,-122.024961,32,227.94293683929024,32005
06015,06,41.790833,-124.164236,41,53.01867422351694,41015
06017,06,38.741021,-120.761446,32,90.31653355161438,32005
06019,06,36.743848,-119.765291,32,214.01336108532033,32009
06021,06,39.665777,-122.179287,32,204.9192954891593,32031
06023,06,40.757636,-124.088127,41,167.34673282006804,41015
06025,06,32.841599,-115.540049,04,90.20187917307312,04027
06027,06,37.171422,-118.268567,32,79.36779250313396,32009
06029,06,35.369809,-118.941786,32,278.9867305323286,32023
06031,06,36.252657,-119.726922,32,243.7555406514572,32009
06033,06,38.976233,-122.732922,32,257.3484291454609,32005
06035,06,40.393749,-120.584467,32,116.92929956465434,32031
06037,06,34.067886,-118.24599,32,324.25062523102423,32023
06039,06,37.037074,-120.009796,32,211.3471632032261,32021
06041,06,37.986474,-122.546657,32,265.82137067982643,32005
06043,06,37.532076,-119.971401,32,159.6063169854138,32005
06045,06,39.285646,-123.394154,32,310.5497063368064,32031
06047,06,37.274812,-120.628944,32,202.07786060933608,32005
06049,06,41.521665,-120.631201,41,107.15384822635886,41037
06051,06,37.773016,-118.970627,32,96.47215976897319,32021
06053,06,36.614681,-121.646692,32,308.9515694601657,32005
06055,06,38.325108,-122.319983,32,233.49432092662457,32005
06057,06,39.220021,-120.915206,32,100.24279337793483,32510
06059,06,33.732683,-117.858773,04,326.1397729889644,04027
06061,06,38.839708,-121.198379,32,125.4860146866078,32005
06063,06,39.981152,-120.821957,32,100.97066826177347,32031
06065,06,33.799274,-117.076969,04,263.4908202419549,04027
06067,06,38.568337,-121.381235,32,147.38660302387808,32005
06069,06,36.843074,-121.402614,32,275.9302346275085,32005
06071,06,34.190969,-117.359766,32,271.3982297799646,32023
06073,06,32.884418,-117.112348,04,235.95655390174733,04027
06075,06,37.760569,-122.436499,32,268.9210847129826,32005
06077,06,37.924541,-121.302289,32,176.97847596733635,32005
06079,06,35.341822,-120.665804,32,374.98689368988113,32009
06081,06,37.563575,-122.339869,32,273.67680925060824,32005
06083,06,34.645128,-120.1029,32,404.16621794409434,32009
06085,06,37.315518,-121.91109,32,262.38201048571096,32005
06087,06,36.986338,-121.938739,32,290.9090228370914,32005
06089,06,40.578348,-122.300147,41,195.79286109088756,41035
06091,06,39.607184,-120.421856,32,54.459243294355396,32031
06093,06,41.572743,-122.493725,41,91.30794320331351,41029
06095,06,38.236295,-122.067272,32,216.2506548442994,32005
06097,06,38.412281,-122.720368,32,264.31489625305505,32005
06099,06,37.618447,-120.955882,32,182.01713383120023,32005
06101,06,39.137197,-121.643973,32,162.99264316310715,32510
06103,06,40.114795,-122.219057,32,216.94628495445457,32031
06105,06,40.629982,-123.096608,41,192.03471831270568,41029
06107,06,36.254134,-119.23454,32,212.84051856779791,32009
06109,06,37.972006,-120.325224,32,120.25588993232206,32005
06111,06,34.242809,-119.025486,32,357.0441467263177,32023
06113,06,38.598163,-121.718874,32,174.7578124544538,32005
06115,06,39.131905,-121.510607,32,151.51490385276213,32510
08001,08,39.876949,-104.920943,56,142.5566007157721,56021
08003,08,37.481888,-105.877629,35,118.83895507700554,35055
08005,08,39.646582,-104.838574,56,167.70688813025603,56021
08007,08,37.240274,-107.089808,35,115.655848237454,35045
08009,08,37.368105,-102.53204,40,70.53306809862023,40025
08011,08,38.072919,-103.166006,20,123.52850174596075,20075
08013,08,40.062992,-105.180215,56,126.12202590667889,56021
08014,08,39.939871,-105.058131,56,137.1553780266981,56021
08015,08,38.676811,-106.085131,35,252.79056928310317,35055
08017,08,38.817655,-102.470052,20,61.8139717914638,20199
08019,08,39.713458,-105.532527,56,172.64277159474304,56021
08021,08,37.199613,-105.987323,35,91.47330622743266,35055
08023,08,37.29223,-105.444296,35,96.21978259092094,35007
08025,08,38.193783,-103.856387,35,180.6947343881764,35007
08027,08,38.133198,-105.382527,35,171.97307852578123,35007
08029,08,38.798198,-107.913769,49,142.46983564869973,49019
08031,08,39.72486,-104.950033,56,159.62400082009714,56021
08033,08,37.746934,-108.758724,49,73.71485943446693,49037
08035,08,39.482023,-104.87357,56,186.11025570350742,56021
08037,08,39.600516,-106.733421,56,213.39131541142348,56001
08039,08,39.388552,-104.52311,56,197.42801119094185,56021
08041,08,38.877314,-104.75212,35,242.465563546208,35007
08043,08,38.426941,-105.214303,35,198.42498532768386,35007
08045,08,39.507103,-107.549019,49,200.27754703148682,49019
08047,08,39.856062,-105.483217,56,156.36316132701342,56021
08049,08,40.051143,-105.978501,56,144.01751350402625,56001
08051,08,38.660002,-106.944384,49,224.7539985263618,49019
08053,08,38.002552,-107.29875,35,163.8377540177465,35045
08055,08,37.612538,-104.887584,35,103.72329294514958,35007
08057,08,40.690192,-106.295485,56,90.81593053905873,56001
08059,08,39.72369,-105.130309,56,161.91141939094143,56021
08061,08,38.470085,-102.700966,20,82.09123197468918,20071
08063,08,39.310418,-102.462031,20,63.46122272812395,20181
08065,08,39.244814,-106.30747,56,237.8030951079722,56001
08067,08,37.266021,-107.803947,35,70.70341671856161,35045
08069,08,40.504402,-105.089155,56,77.01603945900845,56021
08071,08,37.192053,-104.501324,35,56.63495133857925,35007
08073,08,39.180049,-103.614219,20,163.32413464488468,20199
08075,08,40.64034,-103.185977,31,60.776845064470415,31033
08077,08,39.092942,-108.546673,49,103.09708746929249,49019
08079,08,37.779142,-106.942063,35,162.97745414427592,35045
08081,08,40.51606,-107.613977,56,134.88060536658094,56007
08083,08,37.371913,-108.554458,35,77.91619897201548,35045
08085,08,38.481301,-107.922349,49,140.07695336016604,49019
08087,08,40.254229,-103.789071,31,109.17447486897808,31105
08089,08,38.023236,-103.655776,20,166.1227262689419,20075
08091,08,38.146044,-107.751894,49,161.9057521480406,49019
08093,08,39.305737,-105.625362,56,217.92069209569144,56021
08095,08,40.599356,-102.385877,31,54.81786752389363,31049
08097,08,39.231757,-106.908716,49,238.38642564193648,49019
08099,08,38.083029,-102.548624,20,69.95404906771746,20075
08101,08,38.265773,-104.646976,35,174.3221386543742,35007
08103,08,40.05108,-108.268744,49,119.68557085794208,49047
08105,08,37.61185,-106.242067,35,142.4450503342698,35055
08107,08,40.455504,-106.89741,56,134.77364296793635,56007
08109,08,37.925349,-106.006105,35,169.4211400431237,35055
08111,08,37.801877,-107.673598,35,129.2472443772398,35045
08113,08,37.971818,-107.958108,35,140.67306403463255,35045
08115,08,40.962161,-102.325673,31,14.347231005030153,31049
08117,08,39.572383,-106.055673,56,197.4642244589979,56001
08119,08,38.944782,-105.139899,56,247.64118945770895,56021
08121,08,40.098312,-103.157119,31,119.50501941079955,31033
08123,08,40.322426,-104.807009,56,92.50863851556099,56021
08125,08,40.065848,-102.480825,20,71.40999669206703,20023
09001,09,41.206021,-73.367214,36,37.15321876610905,36079
09003,09,41.761165,-72.717868,25,42.22148726717589,25013
09005,09,41.726958,-73.190432,36,54.3269692939512,36027
09007,09,41.479018,-72.571631,25,71.89187195419649,25013
09009,09,41.396593,-72.942327,36,64.75996374574304,36079
09011,09,41.443271,-72.097543,44,42.3779649063032,44009
09013,09,41.842288,-72.372969,25,35.62469027345458,25013
09015,09,41.80508,-71.993508,44,43.5003970230802,44003
10001,10,39.127081,-75.55913,24,36.659589486940355,24011
10003,10,39.678852,-75.63529,34,22.748106700370137,34033
10005,10,38.661794,-75.331473,24,39.461866989964015,24045
11001,11,38.910168,-77.013993,51,8.411879050303106,51013
12001,12,29.664721,-82.391582,13,129.63842369354174,13049
12003,12,30.286374,-82.184536,13,57.69725400381344,13049
12005,12,30.21282,-85.670601,01,98.61104058040353,01061
12007,12,29.949896,-82.128265,13,93.56583306412617,13049
12009,12,28.225111,-80.690892,13,301.75361351523355,13039
12011,12,26.135399,-80.226976,13,537.8673451113765,13039
12013,12,30.464333,-85.125841,13,61.22957714208939,13253
12015,12,26.953831,-82.117344,13,426.27569455172636,13049
12017,12,28.865585,-82.455213,13,213.2191524320002,13101
12019,12,30.087758,-81.800487,13,80.60926834670757,13049
12021,12,26.203653,-81.69257,13,510.6240663744791,13049
12023,12,30.122022,-82.664496,13,75.34091773292816,13101
12027,12,27.1868,-81.87051,13,400.55340914817305,13049
12029,12,29.634593,-83.058664,13,119.83367223194563,13101
12031,12,30.298646,-81.620436,13,57.152338427736304,13039
12033,12,30.485666,-87.277106,01,46.75672232170835,01003
12035,12,29.521471,-81.222102,13,148.85428792838158,13039
12037,12,29.785968,-84.813247,13,124.93750755850306,13087
12039,12,30.593632,-84.571737,13,32.92968449035175,13087
12041,12,29.705263,-82.808104,13,114.36638779328293,13101
12043,12,26.897019,-81.189563,13,437.5058182186005,13039
12045,12,29.955584,-85.259724,13,118.70039333038955,13253
12047,12,30.501436,-82.999025,13,23.951059735219832,13101
12049,12,27.548142,-81.816969,13,360.65665539071887,13049
12051,12,26.726562,-81.216144,13,456.1379636349684,13039
12053,12,28.504446,-82.497025,13,251.2560768648745,13101
12055,12,27.462632,-81.444816,13,372.9332951061081,13039
12057,12,27.967264,-82.39857,13,311.69658421649035,13101
12059,12,30.847037,-85.754664,01,27.63589292501735,01061
12061,12,27.671332,-80.440738,13,367.88555787012734,13039
12063,12,30.797248,-85.218988,13,38.60466476939247,13253
12065,12,30.502892,-83.89133,13,41.0979313910854,13275
12067,12,30.063591,-83.176369,13,73.13478336197062,13101
12069,12,28.716853,-81.750668,13,231.6503682818975,13049
12071,12,26.576019,-81.851845,13,468.49183038930454,13049
12073,12,30.466102,-84.269682,13,46.55045503730665,13131
12075,12,29.380119,-82.662921,13,152.74815416391579,13101
12077,12,30.399108,-84.907135,13,63.36521576022209,13253
12079,12,30.472359,-83.425943,13,42.48707115301648,13027
12081,12,27.478313,-82.520478,13,363.2630214006203,13101
12083,12,29.135817,-82.126125,13,183.8157563516886,13049
12085,12,27.145869,-80.245706,13,429.40382099352144,13039
12086,12,25.769326,-80.30118,13,575.6883216226471,13039
12087,12,24.747427,-81.244796,13,675.4797712196477,13039
12089,12,30.608318,-81.63434,13,22.710552908454495,13039
12091,12,30.551645,-86.565567,01,82.80492781478793,01039
12093,12,27.271934,-80.824315,13,401.4344914498939,13039
12095,12,28.526077,-81.388371,13,255.32489497166176,13039
12097,12,28.269056,-81.39037,13,283.78190850927876,13039
12099,12,26.616523,-80.143701,13,488.592915005784,13039
12101,12,28.258217,-82.51024,13,277.83789409300044,13101
12103,12,27.900189,-82.727015,13,314.2548924208426,13101
12105,12,28.042479,-81.786864,13,305.99197786755275,13049
12107,12,29.60923,-81.721195,13,134.08036609178754,13039
12109,12,29.991793,-81.434924,13,93.18763541054133,13039
12111,12,27.333592,-80.357144,13,406.16805062647404,13039
12113,12,30.547226,-87.035767,01,64.2333359217905,01053
12115,12,27.201139,-82.416033,13,395.2631664429708,13101
12117,12,28.699171,-81.310073,13,237.03383515489963,13039
12119,12,28.83348,-82.024754,13,217.17192573467483,13049
12121,12,30.213664,-82.985113,13,55.79244510410118,13101
12123,12,30.056859,-83.590349,13,87.32732052546153,13027
12125,12,30.011442,-82.35769,13,91.93019580583517,13049
12127,12,29.072351,-81.126278,13,199.52604415379204,13039
12129,12,30.187394,-84.332906,13,78.07549380523947,13131
12131,12,30.543793,-86.19019,01,72.61962077772635,01061
12133,12,30.649403,-85.62387,01,51.72761985782213,01061
13001,13,31.770708,-82.338755,45,144.4491845447664,45053
13003,13,31.317495,-82.878111,12,91.47188761056731,12047
13005,13,31.547,-82.46609,12,126.86776049430445,12047
13007,13,31.31096,-84.433608,12,80.84349708449274,12039
13009,13,33.085482,-83.243621,45,124.44395133896055,45065
13011,13,34.349158,-83.507471,45,61.08754476130873,45073
13013,13,33.992491,-83.728597,45,103.7801183157432,45073
13015,13,34.208535,-84.829148,01,73.71223420770748,01019
13017,13,31.727139,-83.24814,12,138.33968233692823,12047
13019,13,31.233472,-83.251763,12,84.89774654003608,12047
13021,13,32.834626,-83.690072,01,136.04270322289017,01113
13023,13,32.401506,-83.332183,01,161.6989408679254,01113
13025,13,31.217234,-81.970017,12,74.89931087939624,12089
13027,13,30.841118,-83.54227,12,42.48707115301648,12079
13029,13,31.958731,-81.353407,45,59.83909258191683,45053
13031,13,32.415313,-81.762378,45,71.37120557968359,45053
13033,13,33.103215,-82.002339,45,52.54327944372956,45003
13035,13,33.294854,-83.972919,01,129.42218616115275,01017
13037,13,31.526143,-84.662951,01,58.0082112329273,01067
13039,13,30.812543,-81.631375,12,22.710552908454495,12089
13043,13,32.399154,-82.060428,45,97.97567342597817,45005
13045,13,33.623974,-85.043815,01,41.84475857505267,01029
13047,13,34.928524,-85.172189,47,18.57077916235965,47065
13049,13,30.786554,-82.024244,12,42.22083304843659,12089
13051,13,32.043151,-81.136643,45,42.422641073784824,45053
13053,13,32.342797,-84.896374,01,16.883309213310547,01113
13055,13,34.496004,-85.344042,01,43.6631533700925,01049
13057,13,34.170504,-84.494745,01,104.43149227201229,01019
13059,13,33.950374,-83.381417,45,91.11398710752047,45073
13061,13,31.634951,-85.014589,01,30.50102868935289,01067
13063,13,33.551579,-84.361187,01,103.97980257125208,01111
13065,13,31.021262,-82.744401,12,62.71351315638064,12047
13067,13,33.941801,-84.557976,01,93.54391887198058,01029
13069,13,31.515718,-82.838428,12,113.81676055930798,12047
13071,13,31.179661,-83.767871,12,76.17072987874093,12065
13073,13,33.514668,-82.175338,45,32.140136052827714,45037
13075,13,31.148353,-83.423804,12,75.16738081352513,12079
13077,13,33.377998,-84.73346,01,65.694556935484,01111
13079,13,32.706715,-83.930196,01,110.25758989175613,01113
13081,13,31.949314,-83.778048,01,130.81585184213486,01113
13083,13,34.881193,-85.497925,47,27.323782940821353,47115
13085,13,34.400246,-84.102212,37,75.73961795196666,37043
13087,13,30.889772,-84.569999,12,32.92968449035175,12039
13089,13,33.790223,-84.247613,01,116.90148001480911,01029
13091,13,32.212397,-83.173704,01,178.18211082852557,01113
13093,13,32.170176,-83.78074,01,122.79034359201158,01113
13095,13,31.574147,-84.171202,01,104.90897932019057,01067
13097,13,33.724594,-84.735518,01,71.21111840691425,01029
13099,13,31.335623,-84.919905,01,36.49703094285972,01067
13101,13,30.712259,-83.050326,12,23.951059735219832,12047
13103,13,32.287329,-81.299809,45,30.982083516860715,45053
13105,13,34.128394,-82.880506,45,44.003564512649795,45001
13107,13,32.586625,-82.306411,45,105.28930369035248,45005
13109,13,32.168708,-81.906627,45,89.06560111651343,45053
13111,13,34.902937,-84.312915,47,33.943427177044576,47139
13113,13,33.428121,-84.513188,01,86.83971183292937,01111
13115,13,34.256222,-85.183346,01,41.912556101485535,01019
13117,13,34.190488,-84.150182,37,99.19211599761974,37043
13119,13,34.378121,-83.186359,45,40.33141957994187,45073
13121,13,33.832534,-84.396191,01,104.26455351497057,01029
13123,13,34.675112,-84.486082,47,50.60692782675991,47139
13125,13,33.236629,-82.60966,45,77.08511751961471,45065
13127,13,31.202596,-81.486211,12,67.57502405454578,12089
13129,13,34.498248,-84.907765,47,71.45452707147665,47065
13131,13,30.881836,-84.212447,12,46.55045503730665,12073
13133,13,33.535248,-83.179388,45,90.07968984340242,45065
13135,13,33.954137,-84.053177,37,122.44954379520966,37043
13137,13,34.565656,-83.541387,45,51.803926257524374,45073
13139,13,34.26936,-83.847644,37,85.36659911247092,37043
13141,13,33.254841,-83.01325,45,96.00028090544176,45065
13143,13,33.760719,-85.184723,01,32.48102708934915,01029
13145,13,32.69754,-84.894283,01,34.83446702878917,01113
13147,13,34.355547,-82.964995,45,39.28525173175246,45073
13149,13,33.307964,-85.116748,01,29.271868391400876,01111
13151,13,33.470292,-84.174632,01,118.5611575110145,01111
13153,13,32.565757,-83.663692,01,131.52699979689336,01113
13155,13,31.604345,-83.27986,12,125.52166518212917,12047
13157,13,34.129495,-83.599045,45,84.43914740088053,45073
13159,13,33.358288,-83.726512,45,144.42521562037157,45065
13161,13,31.847814,-82.600257,12,154.44204496281054,12047
13163,13,33.06898,-82.408116,45,78.48904343841974,45003
13165,13,32.789871,-81.947165,45,65.42453948179488,45005
13167,13,32.699439,-82.684511,45,125.81288764658622,45003
13169,13,32.961196,-83.550237,01,153.32790576784095,01113
13171,13,33.084155,-84.154394,01,106.16843566407749,01017
13173,13,31.037307,-83.097639,12,60.32642037646345,12047
13175,13,32.517494,-82.925405,45,155.98089472116826,45003
13177,13,31.680634,-84.177116,01,106.2704058812029,01067
13179,13,31.828772,-81.5777,45,84.12128865690396,45053
13181,13,33.780601,-82.445454,45,17.509715671378714,45065
13183,13,31.775868,-81.731661,45,98.24791932830985,45053
13185,13,30.860299,-83.281437,12,45.29703835834724,12079
