state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44,controls_source,education_source,income_interpolated,poverty_interpolated,education_interpolated
Alabama,AL,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4048508.0,28630.0,707.1740996930226,169974.0,4198.4355718205325,6.825,15860.0,38078.343695388736,15.213858976146863,10.547400992565146,23128.25,55528.717060080366,0.17975,0.7326313792636695,0.2519160144922524,0.006124478449838805,0.157,0.4790782184449185,0.15529819874383352,0.3068303187248241,historical_demographic_mix,stat_abstract_229_anchor,True,True,False
Alabama,AL,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4091025.0,34518.0,843.7494270995655,184882.0,4519.209733501995,7.266666666666667,16585.0,38208.20632190943,15.224306107868175,10.550805596703917,24054.5,55416.29779742963,0.1825,0.7318212428425639,0.2525626218368257,0.006189646848894837,0.1602,0.47903911611393235,0.15359475925959876,0.30841537267555197,historical_demographic_mix,interpolated,True,True,True
Alabama,AL,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4139269.0,36052.0,870.9750441442679,181837.0,4392.973735217499,7.533333333333334,17574.0,39291.54776504128,15.236029760162861,10.578764705134747,24980.75,55851.390225990384,0.18525,0.7304154429199938,0.25379360461955963,0.006393157825693377,0.16340000000000002,0.4793269053062268,0.1529163724319439,0.30590473825209236,historical_demographic_mix,interpolated,True,True,True
Alabama,AL,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4193114.0,32676.0,779.2776442519807,171598.0,4092.376214908538,7.25,18116.0,39335.220538732196,15.248954213954068,10.579875593426975,25907.0,56251.7972232797,0.188,0.7289506080683712,0.25479870091774276,0.006746537299009757,0.1666,0.4795233327784553,0.15210390177801034,0.3047892330139367,historical_demographic_mix,interpolated,False,False,True
Alabama,AL,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4232965.0,28844.0,681.4136190589811,178015.0,4205.444646955503,6.166666666666667,18963.0,40132.62495867769,15.25841325110129,10.59994487250169,26632.0,56363.026309102155,0.182,0.727233983744255,0.25599715565803166,0.0072462210294675245,0.1698,0.4795574733077169,0.15070476604460467,0.30390565478334924,historical_demographic_mix,interpolated,True,True,True
Alabama,AL,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4262731.0,26894.0,630.9100902684218,179294.0,4206.082907882294,5.8500000000000005,19874.0,40912.85594006344,15.265420592653879,10.619199618803695,27357.0,56317.44993218856,0.17600000000000002,0.7256763328485893,0.2569364569333603,0.007751368782125825,0.17300000000000001,0.47966010522362307,0.1490532712479394,0.302914258488279,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4290403.0,24159.0,563.0939564418541,181803.0,4237.434105840407,5.191666666666666,20599.0,41195.57053710886,15.27189122588611,10.626086018322649,29618.0,59232.50682887957,0.16699999999999998,0.7247435730396422,0.257240636835281,0.00836494846754489,0.18,0.4796563399755221,0.1467323698962545,0.3038127187585875,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4320281.0,24379.0,564.2919985991651,186809.0,4324.001147147605,4.95,21487.0,41989.92373254426,15.278831004401171,10.645184957352328,30790.0,60169.85859938743,0.162,0.7229015890401573,0.25839129445515235,0.009105889177116026,0.193,0.47972828619249536,0.1450780632093144,0.30229283697055814,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4351037.0,22286.0,512.1997353734293,177779.0,4085.899522343754,4.458333333333333,22651.0,43590.26945350443,15.285924765458892,10.682589226757367,33204.0,63898.78181688054,0.157,0.7219003193951236,0.2588576010730316,0.009781346377886467,0.20600000000000002,0.4798752573237139,0.14421435625576157,0.3012546204502513,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4369862.0,21421.0,490.1985463156502,171398.0,3922.274891060633,4.733333333333333,23296.0,43869.40964882441,15.290241987625778,10.688972537238724,33840.0,63725.13832916458,0.153,0.7206518192107668,0.2595393172599043,0.010377673253754924,0.218,0.4799508542832703,0.1429633246999562,0.29918267441855145,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4452173.0,21620.0,485.60556833707943,180539.0,4055.076026919888,4.641666666666667,24258.0,44193.13822968591,15.308902849562386,10.69632481234198,34923.0,63622.59734501282,0.146,0.7032583864104113,0.2592237543329965,0.017298519172547877,0.204,0.48276156384758634,0.1425780175208825,0.2884818267394371,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4467634.0,19582.0,438.3080619406156,173253.0,3877.9586689509483,5.1499999999999995,25046.0,44378.729766062606,15.312369519969925,10.700515574311824,34761.0,61592.630575664865,0.157,0.7002451409403725,0.2595890800365473,0.019187337190110024,0.20199999999999999,0.4830606088144194,0.14338842438749458,0.2835845550463624,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4480089.0,19931.0,444.8795548481291,180400.0,4026.7057194622694,5.891666666666667,25671.0,44771.7511295404,15.315153470265269,10.709332664375385,35943.0,62686.73019551519,0.154,0.6974082434523065,0.25973903643432084,0.021021680596077445,0.22699999999999998,0.4834098161889195,0.14364915518419388,0.2789694579728215,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4503491.0,19331.0,429.2447792168343,182241.0,4046.660690562055,5.95,26700.0,45520.33179347827,15.320363431758285,10.725914357734068,36131.0,61599.067716485515,0.153,0.6945047741851821,0.25979623363297494,0.0229759535435954,0.22699999999999998,0.4839405696602924,0.144030042471496,0.274999994448751,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4530729.0,19324.0,426.5097294497199,182340.0,4024.517908707407,5.575,28385.0,47135.67847280427,15.32639341166415,10.760785497973059,37062.0,61544.5663399356,0.161,0.6913379723218934,0.25990011761904097,0.025003481779642966,0.223,0.48399981548223253,0.14387176986308384,0.27182623370322967,historical_demographic_mix,cps_state_table,False,False,False
Alabama,AL,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4569805.0,19678.0,430.6091835428427,177393.0,3881.8505384803075,4.458333333333333,29780.0,47841.91568794811,15.33498109237577,10.775657431467188,36936.0,59338.11275520656,0.16899999999999998,0.6880812200958246,0.2598806732453573,0.027314513420156877,0.21415496798583458,0.4843493321925115,0.1438748480515033,0.26884867078573377,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4628981.0,19553.0,422.4039804872822,181249.0,3915.5269809921447,4.008333333333333,31264.0,48658.16917848431,15.347847315446764,10.79257499085542,38811.0,60404.04951337496,0.166,0.6841801683783105,0.26039208197225266,0.02977804402307981,0.21066546516266949,0.4846641193817819,0.14328034614961693,0.266531014061194,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4672840.0,20775.0,444.5904417870075,184082.0,3939.4030182929437,4.066666666666666,32516.0,49194.58189403287,15.357277581849651,10.803538772311272,40596.0,61419.09357147738,0.166,0.6807763587026305,0.26042513760368424,0.03223992261665283,0.2138647024041882,0.4848368444029755,0.14307615925218925,0.26378134068361,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4718206.0,21110.0,447.41581863954224,190416.0,4035.7712232149256,5.916666666666667,33441.0,48734.83516121053,15.36693920056546,10.794149354416366,42586.0,62062.18983210166,0.159,0.6770673005799238,0.26071180444431635,0.03469729808321213,0.21993510473773095,0.4849192680438285,0.14292105940266278,0.2609911479066408,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4757938.0,21194.0,445.44506464775293,178007.0,3741.2635473602218,9.733333333333333,32717.0,47832.959071391066,15.375324939074979,10.775470201191617,40547.0,59280.5878126874,0.175,0.673688055624096,0.260620462057303,0.03709968477941495,0.22032957828382835,0.4854579862116741,0.14265171172890442,0.25897773363166987,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4785514.0,18363.0,383.7205366027558,168828.0,3527.8968988493193,10.375,33848.0,48689.66521024382,15.381103996117947,10.793222073208227,40538.0,58313.09525800236,0.18899999999999997,0.670397308324083,0.260673817039971,0.03906772944145845,0.21910181839690454,0.4854241613835983,0.1419815187459731,0.25656320519956266,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4799642.0,20166.0,420.1563366601093,173192.0,3608.4357958364394,9.558333333333334,34884.0,48652.41369713191,15.384051889763311,10.792456699890778,41427.0,57777.879320923166,0.191,0.667023855831056,0.2603929787290632,0.040345544672956854,0.2225225941865498,0.4851354035759643,0.1418978110683343,0.25432969785827797,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4816632.0,21693.0,450.3769438894231,168878.0,3506.142881581985,8.174999999999999,35559.0,48586.53863746823,15.38758548659687,10.79110178875363,41610.0,56854.407399112824,0.19,0.6634863976816275,0.2605140097608507,0.04103557332342689,0.23278548475439348,0.48501171603738635,0.14234040166142314,0.25271351111902673,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4831586.0,20834.0,431.2041636017655,161835.0,3349.5212545114587,7.358333333333333,35706.0,48082.518113729566,15.390685336118203,10.780673941251326,42882.0,57745.884214220336,0.18899999999999997,0.659816457643621,0.2607790386234796,0.042070371263323816,0.23468158056852276,0.48494086535684783,0.14281025056662008,0.2515423144490122,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4843737.0,20727.0,427.9134065288846,154087.0,3181.1595055635767,6.766666666666667,36722.0,48664.529397517406,15.393197088209225,10.792705694568639,42917.0,56874.2336515782,0.192,0.6565332523691337,0.26070015346507613,0.04313369097522647,0.2347135164147501,0.4847264297304469,0.14210628719881124,0.2505265707767387,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4854803.0,22957.0,472.87191673894904,144785.0,2982.304328311571,6.083333333333333,38189.0,50547.38746373532,15.395479082159278,10.830666540892182,44833.0,59341.46016291722,0.185,0.6527912927156629,0.2607447236064212,0.04450053440729475,0.24156463306290923,0.4846044459183281,0.14107985921061716,0.24949436534881508,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4866824.0,25878.0,531.7225360933537,143259.0,2943.582919785059,5.8,38704.0,50587.91593661949,15.397952126255015,10.83146801127277,46309.0,60528.00225064365,0.172,0.6492241126016637,0.2602653227292922,0.04621035169466007,0.24707449572259085,0.48431080593051434,0.13965425678063761,0.24824503470389503,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4877989.0,25469.0,522.1208985916123,143774.0,2947.403120425241,4.508333333333334,39968.0,51149.7926547841,15.40024360273291,10.842513717701646,48193.0,61675.889647017866,0.16899999999999998,0.6458534217790247,0.25979831604313747,0.047812721578584384,0.255227886573844,0.4838787699652904,0.1381889226455534,0.2473297509275007,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4891628.0,25567.0,522.6685267154411,138702.0,2835.4977116003097,3.9250000000000003,41324.0,51626.00100491372,15.403035730379424,10.851780720001042,49881.0,62316.24615540851,0.168,0.6425685059215348,0.2591756464824411,0.04967764283050651,0.25529473875972897,0.48354158094050176,0.13729132376200703,0.24660363650391554,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4907965.0,24769.0,504.66945057676656,128726.0,2622.797839837896,3.1916666666666664,42998.0,52760.63943678775,15.406369953573169,10.87352072648464,51771.0,63525.53756644353,0.156,0.6397488058023357,0.25832401037775854,0.05128764705388608,0.26349455872487915,0.48323586697891074,0.1365030582891567,0.24622275408701186,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5032962.0,22322.0,443.5161640401815,105161.0,2089.4455392271984,6.408333333333334,45843.0,55555.517134543086,15.431519235561108,10.925138108489646,53958.0,65389.79982866906,0.149,0.6456465943215048,0.26437455767764323,0.05267634580240305,0.26227345285863723,0.4861455001635177,0.13160731748701693,0.252462997909437,historical_demographic_mix,acs5,False,False,False
Alabama,AL,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5050058.0,17590.0,348.3128312585717,74271.0,1470.6959801253768,3.391666666666667,50495.0,58456.61585807464,15.434910286334103,10.976040148828083,53990.0,62502.677298295865,0.163,0.6440851177098295,0.2638429959938176,0.053935715706025275,0.2743288726729887,0.48582031673953635,0.1331885314018311,0.2529386856838198,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5076868.0,22232.0,437.9077809389569,93113.0,1834.0638362076777,2.5416666666666665,51660.0,55379.987475498485,15.440205093985469,10.921973570569248,59703.0,64002.15625725292,0.162,0.6419081589092273,0.2631801348297076,0.055766135998696655,0.288003708858093,0.48576932146430557,0.13381496837878712,0.25318521936077537,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5117850.0,21352.0,417.2064441122737,95542.0,1866.8386138710591,2.475,54112.0,55709.44557377731,15.44824498694881,10.927904990959906,62248.0,64085.62921489669,0.157,0.6396794011653343,0.2620327637189793,0.05796286710776558,0.28889669436722326,0.4854852977124564,0.13453829504151593,0.25338312940275787,historical_demographic_mix,acs1,False,False,False
Alabama,AL,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5163055.0,18561.0,359.49646091316094,80721.0,1563.4348268612284,2.983333333333333,56684.0,56684.0,15.457039016526332,10.945247262944761,66704.0,66704.0,0.152,0.6367294795605559,0.2612572001584427,0.06038487317697291,0.29853581619073793,0.48532688704788707,0.134818259072505,0.2538750322576017,historical_demographic_mix,acs1,False,False,False
Alaska,AK,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,553120.0,2885.0,521.5866358113972,25457.0,4602.437084177032,7.25,23207.0,55717.78828114038,13.223330255155451,10.928054733659065,35271.5,84683.49934753492,0.1075,0.7390331212033555,0.03973459647092855,0.03253362742262077,0.23,0.52712431298814,0.14279360717385015,0.38765186577957766,historical_demographic_mix,stat_abstract_229_anchor,True,True,False
Alaska,AK,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,569273.0,3499.0,614.6435892796602,29000.0,5094.216658791125,8.308333333333334,23518.0,54180.319341493276,13.25211538715017,10.900073009706125,36658.0,84452.00044308447,0.10899999999999999,0.7401194154649878,0.0386721309459609,0.032757569742460996,0.2344,0.5268807760072935,0.14013663040404165,0.38368937223441124,historical_demographic_mix,interpolated,True,True,True
Alaska,AK,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,587073.0,3877.0,660.394874231995,28816.0,4908.418544201488,8.85,24227.0,54166.1731935618,13.282904452236458,10.899811881769615,38044.5,85059.02406663896,0.11049999999999999,0.7386083161719241,0.03979232565626421,0.033251401444113426,0.2388,0.527827033435365,0.14156842505105838,0.37652387352169153,historical_demographic_mix,interpolated,True,True,True
Alaska,AK,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,596993.0,4557.0,763.3255331302042,28795.0,4823.339637148175,7.816666666666666,25020.0,54325.85658418413,13.299660667012866,10.902755572771772,39431.0,85616.42090211688,0.11199999999999999,0.7356920432902898,0.04152980018191168,0.033544781932116456,0.2432,0.5279743648585494,0.14418762029035517,0.3661952485205019,historical_demographic_mix,interpolated,False,False,True
Alaska,AK,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,600624.0,4644.0,773.1958762886599,29947.0,4985.981246170649,7.55,25691.0,54371.52706920785,13.305724393772946,10.903595896359631,40843.0,86438.68592455164,0.10649999999999998,0.7339084019286609,0.03971036788406724,0.03462732091957697,0.24760000000000001,0.5270901595673833,0.14710700871094062,0.355297157622739,historical_demographic_mix,interpolated,True,True,True
Alaska,AK,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,601345.0,4656.0,774.264357398831,30097.0,5004.947243263018,7.316666666666666,26369.0,54283.54122388713,13.30692409207877,10.90197635175974,42255.0,86986.65229683912,0.10099999999999999,0.7334192518437835,0.037096841247536774,0.03563844382176621,0.252,0.5253673016321745,0.15069552419991852,0.3442981982056889,historical_demographic_mix,cps_state_table,False,False,False
