state_abbr,year,median_hh_income_nominal,poverty_rate,income_interpolated,poverty_interpolated,state,median_hh_income_real_2024
OH,2018,56155.0,0.138,False,False,Ohio,70154.34339441801
OH,2019,58704.0,0.13,False,False,Ohio,72032.66611231193
OH,2020,60360.0,0.126,False,False,Ohio,73148.15815372075
OH,2021,62286.0,0.133,False,False,Ohio,72106.71898873229
OH,2022,65786.0,0.134,False,False,Ohio,70523.18730280959
OH,2023,67873.0,0.132,False,False,Ohio,69876.685382706
OH,2024,72259.0,0.126,False,False,Ohio,72259.0
OK,1990,23819.25,0.16575,True,True,Oklahoma,57187.74199661968
OK,1991,24476.5,0.17149999999999999,True,True,Oklahoma,56388.49333965729
OK,1992,25133.75,0.17725,True,True,Oklahoma,56193.46413108036
OK,1993,25791.0,0.183,False,False,Oklahoma,55999.92674511162
OK,1994,26143.0,0.1825,True,True,Oklahoma,55328.123941080565
OK,1995,26495.0,0.182,False,False,Oklahoma,54542.92634255715
OK,1996,27648.0,0.171,False,False,Oklahoma,55292.73917228923
OK,1997,30002.0,0.163,False,False,Oklahoma,58629.947960338475
OK,1998,32373.0,0.161,False,False,Oklahoma,62299.580284239055
OK,1999,33005.0,0.139,False,False,Oklahoma,62152.72430715358
OK,2000,33417.0,0.138,False,False,Oklahoma,60878.97189469099
OK,2001,34912.0,0.14400000000000002,False,False,Oklahoma,61860.18580183573
OK,2002,35313.0,0.145,False,False,Oklahoma,61587.97271775389
OK,2003,35634.0,0.147,False,False,Oklahoma,60751.74169021739
OK,2004,37109.0,0.14,False,False,Oklahoma,61622.6137906392
OK,2005,37020.0,0.16399999999999998,False,False,Oklahoma,59473.05973028338
OK,2006,38753.0,0.16699999999999998,False,False,Oklahoma,60313.78039194609
OK,2007,41551.0,0.158,False,False,Oklahoma,62863.94612741296
OK,2008,42836.0,0.157,False,False,Oklahoma,62426.52429549398
OK,2009,41716.0,0.161,False,False,Oklahoma,60989.69100535348
OK,2010,42076.0,0.168,False,False,Oklahoma,60525.477233107384
OK,2011,43232.0,0.17300000000000001,False,False,Oklahoma,60295.29724098173
OK,2012,44336.0,0.172,False,False,Oklahoma,60579.11575215252
OK,2013,45724.0,0.16699999999999998,False,False,Oklahoma,61572.986563383485
OK,2014,47524.0,0.166,False,False,Oklahoma,62979.49717029621
OK,2015,48595.0,0.16,False,False,Oklahoma,64320.88543298379
OK,2016,49204.0,0.161,False,False,Oklahoma,64311.90098556804
OK,2017,50051.0,0.158,False,False,Oklahoma,64053.69976392611
OK,2018,51914.0,0.155,False,False,Oklahoma,64856.069503656254
OK,2019,54447.0,0.151,False,False,Oklahoma,66809.11985242994
OK,2020,54512.0,0.14300000000000002,False,False,Oklahoma,66061.17291709121
OK,2021,55829.0,0.154,False,False,Oklahoma,64631.63494881571
OK,2022,59632.0,0.156,False,False,Oklahoma,63926.04361476821
OK,2023,62120.0,0.158,False,False,Oklahoma,63953.85051454476
OK,2024,66124.0,0.14800000000000002,False,False,Oklahoma,66124.0
OR,1990,28498.25,0.12675,True,True,Oregon,68421.57365807769
OR,1991,29201.5,0.1285,True,True,Oregon,67273.85811933906
OR,1992,29904.75,0.13025,True,True,Oregon,66860.35694927839
OR,1993,30608.0,0.132,False,False,Oregon,66459.06548076369
OR,1994,32570.5,0.1285,True,True,Oregon,68931.05844099623
OR,1995,34533.0,0.125,False,False,Oregon,71090.05002406213
OR,1996,35144.0,0.12300000000000001,False,False,Oregon,70283.85508792436
OR,1997,37284.0,0.11599999999999999,False,False,Oregon,72860.44196231116
OR,1998,38773.0,0.121,False,False,Oregon,74615.93384489547
OR,1999,40033.0,0.113,False,False,Oregon,75387.36591995998
OR,2000,41662.0,0.106,False,False,Oregon,75899.6836064463
OR,2001,41752.0,0.111,False,False,Oregon,73979.90598070135
OR,2002,41796.0,0.113,False,False,Oregon,72894.71038176426
OR,2003,42593.0,0.12,False,False,Oregon,72616.0109393116
OR,2004,42568.0,0.129,False,False,Oregon,70687.74216065994
OR,2005,43065.0,0.141,False,False,Oregon,69184.42240099011
OR,2006,46228.0,0.134,False,False,Oregon,71947.60250713193
OR,2007,48735.0,0.13,False,False,Oregon,73732.86839112105
OR,2008,50165.0,0.135,False,False,Oregon,73107.35342430329
OR,2009,48325.0,0.14300000000000002,False,False,Oregon,70652.19143335188
OR,2010,46536.0,0.158,False,False,Oregon,66941.09726494641
OR,2011,46876.0,0.17300000000000001,False,False,Oregon,65377.55258762629
OR,2012,49090.0,0.17,False,False,Oregon,67074.81036343303
OR,2013,50228.0,0.165,False,False,Oregon,67638.17621174057
OR,2014,51088.0,0.16399999999999998,False,False,Oregon,67702.56189369777
OR,2015,54074.0,0.152,False,False,Oregon,71572.95110408819
OR,2016,57379.0,0.134,False,False,Oregon,74997.00363082084
OR,2017,60123.0,0.132,False,False,Oregon,76943.5294181241
OR,2018,63168.0,0.125,False,False,Oregon,78915.6720423577
OR,2019,66955.0,0.115,False,False,Oregon,82157.04482743672
OR,2020,67832.0,0.11,False,False,Oregon,82203.21179395604
OR,2021,71441.0,0.122,False,False,Oregon,82705.20038650779
OR,2022,75638.0,0.12,False,False,Oregon,81084.62045435065
OR,2023,80061.0,0.121,False,False,Oregon,82424.4885068411
OR,2024,84897.0,0.11699999999999999,False,False,Oregon,84897.0
PA,1990,29379.75,0.11025000000000001,True,True,Pennsylvania,70537.97088175267
PA,1991,29934.5,0.1165,True,True,Pennsylvania,68962.52952325583
PA,1992,30489.25,0.12275,True,True,Pennsylvania,68167.1686978084
PA,1993,31044.0,0.129,False,False,Pennsylvania,67405.75107111958
PA,1994,32740.5,0.1215,True,True,Pennsylvania,69290.84045032889
PA,1995,34437.0,0.114,False,False,Pennsylvania,70892.4232669802
PA,1996,35109.0,0.115,False,False,Pennsylvania,70213.85921585295
PA,1997,37267.0,0.109,False,False,Pennsylvania,72827.22053989513
PA,1998,39116.0,0.107,False,False,Pennsylvania,75276.0134185369
PA,1999,38918.0,0.1,False,False,Pennsylvania,73287.67533966983
PA,2000,41419.0,0.095,False,False,Pennsylvania,75456.98706964139
PA,2001,42288.0,0.1,False,False,Pennsylvania,74929.63843916217
PA,2002,42043.0,0.1,False,False,Pennsylvania,73325.49307542625
PA,2003,42952.0,0.106,False,False,Pennsylvania,73228.06334057971
PA,2004,43714.0,0.11199999999999999,False,False,Pennsylvania,72590.77149058186
PA,2005,44545.0,0.11900000000000001,False,False,Pennsylvania,71562.059580915
PA,2006,46256.0,0.12,False,False,Pennsylvania,71991.1807036838
PA,2007,48562.0,0.11599999999999999,False,False,Pennsylvania,73471.13070297774
PA,2008,50702.0,0.121,False,False,Pennsylvania,73889.94385167
PA,2009,49501.0,0.125,False,False,Pennsylvania,72371.52877687225
PA,2010,49245.0,0.134,False,False,Pennsylvania,70837.93911836614
PA,2011,50221.0,0.13699999999999998,False,False,Pennsylvania,70042.79521510325
PA,2012,51225.0,0.13699999999999998,False,False,Pennsylvania,69991.99757316882
PA,2013,52005.0,0.13699999999999998,False,False,Pennsylvania,70031.12514716032
PA,2014,53224.0,0.136,False,False,Pennsylvania,70533.22021277345
PA,2015,55683.0,0.131,False,False,Pennsylvania,73702.64149737291
PA,2016,56897.0,0.129,False,False,Pennsylvania,74367.00736476434
PA,2017,59165.0,0.125,False,False,Pennsylvania,75717.51106936301
PA,2018,60891.0,0.122,False,False,Pennsylvania,76071.01992039013
PA,2019,63455.0,0.12,False,False,Pennsylvania,77862.37442349334
PA,2020,64898.0,0.109,False,False,Pennsylvania,78647.6005278358
PA,2021,68931.0,0.12,False,False,Pennsylvania,79799.44524632029
PA,2022,71789.0,0.11800000000000001,False,False,Pennsylvania,76958.45762443982
PA,2023,73826.0,0.11900000000000001,False,False,Pennsylvania,76005.42447016713
PA,2024,77532.0,0.11599999999999999,False,False,Pennsylvania,77532.0
RI,1990,31537.5,0.10225000000000001,True,True,Rhode Island,75718.52233879712
RI,1991,32092.0,0.1095,True,True,Rhode Island,73932.93682741739
RI,1992,32646.5,0.11674999999999999,True,True,Rhode Island,72990.29897071926
RI,1993,33201.0,0.124,False,False,Rhode Island,72089.23918671052
RI,1994,33906.0,0.12,True,True,Rhode Island,71757.46357901838
RI,1995,34611.0,0.11599999999999999,False,False,Rhode Island,71250.6217641912
RI,1996,36402.0,0.11800000000000001,False,False,Rhode Island,72799.70671837646
RI,1997,36699.0,0.11199999999999999,False,False,Rhode Island,71717.234190936
RI,1998,39907.0,0.106,False,False,Rhode Island,76798.23774142427
RI,1999,40965.0,0.10800000000000001,False,False,Rhode Island,77142.4436068034
RI,2000,42305.0,0.102,False,False,Rhode Island,77071.09872235396
RI,2001,43884.0,0.102,False,False,Rhode Island,77757.57314756414
RI,2002,43115.0,0.11,False,False,Rhode Island,75195.12484710896
RI,2003,45006.0,0.113,False,False,Rhode Island,76729.88961413044
RI,2004,47037.0,0.11599999999999999,False,False,Rhode Island,78108.89231373242
RI,2005,50415.0,0.11900000000000001,False,False,Rhode Island,80992.28272021169
RI,2006,51324.0,0.115,False,False,Rhode Island,79878.83427957167
RI,2007,52755.0,0.11900000000000001,False,False,Rhode Island,79814.8655375724
RI,2008,54562.0,0.121,False,False,Rhode Island,79515.26796644744
RI,2009,53243.0,0.12,False,False,Rhode Island,77842.41341926444
RI,2010,52053.0,0.141,False,False,Rhode Island,74877.19047473474
RI,2011,53152.0,0.147,False,False,Rhode Island,74130.63561604045
RI,2012,54002.0,0.142,False,False,Rhode Island,73786.39049187434
RI,2013,55015.0,0.147,False,False,Rhode Island,74084.46014750552
RI,2014,54797.0,0.14800000000000002,False,False,Rhode Island,72617.7827295834
RI,2015,57265.0,0.141,False,False,Rhode Island,75796.59438871934
RI,2016,60046.0,0.133,False,False,Rhode Island,78482.89583325377
RI,2017,62923.0,0.12300000000000001,False,False,Rhode Island,80526.88158569305
RI,2018,63787.0,0.128,False,False,Rhode Island,79688.98766093388
RI,2019,70383.0,0.11599999999999999,False,False,Rhode Island,86363.36772592754
RI,2020,73919.0,0.106,False,False,Rhode Island,89579.83271313593
RI,2021,73324.0,0.121,False,False,Rhode Island,84885.09557733369
RI,2022,80873.0,0.11199999999999999,False,False,Rhode Island,86696.58782628705
RI,2023,83518.0,0.114,False,False,Rhode Island,85983.54293743963
RI,2024,83250.0,0.12,False,False,Rhode Island,83250.0
SC,1990,25601.0,0.15625,True,True,South Carolina,61465.55340136489
SC,1991,26388.0,0.1595,True,True,South Carolina,60792.17054100368
SC,1992,27175.0,0.16275,True,True,South Carolina,60757.244253726916
SC,1993,27962.0,0.166,False,False,South Carolina,60713.81302186077
SC,1994,29011.0,0.1615,True,True,South Carolina,61397.8580749986
SC,1995,30060.0,0.157,False,False,South Carolina,61881.878311276385
SC,1996,32728.0,0.152,False,False,South Carolina,65452.140032938434
SC,1997,33325.0,0.149,False,False,South Carolina,65123.758942013184
SC,1998,33465.0,0.14300000000000002,False,False,South Carolina,64401.05811052606
SC,1999,35515.0,0.132,False,False,South Carolina,66879.382026013
SC,2000,37283.0,0.128,False,False,South Carolina,67922.03696171902
SC,2001,36953.0,0.138,False,False,South Carolina,65476.61107742999
SC,2002,37442.0,0.14,False,False,South Carolina,65301.075368791695
SC,2003,38003.0,0.138,False,False,South Carolina,64790.60558605073
SC,2004,39454.0,0.15,False,False,South Carolina,65516.68340553178
SC,2005,39477.0,0.156,False,False,South Carolina,63420.25875128031
SC,2006,41204.0,0.157,False,False,South Carolina,64128.42895439699
SC,2007,43508.0,0.151,False,False,South Carolina,65824.75916612074
SC,2008,44695.0,0.157,False,False,South Carolina,65135.71536527929
SC,2009,42580.0,0.171,False,False,South Carolina,62252.87762508273
SC,2010,42117.0,0.18100000000000002,False,False,South Carolina,60584.454906045816
SC,2011,42477.0,0.188,False,False,South Carolina,59242.305257799344
SC,2012,43290.0,0.183,False,False,South Carolina,59149.898973986885
SC,2013,44310.0,0.185,False,False,South Carolina,59668.86174926783
SC,2014,45337.0,0.179,False,False,South Carolina,60081.25290820889
SC,2015,47308.0,0.168,False,False,South Carolina,62617.397840592595
SC,2016,49587.0,0.153,False,False,South Carolina,64812.499678305874
SC,2017,50675.0,0.154,False,False,South Carolina,64852.275389841474
SC,2018,52449.0,0.152,False,False,South Carolina,65524.4440689846
SC,2019,56360.0,0.139,False,False,South Carolina,69156.4639903567
SC,2020,57216.0,0.138,False,False,South Carolina,69338.055283686
SC,2021,59447.0,0.145,False,False,South Carolina,68820.08996761983
SC,2022,64227.0,0.14,False,False,South Carolina,68851.9251952931
SC,2023,67988.0,0.139,False,False,South Carolina,69995.08030880343
SC,2024,72507.0,0.133,False,False,South Carolina,72507.0
SD,1990,23344.25,0.14675000000000002,True,True,South Dakota,56047.31240927355
SD,1991,24502.5,0.14550000000000002,True,True,South Dakota,56448.391643206865
SD,1992,25660.75,0.14425000000000002,True,True,South Dakota,57371.718693056966
SD,1993,26819.0,0.14300000000000002,False,False,South Dakota,58232.020293014946
SD,1994,28122.5,0.14,True,True,South Dakota,59517.46798504526
SD,1995,29426.0,0.13699999999999998,False,False,South Dakota,60576.71826971454
SD,1996,29810.0,0.13,False,False,South Dakota,59616.48418424269
SD,1997,31354.0,0.14,False,False,South Dakota,61272.02814307221
SD,1998,33267.0,0.13,False,False,South Dakota,64020.020922243246
SD,1999,35007.0,0.11699999999999999,False,False,South Dakota,65922.75169884943
SD,2000,36146.0,0.114,False,False,South Dakota,65850.65440061946
SD,2001,37096.0,0.11699999999999999,False,False,South Dakota,65729.99119228055
SD,2002,36966.0,0.124,False,False,South Dakota,64470.90305226093
SD,2003,38008.0,0.12300000000000001,False,False,South Dakota,64799.12999275363
SD,2004,39265.0,0.129,False,False,South Dakota,65202.83301865985
SD,2005,40096.0,0.136,False,False,South Dakota,64414.68943666781
SD,2006,42432.0,0.136,False,False,South Dakota,66039.64414602886
SD,2007,43507.0,0.132,False,False,South Dakota,65823.2462315072
SD,2008,46244.0,0.127,False,False,South Dakota,67393.13170045812
SD,2009,45048.0,0.142,False,False,South Dakota,65861.14681199452
SD,2010,45861.0,0.146,False,False,South Dakota,65970.12338120396
SD,2011,48188.0,0.141,False,False,South Dakota,67207.38766303728
SD,2012,48439.0,0.136,False,False,South Dakota,66185.30737816934
SD,2013,49200.0,0.14,False,False,South Dakota,66253.84784617416
SD,2014,51059.0,0.141,False,False,South Dakota,67664.13067120095
SD,2015,53263.0,0.135,False,False,South Dakota,70499.50243475699
SD,2016,54926.0,0.129,False,False,South Dakota,71790.81931414743
SD,2017,56871.0,0.128,False,False,South Dakota,72781.72182921904
SD,2018,57041.0,0.129,False,False,South Dakota,71261.22164653188
SD,2019,60414.0,0.11900000000000001,False,False,South Dakota,74130.91936680998
SD,2020,61149.0,0.11599999999999999,False,False,South Dakota,74104.31946557108
SD,2021,66843.0,0.11900000000000001,False,False,South Dakota,77382.22742452289
SD,2022,70597.0,0.124,False,False,South Dakota,75680.62283793587
SD,2023,72794.0,0.114,False,False,South Dakota,74942.9586985797
SD,2024,77494.0,0.105,False,False,South Dakota,77494.0
TN,1990,24671.0,0.1615,True,True,Tennessee,59232.71231456088
TN,1991,25444.0,0.167,True,True,Tennessee,58617.40136597308
TN,1992,26217.0,0.17250000000000001,True,True,Tennessee,58615.369736889
TN,1993,26990.0,0.17800000000000002,False,False,Tennessee,58603.31211859031
TN,1994,28503.0,0.1625,True,True,Tennessee,60322.74477652218
TN,1995,30016.0,0.147,False,False,Tennessee,61791.29938094717
TN,1996,31097.0,0.14800000000000002,False,False,Tennessee,62190.332394411096
TN,1997,32047.0,0.136,False,False,Tennessee,62626.28965685511
TN,1998,34188.0,0.131,False,False,Tennessee,65792.42117683146
TN,1999,35624.0,0.128,False,False,Tennessee,67084.64325762882
TN,2000,35760.0,0.126,False,False,Tennessee,65147.44097178531
TN,2001,36629.0,0.132,False,False,Tennessee,64902.51906895741
TN,2002,37129.0,0.136,False,False,Tennessee,64755.18474888807
TN,2003,37925.0,0.135,False,False,Tennessee,64657.624841485514
TN,2004,38945.0,0.15,False,False,Tennessee,64671.44612025233
TN,2005,38947.0,0.156,False,False,Tennessee,62568.80759900991
TN,2006,40368.0,0.161,False,False,Tennessee,62827.30851449126
TN,2007,42389.0,0.158,False,False,Tennessee,64131.78533356376
TN,2008,43610.0,0.155,False,False,Tennessee,63554.50379415661
TN,2009,41715.0,0.172,False,False,Tennessee,60988.22898380287
TN,2010,41461.0,0.17800000000000002,False,False,Tennessee,59640.81213903093
TN,2011,41691.0,0.184,False,False,Tennessee,58146.07784219489
TN,2012,42743.0,0.18,False,False,Tennessee,58402.497848120154
TN,2013,44268.0,0.17800000000000002,False,False,Tennessee,59612.30358647232
TN,2014,44357.0,0.182,False,False,Tennessee,58782.54263073034
TN,2015,47243.0,0.16699999999999998,False,False,Tennessee,62531.36311370415
TN,2016,48506.0,0.158,False,False,Tennessee,63399.582741361744
TN,2017,51319.0,0.15,False,False,Tennessee,65676.44638838233
TN,2018,52366.0,0.152,False,False,Tennessee,65420.75231398974
TN,2019,56047.0,0.138,False,False,Tennessee,68772.39775137548
TN,2020,56962.0,0.136,False,False,Tennessee,69030.24162942746
TN,2021,59698.0,0.13699999999999998,False,False,Tennessee,69110.66548163857
TN,2022,65231.0,0.133,False,False,Tennessee,69928.22228056991
TN,2023,67651.0,0.138,False,False,Tennessee,69648.13169928313
TN,2024,72007.0,0.133,False,False,Tennessee,72007.0
TX,1990,26801.25,0.18175,True,True,Texas,64347.23890075898
TX,1991,27468.5,0.1865,True,True,Texas,63281.40580966953
TX,1992,28135.75,0.19125,True,True,Texas,62905.267157747825
TX,1993,28803.0,0.196,False,False,Texas,62539.87398857935
TX,1994,30145.5,0.1905,True,True,Texas,63798.8738961039
TX,1995,31488.0,0.185,False,False,Texas,64821.57632286996
TX,1996,32773.0,0.175,False,False,Texas,65542.13472560166
TX,1997,34478.0,0.16699999999999998,False,False,Texas,67376.9530623475
TX,1998,35449.0,0.156,False,False,Texas,68219.12771432954
TX,1999,38092.0,0.151,False,False,Texas,71732.20949274638
TX,2000,39090.0,0.146,False,False,Texas,71214.02314281565
TX,2001,40152.0,0.15,False,False,Texas,71144.88371663922
TX,2002,40063.0,0.154,False,False,Texas,69872.25528817643
TX,2003,39967.0,0.162,False,False,Texas,68138.99253894929
TX,2004,41645.0,0.162,False,False,Texas,69155.02307556575
TX,2005,42165.0,0.175,False,False,Texas,67738.56195373848
TX,2006,44943.0,0.16899999999999998,False,False,Texas,69947.67455823378
TX,2007,47563.0,0.163,False,False,Texas,71959.70902404617
TX,2008,50049.0,0.158,False,False,Texas,72938.30223328926
TX,2009,48286.0,0.171,False,False,Texas,70595.17259287799
TX,2010,48622.0,0.179,False,False,Texas,69941.76618566754
TX,2011,49390.0,0.185,False,False,Texas,68883.80668791839
TX,2012,50747.0,0.179,False,False,Texas,69338.87556555583
TX,2013,51714.0,0.175,False,False,Texas,69639.25787636283
TX,2014,53067.0,0.172,False,False,Texas,70325.1615254631
TX,2015,55668.0,0.159,False,False,Texas,73682.78732962943
TX,2016,56583.0,0.156,False,False,Texas,73956.59485949103
TX,2017,59195.0,0.147,False,False,Texas,75755.90412830126
TX,2018,60632.0,0.149,False,False,Texas,75747.45167287602
TX,2019,64044.0,0.136,False,False,Texas,78585.10610004267
TX,2020,66048.0,0.134,False,False,Texas,80041.24502546302
TX,2021,66959.0,0.142,False,False,Texas,77516.51730351163
TX,2022,72279.0,0.14,False,False,Texas,77483.74205848925
TX,2023,75778.0,0.13699999999999998,False,False,Texas,78015.04965053401
TX,2024,79723.0,0.134,False,False,Texas,79723.0
UT,1990,30176.0,0.1165,True,True,Utah,72449.69100580395
UT,1991,30982.0,0.11499999999999999,True,True,Utah,71375.74002203184
UT,1992,31788.0,0.11349999999999999,True,True,Utah,71070.88428104769
UT,1993,32594.0,0.11199999999999999,False,False,Utah,70771.26177077927
UT,1994,33877.0,0.10449999999999998,True,True,Utah,71696.08900095576
UT,1995,35160.0,0.09699999999999999,False,False,Utah,72380.79978125342
UT,1996,36360.0,0.094,False,False,Utah,72715.71167189078
UT,1997,38884.0,0.1,False,False,Utah,75987.16407205524
UT,1998,41380.0,0.1,False,False,Utah,79632.9234906191
UT,1999,43778.0,0.085,False,False,Utah,82439.68988694347
UT,2000,45934.0,0.08800000000000001,False,False,Utah,83682.39803126361
UT,2001,45914.0,0.094,False,False,Utah,81354.50764509298
UT,2002,46165.0,0.09699999999999999,False,False,Utah,80514.50628706449
UT,2003,46709.0,0.1,False,False,Utah,79633.30253713769
UT,2004,47224.0,0.10300000000000001,False,False,Utah,78419.4215324893
UT,2005,48155.0,0.105,False,False,Utah,77361.56648600205
UT,2006,51373.0,0.107,False,False,Utah,79955.09612353744
UT,2007,55220.0,0.098,False,False,Utah,83544.2493599611
UT,2008,56820.0,0.09699999999999999,False,False,Utah,82805.93683980689
UT,2009,55183.0,0.11699999999999999,False,False,Utah,80678.7352274528
UT,2010,54740.0,0.133,False,False,Utah,78742.38577194359
UT,2011,55802.0,0.136,False,False,Utah,77826.56774244223
UT,2012,57067.0,0.13,False,False,Utah,77974.29625198682
UT,2013,59715.0,0.126,False,False,Utah,80413.58788890834
UT,2014,60943.0,0.11800000000000001,False,False,Utah,80762.55146977026
UT,2015,62961.0,0.11199999999999999,False,False,Utah,83335.88368651285
UT,2016,65931.0,0.102,False,False,Utah,86174.86269164065
UT,2017,68395.0,0.09699999999999999,False,False,Utah,87529.77553602778
UT,2018,71381.0,0.091,False,False,Utah,89176.15859383764
UT,2019,75705.0,0.08800000000000001,False,False,Utah,92893.72083729514
UT,2020,77785.0,0.073,False,False,Utah,94264.90195472447
UT,2021,79449.0,0.087,False,False,Utah,91975.83272221353
UT,2022,88531.0,0.083,False,False,Utah,94906.0331241455
UT,2023,93030.0,0.09,False,False,Utah,95776.34760734224
UT,2024,96398.0,0.084,False,False,Utah,96398.0
VT,1990,28644.25,0.10475000000000001,True,True,Vermont,68772.10569966197
VT,1991,29351.5,0.1105,True,True,Vermont,67619.42525520196
VT,1992,30058.75,0.11624999999999999,True,True,Vermont,67204.66663152582
VT,1993,30766.0,0.122,False,False,Vermont,66802.13044240643
VT,1994,31558.0,0.11699999999999999,True,True,Vermont,66788.23912070613
VT,1995,32350.0,0.11199999999999999,False,False,Vermont,66596.09991250136
VT,1996,33352.0,0.11,False,False,Vermont,66700.06643786858
VT,1997,35210.0,0.09699999999999999,False,False,Vermont,68807.42842755542
VT,1998,37947.0,0.096,False,False,Vermont,73026.35446347325
VT,1999,39571.0,0.09300000000000001,False,False,Vermont,74517.3595987994
VT,2000,40537.0,0.08800000000000001,False,False,Vermont,73850.16260271984
VT,2001,41342.0,0.08900000000000001,False,False,Vermont,73253.43152553543
VT,2002,41962.0,0.09300000000000001,False,False,Vermont,73184.22425685693
VT,2003,42649.0,0.092,False,False,Vermont,72711.48429438406
VT,2004,44548.0,0.087,False,False,Vermont,73975.69859455644
VT,2005,45695.0,0.10400000000000001,False,False,Vermont,73409.54793018095
VT,2006,47778.0,0.102,False,False,Vermont,74359.96695911027
VT,2007,49698.0,0.10099999999999999,False,False,Vermont,75189.824423965
VT,2008,52111.0,0.10400000000000001,False,False,Vermont,75943.33288734913
VT,2009,51219.0,0.115,False,False,Vermont,74883.28180082462
VT,2010,49393.0,0.124,False,False,Vermont,71050.83413287559
VT,2011,52033.0,0.11900000000000001,False,False,Vermont,72569.97597474098
VT,2012,52700.0,0.11900000000000001,False,False,Vermont,72007.38452134693
VT,2013,52511.0,0.12300000000000001,False,False,Vermont,70712.5163465539
VT,2014,54153.0,0.12,False,False,Vermont,71764.34454724035
VT,2015,56883.0,0.10400000000000001,False,False,Vermont,75290.97491685188
VT,2016,57661.0,0.113,False,False,Vermont,75365.59065784974
VT,2017,58271.0,0.10800000000000001,False,False,Vermont,74573.3979130035
VT,2018,60917.0,0.107,False,False,Vermont,76103.50167496683
VT,2019,63293.0,0.10099999999999999,False,False,Vermont,77663.59253622511
VT,2020,67717.0,0.094,False,False,Vermont,82063.84734419332
VT,2021,72415.0,0.102,False,False,Vermont,83832.772301465
VT,2022,74555.0,0.102,False,False,Vermont,79923.63465419647
VT,2023,80626.0,0.099,False,False,Vermont,83006.16792636327
VT,2024,82836.0,0.09300000000000001,False,False,Vermont,82836.0
VA,1990,33120.75,0.10875,True,True,Virginia,79519.75422125137
VA,1991,33686.5,0.11249999999999999,True,True,Virginia,77606.31548164015
VA,1992,34252.25,0.11624999999999999,True,True,Virginia,76580.39814129595
VA,1993,34818.0,0.12,False,False,Virginia,75600.22680048452
VA,1994,35592.5,0.11649999999999999,True,True,Virginia,75326.71274807444
VA,1995,36367.0,0.113,False,False,Virginia,74865.54452914798
VA,1996,38510.0,0.115,False,False,Virginia,77015.45809913405
VA,1997,40209.0,0.11599999999999999,False,False,Virginia,78576.48081918704
VA,1998,42622.0,0.102,False,False,Virginia,82023.06585348399
VA,1999,44848.0,0.09,False,False,Virginia,84454.6395917959
VA,2000,46789.0,0.08900000000000001,False,False,Virginia,85240.03399409572
VA,2001,48130.0,0.08800000000000001,False,False,Virginia,85281.01348081902
VA,2002,48224.0,0.096,False,False,Virginia,84105.5247739066
VA,2003,50028.0,0.1,False,False,Virginia,85291.80370652175
VA,2004,51103.0,0.095,False,False,Virginia,84860.82709162292
VA,2005,54207.0,0.1,False,False,Virginia,87084.17473796518
VA,2006,56297.0,0.096,False,False,Virginia,87618.63326001572
VA,2007,59575.0,0.099,False,False,Virginia,90133.07960195007
VA,2008,61210.0,0.102,False,False,Virginia,89203.65001697607
VA,2009,59372.0,0.106,False,False,Virginia,86803.1435029688
VA,2010,60665.0,0.111,False,False,Virginia,87265.37875146068
VA,2011,61877.0,0.11599999999999999,False,False,Virginia,86299.31780579725
VA,2012,61782.0,0.11800000000000001,False,False,Virginia,84416.70266599348
VA,2013,62745.0,0.11699999999999999,False,False,Virginia,84493.8553477276
VA,2014,64923.0,0.11800000000000001,False,False,Virginia,86036.90545381577
VA,2015,66263.0,0.11199999999999999,False,False,Virginia,87706.44781244583
VA,2016,68127.0,0.11,False,False,Virginia,89045.1361361636
VA,2017,71518.0,0.107,False,False,Virginia,91526.49297149843
VA,2018,72600.0,0.107,False,False,Virginia,90699.05316418392
VA,2019,76471.0,0.099,False,False,Virginia,93833.64013141532
VA,2020,79154.0,0.092,False,False,Virginia,95923.94483929113
VA,2021,80926.0,0.10300000000000001,False,False,Virginia,93685.71333657883
VA,2022,85838.0,0.106,False,False,Virginia,92019.11275497172
VA,2023,89864.0,0.102,False,False,Virginia,92516.88381582503
VA,2024,92116.0,0.098,False,False,Virginia,92116.0
WA,1990,31494.0,0.1125,True,True,Washington,75614.08299764016
WA,1991,32354.0,0.11499999999999999,True,True,Washington,74536.52742472461
WA,1992,33214.0,0.1175,True,True,Washington,74259.10250757262
WA,1993,34074.0,0.12,False,False,Washington,73984.78166464788
WA,1994,35544.5,0.114,True,True,Washington,75225.12723955698
WA,1995,37015.0,0.10800000000000001,False,False,Washington,76199.52513945095
WA,1996,37847.0,0.115,False,False,Washington,75689.53629389577
WA,1997,41715.0,0.102,False,False,Washington,81519.50800498365
WA,1998,44307.0,0.099,False,False,Washington,85265.73081437555
WA,1999,44742.0,0.099,False,False,Washington,84255.02775187594
WA,2000,44846.0,0.096,False,False,Washington,81700.28349610414
WA,2001,46284.0,0.099,False,False,Washington,82010.10654365734
WA,2002,46399.0,0.10300000000000001,False,False,Washington,80922.61620737583
WA,2003,48185.0,0.11,False,False,Washington,82149.70739583333
WA,2004,48438.0,0.11599999999999999,False,False,Washington,80435.37057832282
WA,2005,49372.0,0.12,False,False,Washington,79316.69111300787
WA,2006,52571.0,0.11800000000000001,False,False,Washington,81819.62039029232
WA,2007,55628.0,0.114,False,False,Washington,84161.5266822875
WA,2008,58081.0,0.113,False,False,Washington,84643.63987315776
