state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Colorado,CO,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3653910.0,18632.0,509.9195108801257,175808.0,4811.50329373192,4.141666666666667,23586.0,49916.57924776522,15.11130838507488,10.818108476011195,35175.0,74443.13046044865,0.1105,0.7990196802876918,0.0394528053509801,0.1352800151071044,0.2928,0.4954725212169977,0.13612240038753,0.3382885730628286,199,5.4431072210065645,3910,106.94748358862144,1579,43.189277899343544,12944,354.0481400437637,33843,925.6838074398249,127600,3490.153172866521,14365,392.91575492341354,0.573289902,9.520870830778206,16.607428096868805,3.59737449,1.920402923,5.517777413,352.0,614.0,0.49,0.036
Colorado,CO,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3738061.0,16494.0,441.24480579637407,185705.0,4967.949961223211,4.008333333333334,24948.0,51358.25349666412,15.1340775857516,10.8465809326584,37235.0,76652.41979109701,0.104,0.7965873216087164,0.0390705234612276,0.1374450550699948,0.2985,0.4955245513649991,0.1363094395730834,0.3337580633381852,216,5.764611689351481,3604,96.18361355751267,1480,39.49826527888978,11194,298.7456631972244,35001,934.107285828663,136184,3634.4809180677876,14520,387.5100080064051,0.527522936,9.084140867377467,17.220371383376417,3.133370328,2.185459977,5.318830305,345.0,654.0,0.445,0.047
Colorado,CO,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3812716.0,15463.0,405.5639077235231,180218.0,4726.7617100250845,4.166666666666667,26269.0,52534.901812675984,15.153852354030631,10.86923302413238,38923.0,77841.40938957658,0.105,0.7937939778362721,0.0388785841903776,0.1399632178216263,0.3042,0.4953754751206227,0.1364365979527455,0.3279950565423703,180,4.708344232278315,3755,98.22129217891707,1765,46.16793094428459,9763,255.3753596651844,34436,900.7585665707559,130576,3415.537535966518,15206,397.7504577556893,0.570605187,10.15771598318149,17.801653768504934,2.821587773,2.462476602,5.284064375,396.0,694.0,0.465,0.031
Colorado,CO,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3891293.0,14139.0,363.3496629526484,166902.0,4289.114183897229,3.358333333333333,27554.0,53846.06313243005,15.174252051110564,10.893884571879145,40853.0,79834.98646835903,0.102,0.7903691652106382,0.0387804259406834,0.1429840929480252,0.3099,0.4954217017325603,0.1381342910955304,0.3196731780413348,157,4.032879527356794,3242,83.27767788338042,1677,43.07731826354996,9063,232.80246596455177,30994,796.1469303878756,119801,3077.343950680709,16107,413.7426149499101,0.569558101,8.70173838978682,15.278052172872837,2.300459574,2.00039963,4.300859204,348.0,611.0,0.445,0.029
Colorado,CO,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3968967.0,15008.0,378.1336554322573,163189.0,4111.624006951935,3.633333333333333,29776.0,57301.83494095394,15.194016417293753,10.95608792559243,43402.0,83524.12144368899,0.099,0.7868241282933317,0.0389559802336477,0.1457031514749303,0.3156,0.4956760789394318,0.1404229362451237,0.310138633049859,183,4.608410979602115,3238,81.54117350793251,1883,47.418786199949636,9704,244.37169478720725,31231,786.476957945102,115871,2917.9299924452275,16087,405.1120624527827,0.52700491,7.8538738476635315,14.902847580504401,2.731782208,1.780536618,4.512318826,322.0,611.0,0.409,0.036
Colorado,CO,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4056133.0,13811.0,340.496724343112,151002.0,3722.8069197928176,3.0083333333333333,31167.0,58691.53032816408,15.215740614642566,10.980050707980952,45557.0,85789.7791625813,0.089,0.7833401912609868,0.0388493178108311,0.1488072506498184,0.3213,0.4957391683162263,0.1424901501010938,0.3014321769034694,185,4.560994424985571,3056,75.34269709597787,1679,41.394106159733916,8891,219.1989266624147,26979,665.1409113064093,109228,2692.9097246071565,14795,364.7562838792515,0.538327526,7.356136992982127,13.664798168193336,2.880558499,1.85688895,4.737447449,309.0,574.0,0.43,0.036
Colorado,CO,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4326921.0,14367.0,332.03749271132983,156937.0,3626.990185399733,2.725,33872.0,61707.88927842036,15.280366761587151,11.0301670668478,47505.0,86544.44025068963,0.089,0.7465005716536077,0.0373237690265202,0.1722453448999877,0.327,0.5036327217437064,0.1429545397292901,0.3245839246891727,134,3.11536547073056,3034,70.53745401639193,1774,41.24371899310458,9425,219.1217877733995,27133,630.815009830838,112843,2623.486461295885,16961,394.3262220079182,0.57096248,8.137148617579822,14.251634578789801,1.952915668,1.557682735,3.510598404,350.0,613.0,0.467,0.026
Colorado,CO,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4425687.0,15492.0,350.0473485811356,170887.0,3861.253631357121,3.8166666666666655,34812.0,61682.99691033185,15.302936078610765,11.02976359509725,48483.0,85906.49026782773,0.087,0.7404624411983948,0.0374362217662478,0.1769824662250177,0.330625,0.5038725061216485,0.1451955368737102,0.3191866031194705,158,3.5657953562963036,3555,80.23039551666682,1930,43.55686732691054,9849,222.27543331748285,28533,643.9420183620407,121360,2738.8919268361983,20994,473.79941588661137,0.540166205,8.910998997709797,16.496772503452494,2.239174107,1.622258792,3.861432899,390.0,722.0,0.371,0.021
Colorado,CO,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4490406.0,15882.0,353.6873948591731,180054.0,4009.748784408359,5.716666666666666,34405.0,60004.3667021868,15.317453678793091,11.0021726169258,48060.0,83819.49901779095,0.095,0.734428022766761,0.0374534062176115,0.181948581041447,0.33425,0.5036829631886293,0.1462391151267836,0.3133155442959946,179,3.976848962608955,3579,79.51476221886844,2066,45.900390819832964,10058,223.45892103866407,31678,703.7911812152317,125193,2781.4170512620276,23183,515.0574832411363,0.522696011,8.535554215297344,16.32986293295044,2.605590234,1.527414965,4.133005199,380.0,727.0,0.363,0.02
Colorado,CO,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4528732.0,15757.0,347.93403539887106,179706.0,3968.130593729106,6.116666666666667,34757.0,59256.56075452899,15.325952546576843,10.989631782901505,49248.0,83961.99626086958,0.1,0.7297501817285722,0.0371295983069874,0.1859990831870819,0.337875,0.5024624994369284,0.1458730611570744,0.3064113751928796,185,4.068050346191084,3738,82.19660645439068,1913,42.065839525748885,9921,218.15744586249596,32394,712.3266103487242,124496,2737.599977834623,22816,501.7115497226799,0.498626374,8.017990338211202,16.080156931729352,2.584310935,1.656609574,4.240920509,363.0,728.0,0.373,0.032
Colorado,CO,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4575013.0,17121.0,374.2284448153481,180322.0,3941.45328111636,5.566666666666666,35753.0,59370.86180863735,15.336120098217776,10.991558843053545,50105.0,83203.56420221447,0.102,0.7254770642181781,0.0374322433619314,0.189014544876703,0.3415,0.5028405383766122,0.1454489856094398,0.3020271199229379,201,4.367836124003954,3739,81.2504441176656,1945,42.265876921331795,11236,244.16421238461905,33010,717.3247286237339,123308,2679.547944172535,24004,521.6195936347807,0.504391468,8.734057718742768,17.316029855318376,2.846173038,1.911933033,4.758106071,402.0,797.0,0.411,0.018
Colorado,CO,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4631888.0,18498.0,399.3619880273444,188449.0,4068.513746446373,5.083333333333333,37619.0,60435.360183509736,15.348475118322602,11.009329646125384,50841.0,81676.65666524411,0.109,0.721173525784734,0.0371351811615479,0.192668518755203,0.345125,0.50166368444142,0.1447804869202364,0.2963556113619328,173,3.7098232044080417,3948,84.66116769365867,2026,43.44567521462828,12351,264.85564391701575,34746,745.0954743373516,127602,2736.3055521900287,26101,559.7115344407763,0.495,8.465112017620624,17.101236399233585,2.458302732,1.432228548,3.890531281,396.0,800.0,0.378,0.044
Colorado,CO,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4720423.0,18794.0,398.1422851299555,163439.0,3462.380384130829,4.25,39869.0,62050.68279737049,15.367408972190296,11.03570679455884,52265.0,81343.37295654691,0.1159999999999999,0.7169961251353957,0.037429272757971,0.1955981487252307,0.34875,0.5015361970738639,0.1435869200705106,0.2924422239278132,171,3.5974424077871374,3824,80.4480688150761,2158,45.399302432775684,12641,265.93724840255675,32411,681.8520811625083,110372,2321.970253989953,20656,434.5542127207667,0.508219178,7.804977387655134,15.35750267651819,2.18791819,1.619900967,3.807819157,371.0,730.0,0.399,0.035
Colorado,CO,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4803868.0,17101.0,355.9839695845098,145808.0,3035.2207845844223,3.6833333333333336,41760.0,63180.14946164389,15.384931984702094,11.053745440001329,55517.0,83993.590940184,0.115,0.7130264611767018,0.0373915353211204,0.1986276475540127,0.352375,0.5011451188916931,0.1413921031968405,0.2896043355063045,155,3.188306525846367,3461,71.19179926422113,2075,42.68216800729814,11410,234.7004997413358,28633,588.9727790616711,100519,2067.6476365906515,16656,342.60924835159415,0.488286067,8.145608930549427,16.682042532009053,1.871844476,1.686717001,3.558561477,396.0,811.0,0.404,0.032
Colorado,CO,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4889730.0,17480.0,357.48395105660234,139340.0,2849.646094978659,4.841666666666667,42961.0,62608.69152719015,15.40264764520274,11.044659389737872,57184.0,83336.40781850612,0.1119999999999999,0.7091759667711715,0.0375028887075564,0.2014219599037165,0.3559478226652193,0.5011871821143499,0.1399028167199416,0.2871843639628364,165,3.3404488267533914,3404,68.91447155314269,2151,43.547305614221486,11760,238.08289819769627,28054,567.9572811256947,97937,1982.7487075499812,13349,270.25243265655166,0.481942715,7.834870884567045,16.256850956866504,2.20672074,1.720837274,3.927558014,387.0,803.0,0.402,0.035
Colorado,CO,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4972195.0,17022.0,342.3437737256885,134196.0,2698.9287427383683,7.949999999999999,40258.0,58858.06358456037,15.419371950473597,10.98288412258099,55735.0,81485.77112339094,0.126,0.7051247990072795,0.037685569451721,0.2042339449679668,0.3587798266091126,0.5010835254852233,0.1381556837573747,0.2847114805433013,159,3.1643377936565176,3371,67.0879415246297,2269,45.156493420167536,11223,223.35448464281194,26637,530.1161371674758,95079,1892.2142961199247,12480,248.37066455870027,0.482465462,9.035278983145025,18.72730731969046,2.14936152,1.711528618,3.860890138,454.0,941.0,0.411,0.032
Colorado,CO,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5047539.0,16339.0,323.7023032412429,135001.0,2674.590528176206,9.141666666666667,40827.0,58728.8159282269,15.434411355736604,10.980685787036752,54411.0,78269.12590860837,0.132,0.7007080346698031,0.0378505498790551,0.2069365760716222,0.3639464009651312,0.5011089914498483,0.1367312947599014,0.2833060031765858,129,2.5556234413668664,3164,62.68211293399043,2230,44.178606777117146,10816,214.2761483862328,26196,518.9698579073367,97534,1932.249432017643,11271,223.290169051519,0.493641618,8.490422723632168,17.1995682808942,1.928737715,1.491292047,3.420029762,427.0,865.0,0.384,0.028
Colorado,CO,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5121900.0,16085.0,314.04361662664246,132781.0,2592.416876549718,8.691666666666666,43735.0,60996.826999313846,15.449036021927435,11.018577125397858,55530.0,77447.21169022289,0.134,0.6964220583698992,0.0378363288379762,0.2087857065970258,0.3669850117054536,0.5009196424891045,0.1363446423474707,0.2828324090022792,155,3.0295318767344073,3299,64.48016555707618,2285,44.66116347314916,10346,202.216366430285,25725,502.80456470317813,96054,1877.4106766957855,11002,215.03812714730287,0.485213582,8.657761614885565,17.843197188240453,1.973891474,1.758913195,3.732804669,443.0,913.0,0.36,0.032
Colorado,CO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5193660.0,15951.0,307.124455586234,139355.0,2683.1752559851816,7.991666666666667,45495.0,62162.73166600909,15.4629492089159,11.037510929796811,56880.0,77718.78617787882,0.136,0.6930731809614199,0.0380130524644771,0.2094860989653515,0.3747853920887264,0.500894058543921,0.1357770098295361,0.2828283899101392,152,2.929014937590785,3392,65.36328071255225,2122,40.890590115576614,10285,198.1902541652712,26163,504.15669613281386,101091,1948.006901684145,12101,233.1842747354348,0.506653992,10.27453638323211,20.27919751437182,2.216832428,1.734912335,3.951744763,533.0,1052.0,0.414,0.026
Colorado,CO,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5270774.0,16099.0,305.4390114241286,139974.0,2655.663096160071,6.7250000000000005,47088.0,63409.780231314006,15.477687778803547,11.057373390851671,58942.0,79372.64836888613,0.129,0.6896584157371711,0.0382710651609285,0.2102300657007551,0.3779715926794879,0.5009537696751216,0.1355401809796722,0.2827150409069239,174,3.300401397094053,3136,59.48309644417788,2963,56.20166287120506,9826,186.37783981520786,25075,475.6181898398471,102375,1941.830994410941,12524,237.55302929428694,0.485600794,9.281813510714041,19.114082219404988,2.012008655,1.48053467,3.492543325,489.0,1007.0,0.394,0.032
Colorado,CO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5352637.0,16487.0,308.0164038771917,135789.0,2536.8617374949954,4.95,50251.0,66593.35729956558,15.493099894634527,11.106360111307328,61324.0,81267.45822050427,0.121,0.6859825106154529,0.0385937510529346,0.2112147552362205,0.3833801604312836,0.5012960923302932,0.1354843274658512,0.2825518717714684,150,2.8008129079384,3037,56.707125342726144,3089,57.67807381747812,10211,190.66067068639333,23502,438.8313664157885,99688,1861.3829144437548,12599,235.24961218077266,0.497691597,10.06373199030745,20.220819564940573,1.90445392,1.400333765,3.304787685,539.0,1083.0,0.385,0.035
Colorado,CO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5454328.0,17348.0,318.0593466326191,144044.0,2640.911951023114,3.7,51401.0,68034.93841219878,15.51191997992664,11.12777665238752,63945.0,84638.31709048562,0.115,0.682217908014258,0.0387508701721525,0.2121770071664695,0.3923838999001321,0.5017315231302233,0.1351192659606296,0.2837038716871893,173,3.174999940354047,3315,60.83887168944316,3328,61.07745549999,10532,193.2895917445597,23490,431.10259305732126,104532,1918.4340680062965,16022,294.04537019856963,0.494967978,9.9146460764575,20.0308838476304,2.510732925,1.264529721,3.775262646,541.0,1093.0,0.369,0.032
Colorado,CO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5543844.0,19030.0,343.2636271872008,152146.0,2744.4134430911117,3.1166666666666667,51312.0,67067.15436491885,15.528198680927842,11.1134497003559,65718.0,85896.46185207626,0.11,0.6787761982885081,0.0388629124302931,0.2131572521348428,0.3985792573820466,0.5020341828087496,0.1343946198885414,0.2851475352310116,189,3.417656626772909,3525,63.74200851520902,3635,65.73112083766944,11681,211.22564580600186,23825,430.82364620563266,108680,1965.2429745908983,19641,355.16504659495615,0.524828767,11.063893533939352,21.080958642155238,2.90585132,1.335608681,4.241460001,613.0,1168.0,0.379,0.028
Colorado,CO,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5617421.0,20901.0,372.0746584598163,152032.0,2706.4377051319457,2.6166666666666667,54176.0,69332.74536793392,15.54138321974736,11.146672589709205,69113.0,88448.64941328295,0.103,0.6750148893633245,0.0388203874002501,0.2146600626647987,0.4120013040061035,0.5022423782978712,0.1331284985539236,0.287400875235618,222,3.9530604344591485,3868,68.8758457679639,4021,71.60025228360468,12790,227.74613944474103,22618,402.74919327295953,107470,1913.672995005967,21944,390.74755934131326,0.50127011,10.557940802053947,21.062378525719108,2.853497514,1.801270306,4.65476782,592.0,1181.0,,
Colorado,CO,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5697155.0,22851.0,401.0949324706805,154292.0,2708.2289318089465,3.025,57798.0,72206.94042401518,15.55547748539451,11.187291448017383,71949.0,89885.76000151334,0.0969999999999999,0.6708000714472183,0.0390065524990848,0.2163626460695751,0.4167767654021358,0.5021481726528373,0.1323145763246888,0.2902101104860066,215,3.7777044102678357,3781,66.43488546615202,4328,76.0460683146009,14527,255.24982310679462,21757,382.2861156009177,110518,1941.880632623166,22017,386.8545023296137,0.514820593,11.587965651865206,22.508745402562415,3.300814458,1.316814279,4.617628737,660.0,1282.0,,
Colorado,CO,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,22,5758486.0,22149.0,384.6323495446546,150564.0,2614.6455856626203,2.6666666666666665,61278.0,75191.08943224057,15.566185150899466,11.227788011324702,77104.0,94610.36195018566,0.094,0.667688204446566,0.0390299726437319,0.2176626892478935,0.4265726577714447,0.5023247859015931,0.131967536508004,0.2923281629388208,229,3.9767397194331986,3716,64.53085064372823,4087,70.97351630272263,14117,245.15124287877057,20266,351.93278233202267,108575,1885.4782316046267,21723,377.234571725971,0.493140244,11.235104370125667,22.782777331692234,2.847847166,1.49338327,4.341230437,647.0,1312.0,,
Colorado,CO,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,22,5786873.0,24570.0,424.5816350211936,164582.0,2844.057576518441,6.791666666666667,64671.0,78372.507222652,15.571102634574713,11.269228471657822,77688.0,94147.35107101157,0.09,0.6742756209512524,0.0406229064532689,0.2192105964805692,0.4160357202735676,0.5064711707653311,0.1301244537662803,0.2979650185782967,294,5.062228389493362,3964,68.25399093861118,3652,62.88183019874067,16660,286.8596087379572,23246,400.26041204817244,110884,1909.2521521788503,30452,524.3366629824894,0.502304147,11.260875397036255,22.41844001061346,4.046339019,1.739064855,5.785403874,654.0,1302.0,,
Colorado,CO,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,29,5814368.0,27916.0,480.1209692953732,182850.0,3144.7957886394533,5.508333333333333,71676.0,82977.25315859704,15.575842653591518,11.326321790887732,82228.0,95193.00146109045,0.0969999999999999,0.6700945780177487,0.0409436749273654,0.2217875843906023,0.4441540959333679,0.5064230768436935,0.1293144727690024,0.3002803904206991,360,6.194830517180589,4328,74.47562910654885,4286,73.75289887954445,18942,325.9513323789853,24429,420.37087417834607,117067,2014.4728448743886,41354,711.6139477985723,0.53829,12.813818146292867,23.804462167072924,4.74713,1.58238,6.32951,745.0,1384.0,,
Colorado,CO,2022,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,29,5853355.0,29221.0,499.2179698651457,185350.0,3166.560032665027,3.0666666666666664,76544.0,82055.86065281757,15.582525559090817,11.315155521789665,89096.0,95511.71823687598,0.095,0.6646932498822837,0.0414600401474294,0.224909352095007,0.4591405885008927,0.5063688111387326,0.1303190002965338,0.3027304183006647,372,6.369943728739028,4347,74.43587470115203,3822,65.44603476139937,20680,354.1140761030191,23289,398.78929972742804,115863,1983.9806189325002,46198,791.0716676889399,0.53442,11.810078218267678,22.099032035050808,5.19575,1.93132,7.12707,691.0,1293.0,,
Colorado,CO,2023,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,35,5912240.0,28633.0,484.3003666968865,172509.0,2917.8280989946284,3.283333333333333,79746.0,82100.18936144377,15.592535336185392,11.315695601910988,92790.0,95529.26254418236,0.094,0.6583695666356398,0.0421939834332513,0.2283835922660942,0.4643288724422466,0.5064091386717489,0.1304527667364982,0.305037551647177,318,5.3886075685535095,3857,65.3580484022355,3655,61.935096424726666,20803,352.5132177629518,21515,364.57827621832945,112076,1899.1622070855447,38918,659.477450795489,0.5559,12.217566216751825,21.978062944697808,4.42273,1.81315,6.23587,721.0,1297.0,,
