state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024
Alabama,AL,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3866248.0,15578.0,402.9229371731974,144372.0,3734.1629404011333,7.233333333333333,7275.0,31441.848392652126,15.16779508568416,10.355895035929903
Alabama,AL,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3900368.0,17320.0,444.0606629938508,173191.0,4440.375882480833,8.683333333333334,7959.0,30306.17489581226,15.176581465622705,10.319106762675702
Alabama,AL,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3918531.0,18423.0,470.1506763631575,173411.0,4425.408399218993,10.758333333333333,8793.0,30333.73877749267,15.18122739663427,10.320015863032516
Alabama,AL,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3925266.0,17653.0,449.7274834367913,165048.0,4204.759626481365,13.799999999999999,9269.0,30120.87334426795,15.182944677602952,10.312973676987093
Alabama,AL,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3934102.0,16471.0,418.67241876290956,145890.0,3708.343098374165,13.866666666666667,9908.0,31211.261275313813,15.185193205403868,10.34853424698635
Alabama,AL,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3951820.0,17204.0,435.3437150477502,138487.0,3504.3853211937794,11.383333333333333,10840.0,32717.974278383583,15.189686790253916,10.395679877992782
Alabama,AL,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3972523.0,18398.0,463.1313651299187,140115.0,3527.1035561027593,9.575000000000001,11601.0,33821.67687267657,15.194911967181156,10.428857203502433
Alabama,AL,1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3991569.0,22616.0,566.5942390072676,151191.0,3787.758648290935,9.533333333333333,12220.0,34946.97193648865,15.199694944652887,10.461587104036937
Alabama,AL,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4015264.0,22833.0,568.6550124724054,158918.0,3957.8468563959927,8.200000000000001,12830.0,35423.91795511222,15.205613656625996,10.47514251942371
Alabama,AL,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4023844.0,23052.0,572.8850323223267,165209.0,4105.750620550896,7.266666666666667,13800.0,36601.43479179878,15.207748222614612,10.507842720582795
Alabama,AL,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4030222.0,24329.0,603.6640165231593,166244.0,4124.934060704348,6.983333333333333,14975.0,37901.94348820009,15.209332019254276,10.542757669127809
Alabama,AL,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4048508.0,28630.0,707.1740996930226,169974.0,4198.4355718205325,6.825,15860.0,38078.343695388736,15.213858976146863,10.547400992565146
Alabama,AL,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4091025.0,34518.0,843.7494270995655,184882.0,4519.209733501995,7.266666666666667,16585.0,38208.20632190943,15.224306107868175,10.550805596703917
Alabama,AL,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4139269.0,36052.0,870.9750441442679,181837.0,4392.973735217499,7.533333333333334,17574.0,39291.54776504128,15.236029760162861,10.578764705134747
Alabama,AL,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4193114.0,32676.0,779.2776442519807,171598.0,4092.376214908538,7.25,18116.0,39335.220538732196,15.248954213954068,10.579875593426975
Alabama,AL,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4232965.0,28844.0,681.4136190589811,178015.0,4205.444646955503,6.166666666666667,18963.0,40132.62495867769,15.25841325110129,10.59994487250169
Alabama,AL,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4262731.0,26894.0,630.9100902684218,179294.0,4206.082907882294,5.8500000000000005,19874.0,40912.85594006344,15.265420592653879,10.619199618803695
Alabama,AL,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4290403.0,24159.0,563.0939564418541,181803.0,4237.434105840407,5.191666666666666,20599.0,41195.57053710886,15.27189122588611,10.626086018322649
Alabama,AL,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4320281.0,24379.0,564.2919985991651,186809.0,4324.001147147605,4.95,21487.0,41989.92373254426,15.278831004401171,10.645184957352328
Alabama,AL,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4351037.0,22286.0,512.1997353734293,177779.0,4085.899522343754,4.458333333333333,22651.0,43590.26945350443,15.285924765458892,10.682589226757367
Alabama,AL,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4369862.0,21421.0,490.1985463156502,171398.0,3922.274891060633,4.733333333333333,23296.0,43869.40964882441,15.290241987625778,10.688972537238724
Alabama,AL,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4452173.0,21620.0,485.60556833707943,180539.0,4055.076026919888,4.641666666666667,24258.0,44193.13822968591,15.308902849562386,10.69632481234198
Alabama,AL,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4467634.0,19582.0,438.3080619406156,173253.0,3877.9586689509483,5.1499999999999995,25046.0,44378.729766062606,15.312369519969925,10.700515574311824
Alabama,AL,2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4480089.0,19931.0,444.8795548481291,180400.0,4026.7057194622694,5.891666666666667,25671.0,44771.7511295404,15.315153470265269,10.709332664375385
Alabama,AL,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4503491.0,19331.0,429.2447792168343,182241.0,4046.660690562055,5.95,26700.0,45520.33179347827,15.320363431758285,10.725914357734068
Alabama,AL,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4530729.0,19324.0,426.5097294497199,182340.0,4024.517908707407,5.575,28385.0,47135.67847280427,15.32639341166415,10.760785497973059
Alabama,AL,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4569805.0,19678.0,430.6091835428427,177393.0,3881.8505384803075,4.458333333333333,29780.0,47841.91568794811,15.33498109237577,10.775657431467188
Alabama,AL,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4628981.0,19553.0,422.4039804872822,181249.0,3915.5269809921447,4.008333333333333,31264.0,48658.16917848431,15.347847315446764,10.79257499085542
Alabama,AL,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4672840.0,20775.0,444.5904417870075,184082.0,3939.4030182929437,4.066666666666666,32516.0,49194.58189403287,15.357277581849651,10.803538772311272
Alabama,AL,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4718206.0,21110.0,447.41581863954224,190416.0,4035.7712232149256,5.916666666666667,33441.0,48734.83516121053,15.36693920056546,10.794149354416366
Alabama,AL,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4757938.0,21194.0,445.44506464775293,178007.0,3741.2635473602218,9.733333333333333,32717.0,47832.959071391066,15.375324939074979,10.775470201191617
Alabama,AL,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4785514.0,18363.0,383.7205366027558,168828.0,3527.8968988493193,10.375,33848.0,48689.66521024382,15.381103996117947,10.793222073208227
Alabama,AL,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4799642.0,20166.0,420.1563366601093,173192.0,3608.4357958364394,9.558333333333334,34884.0,48652.41369713191,15.384051889763311,10.792456699890778
Alabama,AL,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4816632.0,21693.0,450.3769438894231,168878.0,3506.142881581985,8.174999999999999,35559.0,48586.53863746823,15.38758548659687,10.79110178875363
Alabama,AL,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4831586.0,20834.0,431.2041636017655,161835.0,3349.5212545114587,7.358333333333333,35706.0,48082.518113729566,15.390685336118203,10.780673941251326
Alabama,AL,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4843737.0,20727.0,427.9134065288846,154087.0,3181.1595055635767,6.766666666666667,36722.0,48664.529397517406,15.393197088209225,10.792705694568639
Alabama,AL,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4854803.0,22957.0,472.87191673894904,144785.0,2982.304328311571,6.083333333333333,38189.0,50547.38746373532,15.395479082159278,10.830666540892182
Alabama,AL,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4866824.0,25878.0,531.7225360933537,143259.0,2943.582919785059,5.8,38704.0,50587.91593661949,15.397952126255015,10.83146801127277
Alabama,AL,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4877989.0,25469.0,522.1208985916123,143774.0,2947.403120425241,4.508333333333334,39968.0,51149.7926547841,15.40024360273291,10.842513717701646
Alabama,AL,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4891628.0,25567.0,522.6685267154411,138702.0,2835.4977116003097,3.9250000000000003,41324.0,51626.00100491372,15.403035730379424,10.851780720001042
Alabama,AL,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4907965.0,24769.0,504.66945057676656,128726.0,2622.797839837896,3.1916666666666664,42998.0,52760.63943678775,15.406369953573169,10.87352072648464
Alabama,AL,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5032962.0,22322.0,443.5161640401815,105161.0,2089.4455392271984,6.408333333333334,45843.0,55555.517134543086,15.431519235561108,10.925138108489646
Alabama,AL,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5050058.0,17590.0,348.3128312585717,74271.0,1470.6959801253768,3.391666666666667,50495.0,58456.61585807464,15.434910286334103,10.976040148828083
Alabama,AL,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5076868.0,22232.0,437.9077809389569,93113.0,1834.0638362076777,2.5416666666666665,51660.0,55379.987475498485,15.440205093985469,10.921973570569248
Alabama,AL,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5117850.0,21352.0,417.2064441122737,95542.0,1866.8386138710591,2.475,54112.0,55709.44557377731,15.44824498694881,10.927904990959906
Alabama,AL,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5163055.0,18561.0,359.49646091316094,80721.0,1563.4348268612284,2.983333333333333,56684.0,56684.0,15.457039016526332,10.945247262944761
Alaska,AK,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,402753.0,1994.0,495.09252569192535,23193.0,5758.616323155879,9.049999999999999,13744.0,59400.24251664754,12.90607874980105,10.992053588114246
Alaska,AK,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,405315.0,1919.0,473.4589146713051,22930.0,5657.32825086661,9.541666666666666,15507.0,59047.34942949626,12.912419821554062,10.986094933734002
Alaska,AK,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,418491.0,2537.0,606.2257013890382,24634.0,5886.387042971056,9.216666666666667,17086.0,58942.59760630498,12.94441066330408,10.984319327365078
Alaska,AK,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,449606.0,2732.0,607.643136435012,24479.0,5444.544779206683,10.016666666666667,19417.0,63098.17647272099,13.0161269226683,11.052447149105713
Alaska,AK,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,488417.0,2940.0,601.9446497562534,25889.0,5300.593550183552,10.125,19479.0,61360.93645355649,13.098924828147727,11.024528697553697
Alaska,AK,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,513702.0,3108.0,605.0200310685962,27468.0,5347.068923227864,9.9,19690.0,59429.60457023734,13.149398609770731,10.992547774632316
Alaska,AK,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,532495.0,3031.0,569.2072226030291,27588.0,5180.8937173119,9.8,20586.0,60016.639953531594,13.185328786850272,11.002377135313532
Alaska,AK,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,544268.0,3046.0,559.6507602872115,30307.0,5568.396451748036,11.025,20322.0,58117.21470485452,13.207197051586181,10.970217193357177
Alaska,AK,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,539309.0,2391.0,443.34509529787186,25841.0,4791.501717939067,10.15,19642.0,54232.00284289277,13.198043969485719,10.901026471531747
Alaska,AK,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,541983.0,2682.0,494.84946944830375,22566.0,4163.599227282037,8.783333333333333,20406.0,54122.38248995985,13.202989914616229,10.89900310367275
Alaska,AK,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,547159.0,2623.0,479.38533406194546,22567.0,4124.395285465468,7.133333333333333,22117.0,55978.44969138708,13.212494715582732,10.93272206871288
Alaska,AK,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,553120.0,2885.0,521.5866358113972,25457.0,4602.437084177032,7.25,23207.0,55717.78828114038,13.223330255155451,10.928054733659065
Alaska,AK,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,569273.0,3499.0,614.6435892796602,29000.0,5094.216658791125,8.308333333333334,23518.0,54180.319341493276,13.25211538715017,10.900073009706125
