state,state_abbr,year,share_white_nh,share_black_nh,share_hispanic,share_male,share_age_15_24,share_age_25_44,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,income_interpolated,poverty_interpolated,share_bachelors_plus,education_source,education_interpolated,controls_source
Hawaii,HI,1990,0.3121929212017942,0.02327485411650728,0.07317765836885494,0.5087125675045363,0.1475029724913117,0.34300617505300157,36846.5,88464.92376873526,0.0945,True,True,0.22899999999999998,stat_abstract_229_anchor,False,historical_demographic_mix
Hawaii,HI,1991,0.3103502526047099,0.024228132634265855,0.07462798697556682,0.5081535285112762,0.1427906014785065,0.3422608209918226,37861.0,87223.44887270503,0.095,True,True,0.2284,interpolated,True,historical_demographic_mix
Hawaii,HI,1992,0.3083337536502349,0.02624777594384334,0.07551094592173757,0.5078396348982456,0.1404481679690693,0.3367025356414239,38875.5,86916.95488448061,0.0955,True,True,0.2278,interpolated,True,historical_demographic_mix
Hawaii,HI,1993,0.30470732874848905,0.026151348075088593,0.07583245229477541,0.5067498458899982,0.13851389745055565,0.33036018692940555,39890.0,86613.04632866126,0.096,False,False,0.22719999999999999,interpolated,True,historical_demographic_mix
Hawaii,HI,1994,0.30165780307231516,0.026765414178173155,0.07638450536373108,0.506275220354663,0.1375071023755796,0.32424229259146625,41931.5,88742.34896666105,0.0975,True,True,0.2266,interpolated,True,historical_demographic_mix
Hawaii,HI,1995,0.2984963870934951,0.026861726910011943,0.07687993968606256,0.5050928004472719,0.137351438809308,0.3172530051080484,43973.0,90523.34780378432,0.099,False,False,0.226,cps_state_table,False,historical_demographic_mix
Hawaii,HI,1996,0.2946732363306018,0.02661186693391105,0.07820444195286524,0.5036329588647405,0.1380110668893328,0.3101295639942791,43677.0,87348.84869893217,0.11699999999999999,False,False,0.239,cps_state_table,False,historical_demographic_mix
Hawaii,HI,1997,0.2909447567605745,0.02640664176732626,0.07981522245447406,0.5018144791738486,0.13930457857502004,0.3034577683755955,43627.0,85255.9409261278,0.111,False,False,0.225,cps_state_table,False,historical_demographic_mix
Hawaii,HI,1998,0.2885057355401891,0.026286212527468097,0.08045632320625769,0.5011852441720595,0.14040817423677332,0.29813384943115,41627.0,80108.25776085068,0.105,False,False,0.24,cps_state_table,False,historical_demographic_mix
Hawaii,HI,1999,0.2868720882465329,0.025440806682766805,0.08051981573972773,0.49939982977603486,0.1404836958676403,0.29104164751155,44755.0,84279.50844922461,0.105,False,False,0.262,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2000,0.23116325331535806,0.017122105216317175,0.07250731138119798,0.5026909343817443,0.13642884866244367,0.2978288761857045,49005.0,89277.13492232493,0.099,False,False,0.263,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2001,0.23233367157497709,0.018566040321449196,0.07459207078929939,0.5030874066436749,0.1386983787240568,0.29142426921859654,46535.0,82454.85066133208,0.10400000000000001,False,False,0.27899999999999997,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2002,0.23297513014142318,0.01932135271249979,0.0766715095759725,0.5029158293757809,0.13980572969144403,0.286229653932316,47424.0,82710.27718309859,0.11,False,False,0.268,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2003,0.2323486956841444,0.018556468668125586,0.07806552990279374,0.5014578541090865,0.14086195624199738,0.28013098307642387,48274.0,82301.44183514494,0.10800000000000001,False,False,0.27,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2004,0.23232035327493053,0.017451743878816147,0.07960777939789677,0.49993757699818386,0.14047530993609297,0.27606356624572365,51359.0,85285.93661034893,0.09,False,False,0.266,cps_state_table,False,historical_demographic_mix
Hawaii,HI,2005,0.23369631222011727,0.017500187587653714,0.08095818999960548,0.5012001742051119,0.14071085277734158,0.27477762160514696,56133.0,90178.31609508366,0.099,False,False,0.27945017414288764,acs1,False,historical_demographic_mix
Hawaii,HI,2006,0.23471537285137178,0.017050829521481892,0.08270629617837556,0.5019198598796242,0.14088694548727945,0.2735760243897411,60554.0,94244.07550006203,0.094,False,False,0.2967292724725643,acs1,False,historical_demographic_mix
Hawaii,HI,2007,0.23170387823740665,0.015930985995781632,0.08447906967906207,0.5004959431470538,0.1377855473426188,0.2702567123339731,62613.0,94729.37495790012,0.085,False,False,0.29227078574011933,acs1,False,historical_demographic_mix
Hawaii,HI,2008,0.23130685558540565,0.015555320357930752,0.08657099127541917,0.5005956254743048,0.13606457826188456,0.2693232989019023,66701.0,97205.89217092503,0.09300000000000001,False,False,0.29113357142693513,acs1,False,historical_demographic_mix
Hawaii,HI,2009,0.22922336318617795,0.015199926933424023,0.08844100133881135,0.5002105119338361,0.13431552434550095,0.2673850556575732,63741.0,93190.71565759508,0.10400000000000001,False,False,0.2957300117909168,acs1,False,historical_demographic_mix
Hawaii,HI,2010,0.2279973071905192,0.014765034791889634,0.089208470775765,0.5009336196091617,0.13404492069177953,0.26552962127055774,62774.0,90299.13270822044,0.111,False,False,0.29514050713755546,acs1,False,historical_demographic_mix
Hawaii,HI,2011,0.22652350915899536,0.015472793022515398,0.09090193705911528,0.5008342111019745,0.13321459692551155,0.26433915392007024,62071.0,86569.88793127723,0.121,False,False,0.29086802510239357,acs1,False,historical_demographic_mix
Hawaii,HI,2012,0.22615966497183784,0.015940167442919612,0.09241454397956243,0.5012940711828102,0.1320308413775436,0.2644929212135876,66086.0,90297.5334625756,0.11800000000000001,False,False,0.30055834359816064,acs1,False,historical_demographic_mix
Hawaii,HI,2013,0.22703631234872781,0.016041086314280795,0.09395754367352961,0.5018221162121622,0.13114670020269154,0.26441024488089676,67798.0,91298.34098119749,0.11199999999999999,False,False,0.311751291536749,acs1,False,historical_demographic_mix
Hawaii,HI,2014,0.22689798601849095,0.016165117619950316,0.09506436137466945,0.5021449143602941,0.12993865398519022,0.2633026173323582,69549.0,92167.34804934204,0.115,False,False,0.3102230075129337,acs1,False,historical_demographic_mix
Hawaii,HI,2015,0.2268163755174731,0.016437462148761246,0.0957937076377232,0.5022835185681931,0.12833885949896712,0.2627394479733859,73097.0,96752.00663637856,0.107,False,False,0.31361153204031994,acs1,False,historical_demographic_mix
Hawaii,HI,2016,0.22574230376382468,0.016593722199646353,0.09645967644506925,0.5022281468627473,0.12623351198778707,0.2628485683847514,74659.0,97582.76188280474,0.095,False,False,0.319488524497521,acs1,False,historical_demographic_mix
Hawaii,HI,2017,0.22425301458480923,0.01641245376882251,0.09649003093622721,0.5014336551313606,0.12370376110731257,0.26182088260487013,77936.0,99740.04804701895,0.095,False,False,0.3294231786911272,acs1,False,historical_demographic_mix
Hawaii,HI,2018,0.22323206378235094,0.016222991647060033,0.09643724335857366,0.5008147455589689,0.12236183744130852,0.26072542834930973,80527.0,100602.24041532009,0.09,False,False,0.33505090956207834,acs1,False,historical_demographic_mix
Hawaii,HI,2019,0.2223978563334324,0.015872961399313493,0.09614720685709736,0.5004588374425081,0.12182494442129857,0.25924075272677105,83734.0,102745.69474394125,0.09,False,False,0.33632965039511653,acs1,False,historical_demographic_mix
Hawaii,HI,2020,0.2160265756739698,0.020170170308120162,0.09630443231085986,0.5040985300967716,0.1136542792016824,0.26862254108866,86878.0,105284.38840422385,0.08900000000000001,False,False,0.3356897622796744,acs5,False,historical_demographic_mix
Hawaii,HI,2021,0.21578282121505513,0.01958633862901158,0.09775408785864001,0.5031986228334056,0.11431837233393387,0.26662976346707634,85547.0,99035.31274008736,0.109,False,False,0.3530249479537275,acs1,False,historical_demographic_mix
Hawaii,HI,2022,0.21505680181121511,0.0195715096028143,0.0997681827933175,0.5020533075434666,0.11357099167638068,0.2656441900942751,93683.0,100429.02374500822,0.1,False,False,0.35425743986138497,acs1,False,historical_demographic_mix
Hawaii,HI,2023,0.2147965813483818,0.019617909693926752,0.10069675944073313,0.5013851241894093,0.11408178372636911,0.2644140678388247,96716.0,99571.16236903914,0.102,False,False,0.3699971802044498,acs1,False,historical_demographic_mix
Hawaii,HI,2024,0.21280838864125753,0.019681968487275835,0.10226975699549008,0.5009418136204782,0.11428583282739087,0.26387792103978436,101581.0,101581.0,0.1,False,False,0.377574922394315,acs1,False,historical_demographic_mix
Idaho,ID,1990,0.9224860210973216,0.0031989896055073614,0.05285695367641682,0.49769439519627784,0.14595773024917924,0.29822943781982486,26197.0,62896.49242043498,0.1325,True,True,0.177,stat_abstract_229_anchor,False,historical_demographic_mix
Idaho,ID,1991,0.9204814638348662,0.0033573487725174823,0.054913058334897465,0.4976239634618809,0.14873209069076873,0.29966744151350205,27127.0,62494.664630354964,0.13,True,True,0.1858,interpolated,True,historical_demographic_mix
Idaho,ID,1992,0.917505086779998,0.0033896239064595073,0.05786927209819126,0.49820439010211065,0.15248431771512155,0.2943871953792347,28057.0,62729.19970659857,0.1275,True,True,0.1946,interpolated,True,historical_demographic_mix
Idaho,ID,1993,0.9149276609965092,0.0036768845736121552,0.060267670658660885,0.4985679311008678,0.15623989742136787,0.2910141990039993,28987.0,62939.39267808734,0.125,False,False,0.2034,interpolated,True,historical_demographic_mix
Idaho,ID,1994,0.912674962283975,0.003640818382698098,0.06285651881750023,0.4985930799791098,0.15989480905959616,0.2869667685050715,30495.0,64538.54337999663,0.1255,True,True,0.2122,interpolated,True,historical_demographic_mix
Idaho,ID,1995,0.9100841201716738,0.0038257510729613736,0.06518712446351932,0.4987442060085837,0.16311845493562233,0.28457768240343345,32003.0,65881.76153013234,0.126,False,False,0.221,cps_state_table,False,historical_demographic_mix
Idaho,ID,1996,0.9079384965639645,0.0037324051575053085,0.06751249888440405,0.49878084307059156,0.16446746922218125,0.28213968776784826,33279.0,66554.07504754822,0.11900000000000001,False,False,0.203,cps_state_table,False,historical_demographic_mix
Idaho,ID,1997,0.9051186234035278,0.003661705646113867,0.06995237222026733,0.49895427039296636,0.16628670172256282,0.27887774875726684,33612.0,65684.61472044853,0.13,False,False,0.19399999999999998,cps_state_table,False,historical_demographic_mix
Idaho,ID,1998,0.9026194164866527,0.00380608697700831,0.0720053163357903,0.49896297331352163,0.16745889060485505,0.2748124781160154,35863.0,69015.8418352845,0.126,False,False,0.203,cps_state_table,False,historical_demographic_mix
Idaho,ID,1999,0.9003059838619477,0.003885116241911001,0.07432132300071902,0.4989246624590557,0.16742989534233443,0.2723615882399936,36656.0,69028.0340010005,0.121,False,False,0.20800000000000002,cps_state_table,False,historical_demographic_mix
Idaho,ID,2000,0.8827547463118445,0.003841684430865841,0.07929476770584025,0.5013321225460394,0.15874344905073762,0.2789392271996183,37929.0,69098.91746696994,0.11199999999999999,False,False,0.2,cps_state_table,False,historical_demographic_mix
Idaho,ID,2001,0.8782805868653795,0.004199363315004523,0.08262889386209603,0.5014682240852388,0.1594083769078201,0.2743669893527238,38459.0,68145.07578347847,0.115,False,False,0.212,cps_state_table,False,historical_demographic_mix
Idaho,ID,2002,0.8743871104439663,0.0044584637697594395,0.08567621525964433,0.5011190923116866,0.15833216450358556,0.2704211965036572,38242.0,66696.3229595997,0.11699999999999999,False,False,0.209,cps_state_table,False,historical_demographic_mix
Idaho,ID,2003,0.8704682480306297,0.004704484443075298,0.08852557614164797,0.5013297833325998,0.15798383429418064,0.26680822661326997,39859.0,67954.86535416667,0.11699999999999999,False,False,0.225,cps_state_table,False,historical_demographic_mix
Idaho,ID,2004,0.8666268621542432,0.004970534601904581,0.09146990735751206,0.5019507085059512,0.1566781769245913,0.2650650020620749,40509.0,67268.59958621906,0.115,False,False,0.23800000000000002,cps_state_table,False,historical_demographic_mix
Idaho,ID,2005,0.8621780217764369,0.00520780456519593,0.09476341877876353,0.5014965961626924,0.1546972814812066,0.26240599450652935,41269.0,66299.12755291909,0.134,False,False,0.23302825099682908,acs1,False,historical_demographic_mix
Idaho,ID,2006,0.8570501590215358,0.00542327781140611,0.09906588891029905,0.5015187220537779,0.15189807914513073,0.26096213646505784,42846.0,66683.97890933146,0.128,False,False,0.23321943031082362,acs1,False,historical_demographic_mix
Idaho,ID,2007,0.8518960471196362,0.005614226249995848,0.10313034638779355,0.5016115154756645,0.14909458144116192,0.2599685736211095,46136.0,69800.7513305173,0.121,False,False,0.24464054132038798,acs1,False,historical_demographic_mix
Idaho,ID,2008,0.8475624380833203,0.005731529276813181,0.1067938891495907,0.5015433547108817,0.1468500703894885,0.2585940351426039,47561.0,69312.44565360887,0.125,False,False,0.23995633688573983,acs1,False,historical_demographic_mix
Idaho,ID,2009,0.8435281152878948,0.005912100764327194,0.10989044922316026,0.5011718053908838,0.14435690303704424,0.257115267951975,44644.0,65270.49010554705,0.14400000000000002,False,False,0.23891753914478123,acs1,False,historical_demographic_mix
Idaho,ID,2010,0.8400924307230967,0.005728872000249469,0.11270260586671622,0.5008683676787758,0.1424816669095593,0.25500417160141764,43259.0,62227.19886935527,0.158,False,False,0.24389646386166028,acs1,False,historical_demographic_mix
Idaho,ID,2011,0.8357632587215165,0.006094978826376285,0.11454174228675136,0.5004972020568663,0.14279466626335954,0.25333610606977214,43345.0,60452.89736561698,0.165,False,False,0.2524838250906396,acs1,False,historical_demographic_mix
Idaho,ID,2012,0.8317723669273797,0.006190136141760865,0.11652862563108712,0.5002877026335568,0.1431259687706757,0.2515945473322375,45296.0,61890.82522350912,0.16,False,False,0.25463720865019857,acs1,False,historical_demographic_mix
Idaho,ID,2013,0.8273968845612386,0.006482415505908239,0.11895547493546309,0.5002486346713482,0.14341927341845184,0.2504106332864068,46621.0,62780.907325944834,0.156,False,False,0.26235162709893667,acs1,False,historical_demographic_mix
Idaho,ID,2014,0.8237336118416403,0.006770359826557896,0.12055944584321478,0.50024921943741,0.14348885276188758,0.24950460781756895,47572.0,63043.10746960128,0.14800000000000002,False,False,0.2502140752951847,acs1,False,historical_demographic_mix
Idaho,ID,2015,0.8194610263679636,0.0070786277741908725,0.12241607542841479,0.5000342659688433,0.1430057146017513,0.2487817546340214,48311.0,63944.97985704044,0.147,False,False,0.25977174098624556,acs1,False,historical_demographic_mix
Idaho,ID,2016,0.8149170375459683,0.007415032647002846,0.12438151592163776,0.49985121616788236,0.14322609308977174,0.24871353543971958,51647.0,67505.01484029007,0.138,False,False,0.2762987864044184,acs1,False,historical_demographic_mix
Idaho,ID,2017,0.8114275964788505,0.007684645925270104,0.12602888486173172,0.4997965286519937,0.14253427310581432,0.24949910311213172,52280.0,66906.30404303725,0.126,False,False,0.26772909943262563,acs1,False,historical_demographic_mix
Idaho,ID,2018,0.8083603448811821,0.007874843512000474,0.127510519667327,0.49989459137910086,0.14215751382605035,0.2507142635102484,55524.0,69366.03619680644,0.11699999999999999,False,False,0.2765139493262059,acs1,False,historical_demographic_mix
Idaho,ID,2019,0.8051082240549265,0.008047543157459336,0.12916160227563042,0.49985345984080765,0.14216109685032666,0.2514358170692189,60830.0,74641.37162053582,0.11,False,False,0.28749433175319833,acs1,False,historical_demographic_mix
Idaho,ID,2020,0.8136340410345975,0.007627276733453552,0.13057155911463894,0.5024448271480441,0.14189622123752646,0.2575452237599457,62603.0,75866.3708564841,0.10099999999999999,False,False,0.2866798097340188,acs5,False,historical_demographic_mix
Idaho,ID,2021,0.8104137442987577,0.007760199238994398,0.13293974112370122,0.5026574298841693,0.14237986443012776,0.2595976161877483,66318.0,76774.44995496176,0.10800000000000001,False,False,0.3071520699510006,acs1,False,historical_demographic_mix
Idaho,ID,2022,0.8056430621010452,0.00811294970578085,0.13591170905298003,0.5029010455696372,0.14288337339061533,0.26082870998750707,72634.0,77864.30527091284,0.105,False,False,0.3227426186046003,acs1,False,historical_demographic_mix
Idaho,ID,2023,0.8008479434555548,0.008514439999147694,0.1392856454344277,0.5029719114291251,0.14374097595176757,0.2611056038134626,74859.0,77068.91976285104,0.10099999999999999,False,False,0.3214258361772653,acs1,False,historical_demographic_mix
Idaho,ID,2024,0.7955564970156658,0.009050673479818087,0.14298075707714605,0.5031422063839323,0.144051889995049,0.2614783332892024,80852.0,80852.0,0.10400000000000001,False,False,0.33026560441872777,acs1,False,historical_demographic_mix
Illinois,IL,1990,0.7478868442057944,0.14664873588044497,0.07944716243473496,0.4857601293756195,0.14686276614991606,0.3242982275061394,32282.5,77507.19611263475,0.12275000000000001,True,True,0.21,stat_abstract_229_anchor,False,historical_demographic_mix
Illinois,IL,1991,0.7446008238750212,0.14711251491313304,0.08142148044209188,0.4859292753199058,0.14307748466470926,0.32602330119878054,32719.0,75377.40745532437,0.1265,True,True,0.2172,interpolated,True,historical_demographic_mix
Illinois,IL,1992,0.7408173664786252,0.14769668274632566,0.08373016804098804,0.4861675311556822,0.14069276179853252,0.32347780617723965,33155.5,74128.30954386175,0.13025,True,True,0.22440000000000002,interpolated,True,historical_demographic_mix
Illinois,IL,1993,0.7367268282133081,0.14832290407355153,0.08625587413388931,0.48621847002349655,0.13895516146022371,0.3220786417583377,33592.0,72938.216401915,0.134,False,False,0.23160000000000003,interpolated,True,historical_demographic_mix
Illinois,IL,1994,0.7326202674022655,0.14864261592516925,0.08914301126659532,0.48652094970718307,0.13779287836512472,0.32018750382253736,35835.0,75839.93120256368,0.1235,True,True,0.2388,interpolated,True,historical_demographic_mix
Illinois,IL,1995,0.7287693201519403,0.14880855469550316,0.0919724003538934,0.48689942351388543,0.13705510379316335,0.3182085556210446,38078.0,78387.82975172263,0.113,False,False,0.24600000000000002,cps_state_table,False,historical_demographic_mix
Illinois,IL,1996,0.7247796223258708,0.1487094916649816,0.09515951765426646,0.48719489152642226,0.13607484244754225,0.31623233090462705,39490.0,78975.34251713331,0.12,False,False,0.245,cps_state_table,False,historical_demographic_mix
Illinois,IL,1997,0.7205514311315923,0.14874592359711006,0.09847513747023792,0.4873330236858666,0.13603719565959616,0.3129475239122745,41179.0,80472.05609821939,0.113,False,False,0.25,cps_state_table,False,historical_demographic_mix
Illinois,IL,1998,0.7164047976374702,0.148624158165679,0.10180903138700029,0.4876213920824035,0.13668400087690125,0.30957315356526144,43141.0,83021.84515004346,0.106,False,False,0.258,cps_state_table,False,historical_demographic_mix
Illinois,IL,1999,0.7121492005933197,0.1486696893317074,0.10522378522423047,0.48778879602122954,0.13710976825410176,0.30546338873236883,45214.0,85143.86537868934,0.10099999999999999,False,False,0.256,cps_state_table,False,historical_demographic_mix
Illinois,IL,2000,0.6807020594312716,0.15010888149188353,0.12418730946141038,0.48968997586568164,0.14098498483331526,0.3046398546713365,46327.0,84398.36403523205,0.1,False,False,0.271,cps_state_table,False,historical_demographic_mix
Illinois,IL,2001,0.6756447259847003,0.14940619108303715,0.12824118615247934,0.4898930171050119,0.1415831995096267,0.3007724340380247,46991.0,83262.8320065898,0.10099999999999999,False,False,0.267,cps_state_table,False,historical_demographic_mix
Illinois,IL,2002,0.6708309794790747,0.1487830160992454,0.13199414061938647,0.49001090251003626,0.14154589225420414,0.29700142652350126,44946.0,78388.49777057079,0.113,False,False,0.273,cps_state_table,False,historical_demographic_mix
Illinois,IL,2003,0.6663719338776997,0.148056953779729,0.13554652649895196,0.4900560735635201,0.14186525555976956,0.29272214428696514,47367.0,80755.11445923914,0.114,False,False,0.281,cps_state_table,False,historical_demographic_mix
Illinois,IL,2004,0.6621680946908256,0.14742410367526088,0.13878502813354934,0.4905222675579615,0.14284586386108789,0.28865127274336083,47711.0,79228.12596850324,0.11900000000000001,False,False,0.27399999999999997,cps_state_table,False,historical_demographic_mix
Illinois,IL,2005,0.6578701675976413,0.1467716286160171,0.14212234622264738,0.49057252859121914,0.1429064125235539,0.28513494513002996,50270.0,80759.33853704337,0.12,False,False,0.29232324089921624,acs1,False,historical_demographic_mix
Illinois,IL,2006,0.6533856692783231,0.14614327558109785,0.14554203965452264,0.49066395759871023,0.14271792330801558,0.2825397591180924,52012.0,80949.61282341754,0.12300000000000001,False,False,0.2889414409815845,acs1,False,historical_demographic_mix
Illinois,IL,2007,0.6491466592353763,0.14530028908622697,0.14883797607819743,0.4905761450223246,0.14246062458441197,0.27979091776803566,54141.0,81911.79291194593,0.11900000000000001,False,False,0.2946547971887927,acs1,False,historical_demographic_mix
Illinois,IL,2008,0.6448858158263904,0.1445025895427628,0.15229796914389052,0.49058463621117315,0.14180627687781272,0.27751019491743883,56230.0,81946.10750620102,0.122,False,False,0.2987751939148222,acs1,False,historical_demographic_mix
Illinois,IL,2009,0.6407849694665328,0.14380010343228586,0.15555126454487214,0.4904402498816499,0.14111747503942007,0.2748539515181087,53974.0,78911.15117276221,0.133,False,False,0.3059448973668451,acs1,False,historical_demographic_mix
Illinois,IL,2010,0.6366608124582538,0.14324757540796515,0.15859657809062502,0.49038422913620844,0.1402820140345305,0.272530450447084,52967.0,76191.9610373134,0.138,False,False,0.3075821172388262,acs1,False,historical_demographic_mix
Illinois,IL,2011,0.6319555949551399,0.14274105017921787,0.16109262434972393,0.4904008242369599,0.13989262984132755,0.27110937917033195,53271.0,74296.60388888643,0.149,False,False,0.31025099000269196,acs1,False,historical_demographic_mix
Illinois,IL,2012,0.6273072275829207,0.1423167190359716,0.16333382840504912,0.49036768357491284,0.13956528062057239,0.2698073552185974,55126.0,75322.18366458769,0.147,False,False,0.31632038948953106,acs1,False,historical_demographic_mix
Illinois,IL,2013,0.6227280653833215,0.14195702429343482,0.16540369200949392,0.4904884150161884,0.13910938990175836,0.26910665839498515,56212.0,75696.36778717769,0.146,False,False,0.32117868220369306,acs1,False,historical_demographic_mix
Illinois,IL,2014,0.6181549637382647,0.14160917980353777,0.16773975906215674,0.49043577696035245,0.13842702988417296,0.2681025113531173,57458.0,76144.17869730829,0.14300000000000002,False,False,0.3279757001790469,acs1,False,historical_demographic_mix
Illinois,IL,2015,0.6134499360107258,0.14125746059394698,0.1701654926942686,0.4904955678074166,0.13759421928842694,0.266895289787713,59590.0,78873.99038895985,0.136,False,False,0.32943435983956476,acs1,False,historical_demographic_mix
Illinois,IL,2016,0.6090720439607604,0.14074632218975064,0.1726841384846766,0.49057910317335673,0.13626459144570038,0.2659433191149725,60977.0,79699.7558409272,0.13,False,False,0.33955114117715895,acs1,False,historical_demographic_mix
Illinois,IL,2017,0.6045389678194374,0.14019955591990463,0.1751597591065902,0.490578194017532,0.13493540997860076,0.2658231971878745,63044.0,80681.73359007727,0.125,False,False,0.3442960118441857,acs1,False,historical_demographic_mix
Illinois,IL,2018,0.599815307932238,0.1399834272196317,0.1777686370645678,0.4905302443930299,0.13390570648207703,0.2661191394972934,65063.0,81283.09223169832,0.121,False,False,0.35062625367891304,acs1,False,historical_demographic_mix
Illinois,IL,2019,0.5953603425518933,0.1398812710904133,0.1802807748820182,0.49044059507651694,0.13320891805401636,0.26644188384863465,69212.0,84926.49371363677,0.114,False,False,0.3575711807684089,acs1,False,historical_demographic_mix
Illinois,IL,2020,0.5985174881210287,0.14082862778973002,0.18281349421146256,0.4943585824239977,0.13020958993328274,0.2682073128960438,71243.0,86336.88256039642,0.11,False,False,0.35517215973845073,acs5,False,historical_demographic_mix
Illinois,IL,2021,0.5951494101754392,0.14078816966797186,0.18505128993095704,0.4943651269254835,0.1305376634139962,0.26825772022057787,72215.0,83601.23802734647,0.121,False,False,0.37139978629426723,acs1,False,historical_demographic_mix
Illinois,IL,2022,0.5905163763612239,0.1402994861042634,0.1878920640690436,0.4942319337281047,0.13099916406673806,0.26853549895851003,76744.0,82270.26246263368,0.11900000000000001,False,False,0.3767949688243392,acs1,False,historical_demographic_mix
Illinois,IL,2023,0.5853977520947798,0.13965107027153928,0.19096428889805217,0.4942541518885193,0.132034393536788,0.2693161087745473,80346.0,82717.90201934343,0.11599999999999999,False,False,0.38277758364255937,acs1,False,historical_demographic_mix
Illinois,IL,2024,0.5798872051787239,0.1389239221101736,0.19386777095925953,0.4942764676882852,0.13259048392632097,0.270595219980743,83327.0,83327.0,0.115,False,False,0.39230752019786996,acs1,False,historical_demographic_mix
Indiana,IN,1990,0.8958092000913755,0.07744779254079631,0.017880155828062048,0.48483023788783525,0.1527438674788217,0.315239859898036,28590.5,68643.05708846227,0.10700000000000001,True,True,0.156,stat_abstract_229_anchor,False,historical_demographic_mix
Indiana,IN,1991,0.8948356872880021,0.07794040837106052,0.018207759928397793,0.48498285095737964,0.15078340796656658,0.31667321782586483,29412.0,67758.804,0.11100000000000002,True,True,0.1586,interpolated,True,historical_demographic_mix
Indiana,IN,1992,0.8933309540033378,0.0786959855356564,0.018719343333246586,0.4852590415867582,0.1495920528961881,0.3140041096552468,30233.5,67595.36868979035,0.115,True,True,0.16119999999999998,interpolated,True,historical_demographic_mix
Indiana,IN,1993,0.8918888488442143,0.07922847649889117,0.01933456273407501,0.4855722544771846,0.1484647836316077,0.31300946252739187,31055.0,67429.63534060103,0.11900000000000001,False,False,0.1638,interpolated,True,historical_demographic_mix
Indiana,IN,1994,0.8902152698417892,0.07989538476747356,0.020030193402772824,0.4857103473146355,0.14687694604556578,0.31191170466020585,32711.5,69229.46587226627,0.10850000000000001,True,True,0.1664,interpolated,True,historical_demographic_mix
Indiana,IN,1995,0.8883333543399751,0.08037440396531728,0.02109164668301962,0.48593852812044025,0.1452391727020475,0.3114553476204971,34368.0,70750.37903532757,0.098,False,False,0.16899999999999998,cps_state_table,False,historical_demographic_mix
Indiana,IN,1996,0.8867173227067162,0.08059972839331829,0.022107803584906566,0.48616259245218607,0.14307406389269547,0.3117567577757867,35502.0,70999.81286511185,0.09300000000000001,False,False,0.162,cps_state_table,False,historical_demographic_mix
Indiana,IN,1997,0.8843729192813123,0.08139848136272067,0.023356838891282396,0.48637926424935757,0.14215180582967354,0.30875540880428176,37909.0,74081.81778642995,0.099,False,False,0.162,cps_state_table,False,historical_demographic_mix
Indiana,IN,1998,0.8822496448229463,0.0819218646029355,0.024640561498824314,0.486449781697087,0.1421158480653028,0.3048374666130184,39719.0,76436.44485557999,0.1,False,False,0.177,cps_state_table,False,historical_demographic_mix
Indiana,IN,1999,0.8802056436746969,0.08227379187369939,0.025906539583950665,0.4865670823054263,0.14153912373771665,0.3006741993514615,40654.0,76556.7900010005,0.087,False,False,0.184,cps_state_table,False,historical_demographic_mix
Indiana,IN,2000,0.8592986122807035,0.08374724591775327,0.035674783391492854,0.4906045208479635,0.14517998261944698,0.293488727427688,41511.0,75624.59234283502,0.08800000000000001,False,False,0.171,cps_state_table,False,historical_demographic_mix
Indiana,IN,2001,0.8548565870726007,0.08449678185829733,0.03826341109965142,0.4908158935728553,0.14593326109377652,0.28876653132629215,42073.0,74548.68232242881,0.09,False,False,0.212,cps_state_table,False,historical_demographic_mix
Indiana,IN,2002,0.85075228635891,0.08515380280628534,0.040514999511855734,0.49100734295684173,0.1460170270568377,0.2842576966380749,41973.0,73203.40891123054,0.096,False,False,0.237,cps_state_table,False,historical_demographic_mix
Indiana,IN,2003,0.8464688432663002,0.08578716394277025,0.04296458821702995,0.49127801236735147,0.14628658314395646,0.27990855686583593,43323.0,73860.57431793479,0.1,False,False,0.222,cps_state_table,False,historical_demographic_mix
Indiana,IN,2004,0.8420707693734341,0.08646115751193605,0.04543810074334908,0.4915853616079687,0.1462576570185145,0.276095791325118,43217.0,71765.46121399268,0.111,False,False,0.21100000000000002,cps_state_table,False,historical_demographic_mix
Indiana,IN,2005,0.8373095280870816,0.0870905307793947,0.048315902740349144,0.49169036615712763,0.14597054510102225,0.2726578596302115,44051.0,70768.44284653466,0.122,False,False,0.21251828849277546,acs1,False,historical_demographic_mix
Indiana,IN,2006,0.8323043569780767,0.08788537660818843,0.051219635828116075,0.49180937768893335,0.14537819677611447,0.26932325059149625,45414.0,70680.72207880268,0.125,False,False,0.21686751384295921,acs1,False,historical_demographic_mix
Indiana,IN,2007,0.8277592369050155,0.08851214629634245,0.05386749229849713,0.4919031744785213,0.14447224660985744,0.2663745793426828,47422.0,71746.38524353631,0.12300000000000001,False,False,0.22069912072323067,acs1,False,historical_demographic_mix
