state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Idaho,ID,2000,historical_mix,37929,69098.91746696994,0.11199999999999999,0.8827547463118445,0.003841684430865841,0.07929476770584025,0.2,0.5013321225460394,0.15874344905073762,0.2789392271996183
Idaho,ID,2001,historical_mix,38459,68145.07578347847,0.115,0.8782805868653795,0.004199363315004523,0.08262889386209603,0.212,0.5014682240852388,0.1594083769078201,0.2743669893527238
Idaho,ID,2002,historical_mix,38242,66696.3229595997,0.11699999999999999,0.8743871104439663,0.0044584637697594395,0.08567621525964433,0.209,0.5011190923116866,0.15833216450358556,0.2704211965036572
Idaho,ID,2003,historical_mix,39859,67954.86535416667,0.11699999999999999,0.8704682480306297,0.004704484443075298,0.08852557614164797,0.225,0.5013297833325998,0.15798383429418064,0.26680822661326997
Idaho,ID,2004,historical_mix,40509,67268.59958621906,0.115,0.8666268621542432,0.004970534601904581,0.09146990735751206,0.23800000000000002,0.5019507085059512,0.1566781769245913,0.2650650020620749
Illinois,IL,1999,historical_mix,45214,85143.86537868934,0.10099999999999999,0.7121492005933197,0.1486696893317074,0.10522378522423047,0.256,0.48778879602122954,0.13710976825410176,0.30546338873236883
Illinois,IL,2000,historical_mix,46327,84398.36403523205,0.1,0.6807020594312716,0.15010888149188353,0.12418730946141038,0.271,0.48968997586568164,0.14098498483331526,0.3046398546713365
Illinois,IL,2001,historical_mix,46991,83262.8320065898,0.10099999999999999,0.6756447259847003,0.14940619108303715,0.12824118615247934,0.267,0.4898930171050119,0.1415831995096267,0.3007724340380247
Illinois,IL,2002,historical_mix,44946,78388.49777057079,0.113,0.6708309794790747,0.1487830160992454,0.13199414061938647,0.273,0.49001090251003626,0.14154589225420414,0.29700142652350126
Illinois,IL,2003,historical_mix,47367,80755.11445923914,0.114,0.6663719338776997,0.148056953779729,0.13554652649895196,0.281,0.4900560735635201,0.14186525555976956,0.29272214428696514
Illinois,IL,2004,historical_mix,47711,79228.12596850324,0.11900000000000001,0.6621680946908256,0.14742410367526088,0.13878502813354934,0.27399999999999997,0.4905222675579615,0.14284586386108789,0.28865127274336083
Indiana,IN,1999,historical_mix,40654,76556.7900010005,0.087,0.8802056436746969,0.08227379187369939,0.025906539583950665,0.184,0.4865670823054263,0.14153912373771665,0.3006741993514615
Indiana,IN,2000,historical_mix,41511,75624.59234283502,0.08800000000000001,0.8592986122807035,0.08374724591775327,0.035674783391492854,0.171,0.4906045208479635,0.14517998261944698,0.293488727427688
Indiana,IN,2001,historical_mix,42073,74548.68232242881,0.09,0.8548565870726007,0.08449678185829733,0.03826341109965142,0.212,0.4908158935728553,0.14593326109377652,0.28876653132629215
Indiana,IN,2002,historical_mix,41973,73203.40891123054,0.096,0.85075228635891,0.08515380280628534,0.040514999511855734,0.237,0.49100734295684173,0.1460170270568377,0.2842576966380749
Indiana,IN,2003,historical_mix,43323,73860.57431793479,0.1,0.8464688432663002,0.08578716394277025,0.04296458821702995,0.222,0.49127801236735147,0.14628658314395646,0.27990855686583593
Indiana,IN,2004,historical_mix,43217,71765.46121399268,0.111,0.8420707693734341,0.08646115751193605,0.04543810074334908,0.21100000000000002,0.4915853616079687,0.1462576570185145,0.276095791325118
