state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Idaho,ID,2011,acs1,43341,60447.31860014317,0.16452484449209784,0.8347668905383963,0.004729382296993347,0.11466354571178906,0.2524838250906396,0.5015277747108017,0.14255781600456788,0.25329955803998144
Idaho,ID,2012,acs1,45489,62154.53348181311,0.1587302804004571,0.8340657054335074,0.005178200796125656,0.11603418627736055,0.25463720865019857,0.5005314188884321,0.1420887519677539,0.2549732786540062
Idaho,ID,2013,acs1,46783,62999.06023958467,0.15575733569354183,0.8317350397236958,0.005292357468600664,0.11801113553695222,0.26235162709893667,0.5029842395430658,0.14171881280487503,0.24982383620240475
Idaho,ID,2014,acs1,47861,63426.09448000057,0.14845207640527658,0.8277661667678211,0.006312161050962273,0.12047496916420307,0.2502140752951847,0.4998886485110715,0.14024781212678897,0.25317596471993264
Idaho,ID,2015,acs1,48275,63897.32985445607,0.15137696687536525,0.8260373550542923,0.00533436459548138,0.12075435214782498,0.25977174098624556,0.4996096511634933,0.13819919875765138,0.2545817647876345
Idaho,ID,2016,acs1,51807,67714.14223151215,0.14368035183517772,0.8233925876635336,0.00605059591002531,0.12313176562852764,0.2762987864044184,0.49978195515524554,0.13874781658091426,0.25332770892498546
Idaho,ID,2017,acs1,52225,66835.91676831714,0.128259800971366,0.8196556321322257,0.006375866875021477,0.12441822471683685,0.26772909943262563,0.502474456053579,0.13842101921845978,0.25462988579119983
Idaho,ID,2018,acs1,55583,69439.74479373051,0.11796043766256527,0.8177268602127,0.005704568671446032,0.126817344351411,0.2765139493262059,0.5028810722559697,0.13844538389974279,0.25526790437621993
Idaho,ID,2019,acs1,60999,74848.74284861193,0.11173890188181392,0.8158779898884484,0.006910213114799966,0.128419503487562,0.28749433175319833,0.5025245304451713,0.13743484428378375,0.2577432829807534
Idaho,ID,2020,acs5,58915,71397.01354583264,0.11937280466542695,0.8137003261005251,0.006018125055931855,0.12709256387061543,0.2866798097340188,0.501470330894277,0.13752082660013554,0.2573543620006532
Idaho,ID,2021,acs1,66474,76955.04668877421,0.11009680074760192,0.7867104559206238,0.007193873712927877,0.13252299014741786,0.3071520699510006,0.5020261209949062,0.1358703114223985,0.2629638338849075
Idaho,ID,2022,acs1,72785,78026.17863732399,0.10718412051035471,0.7896817640545571,0.0061205765966850486,0.1350781549359913,0.3227426186046003,0.5038207188841036,0.14414195116844325,0.2611848276950418
Idaho,ID,2023,acs1,74942,77154.37001386049,0.10109999467441348,0.7837805373370129,0.007750190102843857,0.1382671171450879,0.3214258361772653,0.5031017047669751,0.14332787370859856,0.2611697508965627
Idaho,ID,2024,acs1,81166,81166.0,0.10460696085816751,0.7783734067272543,0.00717119491771411,0.142976760312527,0.33026560441872777,0.5032091521913011,0.1439189975714659,0.26312250233436035
Illinois,IL,1999,historical_mix,45214,85143.86537868934,0.10099999999999999,0.7121492005933197,0.1486696893317074,0.10522378522423047,0.256,0.48778879602122954,0.13710976825410176,0.30546338873236883
Illinois,IL,2000,historical_mix,46327,84398.36403523205,0.1,0.6807020594312716,0.15010888149188353,0.12418730946141038,0.271,0.48968997586568164,0.14098498483331526,0.3046398546713365
Illinois,IL,2001,historical_mix,46991,83262.8320065898,0.10099999999999999,0.6756447259847003,0.14940619108303715,0.12824118615247934,0.267,0.4898930171050119,0.1415831995096267,0.3007724340380247
Illinois,IL,2002,historical_mix,44946,78388.49777057079,0.113,0.6708309794790747,0.1487830160992454,0.13199414061938647,0.273,0.49001090251003626,0.14154589225420414,0.29700142652350126
Illinois,IL,2003,historical_mix,47367,80755.11445923914,0.114,0.6663719338776997,0.148056953779729,0.13554652649895196,0.281,0.4900560735635201,0.14186525555976956,0.29272214428696514
Illinois,IL,2004,historical_mix,47711,79228.12596850324,0.11900000000000001,0.6621680946908256,0.14742410367526088,0.13878502813354934,0.27399999999999997,0.4905222675579615,0.14284586386108789,0.28865127274336083
Illinois,IL,2005,acs1,50260,80743.2734209628,0.11966342346195752,0.6563365454881458,0.1439363728563607,0.14506174303281313,0.29232324089921624,0.48955998106484294,0.134579160989911,0.2899140064456381
Illinois,IL,2006,acs1,52006,80940.27463844215,0.12296079408439435,0.6513079441426375,0.146477197187961,0.1471667249845503,0.2889414409815845,0.49214882827812095,0.14363195986274904,0.28440223909501033
Illinois,IL,2007,acs1,54124,81886.07302351565,0.11930662445485671,0.6490355842281235,0.14529601445565501,0.14918598242154008,0.2946547971887927,0.4927037035769094,0.14422097470478226,0.28059401139758433
Illinois,IL,2008,acs1,56235,81953.39419546886,0.12191436289350462,0.644638432983784,0.14385914761962193,0.15250616126850977,0.2987751939148222,0.49247316061835605,0.14540275892132148,0.2770479610068981
Illinois,IL,2009,acs1,53966,78899.45500035732,0.13337412006393015,0.6444187012200775,0.14362550404096416,0.15257247078694408,0.3059448973668451,0.49255689730666163,0.1423267845348664,0.2741495641230266
Illinois,IL,2010,acs1,52972,76199.15343645224,0.13805691684517274,0.6361421319322665,0.1431680475047975,0.15867201280431945,0.3075821172388262,0.49009987101311314,0.14030847222561788,0.2726819851117707
Illinois,IL,2011,acs1,53234,74245.00030825364,0.14959639255906423,0.6312632296855631,0.14323412093889787,0.16139468480663882,0.31025099000269196,0.4902619490368482,0.139480058642071,0.2714703309646655
Illinois,IL,2012,acs1,55137,75337.21366894698,0.1471774841343136,0.6286234330892864,0.14179323050300752,0.16310418706270283,0.31632038948953106,0.4906041084234837,0.1386963598002525,0.27043091573720285
Illinois,IL,2013,acs1,56210,75693.67454133029,0.14673133132114358,0.6266982142323458,0.14026316289962806,0.16445364064264192,0.32117868220369306,0.4911280622350255,0.13900017349608587,0.2693421548524371
Illinois,IL,2014,acs1,57444,76125.62569334432,0.14353776787628994,0.6215866832083649,0.14073993562401693,0.16703486954779986,0.3279757001790469,0.49070810475925775,0.1376556801013619,0.26857051468179227
Illinois,IL,2015,acs1,59588,78871.34316659406,0.1356159543010817,0.6180741905420648,0.14101459603988958,0.16889493347392437,0.32943435983956476,0.4907027568828759,0.13615013069600726,0.26794854896910925
Illinois,IL,2016,acs1,60960,79677.53605560986,0.12969929668373772,0.616072567524889,0.13987802560301538,0.1701975051593406,0.33955114117715895,0.4913256132719668,0.1350500123461718,0.2671736577922389
Illinois,IL,2017,acs1,62992,80615.185621251,0.12554287843937645,0.6119557823009691,0.13986164530402734,0.17238892634390673,0.3442960118441857,0.4917113490578794,0.13326175089671374,0.2665648233876787
Illinois,IL,2018,acs1,65030,81241.86538935096,0.12125123651602025,0.609111001579144,0.1380821719979782,0.17336583711898834,0.35062625367891304,0.4917999102116932,0.13145439790033497,0.2676309229672838
Illinois,IL,2019,acs1,69187,84895.81749646575,0.11480788855987158,0.6069356566826504,0.13883505772374782,0.17489988218741412,0.3575711807684089,0.4906402165876554,0.13089026431165654,0.2674834185236676
Illinois,IL,2020,acs5,68428,82925.4832031611,0.11987514760231989,0.6084743008976606,0.13892444293735123,0.17227648212149513,0.35517215973845073,0.4912710311065507,0.13175066002608962,0.2675751114880242
Illinois,IL,2021,acs1,72205,83589.66131364055,0.12103817090343572,0.5893440610555888,0.13387974196204086,0.17972107259229375,0.37139978629426723,0.4943676222543732,0.1299000139604966,0.2675197327160726
Illinois,IL,2022,acs1,76708,82231.67013686679,0.11942473028848728,0.5846671666389022,0.13196779343749881,0.18277858457203097,0.3767949688243392,0.49507384816697336,0.1328475400475853,0.26729275525606677
