event_time,beta,se,z,n,omitted,outcome,spec,tier
2,-0.011786114455321694,0.1716462420336236,-0.06866514708206034,1171,False,nonfirearm_suicide_rate,eb,expanded
3,-0.08122670243772696,0.20182579908041656,-0.40245946161403556,1171,False,nonfirearm_suicide_rate,eb,expanded
4,0.2177587697665473,0.20079101702222565,1.0845045410694019,1171,False,nonfirearm_suicide_rate,eb,expanded
5,0.09329964126688832,0.2903968808401455,0.3212832073022399,1171,False,nonfirearm_suicide_rate,eb,expanded
-5,-0.7262526639272293,0.2652882432792807,-2.737598375826519,1171,False,total_suicide_rate,unweighted,all
-4,-0.06389558551780364,0.266874032592144,-0.23942226561792712,1171,False,total_suicide_rate,unweighted,all
-3,-0.18314971744652153,0.21750905253819888,-0.8420326202945362,1171,False,total_suicide_rate,unweighted,all
-2,-0.48005764294079056,0.20934394928199968,-2.2931527019876854,1171,False,total_suicide_rate,unweighted,all
-1,0.0,0.0,0.0,0,True,total_suicide_rate,unweighted,all
0,0.2641507304809778,0.18481599528144432,1.4292633604505918,1171,False,total_suicide_rate,unweighted,all
1,0.960617365599018,0.3575089674001397,2.68697418301078,1171,False,total_suicide_rate,unweighted,all
2,0.4692423978288735,0.24966361450599506,1.879498535488862,1171,False,total_suicide_rate,unweighted,all
3,-0.5291680222908572,0.3794449857204844,-1.3945843065657622,1171,False,total_suicide_rate,unweighted,all
4,0.49406752710176366,0.3751460379345959,1.317000520175828,1171,False,total_suicide_rate,unweighted,all
5,0.12288920205753757,0.39732730107395986,0.30928960009889317,1171,False,total_suicide_rate,unweighted,all
-5,-0.7382896845048967,0.25454130083279897,-2.900471090897184,1171,False,total_suicide_rate,ra,minimal
-4,-0.04213875503884371,0.26077051322071454,-0.16159325116324688,1171,False,total_suicide_rate,ra,minimal
-3,-0.15810692787667088,0.21492305077311835,-0.7356443494912749,1171,False,total_suicide_rate,ra,minimal
-2,-0.4658059235521055,0.2003725987883689,-2.3246987181320335,1171,False,total_suicide_rate,ra,minimal
-1,0.0,0.0,0.0,0,True,total_suicide_rate,ra,minimal
0,0.2717222168252778,0.17328420126178004,1.5680726508632352,1171,False,total_suicide_rate,ra,minimal
1,0.9462908712763431,0.3596283102602137,2.6313024983812934,1171,False,total_suicide_rate,ra,minimal
2,0.46948474221856695,0.26091622632109573,1.7993696629691287,1171,False,total_suicide_rate,ra,minimal
