event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero
0,0.0,0.1129984815088723,0.0788445911601715,0.041655978058519,0.029460476928433607,0.1129984815088723,0.15453539867393615,-0.041536917165063844,0.26753388018280844,True
0,0.5,0.1129984815088723,0.0788445911601715,0.041655978058519,0.029460476928433607,0.0921704924796128,0.15720922213410213,-0.06503872965448933,0.24937971461371494,True
0,1.0,0.1129984815088723,0.0788445911601715,0.041655978058519,0.029460476928433607,0.07134250345035331,0.16497087550868095,-0.09362837205832764,0.23631337895903426,True
0,2.0,0.1129984815088723,0.0788445911601715,0.041655978058519,0.029460476928433607,0.029686525391834306,0.19291964838881925,-0.16323312299698495,0.22260617378065356,True
1,0.0,-0.0815453483381873,0.1147818431095507,0.041655978058519,0.029460476928433607,-0.0815453483381873,0.22497241249471936,-0.30651776083290666,0.14342706415653206,True
1,0.5,-0.0815453483381873,0.1147818431095507,0.041655978058519,0.029460476928433607,-0.1232013263967063,0.23226447577380938,-0.3554658021705157,0.10906314937710307,True
1,1.0,-0.0815453483381873,0.1147818431095507,0.041655978058519,0.029460476928433607,-0.16485730445522528,0.25288216163827654,-0.4177394660935018,0.08802485718305125,True
1,2.0,-0.0815453483381873,0.1147818431095507,0.041655978058519,0.029460476928433607,-0.2481692605722633,0.32242796334733004,-0.5705972239195933,0.07425870277506674,True
2,0.0,0.2577813161460839,0.0855561801043955,0.041655978058519,0.029460476928433607,0.2577813161460839,0.16769011300461517,0.09009120314146873,0.4254714291506991,False
2,0.5,0.2577813161460839,0.0855561801043955,0.041655978058519,0.029460476928433607,0.19529734905830543,0.18873771410551288,0.006559634952792548,0.3840350631638183,False
2,1.0,0.2577813161460839,0.0855561801043955,0.041655978058519,0.029460476928433607,0.13281338197052692,0.24109702798789417,-0.10828364601736726,0.37391040995842106,True
2,2.0,0.2577813161460839,0.0855561801043955,0.041655978058519,0.029460476928433607,0.007845447794969929,0.3849041252310501,-0.3770586774360802,0.39274957302602004,True
3,0.0,0.115881454363885,0.1331376854008313,0.041655978058519,0.029460476928433607,0.115881454363885,0.2609498633856293,-0.1450684090217443,0.3768313177495143,True
3,0.5,0.115881454363885,0.1331376854008313,0.041655978058519,0.029460476928433607,0.032569498246847,0.2853622828828853,-0.25279278463603827,0.3179317811297323,True
3,1.0,0.115881454363885,0.1331376854008313,0.041655978058519,0.029460476928433607,-0.05074245787019099,0.34848534598400494,-0.39922780385419593,0.29774288811381394,True
3,2.0,0.115881454363885,0.1331376854008313,0.041655978058519,0.029460476928433607,-0.217366370104267,0.5305503292425994,-0.7479166993468663,0.3131839591383324,True
4,0.0,-0.1577953547439872,0.1015723516548325,0.041655978058519,0.029460476928433607,-0.1577953547439872,0.19908180924347169,-0.3568771639874589,0.04128645449948448,True
4,0.5,-0.1577953547439872,0.1015723516548325,0.041655978058519,0.029460476928433607,-0.2619352998902847,0.24591120102403022,-0.5078465009143149,-0.01602409886625447,False
4,1.0,-0.1577953547439872,0.1015723516548325,0.041655978058519,0.029460476928433607,-0.3660752450365822,0.3506972695094187,-0.7167725145460009,-0.015377975527163468,False
4,2.0,-0.1577953547439872,0.1015723516548325,0.041655978058519,0.029460476928433607,-0.5743551353291771,0.6107811384206993,-1.1851362737498765,0.03642600309152211,True
5,0.0,0.0583703728079377,0.1123777973699527,0.041655978058519,0.029460476928433607,0.0583703728079377,0.22026048284510727,-0.16189011003716958,0.27863085565304496,True
5,0.5,0.0583703728079377,0.1123777973699527,0.041655978058519,0.029460476928433607,-0.0665975613676193,0.2802186346556107,-0.34681619602323,0.2136210732879914,True
5,1.0,0.0583703728079377,0.1123777973699527,0.041655978058519,0.029460476928433607,-0.19156549554317628,0.41054341052261345,-0.6021089060657897,0.21897791497943717,True
5,2.0,0.0583703728079377,0.1123777973699527,0.041655978058519,0.029460476928433607,-0.44150136389429023,0.7270760116966293,-1.1685773755909195,0.28557464780233904,True
