event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero
0,0.0,-0.7135413533551952,0.4739105948114362,-0.3577943034464253,0.488919470471751,-0.7135413533551952,0.928864765830415,-1.64240611918561,0.2153234124752198,True
0,0.5,-0.7135413533551952,0.4739105948114362,-0.3577943034464253,0.488919470471751,-0.5346442016319826,1.045163111080159,-1.5798073127121415,0.5105189094481764,True
0,1.0,-0.7135413533551952,0.4739105948114362,-0.3577943034464253,0.488919470471751,-0.3557470499087699,1.3345765079033314,-1.6903235578121012,0.9788294579945616,True
0,2.0,-0.7135413533551952,0.4739105948114362,-0.3577943034464253,0.488919470471751,0.002047253537655447,2.129790732017169,-2.1277434784795135,2.1318379855548244,True
1,0.0,1.954592737484276,0.4875315705252322,-0.3577943034464253,0.488919470471751,1.954592737484276,0.9555618782294552,0.9990308592548208,2.910154615713731,False
1,0.5,1.954592737484276,0.4875315705252322,-0.3577943034464253,0.488919470471751,2.3123870409307012,1.3532934660936125,0.9590935748370888,3.6656805070243137,False
1,1.0,1.954592737484276,0.4875315705252322,-0.3577943034464253,0.488919470471751,2.6701813443771267,2.141568890348952,0.5286124540281749,4.8117502347260785,False
1,2.0,1.954592737484276,0.4875315705252322,-0.3577943034464253,0.488919470471751,3.3857699512699773,3.950439689334031,-0.5646697380640537,7.336209640604008,True
2,0.0,-0.1126996617065942,0.5980404952492271,-0.3577943034464253,0.488919470471751,-0.1126996617065942,1.172159370688485,-1.2848590323950793,1.0594597089818907,True
2,0.5,-0.1126996617065942,0.5980404952492271,-0.3577943034464253,0.488919470471751,0.42399179346304383,1.8547622948364324,-1.4307705013733885,2.2787540882994763,True
2,1.0,-0.1126996617065942,0.5980404952492271,-0.3577943034464253,0.488919470471751,0.9606832486326818,3.104625566877455,-2.143942318244773,4.065308815510137,True
2,2.0,-0.1126996617065942,0.5980404952492271,-0.3577943034464253,0.488919470471751,2.034066158971958,5.867957640538841,-3.833891481566883,7.902023799510799,True
3,0.0,0.136775053541643,0.5632552794994403,-0.3577943034464253,0.488919470471751,0.136775053541643,1.103980347818903,-0.96720529427726,1.240755401360546,True
3,0.5,0.136775053541643,0.5632552794994403,-0.3577943034464253,0.488919470471751,0.8523636604344936,2.211784667944731,-1.359421007510237,3.0641483283792246,True
3,1.0,0.136775053541643,0.5632552794994403,-0.3577943034464253,0.488919470471751,1.5679522673273443,3.988940692002138,-2.420988424674794,5.556892959329483,True
3,2.0,0.136775053541643,0.5632552794994403,-0.3577943034464253,0.488919470471751,2.9991294811130453,7.745338827458161,-4.746209346345116,10.744468308571207,True
4,0.0,-0.1614182864454779,0.5540013489220625,-0.3577943034464253,0.488919470471751,-0.1614182864454779,1.0858426438872426,-1.2472609303327205,0.9244243574417648,True
4,0.5,-0.1614182864454779,0.5540013489220625,-0.3577943034464253,0.488919470471751,0.7330674721705854,2.6302963020015744,-1.897228829830989,3.36336377417216,True
4,1.0,-0.1614182864454779,0.5540013489220625,-0.3577943034464253,0.488919470471751,1.6275532307866487,4.912908690728998,-3.2853554599423496,6.5404619215156465,True
4,2.0,-0.1614182864454779,0.5540013489220625,-0.3577943034464253,0.488919470471751,3.4165247480187753,9.644144569214523,-6.2276198211957485,13.060669317233298,True
5,0.0,0.173196824092543,0.762845175750652,-0.3577943034464253,0.488919470471751,0.173196824092543,1.495176544471278,-1.321979720378735,1.668373368563821,True
5,0.5,0.173196824092543,0.762845175750652,-0.3577943034464253,0.488919470471751,1.246579734431819,3.240415902218943,-1.9938361677871241,4.486995636650763,True
5,1.0,0.173196824092543,0.762845175750652,-0.3577943034464253,0.488919470471751,2.319962644771095,5.940919304283001,-3.6209566595119056,8.260881949054095,True
5,2.0,0.173196824092543,0.762845175750652,-0.3577943034464253,0.488919470471751,4.466728465449647,11.596181700137265,-7.1294532346876185,16.062910165586914,True
