event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero
0,0.0,-0.1569083672445211,0.2844678705068773,-0.0063193438052631,0.05188654251879767,-0.1569083672445211,0.5575570261934795,-0.7144653934380005,0.4006486589489584,True
0,0.5,-0.1569083672445211,0.2844678705068773,-0.0063193438052631,0.05188654251879767,-0.15374869534188954,0.5598709128949342,-0.7136196082368237,0.4061222175530447,True
0,1.0,-0.1569083672445211,0.2844678705068773,-0.0063193438052631,0.05188654251879767,-0.15058902343925798,0.5667558945878541,-0.7173449180271121,0.4161668711485962,True
0,2.0,-0.1569083672445211,0.2844678705068773,-0.0063193438052631,0.05188654251879767,-0.1442696796339949,0.5934976527562398,-0.7377673323902347,0.4492279731222449,True
1,0.0,0.1709820135478659,0.2198150558138776,-0.0063193438052631,0.05188654251879767,0.1709820135478659,0.4308375093952001,-0.2598554958473342,0.6018195229430661,True
1,0.5,0.1709820135478659,0.2198150558138776,-0.0063193438052631,0.05188654251879767,0.17730135735312902,0.4426774967108918,-0.2653761393577628,0.6199788540640208,True
1,1.0,0.1709820135478659,0.2198150558138776,-0.0063193438052631,0.05188654251879767,0.1836207011583921,0.47643529032945187,-0.29281458917105974,0.660055991487844,True
1,2.0,0.1709820135478659,0.2198150558138776,-0.0063193438052631,0.05188654251879767,0.1962593887689183,0.592536467215022,-0.39627707844610366,0.7887958559839403,True
2,0.0,-0.048658309447316,0.290291645322514,-0.0063193438052631,0.05188654251879767,-0.048658309447316,0.5689716248321275,-0.6176299342794435,0.5203133153848115,True
2,0.5,-0.048658309447316,0.290291645322514,-0.0063193438052631,0.05188654251879767,-0.03917929373942135,0.5890663160433864,-0.6282456097828077,0.5498870223039651,True
2,1.0,-0.048658309447316,0.290291645322514,-0.0063193438052631,0.05188654251879767,-0.0297002780315267,0.645608526272209,-0.6753088043037357,0.6159082482406822,True
2,2.0,-0.048658309447316,0.290291645322514,-0.0063193438052631,0.05188654251879767,-0.010742246615737402,0.83429931510769,-0.8450415617234274,0.8235570684919525,True
3,0.0,0.1414073343397916,0.3601822219926861,-0.0063193438052631,0.05188654251879767,0.1414073343397916,0.7059571551056648,-0.5645498207658732,0.8473644894454564,True
3,0.5,0.1414073343397916,0.3601822219926861,-0.0063193438052631,0.05188654251879767,0.1540460219503178,0.7346734861245052,-0.5806274641741874,0.888719508074823,True
3,1.0,0.1414073343397916,0.3601822219926861,-0.0063193438052631,0.05188654251879767,0.166684709560844,0.8147723671815849,-0.6480876576207408,0.9814570767424289,True
3,2.0,0.1414073343397916,0.3601822219926861,-0.0063193438052631,0.05188654251879767,0.1919620847818964,1.0771673624632723,-0.8852052776813759,1.2691294472451686,True
4,0.0,-0.7640159151997986,0.2583427158098317,-0.0063193438052631,0.05188654251879767,-0.7640159151997986,0.5063517229872702,-1.2703676381870688,-0.25766419221252845,False
4,0.5,-0.7640159151997986,0.2583427158098317,-0.0063193438052631,0.05188654251879767,-0.7482175556866408,0.5665969542580005,-1.3148145099446413,-0.18162060142864034,False
4,1.0,-0.7640159151997986,0.2583427158098317,-0.0063193438052631,0.05188654251879767,-0.7324191961734832,0.7176017225322409,-1.450020918705724,-0.014817473641242307,False
4,2.0,-0.7640159151997986,0.2583427158098317,-0.0063193438052631,0.05188654251879767,-0.7008224771471676,1.136060177371087,-1.8368826545182546,0.4352377002239194,True
5,0.0,-0.1819043049271775,0.4347221170353632,-0.0063193438052631,0.05188654251879767,-0.1819043049271775,0.8520553493893118,-1.0339596543164893,0.6701510444621344,True
5,0.5,-0.1819043049271775,0.4347221170353632,-0.0063193438052631,0.05188654251879767,-0.16294627351138818,0.9050303739401262,-1.0679766474515144,0.742084100428738,True
5,1.0,-0.1819043049271775,0.4347221170353632,-0.0063193438052631,0.05188654251879767,-0.1439882420955989,1.0480099979236799,-1.1919982400192788,0.904021755828081,True
5,2.0,-0.1819043049271775,0.4347221170353632,-0.0063193438052631,0.05188654251879767,-0.1060721792640203,1.4883900254043427,-1.594462204668363,1.3823178461403225,True
