event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero,source_file
4,1.0,-0.8542395436393605,0.1544434469714421,0.0088818771972502,0.0359452587017427,-0.8986489296256116,0.4644592893364296,-1.3631082189620412,-0.434189640289182,False,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
4,2.0,-0.8542395436393605,0.1544434469714421,0.0088818771972502,0.0359452587017427,-0.9430583156118628,0.7668058595946039,-1.7098641752064667,-0.1762524560172588,False,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
5,0.0,-0.3128677346502617,0.2246493207639174,0.0088818771972502,0.0359452587017427,-0.3128677346502617,0.4403126686972781,-0.7531804033475398,0.1274449340470164,True,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
5,0.5,-0.3128677346502617,0.2246493207639174,0.0088818771972502,0.0359452587017427,-0.3395133662420123,0.4884132487947528,-0.8279266150367652,0.1488998825527405,True,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
5,1.0,-0.3128677346502617,0.2246493207639174,0.0088818771972502,0.0359452587017427,-0.366158997833763,0.610380428705757,-0.97653942653952,0.244221430871994,True,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
5,2.0,-0.3128677346502617,0.2246493207639174,0.0088818771972502,0.0359452587017427,-0.4194502610172643,0.953221554698664,-1.3726718157159283,0.5337712936813996,True,cs21_magazine_ban_strict_or_firearm_suicide_rate_bounds.csv
0,0.0,0.1776297461386198,0.1961093691348364,0.0704778118158426,0.12216800726692,0.1776297461386198,0.3843743635042793,-0.2067446173656595,0.5620041096428992,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
0,0.5,0.1776297461386198,0.1961093691348364,0.0704778118158426,0.12216800726692,0.1423908402306984,0.4025886765020933,-0.2601978362713948,0.5449795167327918,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
0,1.0,0.1776297461386198,0.1961093691348364,0.0704778118158426,0.12216800726692,0.1071519343227771,0.4528571693512965,-0.3457052350285194,0.5600091036740736,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
0,2.0,0.1776297461386198,0.1961093691348364,0.0704778118158426,0.12216800726692,0.0366741225069344,0.6140745145122992,-0.5774003920053647,0.6507486370192337,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
