event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero
0,0.0,0.1983224328793909,0.1491228075024269,0.08872500847425799,0.09807726828903937,0.1983224328793909,0.2922807027047567,-0.09395826982536581,0.4906031355841476,True
0,0.5,0.1983224328793909,0.1491228075024269,0.08872500847425799,0.09807726828903937,0.15395992864226188,0.3076787957702757,-0.1537188671280138,0.46163872441253756,True
0,1.0,0.1983224328793909,0.1491228075024269,0.08872500847425799,0.09807726828903937,0.1095974244051329,0.3498298700023039,-0.24023244559717102,0.4594272944074368,True
0,2.0,0.1983224328793909,0.1491228075024269,0.08872500847425799,0.09807726828903937,0.02087241593087491,0.4829489872259349,-0.46207657129505997,0.5038214031568098,True
1,0.0,0.4993324079766409,0.1400568616911553,0.08872500847425799,0.09807726828903937,0.4993324079766409,0.2745114489146644,0.22482095906197652,0.7738438568913053,False
1,0.5,0.4993324079766409,0.1400568616911553,0.08872500847425799,0.09807726828903937,0.4106073995023829,0.3351260424936726,0.07548135700871028,0.7457334419960555,False
1,1.0,0.4993324079766409,0.1400568616911553,0.08872500847425799,0.09807726828903937,0.32188239102812494,0.4724068698422984,-0.15052447881417347,0.7942892608704233,True
1,2.0,0.4993324079766409,0.1400568616911553,0.08872500847425799,0.09807726828903937,0.14443237407960896,0.8164578347600737,-0.6720254606804648,0.9608902088396827,True
2,0.0,0.0811478749587348,0.1838679373699538,0.08872500847425799,0.09807726828903937,0.0811478749587348,0.36038115724510944,-0.2792332822863747,0.4415290322038442,True
2,0.5,0.0811478749587348,0.1838679373699538,0.08872500847425799,0.09807726828903937,-0.051939637752652174,0.4615394546892712,-0.5134790924419234,0.40959981693661907,True
2,1.0,0.0811478749587348,0.1838679373699538,0.08872500847425799,0.09807726828903937,-0.18502715046403914,0.6800374529741038,-0.865064603438143,0.4950103025100646,True
2,2.0,0.0811478749587348,0.1838679373699538,0.08872500847425799,0.09807726828903937,-0.4512021758868131,1.2083790855100285,-1.6595812613968417,0.7571769096232154,True
3,0.0,0.1888970581629877,0.1679724179943382,0.08872500847425799,0.09807726828903937,0.1888970581629877,0.32922593926890287,-0.14032888110591515,0.5181229974318906,True
3,0.5,0.1888970581629877,0.1679724179943382,0.08872500847425799,0.09807726828903937,0.011447041214471737,0.5061634461085284,-0.49471640489405666,0.5176104873230001,True
3,1.0,0.1888970581629877,0.1679724179943382,0.08872500847425799,0.09807726828903937,-0.16600297573404424,0.8364428130143571,-1.0024457887484013,0.6704398372803129,True
3,2.0,0.1888970581629877,0.1679724179943382,0.08872500847425799,0.09807726828903937,-0.5209030096310762,1.5726974154334357,-2.093600425064512,1.0517944058023594,True
4,0.0,-0.2694486839070634,0.1362860841609603,0.08872500847425799,0.09807726828903937,-0.2694486839070634,0.26712072495548217,-0.5365694088625456,-0.0023279589515812216,False
4,0.5,-0.2694486839070634,0.1362860841609603,0.08872500847425799,0.09807726828903937,-0.4912612050927084,0.5498265967805284,-1.0410878018732368,0.05856539168781999,True
4,1.0,-0.2694486839070634,0.1362860841609603,0.08872500847425799,0.09807726828903937,-0.7130737262783533,0.9975854354424006,-1.7106591617207538,0.28451170916404733,True
4,2.0,-0.2694486839070634,0.1362860841609603,0.08872500847425799,0.09807726828903937,-1.1566987686496433,1.9407849852379289,-3.0974837538875724,0.7840862165882856,True
5,0.0,0.2970794784731712,0.0935082257525828,0.08872500847425799,0.09807726828903937,0.2970794784731712,0.18327612247506228,0.1138033559981089,0.4803556009482335,False
5,0.5,0.2970794784731712,0.0935082257525828,0.08872500847425799,0.09807726828903937,0.03090445305039724,0.6051169275600181,-0.5742124745096209,0.6360213806104154,True
5,1.0,0.2970794784731712,0.0935082257525828,0.08872500847425799,0.09807726828903937,-0.2352705723723767,1.1678593977316887,-1.4031299701040654,0.932588825359312,True
5,2.0,0.2970794784731712,0.0935082257525828,0.08872500847425799,0.09807726828903937,-0.7676206232179246,2.3140466460882783,-3.0816672693062026,1.5464260228703537,True
