event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero
0,0.0,0.4557083070508805,0.1441317573372099,0.14174186721647972,0.15028676457672596,0.4557083070508805,0.2824982443809314,0.1732100626699491,0.7382065514318119,False
0,0.5,0.4557083070508805,0.1441317573372099,0.14174186721647972,0.15028676457672596,0.38483737344264063,0.3185858748683216,0.06625149857431906,0.7034232483109621,False
0,1.0,0.4557083070508805,0.1441317573372099,0.14174186721647972,0.15028676457672596,0.31396643983440076,0.4081324104105555,-0.09416597057615472,0.7220988502449562,True
0,2.0,0.4557083070508805,0.1441317573372099,0.14174186721647972,0.15028676457672596,0.17222457261792107,0.6533547914228495,-0.4811302188049284,0.8255793640407705,True
1,0.0,-0.1369843481795765,0.167287111370006,0.14174186721647972,0.15028676457672596,-0.1369843481795765,0.32788273828521175,-0.46486708646478825,0.19089839010563525,True
1,0.5,-0.1369843481795765,0.167287111370006,0.14174186721647972,0.15028676457672596,-0.27872621539605624,0.44076512613253593,-0.7194913415285922,0.1620389107364797,True
1,1.0,-0.1369843481795765,0.167287111370006,0.14174186721647972,0.15028676457672596,-0.42046808261253593,0.6742212659522802,-1.0946893485648161,0.2537531833397442,True
1,2.0,-0.1369843481795765,0.167287111370006,0.14174186721647972,0.15028676457672596,-0.7039518170454954,1.2230192114815512,-1.9269710285270465,0.5190673944360559,True
2,0.0,0.2294595146519681,0.6560262864965495,0.14174186721647972,0.15028676457672596,0.2294595146519681,1.2858115215332369,-1.0563520068812688,1.5152710361852049,True
2,0.5,0.2294595146519681,0.6560262864965495,0.14174186721647972,0.15028676457672596,0.016846713827248533,1.359608981727234,-1.3427622678999855,1.3764556955544827,True
2,1.0,0.2294595146519681,0.6560262864965495,0.14174186721647972,0.15028676457672596,-0.19576608699747103,1.560196310100307,-1.755962397097778,1.3644302231028358,True
2,2.0,0.2294595146519681,0.6560262864965495,0.14174186721647972,0.15028676457672596,-0.6209916886469101,2.1856157707793926,-2.806607459426303,1.5646240821324824,True
3,0.0,-0.0814557648039794,0.2231332512911487,0.14174186721647972,0.15028676457672596,-0.0814557648039794,0.4373411725306514,-0.5187969373346308,0.355885407726672,True
3,0.5,-0.0814557648039794,0.2231332512911487,0.14174186721647972,0.15028676457672596,-0.3649394992369388,0.7337128365971061,-1.098652335834045,0.36877333736016726,True
3,1.0,-0.0814557648039794,0.2231332512911487,0.14174186721647972,0.15028676457672596,-0.6484232336698983,1.256796006827692,-1.9052192404975903,0.6083727731577937,True
3,2.0,-0.0814557648039794,0.2231332512911487,0.14174186721647972,0.15028676457672596,-1.215390702535817,2.3967358860626824,-3.6121265885984997,1.1813451835268654,True
4,0.0,-0.6204298462577627,0.3903105478591266,0.14174186721647972,0.15028676457672596,-0.6204298462577627,0.7650086738038882,-1.3854385200616508,0.1445788275461255,True
4,0.5,-0.6204298462577627,0.3903105478591266,0.14174186721647972,0.15028676457672596,-0.974784514298962,1.0618525371622085,-2.0366370514611702,0.08706802286324655,True
4,1.0,-0.6204298462577627,0.3903105478591266,0.14174186721647972,0.15028676457672596,-1.3291391823401613,1.6596410544830849,-2.988780236823246,0.3305018721429236,True
4,2.0,-0.6204298462577627,0.3903105478591266,0.14174186721647972,0.15028676457672596,-2.03784851842256,3.043340090413385,-5.081188608835944,1.005491571990825,True
5,0.0,-0.1134522200117339,0.2509435796780559,0.14174186721647972,0.15028676457672596,-0.1134522200117339,0.4918494161689896,-0.6053016361807235,0.3783971961572557,True
5,0.5,-0.1134522200117339,0.2509435796780559,0.14174186721647972,0.15028676457672596,-0.5386778216611731,1.0113442071464944,-1.5500220288076676,0.47266638548532136,True
5,1.0,-0.1134522200117339,0.2509435796780559,0.14174186721647972,0.15028676457672596,-0.9639034233106122,1.834535602477574,-2.7984390257881864,0.8706321791669619,True
5,2.0,-0.1134522200117339,0.2509435796780559,0.14174186721647972,0.15028676457672596,-1.8143546266094903,3.5688003534064068,-5.383154980015897,1.7544457267969165,True
