term,coefficient,std_error,t_stat,p_value_normal,ci95_low,ci95_high,nobs,clusters,rank,stack_id,treated_state,adoption_year,outcome,controls_spec,model
post,0.01584990465941065,0.010109276749430903,1.5678574295933596,0.11691440861344207,-0.003964277769473921,0.035664087088295215,90,15,26,NE_2023,Nebraska,2023,firearm_suicide_share,core_controls,treated_state_average_post
post,-0.030547344602727407,0.04001391721803876,-0.7634179986996198,0.44521414920800906,-0.10897462235008337,0.04787993314462855,90,15,26,NE_2023,Nebraska,2023,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.09459021384149427,0.03345368772857807,-2.827497363188748,0.004691340177830483,-0.16015944178950728,-0.02902098589348126,90,15,26,NE_2023,Nebraska,2023,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,-0.05617225959236556,0.029622751460085785,-1.8962539542639396,0.05792647179758867,-0.1142328524541337,0.0018883332694025756,90,15,26,NE_2023,Nebraska,2023,ln_total_suicide_rate,core_controls,treated_state_average_post
post,0.06372957676727542,0.04074056726826323,1.5642780903770221,0.11775227512545056,-0.016121935078520513,0.14358108861307134,90,15,26,NE_2023,Nebraska,2023,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.9329927997072496,0.1262411732522036,7.3905586875632405,1.4621314662729363e-13,0.6855601001329306,1.1804254992815686,225,25,39,NH_2017,New Hampshire,2017,firearm_suicide_rate,core_controls,treated_state_average_post
post,0.6018039031514327,0.09923930333717748,6.064168962439524,1.3263766258004677e-09,0.40729486861056485,0.7963129376923006,225,25,39,NH_2017,New Hampshire,2017,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,1.5347967028586815,0.13003014451386874,11.803391502767909,3.7489131604583234e-32,1.2799376196114989,1.7896557861058642,225,25,39,NH_2017,New Hampshire,2017,total_suicide_rate,core_controls,treated_state_average_post
post,0.013833806594803438,0.005105864724290815,2.7093954387373436,0.006740594784912644,0.0038263117351934415,0.023841301454413433,225,25,39,NH_2017,New Hampshire,2017,firearm_suicide_share,core_controls,treated_state_average_post
post,0.10381315583976596,0.012523487485319966,8.289476550478112,1.137479376612245e-16,0.07926712036853882,0.1283591913109931,225,25,39,NH_2017,New Hampshire,2017,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,0.04884738622876142,0.015879539868239402,3.0761210106887833,0.002097127147572784,0.01772348808701219,0.07997128437051065,225,25,39,NH_2017,New Hampshire,2017,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.07059801087389353,0.009116939257794289,7.74360877895919,9.663403906180335e-15,0.05272880992861673,0.08846721181917033,225,25,39,NH_2017,New Hampshire,2017,ln_total_suicide_rate,core_controls,treated_state_average_post
post,0.05456781961902399,0.02092618721021744,2.607633157003425,0.009117060286267143,0.013552492686997805,0.09558314655105017,225,25,39,NH_2017,New Hampshire,2017,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.22497462748913033,0.14478712547287365,1.553830333701045,0.12022489290521991,-0.058808138437701996,0.5087573934159626,105,15,27,OH_2022,Ohio,2022,firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.20471273786236677,0.1553348259382963,-1.317880498631291,0.1875436548629451,-0.5091689967014275,0.09974352097669398,105,15,27,OH_2022,Ohio,2022,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.020261889626764305,0.18185863790981105,0.11141560202827848,0.9112867884594023,-0.33618104067646537,0.37670481992999394,105,15,27,OH_2022,Ohio,2022,total_suicide_rate,core_controls,treated_state_average_post
post,0.010526061763463098,0.006831433625565786,1.5408276418101505,0.12335874006821444,-0.0028635481426458435,0.02391567166957204,105,15,27,OH_2022,Ohio,2022,firearm_suicide_share,core_controls,treated_state_average_post
post,0.014151577934592322,0.016031581469148074,0.8827312490552651,0.37738149413320576,-0.017270321744937905,0.045573477614122546,105,15,27,OH_2022,Ohio,2022,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.025905011231906524,0.0200599633642619,-1.2913787907538232,0.19657236138999434,-0.06522253942585984,0.0134125169620468,105,15,27,OH_2022,Ohio,2022,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,-0.0025680065914378087,0.011078945776792321,-0.2317916021231148,0.8166998799806481,-0.02428274031395076,0.01914672713107514,105,15,27,OH_2022,Ohio,2022,ln_total_suicide_rate,core_controls,treated_state_average_post
post,0.040114929933061795,0.02717194455701179,1.4763363677889603,0.1398536156964587,-0.013142081398681317,0.09337194126480491,105,15,27,OH_2022,Ohio,2022,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.7335851104284169,0.1759593822260947,4.169059365563211,3.058593218776163e-05,0.3887047212652713,1.0784654995915626,162,18,32,OK_2019,Oklahoma,2019,firearm_suicide_rate,core_controls,treated_state_average_post
post,0.5590436687061288,0.19589415210430058,2.8538047853948965,0.004319906762847089,0.17509113058169962,0.942996206830558,162,18,32,OK_2019,Oklahoma,2019,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,1.2926287791345445,0.2927077027164288,4.416107834329271,1.0049396586622756e-05,0.7189216818103441,1.866335876458745,162,18,32,OK_2019,Oklahoma,2019,total_suicide_rate,core_controls,treated_state_average_post
post,-0.010649527788213556,0.006197087733109985,-1.7184729742189935,0.08571037983540043,-0.022795819745109126,0.001496764168682014,162,18,32,OK_2019,Oklahoma,2019,firearm_suicide_share,core_controls,treated_state_average_post
post,0.029274221172598584,0.021569478219150534,1.3572058106907459,0.17471582496703153,-0.013001956136936464,0.07155039848213363,162,18,32,OK_2019,Oklahoma,2019,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,0.07207771323890105,0.02857525666767739,2.5223820061231863,0.011656304819820976,0.01607021017025337,0.12808521630754874,162,18,32,OK_2019,Oklahoma,2019,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.054476383775700965,0.021078248841988823,2.5844833782957126,0.00975250051852026,0.013163016045402876,0.09578975150599905,162,18,32,OK_2019,Oklahoma,2019,ln_total_suicide_rate,core_controls,treated_state_average_post
post,-0.042869943244647164,0.025292191227134393,-1.6949873128689108,0.09007782757487864,-0.09244263804983058,0.006702751560536242,162,18,32,OK_2019,Oklahoma,2019,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.5414692877974541,0.14656166654655547,3.694480968701702,0.00022033639465861898,0.25420842136620536,0.8287301542287028,162,18,32,SD_2019,South Dakota,2019,firearm_suicide_rate,core_controls,treated_state_average_post
post,0.8180390918471453,0.1524847438391209,5.364727455687094,8.107153909937824e-08,0.5191689939224684,1.1169091897718222,162,18,32,SD_2019,South Dakota,2019,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,1.3595083796445961,0.22594844083980636,6.016896485727311,1.7779269078242223e-09,0.9166494355985757,1.8023673236906166,162,18,32,SD_2019,South Dakota,2019,total_suicide_rate,core_controls,treated_state_average_post
post,-0.013587138983737543,0.005548397384827644,-2.448840276093457,0.014331698597497597,-0.024461997857999726,-0.002712280109475362,162,18,32,SD_2019,South Dakota,2019,firearm_suicide_share,core_controls,treated_state_average_post
post,0.04830705488443172,0.012552791993055317,3.8483115876656777,0.00011893471882195234,0.023703582578043295,0.07291052719082014,162,18,32,SD_2019,South Dakota,2019,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,0.10117112910565011,0.0190515446794525,5.310389829690048,1.0939099541130101e-07,0.06383010153392321,0.138512156677377,162,18,32,SD_2019,South Dakota,2019,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.07094951749107706,0.01218056802089744,5.824811894597477,5.717696296445e-09,0.04707560417011808,0.09482343081203604,162,18,32,SD_2019,South Dakota,2019,ln_total_suicide_rate,core_controls,treated_state_average_post
post,-0.0530732630942666,0.022298481141137,-2.3801290661163117,0.017306575201785555,-0.09677828613089512,-0.009368240057638075,162,18,32,SD_2019,South Dakota,2019,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.4558262061818463,0.2515917758803276,1.811769103290026,0.07002188099977573,-0.03729367454359578,0.9489460869072884,120,15,28,TN_2021,Tennessee,2021,firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.3454616529921042,0.11924497754019357,-2.897075081218078,0.0037665959989365188,-0.5791818089708836,-0.11174149701332478,120,15,28,TN_2021,Tennessee,2021,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.11036455318974653,0.28330486352691014,0.38956109618380547,0.6968611244792143,-0.4449129793229974,0.6656420857024905,120,15,28,TN_2021,Tennessee,2021,total_suicide_rate,core_controls,treated_state_average_post
post,0.022845575295805717,0.0056486937423383095,4.044399703346045,5.245735880894796e-05,0.01177413556082263,0.033917015030788804,120,15,28,TN_2021,Tennessee,2021,firearm_suicide_share,core_controls,treated_state_average_post
post,0.037633521615689156,0.02325617203176589,1.6182165132028206,0.10561594532888545,-0.00794857556657199,0.08321561879795031,120,15,28,TN_2021,Tennessee,2021,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.0714181176239657,0.01613748503713795,-4.425603956230345,9.617282798905958e-06,-0.10304758829675609,-0.03978864695117532,120,15,28,TN_2021,Tennessee,2021,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.008683344599210791,0.017079185568197364,0.5084167839583513,0.6111610846912293,-0.024791859114456045,0.04215854831287763,120,15,28,TN_2021,Tennessee,2021,ln_total_suicide_rate,core_controls,treated_state_average_post
post,0.10918452706490234,0.021984691852923753,4.966388785221105,6.821114105075882e-07,0.06609453103317178,0.1522745230966329,120,15,28,TN_2021,Tennessee,2021,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.5310233236322442,0.3515100432955125,1.5106917533671036,0.13086700447604754,-0.1579363612269602,1.2199830084914487,120,15,28,TX_2021,Texas,2021,firearm_suicide_rate,core_controls,treated_state_average_post
post,0.5947456680791294,0.17334492555186576,3.430995549397714,0.000601370467117502,0.25498961399747255,0.9345017221607863,120,15,28,TX_2021,Texas,2021,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,1.1257689917113844,0.3737368387768805,3.0121970191529988,0.0025936420274708196,0.39324478770869864,1.8582931957140703,120,15,28,TX_2021,Texas,2021,total_suicide_rate,core_controls,treated_state_average_post
post,-0.002614762264293042,0.008502335820548408,-0.30753457867115713,0.7584365074182412,-0.01927934047256792,0.014049815943981837,120,15,28,TX_2021,Texas,2021,firearm_suicide_share,core_controls,treated_state_average_post
post,0.07962477672285712,0.034150747336014385,2.3315676210367187,0.019723448852364198,0.012689311944268922,0.1465602415014453,120,15,28,TX_2021,Texas,2021,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,0.08825278715199143,0.021279803088906254,4.14725581732474,3.364840292107186e-05,0.046544373097735174,0.12996120120624768,120,15,28,TX_2021,Texas,2021,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.0836856037078656,0.02326033676483967,3.5977812597436154,0.00032094335408804845,0.038095343648779846,0.12927586376695135,120,15,28,TX_2021,Texas,2021,ln_total_suicide_rate,core_controls,treated_state_average_post
post,-0.008530821003612788,0.033605956996818266,-0.2538484770548408,0.7996126204793169,-0.07439849671737658,0.057336854710151014,120,15,28,TX_2021,Texas,2021,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,-0.2646037131341791,0.37886775868442746,-0.6984065206629974,0.484922999619978,-1.0071845201556568,0.4779770938872987,120,15,28,UT_2021,Utah,2021,firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.16222464017565869,0.2415775708448139,-0.6715219447250322,0.5018880844418625,-0.6357166790314939,0.31126739868017655,120,15,28,UT_2021,Utah,2021,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,-0.4268283533098391,0.4728380831899872,-0.9026945343113124,0.36668803807412254,-1.353590996362214,0.4999342897425358,120,15,28,UT_2021,Utah,2021,total_suicide_rate,core_controls,treated_state_average_post
post,0.0008167981896522229,0.008673728953615286,0.09416920842468501,0.9249747441705496,-0.01618371055943374,0.017817306938738182,120,15,28,UT_2021,Utah,2021,firearm_suicide_share,core_controls,treated_state_average_post
post,-0.006802781612357635,0.03725998000164113,-0.18257609403059272,0.8551306432302466,-0.07983234241557424,0.06622677919085898,120,15,28,UT_2021,Utah,2021,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.00590219884951761,0.0328768747073883,-0.17952432833255985,0.8575260163815699,-0.07034087327599868,0.05853647557696347,120,15,28,UT_2021,Utah,2021,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,-0.018017395570375717,0.029887522834269955,-0.6028400436625151,0.5466151049258461,-0.07659694032554483,0.040562149184793395,120,15,28,UT_2021,Utah,2021,ln_total_suicide_rate,core_controls,treated_state_average_post
post,-0.000891158115680685,0.03408857032224877,-0.02614243153222088,0.9791437331473463,-0.06770475594728828,0.0659224397159269,120,15,28,UT_2021,Utah,2021,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,0.8992664443816594,0.15724930730696773,5.7187307199146735,1.0732271814095173e-08,0.5910578020600026,1.2074750867033162,225,25,39,WV_2016,West Virginia,2016,firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.06874107997601653,0.11357065785854453,-0.6052714783217641,0.5449986292225935,-0.2913395693787638,0.15385740942673076,225,25,39,WV_2016,West Virginia,2016,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.8305253644056451,0.14893218657137314,5.576533746838064,2.453583340398048e-08,0.5386182787257537,1.1224324500855363,225,25,39,WV_2016,West Virginia,2016,total_suicide_rate,core_controls,treated_state_average_post
post,0.006131040566306463,0.008326828284113718,0.7362996277950784,0.4615483726824898,-0.010189542870556427,0.02245162400316935,225,25,39,WV_2016,West Virginia,2016,firearm_suicide_share,core_controls,treated_state_average_post
post,0.019050594768495736,0.019977943166107567,0.9535813877384,0.3402955807249771,-0.020106173837075095,0.05820736337406657,225,25,39,WV_2016,West Virginia,2016,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,-0.009531776680572222,0.02074991807764284,-0.4593645451951114,0.6459724042598356,-0.05020161611275219,0.031138062751607742,225,25,39,WV_2016,West Virginia,2016,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.011614043758504083,0.010672792800730439,1.0881916266292762,0.2765105204792957,-0.009304630130927576,0.03253271764793574,225,25,39,WV_2016,West Virginia,2016,ln_total_suicide_rate,core_controls,treated_state_average_post
post,0.02861527847585647,0.03465204937178138,0.8257889214240556,0.40892383965712775,-0.03930273829283504,0.09653329524454798,225,25,39,WV_2016,West Virginia,2016,logit_firearm_suicide_share,core_controls,treated_state_average_post
post,-0.14555772469314382,0.15178192634229995,-0.9589924716390853,0.33756253777758727,-0.44305030032405174,0.1519348509377641,288,32,46,WY_2011,Wyoming,2011,firearm_suicide_rate,core_controls,treated_state_average_post
post,0.9068170610940869,0.13837960262337567,6.553112192135342,5.6350147577696076e-11,0.6355930399522706,1.1780410822359033,288,32,46,WY_2011,Wyoming,2011,nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,0.7612593364009579,0.23849045631696728,3.191990774629578,0.0014129584548939517,0.293818042019702,1.2287006307822137,288,32,46,WY_2011,Wyoming,2011,total_suicide_rate,core_controls,treated_state_average_post
post,-0.03565715932122118,0.0054067859637981375,-6.594890117709206,4.2557094017764527e-11,-0.04625445981026553,-0.025059858832176832,288,32,46,WY_2011,Wyoming,2011,firearm_suicide_share,core_controls,treated_state_average_post
post,-0.06454409008717671,0.0165861970994389,-3.8914339254632515,9.965352868922662e-05,-0.09705303640207695,-0.03203514377227647,288,32,46,WY_2011,Wyoming,2011,ln_firearm_suicide_rate,core_controls,treated_state_average_post
post,0.0950648716737584,0.018628114715753093,5.103300743223662,3.3377992702085937e-07,0.05855376683088234,0.13157597651663447,288,32,46,WY_2011,Wyoming,2011,ln_nonfirearm_suicide_rate,core_controls,treated_state_average_post
post,-0.008123085111016778,0.013157578676208134,-0.6173692980232864,0.5369911679505207,-0.03391193931638472,0.017665769094351164,288,32,46,WY_2011,Wyoming,2011,ln_total_suicide_rate,core_controls,treated_state_average_post
post,-0.15750816114807567,0.0221821308777662,-7.10067765878844,1.241466300763174e-12,-0.20098513766849743,-0.11403118462765391,288,32,46,WY_2011,Wyoming,2011,logit_firearm_suicide_share,core_controls,treated_state_average_post
