outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated,n_control,att,se
motor_vehicle_theft_rate,or,broad,2018,2018,0,4,37,-5.267025472140774,7.035679501394474
motor_vehicle_theft_rate,or,broad,2018,2019,1,4,37,-3.922587286400523,14.73880917058165
motor_vehicle_theft_rate,or,broad,2018,2020,2,4,37,-15.420043301642766,17.67539329355126
motor_vehicle_theft_rate,or,broad,2018,2021,3,4,37,7.716297931051388,21.57199901600656
motor_vehicle_theft_rate,or,broad,2018,2022,4,4,37,36.5004709800201,31.437260116147637
motor_vehicle_theft_rate,or,broad,2018,2023,5,4,37,90.54569482479347,68.09216405682085
motor_vehicle_theft_rate,or,broad,2019,1999,-20,4,37,96.28094859061522,71.78888690738754
motor_vehicle_theft_rate,or,broad,2019,2000,-19,4,37,85.20078951893625,58.10391308630886
motor_vehicle_theft_rate,or,broad,2019,2001,-18,4,37,86.65463610461835,48.68468588853012
motor_vehicle_theft_rate,or,broad,2019,2002,-17,4,37,85.6094781969464,39.26949206057796
motor_vehicle_theft_rate,or,broad,2019,2003,-16,4,37,73.54600351586618,38.1374713352133
motor_vehicle_theft_rate,or,broad,2019,2004,-15,4,37,70.5888962624867,29.35398488729007
motor_vehicle_theft_rate,or,broad,2019,2005,-14,4,37,64.4894503326124,25.80855715007098
motor_vehicle_theft_rate,or,broad,2019,2006,-13,4,37,19.28111212699146,29.83159737478532
motor_vehicle_theft_rate,or,broad,2019,2007,-12,4,37,-4.333589999942049,38.74896312543273
motor_vehicle_theft_rate,or,broad,2019,2008,-11,4,37,4.151250577226762,49.33825574834677
motor_vehicle_theft_rate,or,broad,2019,2009,-10,4,37,13.403854320241127,42.40300182390075
motor_vehicle_theft_rate,or,broad,2019,2010,-9,4,37,27.659808110827527,48.31705251530375
motor_vehicle_theft_rate,or,broad,2019,2011,-8,4,37,32.664184420799984,51.866638993474936
motor_vehicle_theft_rate,or,broad,2019,2012,-7,4,37,27.396641819399996,45.15783397565353
motor_vehicle_theft_rate,or,broad,2019,2013,-6,4,37,10.176037948036416,37.41804569998384
motor_vehicle_theft_rate,or,broad,2019,2014,-5,4,37,-1.6692574081254676,34.59351700283132
motor_vehicle_theft_rate,or,broad,2019,2015,-4,4,37,5.3861893353762476,21.96646644527122
motor_vehicle_theft_rate,or,broad,2019,2016,-3,4,37,-0.9134176710871724,9.32227190888668
motor_vehicle_theft_rate,or,broad,2019,2017,-2,4,37,2.1155936719174138,4.226661315169941
motor_vehicle_theft_rate,or,broad,2019,2019,0,4,37,5.68842729304647,6.021292789289712
motor_vehicle_theft_rate,or,broad,2019,2020,1,4,37,38.28237253937055,29.1895592537641
motor_vehicle_theft_rate,or,broad,2019,2021,2,4,37,90.50260105481895,67.06992231363317
motor_vehicle_theft_rate,or,broad,2019,2022,3,4,37,149.40727645439443,72.63627256052517
motor_vehicle_theft_rate,or,broad,2019,2023,4,4,37,133.46152962523973,41.24524534110111
motor_vehicle_theft_rate,or,broad,2020,1999,-21,2,37,63.904495384302635,120.24468521670399
motor_vehicle_theft_rate,or,broad,2020,2000,-20,2,37,100.23750165108437,58.67205393884859
motor_vehicle_theft_rate,or,broad,2020,2001,-19,2,37,127.88464228285278,59.31676528311329
motor_vehicle_theft_rate,or,broad,2020,2002,-18,2,37,310.2769131162061,25.431321123533774
motor_vehicle_theft_rate,or,broad,2020,2003,-17,2,37,364.0592167336538,62.902056597445686
motor_vehicle_theft_rate,or,broad,2020,2004,-16,2,37,352.80523061114263,103.23748143718772
motor_vehicle_theft_rate,or,broad,2020,2005,-15,2,37,444.4075168523763,144.60722805477207
motor_vehicle_theft_rate,or,broad,2020,2006,-14,2,37,372.70615642122243,172.17599915921414
motor_vehicle_theft_rate,or,broad,2020,2007,-13,2,37,231.03370782300135,135.14485225060542
motor_vehicle_theft_rate,or,broad,2020,2008,-12,2,37,94.03908617570563,79.17070199680205
motor_vehicle_theft_rate,or,broad,2020,2009,-11,2,37,55.00841333020765,35.94476481984332
motor_vehicle_theft_rate,or,broad,2020,2010,-10,2,37,32.514275488254015,10.403317452820525
motor_vehicle_theft_rate,or,broad,2020,2011,-9,2,37,-8.189016543697683,14.607286319064013
motor_vehicle_theft_rate,or,broad,2020,2012,-8,2,37,-23.873935777141554,32.737615676997095
motor_vehicle_theft_rate,or,broad,2020,2013,-7,2,37,-1.2138408176246749,15.45326973075241
motor_vehicle_theft_rate,or,broad,2020,2014,-6,2,37,32.69912024739486,13.0375424707868
motor_vehicle_theft_rate,or,broad,2020,2015,-5,2,37,37.71592734057782,8.487512986128667
motor_vehicle_theft_rate,or,broad,2020,2016,-4,2,37,44.012173002351716,24.471084888411113
motor_vehicle_theft_rate,or,broad,2020,2017,-3,2,37,18.59043776288066,24.06246386939065
motor_vehicle_theft_rate,or,broad,2020,2018,-2,2,37,20.284395204564753,6.170213691394214
motor_vehicle_theft_rate,or,broad,2020,2020,0,2,37,-25.61481642842424,14.575861250045323
motor_vehicle_theft_rate,or,broad,2020,2021,1,2,37,48.796118225759756,7.905705852748311
motor_vehicle_theft_rate,or,broad,2020,2022,2,2,37,65.29611781468137,29.654047004691986
motor_vehicle_theft_rate,or,broad,2020,2023,3,2,37,139.05484160790806,101.25966697261659
motor_vehicle_theft_rate,or,broad,2023,1999,-24,1,37,-49.91303247470033,
motor_vehicle_theft_rate,or,broad,2023,2000,-23,1,37,-57.81140154066948,
motor_vehicle_theft_rate,or,broad,2023,2001,-22,1,37,-82.67103479600566,
motor_vehicle_theft_rate,or,broad,2023,2002,-21,1,37,-76.74362108704709,
motor_vehicle_theft_rate,or,broad,2023,2003,-20,1,37,-90.7073097918715,
motor_vehicle_theft_rate,or,broad,2023,2004,-19,1,37,-88.3353519242409,
motor_vehicle_theft_rate,or,broad,2023,2005,-18,1,37,-73.8797049801152,
motor_vehicle_theft_rate,or,broad,2023,2006,-17,1,37,-79.0557065806368,
motor_vehicle_theft_rate,or,broad,2023,2007,-16,1,37,-54.15898236952628,
motor_vehicle_theft_rate,or,broad,2023,2008,-15,1,37,-25.706291417868854,
motor_vehicle_theft_rate,or,broad,2023,2009,-14,1,37,-3.8329718090623963,
motor_vehicle_theft_rate,or,broad,2023,2010,-13,1,37,11.68446509810309,
motor_vehicle_theft_rate,or,broad,2023,2011,-12,1,37,28.87421831209108,
motor_vehicle_theft_rate,or,broad,2023,2012,-11,1,37,19.72068603569727,
motor_vehicle_theft_rate,or,broad,2023,2013,-10,1,37,2.5969707831766726,
motor_vehicle_theft_rate,or,broad,2023,2014,-9,1,37,-10.54780963546348,
motor_vehicle_theft_rate,or,broad,2023,2015,-8,1,37,-26.765638351556397,
motor_vehicle_theft_rate,or,broad,2023,2016,-7,1,37,-51.75137695270573,
motor_vehicle_theft_rate,or,broad,2023,2017,-6,1,37,-54.894576100559206,
motor_vehicle_theft_rate,or,broad,2023,2018,-5,1,37,-44.508550532067126,
motor_vehicle_theft_rate,or,broad,2023,2019,-4,1,37,-26.477170257393514,
motor_vehicle_theft_rate,or,broad,2023,2020,-3,1,37,-50.36804456911524,
motor_vehicle_theft_rate,or,broad,2023,2021,-2,1,37,-20.069769205631744,
motor_vehicle_theft_rate,or,broad,2023,2023,0,1,37,-20.826815132117016,
firearm_suicide_rate,ra,broad,2016,1999,-17,2,37,0.8176141133904498,0.4320773876264974
firearm_suicide_rate,ra,broad,2016,2000,-16,2,37,-0.3895560856800264,0.22824052119082958
firearm_suicide_rate,ra,broad,2016,2001,-15,2,37,0.3184233194017989,0.3175928882323441
firearm_suicide_rate,ra,broad,2016,2002,-14,2,37,0.30040738336303674,0.1625094139847602
firearm_suicide_rate,ra,broad,2016,2003,-13,2,37,0.7554925752991437,0.2161980681699646
firearm_suicide_rate,ra,broad,2016,2004,-12,2,37,0.10474980990316407,0.2949658388814647
firearm_suicide_rate,ra,broad,2016,2005,-11,2,37,0.2781669420981956,0.2532638549455284
firearm_suicide_rate,ra,broad,2016,2006,-10,2,37,-0.1057661553430258,0.2530439209574805
firearm_suicide_rate,ra,broad,2016,2007,-9,2,37,0.04189138219046007,0.14486549821471129
firearm_suicide_rate,ra,broad,2016,2008,-8,2,37,-0.28489251595463605,0.16461016781365911
firearm_suicide_rate,ra,broad,2016,2009,-7,2,37,0.47026088142209055,0.23049212576297565
firearm_suicide_rate,ra,broad,2016,2010,-6,2,37,-0.08490623437646372,0.1276526044056438
firearm_suicide_rate,ra,broad,2016,2011,-5,2,37,0.06196069266301807,0.19450062169171695
firearm_suicide_rate,ra,broad,2016,2012,-4,2,37,0.4619311056100459,0.18813383886525645
firearm_suicide_rate,ra,broad,2016,2013,-3,2,37,-0.12222692816330549,0.1382746058477878
firearm_suicide_rate,ra,broad,2016,2014,-2,2,37,0.1040994410899958,0.20205332357703618
firearm_suicide_rate,ra,broad,2016,2016,0,2,37,-0.6058088243651985,0.13555764534836368
firearm_suicide_rate,ra,broad,2016,2017,1,2,37,0.8746162353388516,0.15129706528973075
firearm_suicide_rate,ra,broad,2016,2018,2,2,37,-0.1791232969857557,0.1944176625504726
firearm_suicide_rate,ra,broad,2016,2019,3,2,37,-0.04821170163350974,0.20081222701348633
firearm_suicide_rate,ra,broad,2016,2020,4,2,37,-0.07021611799041261,0.17821578299640378
firearm_suicide_rate,ra,broad,2016,2021,5,2,37,-0.4744975698410747,0.26491495296695444
firearm_suicide_rate,ra,broad,2016,2022,6,2,37,-0.13723269856967768,0.18968770228944776
firearm_suicide_rate,ra,broad,2016,2023,7,2,37,-0.058436617786224776,0.2061913327427593
firearm_suicide_rate,ra,broad,2018,1999,-19,4,37,2.1022641913931053,0.4915145406152388
firearm_suicide_rate,ra,broad,2018,2000,-18,4,37,1.430934817159662,0.4214479386964632
firearm_suicide_rate,ra,broad,2018,2001,-17,4,37,1.8344211061358344,0.594112414204663
firearm_suicide_rate,ra,broad,2018,2002,-16,4,37,0.836726331648034,0.2888205693193226
firearm_suicide_rate,ra,broad,2018,2003,-15,4,37,1.7767781572045147,0.2926424168567705
firearm_suicide_rate,ra,broad,2018,2004,-14,4,37,1.6942962446246042,0.45508073423608086
firearm_suicide_rate,ra,broad,2018,2005,-13,4,37,1.2676914949109659,0.3404321214031078
firearm_suicide_rate,ra,broad,2018,2006,-12,4,37,1.3547324565036354,0.36590538274588896
firearm_suicide_rate,ra,broad,2018,2007,-11,4,37,1.6629942790030683,0.3315404633159473
firearm_suicide_rate,ra,broad,2018,2008,-10,4,37,0.472139790865549,0.2558572714293769
firearm_suicide_rate,ra,broad,2018,2009,-9,4,37,1.005534867224033,0.28121702086872274
firearm_suicide_rate,ra,broad,2018,2010,-8,4,37,0.7675219180348248,0.22932941540956567
firearm_suicide_rate,ra,broad,2018,2011,-7,4,37,0.7687967858849962,0.30176437796367234
firearm_suicide_rate,ra,broad,2018,2012,-6,4,37,0.697657756180432,0.22360788871961293
firearm_suicide_rate,ra,broad,2018,2013,-5,4,37,0.8487356914700046,0.34500640101014723
firearm_suicide_rate,ra,broad,2018,2014,-4,4,37,1.0756527344032056,0.32320358120751796
firearm_suicide_rate,ra,broad,2018,2015,-3,4,37,0.19968727046511042,0.23067293590369972
firearm_suicide_rate,ra,broad,2018,2016,-2,4,37,0.6372555620596239,0.36940167515120237
firearm_suicide_rate,ra,broad,2018,2018,0,4,37,0.07846749396840602,0.2411515636708264
firearm_suicide_rate,ra,broad,2018,2019,1,4,37,-0.331696547853645,0.22881307785127497
firearm_suicide_rate,ra,broad,2018,2020,2,4,37,-0.27811765054294435,0.24158086207379406
firearm_suicide_rate,ra,broad,2018,2021,3,4,37,-0.17821010322956932,0.3502704176284306
firearm_suicide_rate,ra,broad,2018,2022,4,4,37,-0.12169139720597766,0.33439888412361546
firearm_suicide_rate,ra,broad,2018,2023,5,4,37,0.1588929129836485,0.33291734491048425
firearm_suicide_rate,ra,broad,2019,1999,-20,4,37,0.3651932636014612,0.49786489471193496
firearm_suicide_rate,ra,broad,2019,2000,-19,4,37,-0.19639780679805274,0.34261637713576787
firearm_suicide_rate,ra,broad,2019,2001,-18,4,37,0.7807534734760097,0.3346973386651928
firearm_suicide_rate,ra,broad,2019,2002,-17,4,37,0.1686401719065671,0.2491012645294824
firearm_suicide_rate,ra,broad,2019,2003,-16,4,37,0.40072489361025454,0.3375090972836402
firearm_suicide_rate,ra,broad,2019,2004,-15,4,37,0.47163791131797694,0.34679736479274864
firearm_suicide_rate,ra,broad,2019,2005,-14,4,37,0.4301486472751148,0.35764397677015575
firearm_suicide_rate,ra,broad,2019,2006,-13,4,37,0.1479278217748896,0.3563681916469366
firearm_suicide_rate,ra,broad,2019,2007,-12,4,37,0.4124511279934522,0.31185348594718754
firearm_suicide_rate,ra,broad,2019,2008,-11,4,37,-0.47542431325314105,0.35135872563241594
firearm_suicide_rate,ra,broad,2019,2009,-10,4,37,0.3645462741742225,0.27399045328298416
firearm_suicide_rate,ra,broad,2019,2010,-9,4,37,-0.2102662596672289,0.29793087530097784
firearm_suicide_rate,ra,broad,2019,2011,-8,4,37,-0.015297740616098676,0.31100282395600837
firearm_suicide_rate,ra,broad,2019,2012,-7,4,37,0.3481315325589547,0.1955040409421429
firearm_suicide_rate,ra,broad,2019,2013,-6,4,37,0.0301374706694868,0.30899966344709295
firearm_suicide_rate,ra,broad,2019,2014,-5,4,37,0.11979602519595933,0.23561679858650303
firearm_suicide_rate,ra,broad,2019,2015,-4,4,37,0.004793755966724933,0.20343480349364956
firearm_suicide_rate,ra,broad,2019,2016,-3,4,37,-0.02506363475932638,0.16157431245056778
firearm_suicide_rate,ra,broad,2019,2017,-2,4,37,0.2130114050352735,0.2331893281448058
firearm_suicide_rate,ra,broad,2019,2019,0,4,37,-0.3239102195978491,0.16245099117128176
firearm_suicide_rate,ra,broad,2019,2020,1,4,37,-0.12956861087000904,0.2258226918897008
firearm_suicide_rate,ra,broad,2019,2021,2,4,37,-0.07913015811587798,0.3237443048906955
firearm_suicide_rate,ra,broad,2019,2022,3,4,37,-0.1625997096606816,0.1969080534476221
firearm_suicide_rate,ra,broad,2019,2023,4,4,37,0.0633982258472422,0.15505126614149878
firearm_suicide_rate,ra,broad,2020,1999,-21,2,37,3.557156709161099,0.4420129159227825
firearm_suicide_rate,ra,broad,2020,2000,-20,2,37,3.3616509423002614,0.2826652460382611
firearm_suicide_rate,ra,broad,2020,2001,-19,2,37,2.203123972134022,0.2947976351242841
firearm_suicide_rate,ra,broad,2020,2002,-18,2,37,1.775994847856274,0.13554178463033953
firearm_suicide_rate,ra,broad,2020,2003,-17,2,37,2.05140333636063,0.12536784183027577
firearm_suicide_rate,ra,broad,2020,2004,-16,2,37,2.4494386337301783,0.3803392344935685
firearm_suicide_rate,ra,broad,2020,2005,-15,2,37,1.6238997362610277,0.21568343941731177
firearm_suicide_rate,ra,broad,2020,2006,-14,2,37,1.5921091425322325,0.18258514410244378
firearm_suicide_rate,ra,broad,2020,2007,-13,2,37,2.038403330151949,0.30805219755947433
firearm_suicide_rate,ra,broad,2020,2008,-12,2,37,1.5218334217597072,0.14271882481193982
firearm_suicide_rate,ra,broad,2020,2009,-11,2,37,2.0519188585974732,0.15161510152178906
firearm_suicide_rate,ra,broad,2020,2010,-10,2,37,1.34863746510739,0.242883302729323
firearm_suicide_rate,ra,broad,2020,2011,-9,2,37,1.2623527169905204,0.43914571823152715
firearm_suicide_rate,ra,broad,2020,2012,-8,2,37,0.6001855735227346,0.3473140525986507
firearm_suicide_rate,ra,broad,2020,2013,-7,2,37,0.10973704694976694,0.1702216218637432
firearm_suicide_rate,ra,broad,2020,2014,-6,2,37,0.6083187624733521,0.1950568281439713
firearm_suicide_rate,ra,broad,2020,2015,-5,2,37,0.1319158505858593,0.38720309674614517
firearm_suicide_rate,ra,broad,2020,2016,-4,2,37,0.4562846044176372,0.13774542777989676
firearm_suicide_rate,ra,broad,2020,2017,-3,2,37,-0.9464944384340963,0.1909382565297249
firearm_suicide_rate,ra,broad,2020,2018,-2,2,37,-0.012334301717450424,0.21081772152049638
firearm_suicide_rate,ra,broad,2020,2020,0,2,37,-0.5391467266675669,0.20918293820570671
firearm_suicide_rate,ra,broad,2020,2021,1,2,37,-0.472064739384924,0.34530191501477026
firearm_suicide_rate,ra,broad,2020,2022,2,2,37,0.15494865748220588,0.3621689240733403
firearm_suicide_rate,ra,broad,2020,2023,3,2,37,0.3440050214794401,0.1592006748528318
firearm_suicide_rate,ra,broad,2023,1999,-24,1,37,2.0682221417047657,
firearm_suicide_rate,ra,broad,2023,2000,-23,1,37,2.2760071689377366,
firearm_suicide_rate,ra,broad,2023,2001,-22,1,37,1.0408449896587957,
firearm_suicide_rate,ra,broad,2023,2002,-21,1,37,2.432409643352562,
firearm_suicide_rate,ra,broad,2023,2003,-20,1,37,0.11631169707008926,
firearm_suicide_rate,ra,broad,2023,2004,-19,1,37,3.5021991358027487,
firearm_suicide_rate,ra,broad,2023,2005,-18,1,37,-0.7943728818931683,
firearm_suicide_rate,ra,broad,2023,2006,-17,1,37,0.952089705017011,
firearm_suicide_rate,ra,broad,2023,2007,-16,1,37,1.0790291605895526,
firearm_suicide_rate,ra,broad,2023,2008,-15,1,37,0.05442402722513773,
firearm_suicide_rate,ra,broad,2023,2009,-14,1,37,2.742564363729125,
firearm_suicide_rate,ra,broad,2023,2010,-13,1,37,3.304833657245764,
firearm_suicide_rate,ra,broad,2023,2011,-12,1,37,4.229672834094735,
firearm_suicide_rate,ra,broad,2023,2012,-11,1,37,-0.0990507772806648,
firearm_suicide_rate,ra,broad,2023,2013,-10,1,37,1.1500218285113117,
firearm_suicide_rate,ra,broad,2023,2014,-9,1,37,1.3422252922153355,
firearm_suicide_rate,ra,broad,2023,2015,-8,1,37,0.7042182585128307,
firearm_suicide_rate,ra,broad,2023,2016,-7,1,37,2.452109846428232,
firearm_suicide_rate,ra,broad,2023,2017,-6,1,37,-0.43750700192072856,
firearm_suicide_rate,ra,broad,2023,2018,-5,1,37,1.8014765867924019,
firearm_suicide_rate,ra,broad,2023,2019,-4,1,37,-0.20937991116864296,
firearm_suicide_rate,ra,broad,2023,2020,-3,1,37,0.9295815922870254,
firearm_suicide_rate,ra,broad,2023,2021,-2,1,37,-0.019130502920038595,
firearm_suicide_rate,ra,broad,2023,2023,0,1,37,0.21869196004056235,
firearm_homicide_rate,ra,broad,2016,1999,-17,2,37,0.44328881279737,0.2554861418274774
firearm_homicide_rate,ra,broad,2016,2000,-16,2,37,0.7317316903021038,0.28654457418318185
firearm_homicide_rate,ra,broad,2016,2001,-15,2,37,0.5625421637671371,0.29309413753349284
firearm_homicide_rate,ra,broad,2016,2002,-14,2,37,0.668407619694874,0.3572670573014734
firearm_homicide_rate,ra,broad,2016,2003,-13,2,37,0.6232410647080264,0.3731269961072911
firearm_homicide_rate,ra,broad,2016,2004,-12,2,37,0.9054911007479505,0.32591209293709084
firearm_homicide_rate,ra,broad,2016,2005,-11,2,37,0.725646185187008,0.3038065332793354
firearm_homicide_rate,ra,broad,2016,2006,-10,2,37,0.2085468429152173,0.2783769664314604
firearm_homicide_rate,ra,broad,2016,2007,-9,2,37,0.2070010400600908,0.22841091150626683
firearm_homicide_rate,ra,broad,2016,2008,-8,2,37,0.2634750763160817,0.20973865917474724
firearm_homicide_rate,ra,broad,2016,2009,-7,2,37,0.4334658155889185,0.22439582562724658
firearm_homicide_rate,ra,broad,2016,2010,-6,2,37,-0.01809334773191662,0.14920600500019568
firearm_homicide_rate,ra,broad,2016,2011,-5,2,37,-0.012396930919427285,0.24410637977973657
firearm_homicide_rate,ra,broad,2016,2012,-4,2,37,0.03496015599367447,0.24463078849688125
firearm_homicide_rate,ra,broad,2016,2013,-3,2,37,0.19460661787640254,0.15719113315159727
firearm_homicide_rate,ra,broad,2016,2014,-2,2,37,0.4529604725232458,0.13743376881180802
firearm_homicide_rate,ra,broad,2016,2016,0,2,37,-0.5148638497639526,0.11155235372448528
firearm_homicide_rate,ra,broad,2016,2017,1,2,37,-0.5861654626680488,0.11196508888789795
firearm_homicide_rate,ra,broad,2016,2018,2,2,37,-0.25279345138392206,0.13004451845409995
firearm_homicide_rate,ra,broad,2016,2019,3,2,37,-0.7158451479287005,0.14134925415878297
firearm_homicide_rate,ra,broad,2016,2020,4,2,37,-1.214651751260376,0.2867420877026942
firearm_homicide_rate,ra,broad,2016,2021,5,2,36,-1.2896010781335978,0.3994751191369131
firearm_homicide_rate,ra,broad,2016,2022,6,2,37,-0.8826250654359797,0.42916712832762594
firearm_homicide_rate,ra,broad,2016,2023,7,2,37,-0.554550680480639,0.45689004536855804
firearm_homicide_rate,ra,broad,2018,1999,-19,4,37,-0.5887073592354157,0.4314963877004208
firearm_homicide_rate,ra,broad,2018,2000,-18,3,37,0.18904053414512406,0.24079389642615515
firearm_homicide_rate,ra,broad,2018,2001,-17,4,37,-0.8422178523459185,0.3500551019912911
firearm_homicide_rate,ra,broad,2018,2002,-16,4,37,-0.32496998279923095,0.3016131101754614
firearm_homicide_rate,ra,broad,2018,2003,-15,4,37,-0.885124639237614,0.41970557951435766
firearm_homicide_rate,ra,broad,2018,2004,-14,4,37,-0.23290543764722338,0.31182939526397485
firearm_homicide_rate,ra,broad,2018,2005,-13,4,37,-0.2657801798017567,0.24046871153526253
firearm_homicide_rate,ra,broad,2018,2006,-12,4,37,-0.28056940255387874,0.2052724391927714
firearm_homicide_rate,ra,broad,2018,2007,-11,4,37,-0.3591091329642604,0.24375859978111403
firearm_homicide_rate,ra,broad,2018,2008,-10,4,37,0.29858539172156184,0.22923526276122774
firearm_homicide_rate,ra,broad,2018,2009,-9,4,37,-0.4261784172884695,0.28026055823714324
firearm_homicide_rate,ra,broad,2018,2010,-8,4,37,-0.3402566928092895,0.2971123984038223
firearm_homicide_rate,ra,broad,2018,2011,-7,4,37,-0.7232299863022045,0.407796311894013
firearm_homicide_rate,ra,broad,2018,2012,-6,4,37,-0.5948792020658249,0.30207343341975557
firearm_homicide_rate,ra,broad,2018,2013,-5,4,37,-0.6007234483182862,0.294409535928752
firearm_homicide_rate,ra,broad,2018,2014,-4,4,37,-0.6334851326571247,0.3518616042072525
firearm_homicide_rate,ra,broad,2018,2015,-3,4,37,0.01973269924827098,0.16949021432855038
firearm_homicide_rate,ra,broad,2018,2016,-2,4,37,-0.3871840365451168,0.16915966577152883
firearm_homicide_rate,ra,broad,2018,2018,0,4,37,-0.23292974664216037,0.1835250102599953
firearm_homicide_rate,ra,broad,2018,2019,1,4,37,-0.3447687603879884,0.26367297888438124
firearm_homicide_rate,ra,broad,2018,2020,2,4,37,0.37721636649022283,0.2664967575079556
firearm_homicide_rate,ra,broad,2018,2021,3,4,36,0.7839860531643041,0.35125954378680274
firearm_homicide_rate,ra,broad,2018,2022,4,4,37,-0.3602788624776144,0.38638337476608264
firearm_homicide_rate,ra,broad,2018,2023,5,4,37,-0.5005616260799779,0.4121875248154855
firearm_homicide_rate,ra,broad,2019,1999,-20,4,37,-0.09071383171404424,0.2436891298668196
firearm_homicide_rate,ra,broad,2019,2000,-19,4,37,-0.017777012831799555,0.29758577144414616
firearm_homicide_rate,ra,broad,2019,2001,-18,4,37,-0.14847387111898447,0.24063653852724612
firearm_homicide_rate,ra,broad,2019,2002,-17,4,37,-0.09167408696534496,0.21231403361056647
firearm_homicide_rate,ra,broad,2019,2003,-16,4,37,-0.08251768197436138,0.2486892578521168
firearm_homicide_rate,ra,broad,2019,2004,-15,4,37,-0.20577219549319703,0.25535094462038005
firearm_homicide_rate,ra,broad,2019,2005,-14,4,37,-0.579753857334262,0.2966852084198215
firearm_homicide_rate,ra,broad,2019,2006,-13,4,37,-0.6113284245211978,0.2623624038437793
firearm_homicide_rate,ra,broad,2019,2007,-12,4,37,-0.7018972352470954,0.29239428510187065
firearm_homicide_rate,ra,broad,2019,2008,-11,4,37,-0.3600047787748959,0.23439213680301968
firearm_homicide_rate,ra,broad,2019,2009,-10,4,37,-0.20879763812911667,0.23801206148682413
firearm_homicide_rate,ra,broad,2019,2010,-9,4,37,-0.5225056249420654,0.24231328682713188
firearm_homicide_rate,ra,broad,2019,2011,-8,4,37,-0.20493666918075248,0.26259247881446074
firearm_homicide_rate,ra,broad,2019,2012,-7,4,37,-0.3245852505768564,0.25869796480504015
firearm_homicide_rate,ra,broad,2019,2013,-6,4,37,-0.27474477198471997,0.2727673057116761
firearm_homicide_rate,ra,broad,2019,2014,-5,4,37,0.0073924065174924,0.22976895023279026
firearm_homicide_rate,ra,broad,2019,2015,-4,4,37,-0.40640452552391926,0.1581153804642675
firearm_homicide_rate,ra,broad,2019,2016,-3,4,37,0.06487331787720624,0.18469755930066825
firearm_homicide_rate,ra,broad,2019,2017,-2,4,37,-0.2384121205609699,0.18616294691515173
firearm_homicide_rate,ra,broad,2019,2019,0,4,37,-0.4147133663865736,0.09913888048911812
firearm_homicide_rate,ra,broad,2019,2020,1,4,37,0.1885268598973926,0.3088133731123621
firearm_homicide_rate,ra,broad,2019,2021,2,4,36,0.5775194819618255,0.42788971192276837
firearm_homicide_rate,ra,broad,2019,2022,3,4,37,0.022838299405222307,0.34339273154519795
firearm_homicide_rate,ra,broad,2019,2023,4,4,37,-0.06746102330648673,0.30814632116378826
firearm_homicide_rate,ra,broad,2020,1999,-21,2,37,1.8232647156053385,0.28085051680709056
firearm_homicide_rate,ra,broad,2020,2000,-20,2,37,1.2055167464074579,0.2927428547285744
firearm_homicide_rate,ra,broad,2020,2001,-19,2,37,1.4953798481599434,0.43498497166749067
firearm_homicide_rate,ra,broad,2020,2002,-18,2,37,1.8494677175647143,0.2775441933659842
firearm_homicide_rate,ra,broad,2020,2003,-17,2,37,1.3535720368775275,0.3678187868674225
firearm_homicide_rate,ra,broad,2020,2004,-16,2,37,1.6250263099865745,0.4271270615237696
firearm_homicide_rate,ra,broad,2020,2005,-15,2,37,1.0315221070380047,0.39428975770008107
firearm_homicide_rate,ra,broad,2020,2006,-14,2,37,1.4885649870020845,0.3679325807469129
firearm_homicide_rate,ra,broad,2020,2007,-13,2,37,1.2948639450919452,0.40591150166615664
firearm_homicide_rate,ra,broad,2020,2008,-12,2,37,1.0007743406233294,0.18668403477752255
firearm_homicide_rate,ra,broad,2020,2009,-11,2,37,0.8319025619129448,0.2151010323828109
firearm_homicide_rate,ra,broad,2020,2010,-10,2,37,0.6105391922527229,0.17021535087587636
firearm_homicide_rate,ra,broad,2020,2011,-9,2,37,0.29705822939204196,0.19771578422371203
firearm_homicide_rate,ra,broad,2020,2012,-8,2,37,0.184367607240696,0.1435149202891814
firearm_homicide_rate,ra,broad,2020,2013,-7,2,37,0.5078423732562241,0.17563112238518463
firearm_homicide_rate,ra,broad,2020,2014,-6,2,37,0.7454701930875425,0.2776363327077545
firearm_homicide_rate,ra,broad,2020,2015,-5,2,37,0.4493907733831707,0.3714587723112229
firearm_homicide_rate,ra,broad,2020,2016,-4,2,37,1.1905728937794906,0.18276585597647152
firearm_homicide_rate,ra,broad,2020,2017,-3,2,37,0.5540623494352978,0.41019433732949434
firearm_homicide_rate,ra,broad,2020,2018,-2,2,37,1.1797980729159663,0.2514355031381339
firearm_homicide_rate,ra,broad,2020,2020,0,2,37,-0.317647339746717,0.12793386602856424
firearm_homicide_rate,ra,broad,2020,2021,1,2,36,0.5851929101987066,0.18492845737675556
firearm_homicide_rate,ra,broad,2020,2022,2,2,37,0.16437893783473978,0.13302767177482636
firearm_homicide_rate,ra,broad,2020,2023,3,2,37,0.6013545326402288,0.14790424330405014
firearm_homicide_rate,ra,broad,2023,1999,-24,1,37,0.86203394085488,
firearm_homicide_rate,ra,broad,2023,2000,-23,1,37,0.35825957635161987,
firearm_homicide_rate,ra,broad,2023,2001,-22,1,37,0.8470357945334392,
firearm_homicide_rate,ra,broad,2023,2002,-21,1,37,0.42416735034311603,
