policy,spec_name,outcome,outcome_label,outcome_stratum,bandwidth_km,donut_km,fe,cluster,covariates,drop_spillover_pairs,beta,se,z,n,n_counties,n_pairs,n_treated_post,n_straddling_pair_years
age21_handgun,with_covariates,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,-77.71769208088091,12.916924464703731,-6.016733495132619,18154,1824,99,3635,346
age21_handgun,with_covariates,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,-18.33265950558223,4.5066606739881525,-4.067903228524816,18154,1824,99,3635,346
age21_handgun,with_covariates,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,0.40760098069595224,0.22829867735571344,1.7853847662063627,18154,1824,99,3635,346
age21_handgun,with_covariates,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,1.4382990795268524,0.3928413970225893,3.6612716745942815,18154,1824,99,3635,346
age21_handgun,with_covariates,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,1.0306980988308985,0.26741374315193506,3.8543198516363915,18154,1824,99,3635,346
age21_handgun,with_covariates,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,state,unemployment_rate;poverty_pct_all_ages;share_white_nh;share_black_nh;share_hispanic;share_male;share_age_15_24;share_age_25_44;share_bachelors_plus;imprisonment_rate;state_sworn_officers_per_100k;alcohol_per_capita_ethanol_gallons,0,-0.2560927104172663,0.1287190078156787,-1.989548511622949,18154,1824,99,3635,346
age21_handgun,drop_spillover,county_violent_crime_rate,"County violent crime rate (per 100,000)",primary,100,0,pair_year,state,,1,-125.08952989487912,18.115157091989424,-6.905241244095757,25785,1801,89,3989,220
age21_handgun,drop_spillover,county_murder_rate,"County murder rate (per 100,000)",primary,100,0,pair_year,state,,1,-1.5336088929940657,0.24196248942326176,-6.338209268095866,25785,1801,89,3989,220
age21_handgun,drop_spillover,county_property_crime_rate,"County property crime rate (per 100,000)",primary,100,0,pair_year,state,,1,-432.3945496158436,56.623554493137014,-7.636301773818374,25785,1801,89,3989,220
age21_handgun,drop_spillover,county_burglary_rate,"County burglary rate (per 100,000) [placebo]",primary,100,0,pair_year,state,,1,-26.62271183566749,16.01969248333735,-1.6618740879925575,25785,1801,89,3989,220
age21_handgun,drop_spillover,county_motor_vehicle_theft_rate,"County motor vehicle theft rate (per 100,000) [placebo]",primary,100,0,pair_year,state,,1,-26.800757169838537,5.235275196184064,-5.119264253648656,25785,1801,89,3989,220
age21_handgun,drop_spillover,state_firearm_suicide_rate,"State firearm suicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,-0.6827356364925893,0.11235149325497107,-6.076782931074939,24253,1801,89,3718,207
age21_handgun,drop_spillover,state_total_suicide_rate,"State total suicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,-1.354215284230344,0.38565243889511397,-3.511491559887815,24253,1801,89,3718,207
age21_handgun,drop_spillover,state_nonfirearm_suicide_rate,"State non-firearm suicide rate (per 100,000) [substitution]",secondary,100,0,pair_year,state,,1,-0.6714796477377524,0.2818619091444381,-2.3823000765728066,24253,1801,89,3718,207
age21_handgun,drop_spillover,state_firearm_homicide_rate,"State firearm homicide rate (per 100,000)",secondary,100,0,pair_year,state,,1,-2.2189077961159094,0.21382468897259546,-10.377229153366347,24242,1801,89,3711,207
