outcome,spec,control_rule,event_time,att,se,n_cohorts,total_treated_counties,total_treated_states
county_motor_vehicle_theft_rate,ra,strict,-5,-9.539647903349934,3.729544102656092,6,627,15
county_motor_vehicle_theft_rate,ra,strict,-4,1.5794334863340806,4.800069325223866,6,627,15
county_motor_vehicle_theft_rate,ra,strict,-3,0.9947170368014775,2.3908587465937994,6,627,15
county_motor_vehicle_theft_rate,ra,strict,-2,-0.7419852466737096,2.2769994381818552,6,627,15
county_motor_vehicle_theft_rate,ra,strict,0,7.341738420030177,1.9482841035503056,6,627,15
county_motor_vehicle_theft_rate,ra,strict,1,9.126636007473394,4.135935545939475,5,457,13
county_motor_vehicle_theft_rate,ra,strict,2,0.1317235443838376,8.785379533674494,4,443,12
county_motor_vehicle_theft_rate,ra,strict,3,12.151928495211138,7.540929259326405,4,443,12
county_motor_vehicle_theft_rate,ra,strict,4,16.099786894479625,3.9997906360060798,4,443,12
county_motor_vehicle_theft_rate,ra,strict,5,-12.436878927835867,12.796891253073685,3,423,10
county_murder_rate,or,broad,-5,0.7100706002330861,0.2928911167779995,6,628,15
county_murder_rate,or,broad,-4,0.01199289874928465,0.19233874343565907,6,628,15
county_murder_rate,or,broad,-3,-0.11747593818782137,0.21656125184321284,6,628,15
county_murder_rate,or,broad,-2,5.80395003110501,4.090436293331278,6,628,15
county_murder_rate,or,broad,0,0.44154427276166675,0.1495854427343341,6,628,15
county_murder_rate,or,broad,1,-0.4538368434588781,0.1810450138175017,5,458,13
county_murder_rate,or,broad,2,-0.8190795733887116,0.41324168551541485,4,444,12
county_murder_rate,or,broad,3,-0.744948929096792,0.2900941151327136,4,444,12
county_murder_rate,or,broad,4,-0.5292358439467784,0.2275072027635533,4,444,12
county_murder_rate,or,broad,5,-0.9922506240584233,0.3766745178438139,3,423,10
county_murder_rate,or,strict,-5,0.7100706002330861,0.2928911167779995,6,628,15
county_murder_rate,or,strict,-4,0.01199289874928465,0.19233874343565907,6,628,15
county_murder_rate,or,strict,-3,-0.11747593818782137,0.21656125184321284,6,628,15
county_murder_rate,or,strict,-2,5.80395003110501,4.090436293331278,6,628,15
county_murder_rate,or,strict,0,0.44154427276166675,0.1495854427343341,6,628,15
county_murder_rate,or,strict,1,-0.4538368434588781,0.1810450138175017,5,458,13
county_murder_rate,or,strict,2,-0.8190795733887116,0.41324168551541485,4,444,12
county_murder_rate,or,strict,3,-0.744948929096792,0.2900941151327136,4,444,12
county_murder_rate,or,strict,4,-0.5292358439467784,0.2275072027635533,4,444,12
county_murder_rate,or,strict,5,-0.9922506240584233,0.3766745178438139,3,423,10
county_murder_rate,ra,broad,-5,0.4998728864808664,0.16984509770608572,6,627,15
county_murder_rate,ra,broad,-4,-0.0644297160553567,0.08300266298979361,6,627,15
county_murder_rate,ra,broad,-3,-0.16923719736683013,0.09876837022134874,6,627,15
