outcome,spec,control_rule,tier,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_suicide_rate,ra,broad,expanded,2022,2001,-21,0,0,2.211237887269175,
firearm_suicide_rate,ra,broad,expanded,2022,2002,-20,0,0,1.7000557641313911,
firearm_suicide_rate,ra,broad,expanded,2022,2003,-19,0,0,1.397229733399988,
firearm_suicide_rate,ra,broad,expanded,2022,2004,-18,0,0,1.890457057776414,
firearm_suicide_rate,ra,broad,expanded,2022,2005,-17,0,0,1.2800641591567385,
firearm_suicide_rate,ra,broad,expanded,2022,2006,-16,0,0,1.674473360011582,
firearm_suicide_rate,ra,broad,expanded,2022,2007,-15,0,0,1.7088790924979527,
firearm_suicide_rate,ra,broad,expanded,2022,2008,-14,0,0,1.0916064046211102,
firearm_suicide_rate,ra,broad,expanded,2022,2009,-13,0,0,1.685627821136852,
firearm_suicide_rate,ra,broad,expanded,2022,2010,-12,0,0,1.1344860165247954,
firearm_suicide_rate,ra,broad,expanded,2022,2011,-11,0,0,0.9723222628183399,
firearm_suicide_rate,ra,broad,expanded,2022,2012,-10,0,0,0.9095240053254543,
firearm_suicide_rate,ra,broad,expanded,2022,2013,-9,0,0,1.193399327187449,
firearm_suicide_rate,ra,broad,expanded,2022,2014,-8,0,0,1.032746354771219,
firearm_suicide_rate,ra,broad,expanded,2022,2015,-7,0,0,1.0664793710483074,
firearm_suicide_rate,ra,broad,expanded,2022,2016,-6,0,0,0.9351975179254074,
firearm_suicide_rate,ra,broad,expanded,2022,2017,-5,0,0,0.24533014317606494,
firearm_suicide_rate,ra,broad,expanded,2022,2018,-4,0,0,0.06197665970608268,
firearm_suicide_rate,ra,broad,expanded,2022,2019,-3,0,0,0.176039242986894,
firearm_suicide_rate,ra,broad,expanded,2022,2020,-2,0,0,0.11589131364042027,
firearm_suicide_rate,ra,broad,expanded,2022,2022,0,0,0,-0.18165848033248785,
firearm_suicide_rate,ra,broad,expanded,2022,2023,1,0,0,0.4671242068539973,
firearm_suicide_rate,ra,broad,expanded,2023,1999,-24,0,0,1.727346120729261,
firearm_suicide_rate,ra,broad,expanded,2023,2000,-23,0,0,1.2701764974537157,
firearm_suicide_rate,ra,broad,expanded,2023,2001,-22,0,0,1.8447407436535372,
firearm_suicide_rate,ra,broad,expanded,2023,2002,-21,0,0,1.2740539830033466,
firearm_suicide_rate,ra,broad,expanded,2023,2003,-20,0,0,0.9275218990056273,
firearm_suicide_rate,ra,broad,expanded,2023,2004,-19,0,0,0.9613837457259322,
firearm_suicide_rate,ra,broad,expanded,2023,2005,-18,0,0,1.0262869473350258,
firearm_suicide_rate,ra,broad,expanded,2023,2006,-17,0,0,0.8050459142509925,
firearm_suicide_rate,ra,broad,expanded,2023,2007,-16,0,0,1.1263657719119737,
firearm_suicide_rate,ra,broad,expanded,2023,2008,-15,0,0,0.7412383199354808,
firearm_suicide_rate,ra,broad,expanded,2023,2009,-14,0,0,0.5354714079192933,
firearm_suicide_rate,ra,broad,expanded,2023,2010,-13,0,0,0.5170037104036247,
firearm_suicide_rate,ra,broad,expanded,2023,2011,-12,0,0,0.5982505877005195,
firearm_suicide_rate,ra,broad,expanded,2023,2012,-11,0,0,0.44547764249360733,
firearm_suicide_rate,ra,broad,expanded,2023,2013,-10,0,0,0.28001751379970297,
firearm_suicide_rate,ra,broad,expanded,2023,2014,-9,0,0,0.619982503090067,
firearm_suicide_rate,ra,broad,expanded,2023,2015,-8,0,0,0.0028300027783776383,
firearm_suicide_rate,ra,broad,expanded,2023,2016,-7,0,0,-0.06374505176892664,
firearm_suicide_rate,ra,broad,expanded,2023,2017,-6,0,0,-0.11043161964176484,
firearm_suicide_rate,ra,broad,expanded,2023,2018,-5,0,0,-0.030486712655428794,
firearm_suicide_rate,ra,broad,expanded,2023,2019,-4,0,0,-0.14572322506106783,
firearm_suicide_rate,ra,broad,expanded,2023,2020,-3,0,0,-0.369015036772126,
firearm_suicide_rate,ra,broad,expanded,2023,2021,-2,0,0,-0.3210442973296239,
firearm_suicide_rate,ra,broad,expanded,2023,2023,0,0,0,0.14827303791586305,
nonfirearm_suicide_rate,ra,broad,minimal,2013,1999,-14,2,41,-1.2486634182959873,0.23384137652229287
nonfirearm_suicide_rate,ra,broad,minimal,2013,2000,-13,2,41,-1.0085879683618912,0.3693489755578785
nonfirearm_suicide_rate,ra,broad,minimal,2013,2001,-12,2,41,-0.5592566246640165,0.39619823215394123
nonfirearm_suicide_rate,ra,broad,minimal,2013,2002,-11,2,41,-0.21889368159091394,0.32757390117527
nonfirearm_suicide_rate,ra,broad,minimal,2013,2003,-10,2,41,-0.514410074902923,0.27544802699245174
nonfirearm_suicide_rate,ra,broad,minimal,2013,2004,-9,2,41,-0.2770704138132727,0.23472795539861147
nonfirearm_suicide_rate,ra,broad,minimal,2013,2005,-8,2,41,-0.3797666756368452,0.4566437354793584
nonfirearm_suicide_rate,ra,broad,minimal,2013,2006,-7,2,41,-0.9186181140770979,0.24860131535867258
nonfirearm_suicide_rate,ra,broad,minimal,2013,2007,-6,2,41,-0.5562550251010232,0.4815883252614898
nonfirearm_suicide_rate,ra,broad,minimal,2013,2008,-5,2,41,-0.29059045897819513,0.26642202524050757
nonfirearm_suicide_rate,ra,broad,minimal,2013,2009,-4,2,41,0.5827699908990227,0.36840309334218524
nonfirearm_suicide_rate,ra,broad,minimal,2013,2010,-3,2,41,-0.6101270246320432,0.2684783583212339
nonfirearm_suicide_rate,ra,broad,minimal,2013,2011,-2,2,41,0.14902309090583543,0.3231565624817468
nonfirearm_suicide_rate,ra,broad,minimal,2013,2013,0,2,41,0.5315099019571501,0.3370782988847759
nonfirearm_suicide_rate,ra,broad,minimal,2013,2014,1,2,41,0.48840916244787413,0.2978598187170785
nonfirearm_suicide_rate,ra,broad,minimal,2013,2015,2,2,41,0.1554842933392836,0.18859790502669443
nonfirearm_suicide_rate,ra,broad,minimal,2013,2016,3,2,41,0.13564850985931443,0.23294281530693792
nonfirearm_suicide_rate,ra,broad,minimal,2013,2017,4,2,41,0.12644544900030552,0.2352710756736549
nonfirearm_suicide_rate,ra,broad,minimal,2013,2018,5,2,41,0.5883168105099212,0.42397717320069034
nonfirearm_suicide_rate,ra,broad,minimal,2013,2019,6,2,41,0.9566264651436547,0.3127576034384888
nonfirearm_suicide_rate,ra,broad,minimal,2013,2020,7,2,41,1.1932367181496373,0.31146187131918707
nonfirearm_suicide_rate,ra,broad,minimal,2013,2021,8,2,41,1.1081397164235307,0.2688958282411193
nonfirearm_suicide_rate,ra,broad,minimal,2013,2022,9,2,41,0.3241342282262504,0.372045724128881
nonfirearm_suicide_rate,ra,broad,minimal,2013,2023,10,2,41,-0.18337038642801684,0.36476159134568215
nonfirearm_suicide_rate,ra,broad,minimal,2018,1999,-19,1,41,-1.2398230620433126,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2000,-18,1,41,1.582117742128851,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2001,-17,1,41,0.755864635387018,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2002,-16,1,41,2.58242572869851,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2003,-15,1,41,3.683135556637577,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2004,-14,1,41,1.8840793669725446,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2005,-13,1,41,2.601413038791531,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2006,-12,1,41,1.5537221020314829,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2007,-11,1,41,2.1199109849544424,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2008,-10,1,41,3.2022731174434798,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2009,-9,1,41,-0.32789905929928764,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2010,-8,1,41,0.6823759432793963,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2011,-7,1,41,1.2789521073964605,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2012,-6,1,41,-0.10699446687254621,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2013,-5,1,41,2.230920282867075,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2014,-4,1,41,3.7102588435961783,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2015,-3,1,41,-0.26416112540131964,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2016,-2,1,41,0.8284485671226594,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2018,0,1,41,1.2678647772135294,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2019,1,1,41,0.9839010171542979,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2020,2,1,41,0.2908548542242775,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2021,3,1,41,3.6696179201136783,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2022,4,1,41,2.5620338817107617,
nonfirearm_suicide_rate,ra,broad,minimal,2018,2023,5,1,41,2.7996685302949773,
nonfirearm_suicide_rate,ra,broad,minimal,2022,1999,-23,3,41,0.3788044676413229,0.2246051102686349
nonfirearm_suicide_rate,ra,broad,minimal,2022,2000,-22,3,41,0.013796087048280725,0.36845543649594387
nonfirearm_suicide_rate,ra,broad,minimal,2022,2001,-21,3,41,0.5286859575637877,0.4322698042201342
nonfirearm_suicide_rate,ra,broad,minimal,2022,2002,-20,3,41,0.02280003580331469,0.2161690243336937
nonfirearm_suicide_rate,ra,broad,minimal,2022,2003,-19,3,41,0.6732824500070487,0.47208542256904285
nonfirearm_suicide_rate,ra,broad,minimal,2022,2004,-18,3,41,0.5136886327976364,0.35872579171438823
nonfirearm_suicide_rate,ra,broad,minimal,2022,2005,-17,3,41,-0.03747141249961006,0.3078965511490246
nonfirearm_suicide_rate,ra,broad,minimal,2022,2006,-16,3,41,0.39772628701417356,0.4199214616216988
nonfirearm_suicide_rate,ra,broad,minimal,2022,2007,-15,3,41,0.21706700239350618,0.2163194706031025
nonfirearm_suicide_rate,ra,broad,minimal,2022,2008,-14,3,41,1.425184480337431,0.36143765705598646
nonfirearm_suicide_rate,ra,broad,minimal,2022,2009,-13,3,41,0.507737981823967,0.4062930285410914
nonfirearm_suicide_rate,ra,broad,minimal,2022,2010,-12,3,41,0.6377710817206728,0.3690272230427658
nonfirearm_suicide_rate,ra,broad,minimal,2022,2011,-11,3,41,-0.18800799165425963,0.269270869350714
nonfirearm_suicide_rate,ra,broad,minimal,2022,2012,-10,3,41,0.311800206416651,0.41401856606736853
nonfirearm_suicide_rate,ra,broad,minimal,2022,2013,-9,3,41,0.8269955915092989,0.25321198773880976
nonfirearm_suicide_rate,ra,broad,minimal,2022,2014,-8,3,41,0.13072454459533256,0.28410426207277767
nonfirearm_suicide_rate,ra,broad,minimal,2022,2015,-7,3,41,0.06871350233802687,0.18497284220653454
nonfirearm_suicide_rate,ra,broad,minimal,2022,2016,-6,3,41,-0.30298451170554763,0.2951794803791648
nonfirearm_suicide_rate,ra,broad,minimal,2022,2017,-5,3,41,-0.5578352965393176,0.30362540886460493
nonfirearm_suicide_rate,ra,broad,minimal,2022,2018,-4,3,41,-1.0508195427085212,0.3740006110169949
nonfirearm_suicide_rate,ra,broad,minimal,2022,2019,-3,3,41,-0.9106275155884529,0.19482954666989538
nonfirearm_suicide_rate,ra,broad,minimal,2022,2020,-2,3,41,-0.41014452003296825,0.31069065243099286
nonfirearm_suicide_rate,ra,broad,minimal,2022,2022,0,3,41,-0.5350789439198884,0.3990215278750879
nonfirearm_suicide_rate,ra,broad,minimal,2022,2023,1,3,41,-0.5702388600142516,0.2444077800820522
nonfirearm_suicide_rate,ra,broad,minimal,2023,1999,-24,1,41,-0.6001766497528589,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2000,-23,1,41,-0.739576182268294,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2001,-22,1,41,-0.2870847065389901,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2002,-21,1,41,-0.05970588683541678,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2003,-20,1,41,-0.8844003398652742,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2004,-19,1,41,-1.2004864607102226,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2005,-18,1,41,-0.9660050819133863,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2006,-17,1,41,-1.1083110409628754,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2007,-16,1,41,-0.7718088490926069,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2008,-15,1,41,-0.7435373320743999,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2009,-14,1,41,0.03344139490088116,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2010,-13,1,41,-0.8721095531486909,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2011,-12,1,41,-0.6865402921104504,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2012,-11,1,41,-1.0965707966761826,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2013,-10,1,41,-0.1158743923829606,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2014,-9,1,41,-0.15693870940760313,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2015,-8,1,41,-0.7510769002640139,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2016,-7,1,41,-0.12047218057600428,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2017,-6,1,41,-0.39240515201163984,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2018,-5,1,41,-0.5222709628149111,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2019,-4,1,41,-0.12098020088039174,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2020,-3,1,41,0.19588015867339692,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2021,-2,1,41,-0.27830651935956485,
nonfirearm_suicide_rate,ra,broad,minimal,2023,2023,0,1,41,0.3911992244923579,
nonfirearm_suicide_rate,ra,broad,headline,2013,1999,-14,2,41,-0.7236609031750705,0.3349696292221984
nonfirearm_suicide_rate,ra,broad,headline,2013,2000,-13,2,41,-0.35388142693511515,0.35293533387893017
nonfirearm_suicide_rate,ra,broad,headline,2013,2001,-12,2,41,0.2935304300910504,0.32757397657112364
nonfirearm_suicide_rate,ra,broad,headline,2013,2002,-11,2,41,0.16283848270882917,0.3673092037827644
nonfirearm_suicide_rate,ra,broad,headline,2013,2003,-10,2,41,0.3801303322830947,0.32953272606877615
nonfirearm_suicide_rate,ra,broad,headline,2013,2004,-9,2,41,-0.2254395445439541,0.22684051047807288
nonfirearm_suicide_rate,ra,broad,headline,2013,2005,-8,2,41,-0.16770658634536684,0.27129427489030083
nonfirearm_suicide_rate,ra,broad,headline,2013,2006,-7,2,41,-0.5016388515892833,0.3890817209663401
nonfirearm_suicide_rate,ra,broad,headline,2013,2007,-6,2,41,-0.44459270495896486,0.3352808079822495
nonfirearm_suicide_rate,ra,broad,headline,2013,2008,-5,2,41,-0.008711419594004344,0.25108673992306146
nonfirearm_suicide_rate,ra,broad,headline,2013,2009,-4,2,41,0.5735636057275462,0.4038306455753538
nonfirearm_suicide_rate,ra,broad,headline,2013,2010,-3,2,41,-0.15512286492719873,0.22085040766842606
nonfirearm_suicide_rate,ra,broad,headline,2013,2011,-2,2,41,0.7946309840968868,0.203956457592113
nonfirearm_suicide_rate,ra,broad,headline,2013,2013,0,2,41,0.4238989883197857,0.27456395299955366
nonfirearm_suicide_rate,ra,broad,headline,2013,2014,1,2,41,0.7421186791439331,0.43092765278435013
nonfirearm_suicide_rate,ra,broad,headline,2013,2015,2,2,41,-0.359732907817055,0.20855927069861716
nonfirearm_suicide_rate,ra,broad,headline,2013,2016,3,2,41,-0.10771627524179572,0.31440133218267957
nonfirearm_suicide_rate,ra,broad,headline,2013,2017,4,2,41,0.7647153594745535,0.23814548219178602
nonfirearm_suicide_rate,ra,broad,headline,2013,2018,5,2,41,0.21259147866899397,0.3896316857809242
nonfirearm_suicide_rate,ra,broad,headline,2013,2019,6,2,41,0.9153061460390486,0.5278764520445969
nonfirearm_suicide_rate,ra,broad,headline,2013,2020,7,2,41,1.2676460751376855,0.28232582290571484
nonfirearm_suicide_rate,ra,broad,headline,2013,2021,8,2,41,1.2107710027337844,0.32750708549845625
nonfirearm_suicide_rate,ra,broad,headline,2013,2022,9,2,41,0.6220617144221472,0.5024307806241958
nonfirearm_suicide_rate,ra,broad,headline,2013,2023,10,2,41,-0.2590033515711281,0.40784201881997373
nonfirearm_suicide_rate,ra,broad,headline,2018,1999,-19,0,0,-2.159889515708221,
nonfirearm_suicide_rate,ra,broad,headline,2018,2000,-18,0,0,-0.02155036775723662,
nonfirearm_suicide_rate,ra,broad,headline,2018,2001,-17,0,0,-0.38283899389139187,
nonfirearm_suicide_rate,ra,broad,headline,2018,2002,-16,0,0,0.8587336352850032,
nonfirearm_suicide_rate,ra,broad,headline,2018,2003,-15,0,0,1.9704349888249268,
nonfirearm_suicide_rate,ra,broad,headline,2018,2004,-14,0,0,0.25951028458139414,
nonfirearm_suicide_rate,ra,broad,headline,2018,2005,-13,0,0,1.1437371014956996,
nonfirearm_suicide_rate,ra,broad,headline,2018,2006,-12,0,0,0.08362571345320902,
nonfirearm_suicide_rate,ra,broad,headline,2018,2007,-11,0,0,1.2634747206038666,
nonfirearm_suicide_rate,ra,broad,headline,2018,2008,-10,0,0,1.9139615141166102,
nonfirearm_suicide_rate,ra,broad,headline,2018,2009,-9,0,0,-1.747166959380933,
nonfirearm_suicide_rate,ra,broad,headline,2018,2010,-8,0,0,-0.2177081384788262,
nonfirearm_suicide_rate,ra,broad,headline,2018,2011,-7,0,0,1.2930089538899534,
nonfirearm_suicide_rate,ra,broad,headline,2018,2012,-6,0,0,-1.0037160166294672,
nonfirearm_suicide_rate,ra,broad,headline,2018,2013,-5,0,0,1.7617161125127503,
nonfirearm_suicide_rate,ra,broad,headline,2018,2014,-4,0,0,3.1765881585916724,
nonfirearm_suicide_rate,ra,broad,headline,2018,2015,-3,0,0,-0.6201925492496523,
nonfirearm_suicide_rate,ra,broad,headline,2018,2016,-2,0,0,0.3468792785307745,
nonfirearm_suicide_rate,ra,broad,headline,2018,2018,0,0,0,0.8895184010216036,
nonfirearm_suicide_rate,ra,broad,headline,2018,2019,1,0,0,0.2400781044302587,
nonfirearm_suicide_rate,ra,broad,headline,2018,2020,2,0,0,0.37088182886575694,
nonfirearm_suicide_rate,ra,broad,headline,2018,2021,3,0,0,3.187582778044084,
nonfirearm_suicide_rate,ra,broad,headline,2018,2022,4,0,0,1.593503701091893,
nonfirearm_suicide_rate,ra,broad,headline,2018,2023,5,0,0,1.618102876584394,
nonfirearm_suicide_rate,ra,broad,headline,2022,1999,-23,0,0,1.0957775271112489,
nonfirearm_suicide_rate,ra,broad,headline,2022,2000,-22,0,0,0.4705498005204085,
nonfirearm_suicide_rate,ra,broad,headline,2022,2001,-21,0,0,0.9641783129290846,
nonfirearm_suicide_rate,ra,broad,headline,2022,2002,-20,0,0,0.18292152558521702,
nonfirearm_suicide_rate,ra,broad,headline,2022,2003,-19,0,0,1.2039707325675773,
nonfirearm_suicide_rate,ra,broad,headline,2022,2004,-18,0,0,0.5662012575312201,
nonfirearm_suicide_rate,ra,broad,headline,2022,2005,-17,0,0,0.02906561751053971,
nonfirearm_suicide_rate,ra,broad,headline,2022,2006,-16,0,0,0.2218558752198423,
nonfirearm_suicide_rate,ra,broad,headline,2022,2007,-15,0,0,0.5467885929683821,
nonfirearm_suicide_rate,ra,broad,headline,2022,2008,-14,0,0,1.697856016016258,
nonfirearm_suicide_rate,ra,broad,headline,2022,2009,-13,0,0,1.2733573443301776,
nonfirearm_suicide_rate,ra,broad,headline,2022,2010,-12,0,0,1.5084261385083146,
nonfirearm_suicide_rate,ra,broad,headline,2022,2011,-11,0,0,0.7764496719976582,
nonfirearm_suicide_rate,ra,broad,headline,2022,2012,-10,0,0,1.0915259494436376,
nonfirearm_suicide_rate,ra,broad,headline,2022,2013,-9,0,0,1.4448184485035864,
nonfirearm_suicide_rate,ra,broad,headline,2022,2014,-8,0,0,0.9764731332709029,
nonfirearm_suicide_rate,ra,broad,headline,2022,2015,-7,0,0,0.4201912899374379,
nonfirearm_suicide_rate,ra,broad,headline,2022,2016,-6,0,0,0.3277564218736434,
nonfirearm_suicide_rate,ra,broad,headline,2022,2017,-5,0,0,0.3136484584076795,
nonfirearm_suicide_rate,ra,broad,headline,2022,2018,-4,0,0,-0.3259729566428343,
nonfirearm_suicide_rate,ra,broad,headline,2022,2019,-3,0,0,0.08163757171819819,
nonfirearm_suicide_rate,ra,broad,headline,2022,2020,-2,0,0,-0.30758461636812656,
nonfirearm_suicide_rate,ra,broad,headline,2022,2022,0,0,0,0.11496568673155858,
nonfirearm_suicide_rate,ra,broad,headline,2022,2023,1,0,0,-0.03803636626192233,
nonfirearm_suicide_rate,ra,broad,headline,2023,1999,-24,0,0,0.12102697263090523,
nonfirearm_suicide_rate,ra,broad,headline,2023,2000,-23,0,0,0.37628999377493066,
nonfirearm_suicide_rate,ra,broad,headline,2023,2001,-22,0,0,0.5063677102091142,
nonfirearm_suicide_rate,ra,broad,headline,2023,2002,-21,0,0,0.7953541069120713,
nonfirearm_suicide_rate,ra,broad,headline,2023,2003,-20,0,0,0.19688739632475105,
nonfirearm_suicide_rate,ra,broad,headline,2023,2004,-19,0,0,0.05005560549621335,
nonfirearm_suicide_rate,ra,broad,headline,2023,2005,-18,0,0,0.29114799153887017,
nonfirearm_suicide_rate,ra,broad,headline,2023,2006,-17,0,0,-0.31544780883257895,
nonfirearm_suicide_rate,ra,broad,headline,2023,2007,-16,0,0,-0.09161039127881021,
nonfirearm_suicide_rate,ra,broad,headline,2023,2008,-15,0,0,0.4763008235677424,
nonfirearm_suicide_rate,ra,broad,headline,2023,2009,-14,0,0,0.4720071799219969,
nonfirearm_suicide_rate,ra,broad,headline,2023,2010,-13,0,0,-0.15424561527304148,
nonfirearm_suicide_rate,ra,broad,headline,2023,2011,-12,0,0,-0.024706605624990052,
nonfirearm_suicide_rate,ra,broad,headline,2023,2012,-11,0,0,0.034458838532348435,
nonfirearm_suicide_rate,ra,broad,headline,2023,2013,-10,0,0,0.42760364434978315,
nonfirearm_suicide_rate,ra,broad,headline,2023,2014,-9,0,0,0.23766242930214482,
nonfirearm_suicide_rate,ra,broad,headline,2023,2015,-8,0,0,-0.17924988943223483,
nonfirearm_suicide_rate,ra,broad,headline,2023,2016,-7,0,0,0.32210314031976295,
nonfirearm_suicide_rate,ra,broad,headline,2023,2017,-6,0,0,-0.290911020580788,
nonfirearm_suicide_rate,ra,broad,headline,2023,2018,-5,0,0,0.008876489974102564,
nonfirearm_suicide_rate,ra,broad,headline,2023,2019,-4,0,0,-0.11905008515870186,
nonfirearm_suicide_rate,ra,broad,headline,2023,2020,-3,0,0,-0.10343350401747659,
nonfirearm_suicide_rate,ra,broad,headline,2023,2021,-2,0,0,-0.31629467209283313,
nonfirearm_suicide_rate,ra,broad,headline,2023,2023,0,0,0,0.5038894631426578,
nonfirearm_suicide_rate,ra,broad,expanded,2013,1999,-14,2,40,-0.7681336950416005,0.3115292983651539
nonfirearm_suicide_rate,ra,broad,expanded,2013,2000,-13,2,40,-0.41273131056449985,0.3345097414276289
nonfirearm_suicide_rate,ra,broad,expanded,2013,2001,-12,2,40,0.2915509263774272,0.3325011654445056
nonfirearm_suicide_rate,ra,broad,expanded,2013,2002,-11,2,40,0.47182191020002984,0.44321944730291785
nonfirearm_suicide_rate,ra,broad,expanded,2013,2003,-10,2,40,0.3791851691080024,0.3445809577374472
nonfirearm_suicide_rate,ra,broad,expanded,2013,2004,-9,2,40,-0.24120329047572686,0.22379856345624172
nonfirearm_suicide_rate,ra,broad,expanded,2013,2005,-8,2,40,0.035174328608745586,0.24052995509214653
nonfirearm_suicide_rate,ra,broad,expanded,2013,2006,-7,2,40,-0.13082410414410162,0.5377325104093823
nonfirearm_suicide_rate,ra,broad,expanded,2013,2007,-6,2,40,-0.3466561635881287,0.3075580048610254
nonfirearm_suicide_rate,ra,broad,expanded,2013,2008,-5,2,40,0.014895122826672713,0.2692308664892927
nonfirearm_suicide_rate,ra,broad,expanded,2013,2009,-4,2,40,0.16837388955812604,0.32844896921250794
nonfirearm_suicide_rate,ra,broad,expanded,2013,2010,-3,2,40,-0.3985035039530011,0.25037342106114197
nonfirearm_suicide_rate,ra,broad,expanded,2013,2011,-2,2,40,0.9392841477999625,0.2314750937826453
nonfirearm_suicide_rate,ra,broad,expanded,2013,2013,0,2,40,0.5609492027820466,0.2724355152109315
nonfirearm_suicide_rate,ra,broad,expanded,2013,2014,1,2,40,0.6210831155152865,0.4107291533155002
nonfirearm_suicide_rate,ra,broad,expanded,2013,2015,2,2,40,-0.6759786148332063,0.17976125442121627
nonfirearm_suicide_rate,ra,broad,expanded,2013,2016,3,2,40,0.1936005216651377,0.4028077600470317
nonfirearm_suicide_rate,ra,broad,expanded,2013,2017,4,2,40,0.4537131970235933,0.23030509071613164
nonfirearm_suicide_rate,ra,broad,expanded,2013,2018,5,2,40,-0.0004108643514724175,0.3490685130694249
nonfirearm_suicide_rate,ra,broad,expanded,2013,2019,6,2,40,0.7344470677255249,0.4785523145545444
nonfirearm_suicide_rate,ra,broad,expanded,2013,2020,7,2,40,1.1170546802060994,0.3052846177799605
nonfirearm_suicide_rate,ra,broad,expanded,2013,2021,8,2,40,1.0486112149815048,0.28877245435332766
nonfirearm_suicide_rate,ra,broad,expanded,2013,2022,9,2,40,0.3325754804883893,0.39807712811533436
nonfirearm_suicide_rate,ra,broad,expanded,2013,2023,10,2,40,-0.7773438907228507,0.3153486604387151
nonfirearm_suicide_rate,ra,broad,expanded,2018,1999,-19,0,0,-2.159889515708221,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2000,-18,0,0,-0.02155036775723662,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2001,-17,0,0,-0.38283899389139187,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2002,-16,0,0,0.8587336352850032,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2003,-15,0,0,1.9704349888249268,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2004,-14,0,0,0.25951028458139414,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2005,-13,0,0,1.1437371014956996,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2006,-12,0,0,0.08362571345320902,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2007,-11,0,0,1.2634747206038666,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2008,-10,0,0,1.9139615141166102,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2009,-9,0,0,-1.747166959380933,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2010,-8,0,0,-0.2177081384788262,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2011,-7,0,0,1.2930089538899534,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2012,-6,0,0,-1.0037160166294672,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2013,-5,0,0,1.7617161125127503,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2014,-4,0,0,3.1765881585916724,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2015,-3,0,0,-0.6201925492496523,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2016,-2,0,0,0.3468792785307745,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2018,0,0,0,0.8895184010216036,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2019,1,0,0,0.2400781044302587,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2020,2,0,0,0.37088182886575694,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2021,3,0,0,3.187582778044084,
nonfirearm_suicide_rate,ra,broad,expanded,2018,2022,4,0,0,1.593503701091893,
